Station Name,BURLINGTON PIERS (AUT),,,,,,,,,,,,,,,,,,,,,,,,,
Province,ONTARIO,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,43.3,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-79.8,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,77.4,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,6151061,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71437,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WWB,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2009/8/6,2009,8,6,,23.4,,16.5,,20,,0,,2,,,M,,M,,M,,,,,<31,
2009/8/7,2009,8,7,,23.1,,15.5,,19.3,,0,,1.3,,,M,,M,,M,,,,,<31,
2009/8/8,2009,8,8,,20.4,,15.2,,17.8,,0.2,,0,,,M,,M,,M,,,,,<31,
2009/8/9,2009,8,9,,30.3,,18,,24.2,,0,,6.2,,,M,,M,,M,,,35,,78,
2009/8/10,2009,8,10,,29.8,,19.4,,24.6,,0,,6.6,,,M,,M,,M,,,6,,32,
2009/8/11,2009,8,11,,24.5,,19.5,,22,,0,,4,,,M,,M,,M,,,32,,43,
2009/8/12,2009,8,12,,23.5,,18.5,,21,,0,,3,,,M,,M,,M,,,,,<31,
2009/8/13,2009,8,13,,25.4,,19.8,,22.6,,0,,4.6,,,M,,M,,M,,,,,<31,
2009/8/14,2009,8,14,,,M,20.1,E,,M,,M,,M,,M,,M,,M,,,,,<31,
2009/8/15,2009,8,15,,28.4,,21,,24.7,,0,,6.7,,,M,,M,,M,,,,,<31,
2009/8/16,2009,8,16,,30.4,,21.6,,26,,0,,8,,,M,,M,,M,,,,,<31,
2009/8/17,2009,8,17,,31.3,,24.4,,27.9,,0,,9.9,,,M,,M,,M,,,22,,35,
2009/8/18,2009,8,18,,28.4,,23.4,,25.9,,0,,7.9,,,M,,M,,M,,,22,,32,
2009/8/19,2009,8,19,,24.6,,19.4,,22,,0,,4,,,M,,M,,M,,,,,<31,
2009/8/20,2009,8,20,,29.8,,20.3,,25.1,,0,,7.1,,,M,,M,,M,,,25,,63,
2009/8/21,2009,8,21,,26,,21.4,,23.7,,0,,5.7,,,M,,M,,M,,,20,,43,
2009/8/22,2009,8,22,,21.6,,17.7,,19.7,,0,,1.7,,,M,,M,,M,,,32,,33,
2009/8/23,2009,8,23,,21.8,,16.9,,19.4,,0,,1.4,,,M,,M,,M,,,,,<31,
2009/8/24,2009,8,24,,23.7,,15.3,,19.5,,0,,1.5,,,M,,M,,M,,,,,<31,
2009/8/25,2009,8,25,,25.1,,17.1,,21.1,,0,,3.1,,,M,,M,,M,,,20,,35,
2009/8/26,2009,8,26,,23.5,,16.1,,19.8,,0,,1.8,,,M,,M,,M,,,33,,35,
2009/8/27,2009,8,27,,19.1,,14.5,,16.8,,1.2,,0,,,M,,M,,M,,,3,,32,
2009/8/28,2009,8,28,,18.9,,16.3,,17.6,,0.4,,0,,,M,,M,,M,,,8,,44,
2009/8/29,2009,8,29,,21.8,,15.5,,18.7,,0,,0.7,,,M,,M,,M,,,24,,39,
2009/8/30,2009,8,30,,18.6,,13.5,,16.1,,1.9,,0,,,M,,M,,M,,,31,,35,
2009/8/31,2009,8,31,,21.1,,12.7,,16.9,,1.1,,0,,,M,,M,,M,,,,,<31,
2009/9/1,2009,9,1,,20.4,,13.5,,17,,1,,0,,,M,,M,,M,,,,,<31,
2009/9/2,2009,9,2,,20.1,,14.3,,17.2,,0.8,,0,,,M,,M,,M,,,,,<31,
2009/9/3,2009,9,3,,22.7,,15.5,,19.1,,0,,1.1,,,M,,M,,M,,,,,<31,
2009/9/4,2009,9,4,,24.1,,17.3,,20.7,,0,,2.7,,,M,,M,,M,,,,,<31,
2009/9/5,2009,9,5,,20.6,,16.1,,18.4,,0,,0.4,,,M,,M,,M,,,,,<31,
2009/9/6,2009,9,6,,20.5,,17.4,,19,,0,,1,,,M,,M,,M,,,4,,32,
2009/9/7,2009,9,7,,20.2,,17.1,,18.7,,0,,0.7,,,M,,M,,M,,,,,<31,
2009/9/8,2009,9,8,,20.9,,18.6,,19.8,,0,,1.8,,,M,,M,,M,,,,,<31,
2009/9/9,2009,9,9,,21.3,,18.2,,19.8,,0,,1.8,,,M,,M,,M,,,8,,32,
2009/9/10,2009,9,10,,21.1,,16.1,,18.6,,0,,0.6,,,M,,M,,M,,,6,,44,
2009/9/11,2009,9,11,,19.3,,14.8,,17.1,,0.9,,0,,,M,,M,,M,,,6,,33,
2009/9/12,2009,9,12,,20.7,,15.8,,18.3,,0,,0.3,,,M,,M,,M,,,33,,35,
2009/9/13,2009,9,13,,25.5,,15.9,,20.7,,0,,2.7,,,M,,M,,M,,,32,,32,
2009/9/14,2009,9,14,,25,,14.2,,19.6,,0,,1.6,,,M,,M,,M,,,,,<31,
2009/9/15,2009,9,15,,20.6,,14.4,,17.5,,0.5,,0,,,M,,M,,M,,,4,,54,
2009/9/16,2009,9,16,,17.9,,10.8,,14.4,,3.6,,0,,,M,,M,,M,,,6,,46,
2009/9/17,2009,9,17,,19.7,,12.7,,16.2,,1.8,,0,,,M,,M,,M,,,8,,39,
2009/9/18,2009,9,18,,20.8,,11.8,,16.3,,1.7,,0,,,M,,M,,M,,,33,,44,
2009/9/19,2009,9,19,,16.8,,10.3,,13.6,,4.4,,0,,,M,,M,,M,,,,,<31,
2009/9/20,2009,9,20,,18.9,,10.9,,14.9,,3.1,,0,,,M,,M,,M,,,,,<31,
2009/9/21,2009,9,21,,22.4,,16.3,,19.4,,0,,1.4,,,M,,M,,M,,,,,<31,
2009/9/22,2009,9,22,,24.6,,21.1,,22.9,,0,,4.9,,,M,,M,,M,,,,,<31,
2009/9/23,2009,9,23,,26.6,,17.8,,22.2,,0,,4.2,,,M,,M,,M,,,30,,37,
2009/9/24,2009,9,24,,20,,14.4,,17.2,,0.8,,0,,,M,,M,,M,,,,,<31,
2009/9/25,2009,9,25,,16.2,,13.1,,14.7,,3.3,,0,,,M,,M,,M,,,4,,46,
2009/9/26,2009,9,26,,18.8,,11.8,,15.3,,2.7,,0,,,M,,M,,M,,,15,,33,
2009/9/27,2009,9,27,,21,,16.4,,18.7,,0,,0.7,,,M,,M,,M,,,,,<31,
2009/9/28,2009,9,28,,18.1,,12.8,,15.5,,2.5,,0,,,M,,M,,M,,,23,,52,
2009/9/29,2009,9,29,,16.5,,9.4,,13,,5,,0,,,M,,M,,M,,,30,,50,
2009/9/30,2009,9,30,,12,,7.2,,9.6,,8.4,,0,,,M,,M,,M,,,31,,35,
2009/10/1,2009,10,1,,13,,7.3,,10.2,,7.8,,0,,,M,,M,,M,,,,,<31,
2009/10/2,2009,10,2,,13.6,,7.6,,10.6,,7.4,,0,,,M,,M,,M,,,8,,43,
2009/10/3,2009,10,3,,17.3,,10.2,,13.8,,4.2,,0,,,M,,M,,M,,,25,,52,
2009/10/4,2009,10,4,,15.2,,9.8,,12.5,,5.5,,0,,,M,,M,,M,,,,,<31,
2009/10/5,2009,10,5,,15.1,,9.5,,12.3,,5.7,,0,,,M,,M,,M,,,31,,43,
2009/10/6,2009,10,6,,13.8,E,9.2,E,11.5,E,6.5,E,0,E,,M,,M,,M,,,25,E,35,E
2009/10/7,2009,10,7,,15.2,,9.1,,12.2,,5.8,,0,,,M,,M,,M,,,30,,57,
2009/10/8,2009,10,8,,17.1,,8.2,,12.7,,5.3,,0,,,M,,M,,M,,,19,,37,
2009/10/9,2009,10,9,,11.5,,7.5,,9.5,,8.5,,0,,,M,,M,,M,,,35,,39,
2009/10/10,2009,10,10,,14.2,,7.6,,10.9,,7.1,,0,,,M,,M,,M,,,,,<31,
2009/10/11,2009,10,11,,8.9,,3.7,,6.3,,11.7,,0,,,M,,M,,M,,,30,,41,
2009/10/12,2009,10,12,,6.6,,2.4,,4.5,,13.5,,0,,,M,,M,,M,,,,,<31,
2009/10/13,2009,10,13,,10.3,,4,,7.2,,10.8,,0,,,M,,M,,M,,,32,,48,
2009/10/14,2009,10,14,,5.5,,2,,3.8,,14.2,,0,,,M,,M,,M,,,,,<31,
2009/10/15,2009,10,15,,5.4,,1.9,,3.7,,14.3,,0,,,M,,M,,M,,,6,,56,
2009/10/16,2009,10,16,,5.8,,1.6,,3.7,,14.3,,0,,,M,,M,,M,,,3,,43,
2009/10/17,2009,10,17,,6.3,,2.4,,4.4,,13.6,,0,,,M,,M,,M,,,34,,32,
2009/10/18,2009,10,18,,8.5,,3,,5.8,,12.2,,0,,,M,,M,,M,,,,,<31,
2009/10/19,2009,10,19,,13.8,,3.9,,8.9,,9.1,,0,,,M,,M,,M,,,20,,43,
2009/10/20,2009,10,20,,17.6,,11.8,,14.7,,3.3,,0,,,M,,M,,M,,,,,<31,
2009/10/21,2009,10,21,,13.9,,9.2,,11.6,,6.4,,0,,,M,,M,,M,,,,,<31,
2009/10/22,2009,10,22,,15.7,,5.6,,10.7,,7.3,,0,,,M,,M,,M,,,5,,44,
2009/10/23,2009,10,23,,8.7,,5.2,,7,,11,,0,,,M,,M,,M,,,6,,56,
2009/10/24,2009,10,24,,13.5,,8,,10.8,,7.2,,0,,,M,,M,,M,,,23,,54,
2009/10/25,2009,10,25,,15.1,,6.5,,10.8,,7.2,,0,,,M,,M,,M,,,25,,37,
2009/10/26,2009,10,26,,10.9,,7,,9,,9,,0,,,M,,M,,M,,,,,<31,
2009/10/27,2009,10,27,,15.5,,8.2,,11.9,,6.1,,0,,,M,,M,,M,,,,,<31,
2009/10/28,2009,10,28,,12.3,,9.7,,11,,7,,0,,,M,,M,,M,,,4,,46,
2009/10/29,2009,10,29,,10.5,,9,,9.8,,8.2,,0,,,M,,M,,M,,,,,<31,
2009/10/30,2009,10,30,,18.4,,9.9,,14.2,,3.8,,0,,,M,,M,,M,,,16,,57,
2009/10/31,2009,10,31,,18.4,,7.9,,13.2,,4.8,,0,,,M,,M,,M,,,18,,63,
2009/11/1,2009,11,1,,10.1,,5.8,,8,,10,,0,,,M,,M,,M,,,,,<31,
2009/11/2,2009,11,2,,11,,4.2,,7.6,,10.4,,0,,,M,,M,,M,,,,,<31,
2009/11/3,2009,11,3,,10,,3.4,,6.7,,11.3,,0,,,M,,M,,M,,,30,,46,
2009/11/4,2009,11,4,,6.5,,3.8,,5.2,,12.8,,0,,,M,,M,,M,,,12,,32,
2009/11/5,2009,11,5,,8,,2.1,,5.1,,12.9,,0,,,M,,M,,M,,,28,,76,
2009/11/6,2009,11,6,,6.1,,2.1,,4.1,,13.9,,0,,,M,,M,,M,,,,,<31,
2009/11/7,2009,11,7,,16.7,,5,,10.9,,7.1,,0,,,M,,M,,M,,,20,,41,
2009/11/8,2009,11,8,,13.2,,8.8,,11,,7,,0,,,M,,M,,M,,,,,<31,
2009/11/9,2009,11,9,,18.5,,8.4,,13.5,,4.5,,0,,,M,,M,,M,,,,,<31,
2009/11/10,2009,11,10,,11.9,,5.8,,8.9,,9.1,,0,,,M,,M,,M,,,34,,35,
2009/11/11,2009,11,11,,7.5,,3.6,,5.6,,12.4,,0,,,M,,M,,M,,,6,,33,
2009/11/12,2009,11,12,,7.9,,3.3,,5.6,,12.4,,0,,,M,,M,,M,,,5,,33,
2009/11/13,2009,11,13,,8.7,,3.1,,5.9,,12.1,,0,,,M,,M,,M,,,,,<31,
2009/11/14,2009,11,14,,9.6,,6.4,,8,,10,,0,,,M,,M,,M,,,,,<31,
2009/11/15,2009,11,15,,14,,4.8,,9.4,,8.6,,0,,,M,,M,,M,,,30,,33,
2009/11/16,2009,11,16,,6.9,,3.8,,5.4,,12.6,,0,,,M,,M,,M,,,,,<31,
2009/11/17,2009,11,17,,6.8,,2,,4.4,,13.6,,0,,,M,,M,,M,,,4,,44,
2009/11/18,2009,11,18,,8.2,,6.3,,7.3,,10.7,,0,,,M,,M,,M,,,7,,39,
2009/11/19,2009,11,19,,9.5,,6.5,,8,,10,,0,,,M,,M,,M,,,23,,32,
2009/11/20,2009,11,20,,9.6,,6.4,,8,,10,,0,,,M,,M,,M,,,26,,35,
2009/11/21,2009,11,21,,10.5,,6.5,,8.5,,9.5,,0,,,M,,M,,M,,,,,<31,
2009/11/22,2009,11,22,,9.2,,7.7,,8.5,,9.5,,0,,,M,,M,,M,,,,,<31,
2009/11/23,2009,11,23,,8.1,,4.8,,6.5,,11.5,,0,,,M,,M,,M,,,4,,32,
2009/11/24,2009,11,24,,8,,6.8,,7.4,,10.6,,0,,,M,,M,,M,,,,,<31,
2009/11/25,2009,11,25,,11.8,,7.6,,9.7,,8.3,,0,,,M,,M,,M,,,19,,44,
2009/11/26,2009,11,26,,9.8,,4.1,,7,,11,,0,,,M,,M,,M,,,21,,37,
2009/11/27,2009,11,27,,6.1,,2.2,,4.2,,13.8,,0,,,M,,M,,M,,,32,,57,
2009/11/28,2009,11,28,,5.6,,2.2,,3.9,,14.1,,0,,,M,,M,,M,,,29,,33,
2009/11/29,2009,11,29,,8.8,,1.6,,5.2,,12.8,,0,,,M,,M,,M,,,,,<31,
2009/11/30,2009,11,30,,6.5,,3.3,,4.9,,13.1,,0,,,M,,M,,M,,,19,,33,
2009/12/1,2009,12,1,,7.7,,2.1,,4.9,,13.1,,0,,,M,,M,,M,,,25,,39,
2009/12/2,2009,12,2,,10.6,,6,,8.3,,9.7,,0,,,M,,M,,M,,,7,,52,
2009/12/3,2009,12,3,,7.9,,2.9,,5.4,,12.6,,0,,,M,,M,,M,,,30,,39,
2009/12/4,2009,12,4,,3.3,,-1.1,,1.1,,16.9,,0,,,M,,M,,M,,,22,,44,
2009/12/5,2009,12,5,,1.3,,-2.2,,-0.5,,18.5,,0,,,M,,M,,M,,,,,<31,
2009/12/6,2009,12,6,,3.4,,-1.6,,0.9,,17.1,,0,,,M,,M,,M,,,20,,35,
2009/12/7,2009,12,7,,2.2,,0,,1.1,,16.9,,0,,,M,,M,,M,,,,,<31,
2009/12/8,2009,12,8,,3,,-0.3,,1.4,,16.6,,0,,,M,,M,,M,,,8,,59,
2009/12/9,2009,12,9,,7.9,,0.2,,4.1,,13.9,,0,,,M,,M,,M,,,19,,65,
2009/12/10,2009,12,10,,0.6,,-7.7,,-3.6,,21.6,,0,,,M,,M,,M,,,23,,56,
2009/12/11,2009,12,11,,-5,,-8.1,,-6.6,,24.6,,0,,,M,,M,,M,,,25,,63,
2009/12/12,2009,12,12,,3,,-5.8,,-1.4,,19.4,,0,,,M,,M,,M,,,19,,35,
2009/12/13,2009,12,13,,4.4,,2.7,,3.6,,14.4,,0,,,M,,M,,M,,,17,,32,
2009/12/14,2009,12,14,,5.7,,2.4,,4.1,,13.9,,0,,,M,,M,,M,,,,,<31,
2009/12/15,2009,12,15,,5,,-3,,1,,17,,0,,,M,,M,,M,,,31,,39,
2009/12/16,2009,12,16,,-2.9,,-5.8,,-4.4,,22.4,,0,,,M,,M,,M,,,25,,39,
2009/12/17,2009,12,17,,-3.9,,-9.6,,-6.8,,24.8,,0,,,M,,M,,M,,,35,,33,
2009/12/18,2009,12,18,,-0.7,,-4.9,,-2.8,,20.8,,0,,,M,,M,,M,,,7,,48,
2009/12/19,2009,12,19,,-0.3,,-4.8,,-2.6,,20.6,,0,,,M,,M,,M,,,4,,48,
2009/12/20,2009,12,20,,1.3,,-4.5,,-1.6,,19.6,,0,,,M,,M,,M,,,,,<31,
2009/12/21,2009,12,21,,-0.9,,-3.3,,-2.1,,20.1,,0,,,M,,M,,M,,,,,<31,
2009/12/22,2009,12,22,,-3,,-9.2,,-6.1,,24.1,,0,,,M,,M,,M,,,34,,32,
2009/12/23,2009,12,23,,-3,,-8.8,,-5.9,,23.9,,0,,,M,,M,,M,,,31,,32,
2009/12/24,2009,12,24,,0.7,,-6.3,,-2.8,,20.8,,0,,,M,,M,,M,,,7,,44,
2009/12/25,2009,12,25,,4.2,,-0.1,,2.1,,15.9,,0,,,M,,M,,M,,,6,,52,
2009/12/26,2009,12,26,,4.4,,-1,,1.7,,16.3,,0,,,M,,M,,M,,,7,,33,
2009/12/27,2009,12,27,,1.5,,-1.6,,-0.1,,18.1,,0,,,M,,M,,M,,,,,<31,
2009/12/28,2009,12,28,,-1.1,,-8.6,,-4.9,,22.9,,0,,,M,,M,,M,,,30,,59,
2009/12/29,2009,12,29,,-4.5,,-12.4,,-8.5,,26.5,,0,,,M,,M,,M,,,29,,46,
2009/12/30,2009,12,30,,0.5,,-6.6,,-3.1,,21.1,,0,,,M,,M,,M,,,,,<31,
2009/12/31,2009,12,31,,3.3,,0.5,,1.9,,16.1,,0,,,M,,M,,M,,,19,,32,
