Station Name,BURLINGTON PIERS (AUT),,,,,,,,,,,,,,,,,,,,,,,,,
Province,ONTARIO,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,43.3,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-79.8,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,77.4,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,6151061,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71437,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WWB,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2015/8/8,2015,8,8,,19.9,,16.5,,18.2,,0,,0.2,,,M,,M,,M,,,3,,32,
2015/8/9,2015,8,9,,21.4,,16.3,,18.9,,0,,0.9,,,M,,M,,M,,,,,<31,
2015/8/10,2015,8,10,,20.7,,17.8,,19.3,,0,,1.3,,,M,,M,,M,,,,,<31,
2015/8/11,2015,8,11,,24.8,,17.8,,21.3,,0,,3.3,,,M,,M,,M,,,32,,39,
2015/8/12,2015,8,12,,23.2,,16.2,,19.7,,0,,1.7,,,M,,M,,M,,,30,,35,
2015/8/13,2015,8,13,,25.9,,14.6,,20.3,,0,,2.3,,,M,,M,,M,,,20,,32,
2015/8/14,2015,8,14,,26.2,,21.6,,23.9,,0,,5.9,,,M,,M,,M,,,20,,32,
2015/8/15,2015,8,15,,26.9,,18.7,,22.8,,0,,4.8,,,M,,M,,M,,,,,<31,
2015/8/16,2015,8,16,,29.6,,20.8,,25.2,,0,,7.2,,,M,,M,,M,,,,,<31,
2015/8/17,2015,8,17,,31,,21.6,,26.3,,0,,8.3,,,M,,M,,M,,,24,,32,
2015/8/18,2015,8,18,,26.4,,20.4,,23.4,,0,,5.4,,,M,,M,,M,,,,,<31,
2015/8/19,2015,8,19,,30.3,,19.9,,25.1,,0,,7.1,,,M,,M,,M,,,16,,33,
2015/8/20,2015,8,20,,25.4,,19.3,,22.4,,0,,4.4,,,M,,M,,M,,,18,,48,
2015/8/21,2015,8,21,,22.9,,16.9,,19.9,,0,,1.9,,,M,,M,,M,,,,,<31,
2015/8/22,2015,8,22,,21.5,,15.7,,18.6,,0,,0.6,,,M,,M,,M,,,,,<31,
2015/8/23,2015,8,23,,22.1,,16,,19.1,,0,,1.1,,,M,,M,,M,,,,,<31,
2015/8/24,2015,8,24,,23.1,,17.8,,20.5,,0,,2.5,,,M,,M,,M,,,20,,39,
2015/8/25,2015,8,25,,20.1,,15.7,,17.9,,0.1,,0,,,M,,M,,M,,,,,<31,
2015/8/26,2015,8,26,,19.8,,15.5,,17.7,,0.3,,0,,,M,,M,,M,,,,,<31,
2015/8/27,2015,8,27,,20.5,,15.1,,17.8,,0.2,,0,,,M,,M,,M,,,,,<31,
2015/8/28,2015,8,28,,21.9,,14.2,,18.1,,0,,0.1,,,M,,M,,M,,,,,<31,
2015/8/29,2015,8,29,,23.5,,17.1,,20.3,,0,,2.3,,,M,,M,,M,,,,,<31,
2015/8/30,2015,8,30,,24.2,,19,,21.6,,0,,3.6,,,M,,M,,M,,,,,<31,
2015/8/31,2015,8,31,,29,,19.5,,24.3,,0,,6.3,,,M,,M,,M,,,,,<31,
2015/9/1,2015,9,1,,27.5,,19.3,,23.4,,0,,5.4,,,M,,M,,M,,,,,<31,
2015/9/2,2015,9,2,,31.6,,21.4,,26.5,,0,,8.5,,,M,,M,,M,,,,,<31,
2015/9/3,2015,9,3,,25.2,,21.7,,23.5,,0,,5.5,,,M,,M,,M,,,,,<31,
2015/9/4,2015,9,4,,23,,20.9,,22,,0,,4,,,M,,M,,M,,,3,,35,
2015/9/5,2015,9,5,,22.9,,20.1,,21.5,,0,,3.5,,,M,,M,,M,,,,,<31,
2015/9/6,2015,9,6,,30.9,,21.4,,26.2,,0,,8.2,,,M,,M,,M,,,,,<31,
2015/9/7,2015,9,7,,32.3,,22.9,,27.6,,0,,9.6,,,M,,M,,M,,,21,,35,
2015/9/8,2015,9,8,,30.8,,23.1,,27,,0,,9,,,M,,M,,M,,,21,,39,
2015/9/9,2015,9,9,,26.5,,18.2,,22.4,,0,,4.4,,,M,,M,,M,,,30,,32,
2015/9/10,2015,9,10,,21.2,,17.1,,19.2,,0,,1.2,,,M,,M,,M,,,,,<31,
2015/9/11,2015,9,11,,20.8,,14.5,,17.7,,0.3,,0,,,M,,M,,M,,,35,,35,
2015/9/12,2015,9,12,,16.7,,13.1,,14.9,,3.1,,0,,,M,,M,,M,,,35,,48,
2015/9/13,2015,9,13,,16.1,,11.6,,13.9,,4.1,,0,,,M,,M,,M,,,30,,33,
2015/9/14,2015,9,14,,23.4,,10.3,,16.9,,1.1,,0,,,M,,M,,M,,,,,<31,
2015/9/15,2015,9,15,,27.4,,16.1,,21.8,,0,,3.8,,,M,,M,,M,,,,,<31,
2015/9/16,2015,9,16,,27.5,,17.7,,22.6,,0,,4.6,,,M,,M,,M,,,,,<31,
2015/9/17,2015,9,17,,27.9,,18.1,,23,,0,,5,,,M,,M,,M,,,,,<31,
2015/9/18,2015,9,18,,26.3,,19.2,,22.8,,0,,4.8,,,M,,M,,M,,,20,,37,
2015/9/19,2015,9,19,,24.6,,13.9,,19.3,,0,,1.3,,,M,,M,,M,,,21,,48,
2015/9/20,2015,9,20,,17,,11.4,,14.2,,3.8,,0,,,M,,M,,M,,,,,<31,
2015/9/21,2015,9,21,,18.1,,13.1,,15.6,,2.4,,0,,,M,,M,,M,,,5,,35,
2015/9/22,2015,9,22,,20,,13.3,,16.7,,1.3,,0,,,M,,M,,M,,,,,<31,
2015/9/23,2015,9,23,,20.6,,14.3,,17.5,,0.5,,0,,,M,,M,,M,,,,,<31,
2015/9/24,2015,9,24,,19.8,,16.8,,18.3,,0,,0.3,,,M,,M,,M,,,8,,35,
2015/9/25,2015,9,25,,18.9,,16.7,,17.8,,0.2,,0,,,M,,M,,M,,,6,,43,
2015/9/26,2015,9,26,,18.1,,13.9,,16,,2,,0,,,M,,M,,M,,,7,,35,
2015/9/27,2015,9,27,,22.7,,15.5,,19.1,,0,,1.1,,,M,,M,,M,,,16,,32,
2015/9/28,2015,9,28,,22.1,,19.2,,20.7,,0,,2.7,,,M,,M,,M,,,20,,32,
2015/9/29,2015,9,29,,21.5,,15.7,,18.6,,0,,0.6,,,M,,M,,M,,,34,,52,
2015/9/30,2015,9,30,,17.3,,11,,14.2,,3.8,,0,,,M,,M,,M,,,1,,52,
2015/10/1,2015,10,1,,15.5,,7.2,,11.4,,6.6,,0,,,M,,M,,M,,,4,,67,
2015/10/2,2015,10,2,,13.3,,7.7,,10.5,,7.5,,0,,,M,,M,,M,,,5,,74,
2015/10/3,2015,10,3,,12.8,,10.2,,11.5,,6.5,,0,,,M,,M,,M,,,6,,76,
2015/10/4,2015,10,4,,15.1,,10.6,,12.9,,5.1,,0,,,M,,M,,M,,,7,,48,
2015/10/5,2015,10,5,,14.8,,11.7,,13.3,,4.7,,0,,,M,,M,,M,,,,,<31,
2015/10/6,2015,10,6,,17.2,,13,,15.1,,2.9,,0,,,M,,M,,M,,,,,<31,
2015/10/7,2015,10,7,,20.6,,12.1,,16.4,,1.6,,0,,,M,,M,,M,,,29,,33,
2015/10/8,2015,10,8,,15.5,,10.7,,13.1,,4.9,,0,,,M,,M,,M,,,9,,37,
2015/10/9,2015,10,9,,17.1,,9.8,,13.5,,4.5,,0,,,M,,M,,M,,,30,,46,
2015/10/10,2015,10,10,,16.9,,8.5,,12.7,,5.3,,0,,,M,,M,,M,,,17,,39,
2015/10/11,2015,10,11,,21.2,,12.1,,16.7,,1.3,,0,,,M,,M,,M,,,21,,41,
2015/10/12,2015,10,12,,22.8,,15.5,,19.2,,0,,1.2,,,M,,M,,M,,,18,,43,
2015/10/13,2015,10,13,,19.9,,12,,16,,2,,0,,,M,,M,,M,,,25,,43,
2015/10/14,2015,10,14,,12.9,,7.8,,10.4,,7.6,,0,,,M,,M,,M,,,30,,35,
2015/10/15,2015,10,15,,18.5,,7.7,,13.1,,4.9,,0,,,M,,M,,M,,,21,,69,
2015/10/16,2015,10,16,,13.2,,4.1,,8.7,,9.3,,0,,,M,,M,,M,,,30,,50,
2015/10/17,2015,10,17,,7.3,,1.9,,4.6,,13.4,,0,,,M,,M,,M,,,,,<31,
2015/10/18,2015,10,18,,7.1,,1.4,,4.3,,13.7,,0,,,M,,M,,M,,,35,,33,
2015/10/19,2015,10,19,,16.2,,2,,9.1,,8.9,,0,,,M,,M,,M,,,21,,56,
2015/10/20,2015,10,20,,18.4,,11.5,,15,,3,,0,,,M,,M,,M,,,23,,39,
2015/10/21,2015,10,21,,18.5,,8.8,,13.7,,4.3,,0,,,M,,M,,M,,,19,,32,
2015/10/22,2015,10,22,,19.5,,7.9,,13.7,,4.3,,0,,,M,,M,,M,,,31,,39,
2015/10/23,2015,10,23,,9.7,,3,,6.4,,11.6,,0,,,M,,M,,M,,,8,,33,
2015/10/24,2015,10,24,,18.1,,8.2,,13.2,,4.8,,0,,,M,,M,,M,,,18,,52,
2015/10/25,2015,10,25,,14.3,,6.5,,10.4,,7.6,,0,,,M,,M,,M,,,26,,50,
2015/10/26,2015,10,26,,,M,5.9,E,,M,,M,,M,,M,,M,,M,,,,,<31,
2015/10/27,2015,10,27,,10.8,,6.3,,8.6,,9.4,,0,,,M,,M,,M,,,5,,44,
2015/10/28,2015,10,28,,17.4,,9.4,,13.4,,4.6,,0,,,M,,M,,M,,,5,,44,
2015/10/29,2015,10,29,,14.6,,7.2,,10.9,,7.1,,0,,,M,,M,,M,,,19,,63,
2015/10/30,2015,10,30,,10.1,,4.9,,7.5,,10.5,,0,,,M,,M,,M,,,31,,32,
2015/10/31,2015,10,31,,11.3,,3.8,,7.6,,10.4,,0,,,M,,M,,M,,,,,<31,
2015/11/1,2015,11,1,,15.8,,9.3,,12.6,,5.4,,0,,,M,,M,,M,,,25,,50,
2015/11/2,2015,11,2,,14.8,,7.7,,11.3,,6.7,,0,,,M,,M,,M,,,,,<31,
2015/11/3,2015,11,3,,21.7,,10.5,,16.1,,1.9,,0,,,M,,M,,M,,,,,<31,
2015/11/4,2015,11,4,,10,E,9.1,E,9.6,E,8.4,E,0,E,,M,,M,,M,,,,,<31,
2015/11/5,2015,11,5,,21,,8.8,,14.9,,3.1,,0,,,M,,M,,M,,,,,<31,
2015/11/6,2015,11,6,,19.4,,10.5,,15,,3,,0,,,M,,M,,M,,,24,,54,
2015/11/7,2015,11,7,,11.9,,5.4,,8.7,,9.3,,0,,,M,,M,,M,,,29,,44,
2015/11/8,2015,11,8,,11,,4.3,,7.7,,10.3,,0,,,M,,M,,M,,,,,<31,
2015/11/9,2015,11,9,,9.9,,3.6,,6.8,,11.2,,0,,,M,,M,,M,,,,,<31,
2015/11/10,2015,11,10,,9.7,,5.3,,7.5,,10.5,,0,,,M,,M,,M,,,,,<31,
2015/11/11,2015,11,11,,13.5,,7.2,,10.4,,7.6,,0,,,M,,M,,M,,,,,<31,
2015/11/12,2015,11,12,,14,,6.8,,10.4,,7.6,,0,,,M,,M,,M,,,18,,59,
2015/11/13,2015,11,13,,10.7,,3.8,,7.3,,10.7,,0,,,M,,M,,M,,,24,,56,
2015/11/14,2015,11,14,,7.2,,3,,5.1,,12.9,,0,,,M,,M,,M,,,29,,41,
2015/11/15,2015,11,15,,15.4,,7.1,,11.3,,6.7,,0,,,M,,M,,M,,,,,<31,
2015/11/16,2015,11,16,,12.1,,7.3,,9.7,,8.3,,0,,,M,,M,,M,,,6,,33,
2015/11/17,2015,11,17,,8.5,,6.6,,7.6,,10.4,,0,,,M,,M,,M,,,6,,46,
2015/11/18,2015,11,18,,17.4,,7.7,,12.6,,5.4,,0,,,M,,M,,M,,,16,,61,
2015/11/19,2015,11,19,,17.5,,6.1,,11.8,,6.2,,0,,,M,,M,,M,,,15,,65,
2015/11/20,2015,11,20,,,M,4.4,E,,M,,M,,M,,M,,M,,M,,,24,,41,
2015/11/21,2015,11,21,,7.6,,2.4,,5,,13,,0,,,M,,M,,M,,,15,,46,
2015/11/22,2015,11,22,,4.3,,-3.3,,0.5,,17.5,,0,,,M,,M,,M,,,23,,41,
2015/11/23,2015,11,23,,2.5,,-4.3,,-0.9,,18.9,,0,,,M,,M,,M,,,,,<31,
2015/11/24,2015,11,24,,6.4,,1.3,,3.9,,14.1,,0,,,M,,M,,M,,,,,<31,
2015/11/25,2015,11,25,,9.4,,0.8,,5.1,,12.9,,0,,,M,,M,,M,,,,,<31,
2015/11/26,2015,11,26,,16.1,,9.2,,12.7,,5.3,,0,,,M,,M,,M,,,18,,50,
2015/11/27,2015,11,27,,,M,13.9,E,,M,,M,,M,,M,,M,,M,,,19,,48,
2015/11/28,2015,11,28,,1.8,E,-0.3,E,0.8,E,17.2,E,0,E,,M,,M,,M,,,,M,,M
2015/11/29,2015,11,29,,3.8,,-2.4,,0.7,,17.3,,0,,,M,,M,,M,,,6,,35,
2015/11/30,2015,11,30,,5,,1.7,E,3.4,E,14.6,E,0,E,,M,,M,,M,,,,M,,M
2015/12/1,2015,12,1,,,M,2,E,,M,,M,,M,,M,,M,,M,,,,,<31,
2015/12/2,2015,12,2,,8.8,,3.5,,6.2,,11.8,,0,,,M,,M,,M,,,,,<31,
2015/12/3,2015,12,3,,8,,3.9,,6,,12,,0,,,M,,M,,M,,,30,,48,
2015/12/4,2015,12,4,,6,,3.7,,4.9,,13.1,,0,,,M,,M,,M,,,22,,41,
2015/12/5,2015,12,5,,7.4,,1.5,,4.5,,13.5,,0,,,M,,M,,M,,,,,<31,
2015/12/6,2015,12,6,,7.2,,1.1,,4.2,,13.8,,0,,,M,,M,,M,,,,,<31,
2015/12/7,2015,12,7,,5.4,,1.4,,3.4,,14.6,,0,,,M,,M,,M,,,,,<31,
2015/12/8,2015,12,8,,5.7,,3.4,,4.6,,13.4,,0,,,M,,M,,M,,,,,<31,
2015/12/9,2015,12,9,,12.2,,4.9,,8.6,,9.4,,0,,,M,,M,,M,,,16,,39,
2015/12/10,2015,12,10,,12.9,,5.2,,9.1,,8.9,,0,,,M,,M,,M,,,18,,46,
2015/12/11,2015,12,11,,13.1,,6.7,,9.9,,8.1,,0,,,M,,M,,M,,,20,,57,
2015/12/12,2015,12,12,,7.7,,4.2,,6,,12,,0,,,M,,M,,M,,,,,<31,
2015/12/13,2015,12,13,,7.2,,5.4,,6.3,,11.7,,0,,,M,,M,,M,,,3,,33,
2015/12/14,2015,12,14,,14.1,,5.5,,9.8,,8.2,,0,,,M,,M,,M,,,20,,57,
2015/12/15,2015,12,15,,10,,2,,6,,12,,0,,,M,,M,,M,,,27,,43,
2015/12/16,2015,12,16,,5.8,,2,,3.9,,14.1,,0,,,M,,M,,M,,,6,,35,
2015/12/17,2015,12,17,,10.8,,2.6,,6.7,,11.3,,0,,,M,,M,,M,,,26,,33,
2015/12/18,2015,12,18,,3.3,,-1.5,,0.9,,17.1,,0,,,M,,M,,M,,,25,,43,
2015/12/19,2015,12,19,,0.2,,-2.4,,-1.1,,19.1,,0,,,M,,M,,M,,,23,,41,
2015/12/20,2015,12,20,,7.3,,-2.4,,2.5,,15.5,,0,,,M,,M,,M,,,20,,43,
2015/12/21,2015,12,21,,10.5,,6.2,,8.4,,9.6,,0,,,M,,M,,M,,,20,,41,
2015/12/22,2015,12,22,,12.9,,6.6,,9.8,,8.2,,0,,,M,,M,,M,,,,,<31,
2015/12/23,2015,12,23,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2015/12/24,2015,12,24,,16.2,,6.8,,11.5,,6.5,,0,,,M,,M,,M,,,20,,59,
2015/12/25,2015,12,25,,,M,6.1,E,,M,,M,,M,,M,,M,,M,,,,,<31,
2015/12/26,2015,12,26,,,M,1.3,E,,M,,M,,M,,M,,M,,M,,,5,,46,
2015/12/27,2015,12,27,,4.8,,1.2,,3,,15,,0,,,M,,M,,M,,,34,,37,
2015/12/28,2015,12,28,,1.4,,-3.6,,-1.1,,19.1,,0,,,M,,M,,M,,,7,,78,
2015/12/29,2015,12,29,,6.6,,0.7,,3.7,,14.3,,0,,,M,,M,,M,,,7,,63,
2015/12/30,2015,12,30,,4.1,,1.7,,2.9,,15.1,,0,,,M,,M,,M,,,,,<31,
2015/12/31,2015,12,31,,2.1,,0.8,,1.5,,16.5,,0,,,M,,M,,M,,,21,,35,
