Station Name,BURLINGTON PIERS (AUT),,,,,,,,,,,,,,,,,,,,,,,,,
Province,ONTARIO,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,43.3,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-79.8,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,77.4,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,6151061,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71437,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WWB,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2011/8/9,2011,8,9,,25,,19.2,,22.1,,0,,4.1,,,M,,M,,M,,,,,<31,
2011/8/10,2011,8,10,,24.2,,17.1,,20.7,,0,,2.7,,,M,,M,,M,,,29,,48,
2011/8/11,2011,8,11,,25,,15.7,,20.4,,0,,2.4,,,M,,M,,M,,,29,,39,
2011/8/12,2011,8,12,,27.2,,18.5,,22.9,,0,,4.9,,,M,,M,,M,,,,,<31,
2011/8/13,2011,8,13,,23,,19.3,,21.2,,0,,3.2,,,M,,M,,M,,,,,<31,
2011/8/14,2011,8,14,,21.8,,19.3,,20.6,,0,,2.6,,,M,,M,,M,,,,,<31,
2011/8/15,2011,8,15,,23.7,,19.7,,21.7,,0,,3.7,,,M,,M,,M,,,,,<31,
2011/8/16,2011,8,16,,27.9,,19,,23.5,,0,,5.5,,,M,,M,,M,,,,,<31,
2011/8/17,2011,8,17,,27.9,,19.3,,23.6,,0,,5.6,,,M,,M,,M,,,23,,43,
2011/8/18,2011,8,18,,28.7,,20.2,,24.5,,0,,6.5,,,M,,M,,M,,,21,,33,
2011/8/19,2011,8,19,,29.5,,18.2,,23.9,,0,,5.9,,,M,,M,,M,,,,,<31,
2011/8/20,2011,8,20,,28.6,,20.1,,24.4,,0,,6.4,,,M,,M,,M,,,28,,37,
2011/8/21,2011,8,21,,24.8,,16.3,,20.6,,0,,2.6,,,M,,M,,M,,,32,,63,
2011/8/22,2011,8,22,,22.8,,14.7,,18.8,,0,,0.8,,,M,,M,,M,,,30,,37,
2011/8/23,2011,8,23,,26.2,,15.9,,21.1,,0,,3.1,,,M,,M,,M,,,17,,35,
2011/8/24,2011,8,24,,27.6,,18,,22.8,,0,,4.8,,,M,,M,,M,,,24,,85,
2011/8/25,2011,8,25,,24.8,,18.7,,21.8,,0,,3.8,,,M,,M,,M,,,29,,32,
2011/8/26,2011,8,26,,20.3,,15.7,,18,,0,,0,,,M,,M,,M,,,,,<31,
2011/8/27,2011,8,27,,21.1,,15.2,,18.2,,0,,0.2,,,M,,M,,M,,,,,<31,
2011/8/28,2011,8,28,,21.6,,16,,18.8,,0,,0.8,,,M,,M,,M,,,35,,50,
2011/8/29,2011,8,29,,25.8,,15.2,,20.5,,0,,2.5,,,M,,M,,M,,,30,,33,
2011/8/30,2011,8,30,,26.6,,16.7,,21.7,,0,,3.7,,,M,,M,,M,,,,,<31,
2011/8/31,2011,8,31,,20.6,,17.6,,19.1,,0,,1.1,,,M,,M,,M,,,,,<31,
2011/9/1,2011,9,1,,21.2,,18.1,,19.7,,0,,1.7,,,M,,M,,M,,,,,<31,
2011/9/2,2011,9,2,,27.9,,18.2,,23.1,,0,,5.1,,,M,,M,,M,,,,,<31,
2011/9/3,2011,9,3,,26.1,,22.5,,24.3,,0,,6.3,,,M,,M,,M,,,24,,32,
2011/9/4,2011,9,4,,25.3,,19.1,,22.2,,0,,4.2,,,M,,M,,M,,,25,,32,
2011/9/5,2011,9,5,,19.1,,13.5,,16.3,,1.7,,0,,,M,,M,,M,,,34,,37,
2011/9/6,2011,9,6,,17.8,,12.3,,15.1,,2.9,,0,,,M,,M,,M,,,35,,37,
2011/9/7,2011,9,7,,18.2,,16.2,,17.2,,0.8,,0,,,M,,M,,M,,,4,,54,
2011/9/8,2011,9,8,,18.6,,16.8,,17.7,,0.3,,0,,,M,,M,,M,,,3,,44,
2011/9/9,2011,9,9,,21.6,,17.2,,19.4,,0,,1.4,,,M,,M,,M,,,,,<31,
2011/9/10,2011,9,10,,19.5,,16.5,,18,,0,,0,,,M,,M,,M,,,,,<31,
2011/9/11,2011,9,11,,24.1,,15.7,,19.9,,0,,1.9,,,M,,M,,M,,,,,<31,
2011/9/12,2011,9,12,,26.5,,17.2,,21.9,,0,,3.9,,,M,,M,,M,,,20,,32,
2011/9/13,2011,9,13,,25.8,,14.3,,20.1,,0,,2.1,,,M,,M,,M,,,30,,44,
2011/9/14,2011,9,14,,21.3,,10.8,,16.1,,1.9,,0,,,M,,M,,M,,,32,,46,
2011/9/15,2011,9,15,,14.4,,8.7,,11.6,,6.4,,0,,,M,,M,,M,,,30,,50,
2011/9/16,2011,9,16,,16.5,,7.5,,12,,6,,0,,,M,,M,,M,,,35,,32,
2011/9/17,2011,9,17,,16.1,,10.5,,13.3,,4.7,,0,,,M,,M,,M,,,5,,33,
2011/9/18,2011,9,18,,17.7,,10.5,,14.1,,3.9,,0,,,M,,M,,M,,,8,,39,
2011/9/19,2011,9,19,,18.2,,14.2,,16.2,,1.8,,0,,,M,,M,,M,,,19,,37,
2011/9/20,2011,9,20,,21.7,,14.3,,18,,0,,0,,,M,,M,,M,,,,,<31,
2011/9/21,2011,9,21,,20.3,,15.4,,17.9,,0.1,,0,,,M,,M,,M,,,,,<31,
2011/9/22,2011,9,22,,22.5,,16.7,,19.6,,0,,1.6,,,M,,M,,M,,,,,<31,
2011/9/23,2011,9,23,,18.4,,14.4,,16.4,,1.6,,0,,,M,,M,,M,,,4,,41,
2011/9/24,2011,9,24,,19.1,,13.6,,16.4,,1.6,,0,,,M,,M,,M,,,,,<31,
2011/9/25,2011,9,25,,19,,15.4,,17.2,,0.8,,0,,,M,,M,,M,,,,,<31,
2011/9/26,2011,9,26,,19.8,,17.8,,18.8,,0,,0.8,,,M,,M,,M,,,3,,32,
2011/9/27,2011,9,27,,22.3,,15.9,,19.1,,0,,1.1,,,M,,M,,M,,,,,<31,
2011/9/28,2011,9,28,,18.5,,15.3,,16.9,,1.1,,0,,,M,,M,,M,,,,,<31,
2011/9/29,2011,9,29,,18.6,,14.6,,16.6,,1.4,,0,,,M,,M,,M,,,17,,33,
2011/9/30,2011,9,30,,17.3,,9.4,,13.4,,4.6,,0,,,M,,M,,M,,,36,,61,
2011/10/1,2011,10,1,,11.8,,6.6,,9.2,,8.8,,0,,,M,,M,,M,,,1,,54,
2011/10/2,2011,10,2,,11.1,,5.7,,8.4,,9.6,,0,,,M,,M,,M,,,34,,46,
2011/10/3,2011,10,3,,14.4,,10.6,,12.5,,5.5,,0,,,M,,M,,M,,,34,,32,
2011/10/4,2011,10,4,,19,,12.5,,15.8,,2.2,,0,,,M,,M,,M,,,,,<31,
2011/10/5,2011,10,5,,16.5,,11.2,,13.9,,4.1,,0,,,M,,M,,M,,,,,<31,
2011/10/6,2011,10,6,,15.7,,9.2,,12.5,,5.5,,0,,,M,,M,,M,,,,,<31,
2011/10/7,2011,10,7,,22.2,,10.8,,16.5,,1.5,,0,,,M,,M,,M,,,,,<31,
2011/10/8,2011,10,8,,23.8,,14.4,,19.1,,0,,1.1,,,M,,M,,M,,,,,<31,
2011/10/9,2011,10,9,,26.2,,15.5,,20.9,,0,,2.9,,,M,,M,,M,,,,,<31,
2011/10/10,2011,10,10,,21.5,,15.9,,18.7,,0,,0.7,,,M,,M,,M,,,,,<31,
2011/10/11,2011,10,11,,17.6,,14.1,,15.9,,2.1,,0,,,M,,M,,M,,,,,<31,
2011/10/12,2011,10,12,,17.1,,13.8,,15.5,,2.5,,0,,,M,,M,,M,,,9,,54,
2011/10/13,2011,10,13,,18.5,,14.2,,16.4,,1.6,,0,,,M,,M,,M,,,2,,33,
2011/10/14,2011,10,14,,18.4,,10.8,,14.6,,3.4,,0,,,M,,M,,M,,,24,,44,
2011/10/15,2011,10,15,,12.1,,9.6,,10.9,,7.1,,0,,,M,,M,,M,,,,,<31,
2011/10/16,2011,10,16,,13.9,,8.7,,11.3,,6.7,,0,,,M,,M,,M,,,23,,50,
2011/10/17,2011,10,17,,14.2,,8.8,,11.5,,6.5,,0,,,M,,M,,M,,,23,,48,
2011/10/18,2011,10,18,,15.2,,7.8,,11.5,,6.5,,0,,,M,,M,,M,,,,,<31,
2011/10/19,2011,10,19,,11.5,,7.4,,9.5,,8.5,,0,,,M,,M,,M,,,5,,70,
2011/10/20,2011,10,20,,12.1,,8.6,,10.4,,7.6,,0,,,M,,M,,M,,,7,,57,
2011/10/21,2011,10,21,,10.4,,8.3,,9.4,,8.6,,0,,,M,,M,,M,,,26,,37,
2011/10/22,2011,10,22,,10.2,,7,,8.6,,9.4,,0,,,M,,M,,M,,,,,<31,
2011/10/23,2011,10,23,,15,,4.8,,9.9,,8.1,,0,,,M,,M,,M,,,21,,32,
2011/10/24,2011,10,24,,15.2,,8.6,,11.9,,6.1,,0,,,M,,M,,M,,,28,,37,
2011/10/25,2011,10,25,,13.2,,6,,9.6,,8.4,,0,,,M,,M,,M,,,5,,37,
2011/10/26,2011,10,26,,8.6,,4.6,,6.6,,11.4,,0,,,M,,M,,M,,,4,,44,
2011/10/27,2011,10,27,,5.5,,2.7,,4.1,,13.9,,0,,,M,,M,,M,,,3,,32,
2011/10/28,2011,10,28,,8.9,,1.7,,5.3,,12.7,,0,,,M,,M,,M,,,,,<31,
2011/10/29,2011,10,29,,7.3,,3,,5.2,,12.8,,0,,,M,,M,,M,,,,,<31,
2011/10/30,2011,10,30,,10.1,,2.4,,6.3,,11.7,,0,,,M,,M,,M,,,,,<31,
2011/10/31,2011,10,31,,9.1,,5.4,,7.3,,10.7,,0,,,M,,M,,M,,,,,<31,
2011/11/1,2011,11,1,,13.2,,8.1,,10.7,,7.3,,0,,,M,,M,,M,,,17,,32,
2011/11/2,2011,11,2,,18.2,,10.1,,14.2,,3.8,,0,,,M,,M,,M,,,19,,33,
2011/11/3,2011,11,3,,13.3,,4.3,,8.8,,9.2,,0,,,M,,M,,M,,,34,,35,
2011/11/4,2011,11,4,,9.1,,2.4,,5.8,,12.2,,0,,,M,,M,,M,,,36,,32,
2011/11/5,2011,11,5,,7.3,,2.5,,4.9,,13.1,,0,,,M,,M,,M,,,,,<31,
2011/11/6,2011,11,6,,14.7,,3.8,,9.3,,8.7,,0,,,M,,M,,M,,,,,<31,
2011/11/7,2011,11,7,,16.3,,11.9,,14.1,,3.9,,0,,,M,,M,,M,,,21,,32,
2011/11/8,2011,11,8,,12.2,,8.5,,10.4,,7.6,,0,,,M,,M,,M,,,,,<31,
2011/11/9,2011,11,9,,15.8,,7.8,,11.8,,6.2,,0,,,M,,M,,M,,,19,,59,
2011/11/10,2011,11,10,,9.3,,2.6,,6,,12,,0,,,M,,M,,M,,,20,,41,
2011/11/11,2011,11,11,,5.8,,1.8,,3.8,,14.2,,0,,,M,,M,,M,,,29,,50,
2011/11/12,2011,11,12,,13.1,,4.7,,8.9,,9.1,,0,,,M,,M,,M,,,23,,44,
2011/11/13,2011,11,13,,17.5,,11.8,,14.7,,3.3,,0,,,M,,M,,M,,,18,,63,
2011/11/14,2011,11,14,,18.5,,8.9,,13.7,,4.3,,0,,,M,,M,,M,,,19,,56,
2011/11/15,2011,11,15,,13.3,,7.8,,10.6,,7.4,,0,,,M,,M,,M,,,,,<31,
2011/11/16,2011,11,16,,11.9,,3.5,,7.7,,10.3,,0,,,M,,M,,M,,,29,,39,
2011/11/17,2011,11,17,,5.4,,0.5,,3,,15,,0,,,M,,M,,M,,,23,,41,
2011/11/18,2011,11,18,,7.6,,-0.6,,3.5,,14.5,,0,,,M,,M,,M,,,19,,44,
2011/11/19,2011,11,19,,13.7,,6.9,,10.3,,7.7,,0,,,M,,M,,M,,,18,,46,
2011/11/20,2011,11,20,,15.9,,2.1,,9,,9,,0,,,M,,M,,M,,,19,,50,
2011/11/21,2011,11,21,,3.6,,0,,1.8,,16.2,,0,,,M,,M,,M,,,36,,32,
2011/11/22,2011,11,22,,4.1,,0.6,,2.4,,15.6,,0,,,M,,M,,M,,,4,,67,
2011/11/23,2011,11,23,,9.6,,1.8,,5.7,,12.3,,0,,,M,,M,,M,,,3,,54,
2011/11/24,2011,11,24,,8.8,,2.5,,5.7,,12.3,,0,,,M,,M,,M,,,22,,46,
2011/11/25,2011,11,25,,14.5,,7.1,,10.8,,7.2,,0,,,M,,M,,M,,,22,,39,
2011/11/26,2011,11,26,,14.1,,9.5,,11.8,,6.2,,0,,,M,,M,,M,,,16,,41,
2011/11/27,2011,11,27,,14.6,,6.3,,10.5,,7.5,,0,,,M,,M,,M,,,23,,41,
2011/11/28,2011,11,28,,,M,4.3,E,,M,,M,,M,,M,,M,,M,,,,M,,M
2011/11/29,2011,11,29,,,,,,,,,,,,,,,,,,,,,,,
2011/11/30,2011,11,30,,,,,,,,,,,,,,,,,,,,,,,
2011/12/1,2011,12,1,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2011/12/2,2011,12,2,,4.8,,0.7,,2.8,,15.2,,0,,,M,,M,,M,,,32,,32,
2011/12/3,2011,12,3,,8.5,,-0.1,,4.2,,13.8,,0,,,M,,M,,M,,,,,<31,
2011/12/4,2011,12,4,,12.6,,7.6,,10.1,,7.9,,0,,,M,,M,,M,,,20,,43,
2011/12/5,2011,12,5,,10.8,,0.8,,5.8,,12.2,,0,,,M,,M,,M,,,,,<31,
2011/12/6,2011,12,6,,3.2,,0.5,,1.9,,16.1,,0,,,M,,M,,M,,,34,,35,
2011/12/7,2011,12,7,,2.4,,0.4,,1.4,,16.6,,0,,,M,,M,,M,,,,,<31,
2011/12/8,2011,12,8,,4.4,,1,,2.7,,15.3,,0,,,M,,M,,M,,,20,,37,
2011/12/9,2011,12,9,,2.7,,-2.1,,0.3,,17.7,,0,,,M,,M,,M,,,30,,41,
2011/12/10,2011,12,10,,-1.8,,-4.8,,-3.3,,21.3,,0,,,M,,M,,M,,,24,,39,
2011/12/11,2011,12,11,,4,,-3.4,,0.3,,17.7,,0,,,M,,M,,M,,,21,,41,
2011/12/12,2011,12,12,,6.5,,0.6,,3.6,,14.4,,0,,,M,,M,,M,,,,,<31,
2011/12/13,2011,12,13,,8,,0.6,,4.3,,13.7,,0,,,M,,M,,M,,,,,<31,
2011/12/14,2011,12,14,,11.2,,4.1,,7.7,,10.3,,0,,,M,,M,,M,,,18,,44,
2011/12/15,2011,12,15,,13.7,,3.3,,8.5,,9.5,,0,,,M,,M,,M,,,29,,56,
2011/12/16,2011,12,16,,4.4,,0.6,,2.5,,15.5,,0,,,M,,M,,M,,,24,,50,
2011/12/17,2011,12,17,,0.7,,-5.7,,-2.5,,20.5,,0,,,M,,M,,M,,,30,,35,
2011/12/18,2011,12,18,,3.4,,-5,,-0.8,,18.8,,0,,,M,,M,,M,,,20,,39,
2011/12/19,2011,12,19,,7.8,,2.5,,5.2,,12.8,,0,,,M,,M,,M,,,20,,44,
2011/12/20,2011,12,20,,2.5,,-2.4,,0.1,,17.9,,0,,,M,,M,,M,,,35,,32,
2011/12/21,2011,12,21,,8.9,,1,,5,,13,,0,,,M,,M,,M,,,28,,33,
2011/12/22,2011,12,22,,7,,2.3,,4.7,,13.3,,0,,,M,,M,,M,,,,,<31,
2011/12/23,2011,12,23,,2.5,,-5.8,,-1.7,,19.7,,0,,,M,,M,,M,,,32,,39,
2011/12/24,2011,12,24,,3.3,,-5.6,,-1.2,,19.2,,0,,,M,,M,,M,,,,,<31,
2011/12/25,2011,12,25,,6.3,,2.7,,4.5,,13.5,,0,,,M,,M,,M,,,21,,41,
2011/12/26,2011,12,26,,4.9,,2.7,,3.8,,14.2,,0,,,M,,M,,M,,,20,,35,
2011/12/27,2011,12,27,,4.5,,0.5,,2.5,,15.5,,0,,,M,,M,,M,,,18,,35,
2011/12/28,2011,12,28,,2.9,,-7.7,,-2.4,,20.4,,0,,,M,,M,,M,,,30,,56,
2011/12/29,2011,12,29,,1.9,,-7.3,,-2.7,,20.7,,0,,,M,,M,,M,,,6,,33,
2011/12/30,2011,12,30,,4.7,,0.5,,2.6,,15.4,,0,,,M,,M,,M,,,2,,39,
2011/12/31,2011,12,31,,5.8,,2.5,,4.2,,13.8,,0,,,M,,M,,M,,,,,<31,
