Station Name,BURLINGTON PIERS (AUT),,,,,,,,,,,,,,,,,,,,,,,,,
Province,ONTARIO,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,43.3,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-79.8,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,77.4,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,6151061,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71437,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WWB,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2006/8/12,2006,8,12,,22.4,,15.2,,18.8,,0,,0.8,,,M,,M,,M,,,,,<31,
2006/8/13,2006,8,13,,26,,16.3,,21.2,,0,,3.2,,,M,,M,,M,,,,,<31,
2006/8/14,2006,8,14,,26.9,,17.8,,22.4,,0,,4.4,,,M,,M,,M,,,22,E,33,E
2006/8/15,2006,8,15,,24.8,,18,,21.4,,0,,3.4,,,M,,M,,M,,,,,<31,
2006/8/16,2006,8,16,,24.9,,17.1,,21,,0,,3,,,M,,M,,M,,,,,<31,
2006/8/17,2006,8,17,,21.5,,17.6,,19.6,,0,,1.6,,,M,,M,,M,,,,,<31,
2006/8/18,2006,8,18,,29.3,,20.4,,24.9,,0,,6.9,,,M,,M,,M,,,,,<31,
2006/8/19,2006,8,19,,23.5,,20.8,,22.2,,0,,4.2,,,M,,M,,M,,,,,<31,
2006/8/20,2006,8,20,,21,,17.7,,19.4,,0,,1.4,,,M,,M,,M,,,,,<31,
2006/8/21,2006,8,21,,25.6,,16.4,,21,,0,,3,,,M,,M,,M,,,,,<31,
2006/8/22,2006,8,22,,26.8,,18.6,,22.7,,0,,4.7,,,M,,M,,M,,,33,E,32,E
2006/8/23,2006,8,23,,25,,17.8,,21.4,,0,,3.4,,,M,,M,,M,,,,,<31,
2006/8/24,2006,8,24,,20.6,,17.2,,18.9,,0,,0.9,,,M,,M,,M,,,,,<31,
2006/8/25,2006,8,25,,19.2,,17.3,,18.3,,0,,0.3,,,M,,M,,M,,,,,<31,
2006/8/26,2006,8,26,,20.4,,17.3,,18.9,,0,,0.9,,,M,,M,,M,,,,,<31,
2006/8/27,2006,8,27,,26.6,,19.6,,23.1,,0,,5.1,,,M,,M,,M,,,,,<31,
2006/8/28,2006,8,28,,20.9,,18.1,,19.5,,0,,1.5,,,M,,M,,M,,,,,<31,
2006/8/29,2006,8,29,,22.4,,17.2,,19.8,,0,,1.8,,,M,,M,,M,,,,,<31,
2006/8/30,2006,8,30,,19.5,,17,,18.3,,0,,0.3,,,M,,M,,M,,,,,<31,
2006/8/31,2006,8,31,,19.4,,15.1,,17.3,,0.7,,0,,,M,,M,,M,,,,,<31,
2006/9/1,2006,9,1,,20,,15.3,,17.7,,0.3,,0,,,M,,M,,M,,,,,<31,
2006/9/2,2006,9,2,,20,,14.2,,17.1,,0.9,,0,,,M,,M,,M,,,8,E,69,E
2006/9/3,2006,9,3,,17.7,,13.1,,15.4,,2.6,,0,,,M,,M,,M,,,6,E,44,E
2006/9/4,2006,9,4,,21,,13.9,,17.5,,0.5,,0,,,M,,M,,M,,,,,<31,
2006/9/5,2006,9,5,,20,,16.5,,18.3,,0,,0.3,,,M,,M,,M,,,,,<31,
2006/9/6,2006,9,6,,20.7,,16.5,,18.6,,0,,0.6,,,M,,M,,M,,,,,<31,
2006/9/7,2006,9,7,,23.9,,16.2,,20.1,,0,,2.1,,,M,,M,,M,,,,,<31,
2006/9/8,2006,9,8,,26.5,,17.4,,22,,0,,4,,,M,,M,,M,,,22,E,33,E
2006/9/9,2006,9,9,,19.3,,12.1,,15.7,,2.3,,0,,,M,,M,,M,,,,,<31,
2006/9/10,2006,9,10,,16.3,,10.7,,13.5,,4.5,,0,,,M,,M,,M,,,,,<31,
2006/9/11,2006,9,11,,17.3,,15.2,,16.3,,1.7,,0,,,M,,M,,M,,,9,E,50,E
2006/9/12,2006,9,12,,17.4,,15.2,,16.3,,1.7,,0,,,M,,M,,M,,,,,<31,
2006/9/13,2006,9,13,,20.8,,15.9,,18.4,,0,,0.4,,,M,,M,,M,,,20,E,35,E
2006/9/14,2006,9,14,,18.8,,15.9,,17.4,,0.6,,0,,,M,,M,,M,,,,,<31,
2006/9/15,2006,9,15,,19.7,,15.9,,17.8,,0.2,,0,,,M,,M,,M,,,,,<31,
2006/9/16,2006,9,16,,19.9,,16.7,,18.3,,0,,0.3,,,M,,M,,M,,,,,<31,
2006/9/17,2006,9,17,,23.6,,15.6,,19.6,,0,,1.6,,,M,,M,,M,,,19,E,35,E
2006/9/18,2006,9,18,,24.9,,14.8,,19.9,,0,,1.9,,,M,,M,,M,,,,,<31,
2006/9/19,2006,9,19,,18.4,,14.3,,16.4,,1.6,,0,,,M,,M,,M,,,27,E,37,E
2006/9/20,2006,9,20,,14.7,,10.8,,12.8,,5.2,,0,,,M,,M,,M,,,31,E,43,E
2006/9/21,2006,9,21,,17.9,,9.5,,13.7,,4.3,,0,,,M,,M,,M,,,,,<31,
2006/9/22,2006,9,22,,18.5,,10.6,,14.6,,3.4,,0,,,M,,M,,M,,,,,<31,
2006/9/23,2006,9,23,,24,,16.7,,20.4,,0,,2.4,,,M,,M,,M,,,22,E,32,E
2006/9/24,2006,9,24,,20.9,,12.2,,16.6,,1.4,,0,,,M,,M,,M,,,22,E,44,E
2006/9/25,2006,9,25,,17.8,,11.6,,14.7,,3.3,,0,,,M,,M,,M,,,22,E,37,E
2006/9/26,2006,9,26,,18.4,,10.5,,14.5,,3.5,,0,,,M,,M,,M,,,20,E,32,E
2006/9/27,2006,9,27,,22.6,,9.8,,16.2,,1.8,,0,,,M,,M,,M,,,20,E,44,E
2006/9/28,2006,9,28,,15.8,,8.5,,12.2,,5.8,,0,,,M,,M,,M,,,33,E,32,E
2006/9/29,2006,9,29,,14.6,,6.4,,10.5,,7.5,,0,,,M,,M,,M,,,,,<31,
2006/9/30,2006,9,30,,14.6,,9.4,,12,,6,,0,,,M,,M,,M,,,18,E,43,E
2006/10/1,2006,10,1,,17.1,,11,,14.1,,3.9,,0,,,M,,M,,M,,,,,<31,
2006/10/2,2006,10,2,,20,,9.6,,14.8,,3.2,,0,,,M,,M,,M,,,,,<31,
2006/10/3,2006,10,3,,22.4,,11.7,,17.1,,0.9,,0,,,M,,M,,M,,,,,<31,
2006/10/4,2006,10,4,,19.7,,9.1,,14.4,,3.6,,0,,,M,,M,,M,,,36,E,48,E
2006/10/5,2006,10,5,,10.4,,6,,8.2,,9.8,,0,,,M,,M,,M,,,,,<31,
2006/10/6,2006,10,6,,12.4,,5.4,,8.9,,9.1,,0,,,M,,M,,M,,,,,<31,
2006/10/7,2006,10,7,,13.2,,7,,10.1,,7.9,,0,,,M,,M,,M,,,,,<31,
2006/10/8,2006,10,8,,21.3,,8.3,,14.8,,3.2,,0,,,M,,M,,M,,,,,<31,
2006/10/9,2006,10,9,,20.2,,12.5,,16.4,,1.6,,0,,,M,,M,,M,,,,,<31,
2006/10/10,2006,10,10,,13.6,,11,,12.3,,5.7,,0,,,M,,M,,M,,,,,<31,
2006/10/11,2006,10,11,,19.4,,11.6,,15.5,,2.5,,0,,,M,,M,,M,,,18,E,61,E
2006/10/12,2006,10,12,,12,,2.3,,7.2,,10.8,,0,,,M,,M,,M,,,25,E,48,E
2006/10/13,2006,10,13,,7.8,,2.3,,5.1,,12.9,,0,,,M,,M,,M,,,23,E,56,E
2006/10/14,2006,10,14,,9.1,,5.2,,7.2,,10.8,,0,,,M,,M,,M,,,29,E,48,E
2006/10/15,2006,10,15,,11.6,,6,,8.8,,9.2,,0,,,M,,M,,M,,,,,<31,
2006/10/16,2006,10,16,,14.9,,6.4,,10.7,,7.3,,0,,,M,,M,,M,,,,,<31,
2006/10/17,2006,10,17,,15.5,,9.9,,12.7,,5.3,,0,,,M,,M,,M,,,21,E,41,E
2006/10/18,2006,10,18,,15.8,,12.6,,14.2,,3.8,,0,,,M,,M,,M,,,,,<31,
2006/10/19,2006,10,19,,15.7,,7.5,,11.6,,6.4,,0,,,M,,M,,M,,,,,<31,
2006/10/20,2006,10,20,,9.3,,5.6,,7.5,,10.5,,0,,,M,,M,,M,,,31,E,35,E
2006/10/21,2006,10,21,,10.5,,5.7,,8.1,,9.9,,0,,,M,,M,,M,,,,,<31,
2006/10/22,2006,10,22,,11.6,,5.6,,8.6,,9.4,,0,,,M,,M,,M,,,29,E,43,E
2006/10/23,2006,10,23,,7.5,,3.5,,5.5,,12.5,,0,,,M,,M,,M,,,27,E,37,E
2006/10/24,2006,10,24,,8.2,,3.5,,5.9,,12.1,,0,,,M,,M,,M,,,32,E,39,E
2006/10/25,2006,10,25,,8.7,,4.6,,6.7,,11.3,,0,,,M,,M,,M,,,31,E,39,E
2006/10/26,2006,10,26,,7.6,,2.4,,5,,13,,0,,,M,,M,,M,,,,,<31,
2006/10/27,2006,10,27,,6.5,,3.7,,5.1,,12.9,,0,,,M,,M,,M,,,,,<31,
2006/10/28,2006,10,28,,6.9,,4.3,,5.6,,12.4,,0,,,M,,M,,M,,,27,E,48,E
2006/10/29,2006,10,29,,7.7,,3,,5.4,,12.6,,0,,,M,,M,,M,,,30,E,52,E
2006/10/30,2006,10,30,,16.2,,4.3,,10.3,,7.7,,0,,,M,,M,,M,,,,,<31,
2006/10/31,2006,10,31,,16.2,,5.8,,11,,7,,0,,,M,,M,,M,,,23,E,37,E
2006/11/1,2006,11,1,,8.6,,3.5,,6.1,,11.9,,0,,,M,,M,,M,,,23,E,32,E
2006/11/2,2006,11,2,,5.2,,0.7,,3,,15,,0,,,M,,M,,M,,,26,E,32,E
2006/11/3,2006,11,3,,3.9,,0.2,,2.1,,15.9,,0,,,M,,M,,M,,,26,E,37,E
2006/11/4,2006,11,4,,6.6,,-0.5,,3.1,,14.9,,0,,,M,,M,,M,,,,,<31,
2006/11/5,2006,11,5,,10.8,,5.2,,8,,10,,0,,,M,,M,,M,,,,,<31,
2006/11/6,2006,11,6,,13,,5.2,,9.1,,8.9,,0,,,M,,M,,M,,,,,<31,
2006/11/7,2006,11,7,,11.3,,5.9,,8.6,,9.4,,0,,,M,,M,,M,,,,,<31,
2006/11/8,2006,11,8,,10.2,,6.2,,8.2,,9.8,,0,,,M,,M,,M,,,,,<31,
2006/11/9,2006,11,9,,15.1,,6.5,,10.8,,7.2,,0,,,M,,M,,M,,,,,<31,
2006/11/10,2006,11,10,,6.8,,5.3,,6.1,,11.9,,0,,,M,,M,,M,,,,,<31,
2006/11/11,2006,11,11,,7.1,,3,,5.1,,12.9,,0,,,M,,M,,M,,,,,<31,
2006/11/12,2006,11,12,,4.4,,2.1,,3.3,,14.7,,0,,,M,,M,,M,,,36,E,39,E
2006/11/13,2006,11,13,,5.4,,4,,4.7,,13.3,,0,,,M,,M,,M,,,,,<31,
2006/11/14,2006,11,14,,7.7,,5.1,,6.4,,11.6,,0,,,M,,M,,M,,,,,<31,
2006/11/15,2006,11,15,,7.4,,5.3,,6.4,,11.6,,0,,,M,,M,,M,,,4,E,39,E
2006/11/16,2006,11,16,,11.5,,6.1,,8.8,,9.2,,0,,,M,,M,,M,,,,,<31,
2006/11/17,2006,11,17,,7.4,,4.1,,5.8,,12.2,,0,,,M,,M,,M,,,26,E,37,E
2006/11/18,2006,11,18,,6,,2.3,,4.2,,13.8,,0,,,M,,M,,M,,,,,<31,
2006/11/19,2006,11,19,,2.9,,1.4,,2.2,,15.8,,0,,,M,,M,,M,,,,,<31,
2006/11/20,2006,11,20,,2.6,,0.7,,1.7,,16.3,,0,,,M,,M,,M,,,,,<31,
2006/11/21,2006,11,21,,6.7,,0.2,,3.5,,14.5,,0,,,M,,M,,M,,,,,<31,
2006/11/22,2006,11,22,,5.2,,0.9,,3.1,,14.9,,0,,,M,,M,,M,,,,,<31,
2006/11/23,2006,11,23,,5.2,,2,,3.6,,14.4,,0,,,M,,M,,M,,,,,<31,
2006/11/24,2006,11,24,,5.7,,2.4,,4.1,,13.9,,0,,,M,,M,,M,,,,,<31,
2006/11/25,2006,11,25,,4,,1.5,,2.8,,15.2,,0,,,M,,M,,M,,,,,<31,
2006/11/26,2006,11,26,,14.6,,3.7,,9.2,,8.8,,0,,,M,,M,,M,,,,,<31,
2006/11/27,2006,11,27,,14.5,,7.6,,11.1,,6.9,,0,,,M,,M,,M,,,,,<31,
2006/11/28,2006,11,28,,7.6,,5.5,,6.6,,11.4,,0,,,M,,M,,M,,,,,<31,
2006/11/29,2006,11,29,,16.5,,5.2,,10.9,,7.1,,0,,,M,,M,,M,,,22,E,39,E
2006/11/30,2006,11,30,,16.7,,3.6,,10.2,,7.8,,0,,,M,,M,,M,,,36,E,43,E
2006/12/1,2006,12,1,,7,,1.9,,4.5,,13.5,,0,,,M,,M,,M,,,8,E,69,E
2006/12/2,2006,12,2,,3.3,,0.3,,1.8,,16.2,,0,,,M,,M,,M,,,26,E,54,E
2006/12/3,2006,12,3,,1.6,,-2.7,,-0.6,,18.6,,0,,,M,,M,,M,,,27,E,32,E
2006/12/4,2006,12,4,,-0.1,,-4,,-2.1,,20.1,,0,,,M,,M,,M,,,27,E,35,E
2006/12/5,2006,12,5,,0.8,,-5.3,,-2.3,,20.3,,0,,,M,,M,,M,,,27,E,32,E
2006/12/6,2006,12,6,,5.1,,0.8,,3,,15,,0,,,M,,M,,M,,,22,E,43,E
2006/12/7,2006,12,7,,1.6,,-9.9,,-4.2,,22.2,,0,,,M,,M,,M,,,32,E,44,E
2006/12/8,2006,12,8,,-2,E,-10,E,-6,E,24,E,0,E,,M,,M,,M,,,,,<31,
2006/12/9,2006,12,9,,4.9,,-1.8,,1.6,,16.4,,0,,,M,,M,,M,,,22,E,44,E
2006/12/10,2006,12,10,,8,,3.7,,5.9,,12.1,,0,,,M,,M,,M,,,23,E,35,E
2006/12/11,2006,12,11,,5.8,,4,,4.9,,13.1,,0,,,M,,M,,M,,,,,<31,
2006/12/12,2006,12,12,,11.2,,4.9,,8.1,,9.9,,0,,,M,,M,,M,,,19,E,37,E
2006/12/13,2006,12,13,,10.1,,3.3,,6.7,,11.3,,0,,,M,,M,,M,,,21,E,44,E
2006/12/14,2006,12,14,,12.8,,3.3,,8.1,,9.9,,0,,,M,,M,,M,,,21,E,44,E
2006/12/15,2006,12,15,,11.8,,4.4,,8.1,,9.9,,0,,,M,,M,,M,,,27,E,41,E
2006/12/16,2006,12,16,,7,,3.6,,5.3,,12.7,,0,,,M,,M,,M,,,,,<31,
2006/12/17,2006,12,17,,11.4,,7,,9.2,,8.8,,0,,,M,,M,,M,,,,,<31,
2006/12/18,2006,12,18,,7.6,,2.6,,5.1,,12.9,,0,,,M,,M,,M,,,30,E,32,E
2006/12/19,2006,12,19,,3.9,,0.6,,2.3,,15.7,,0,,,M,,M,,M,,,,,<31,
2006/12/20,2006,12,20,,7.4,,0.2,,3.8,,14.2,,0,,,M,,M,,M,,,23,E,33,E
2006/12/21,2006,12,21,,6.5,,4,,5.3,,12.7,,0,,,M,,M,,M,,,,,<31,
2006/12/22,2006,12,22,,6.8,,3.3,,5.1,,12.9,,0,,,M,,M,,M,,,,,<31,
2006/12/23,2006,12,23,,9.4,,4.4,,6.9,,11.1,,0,,,M,,M,,M,,,27,E,44,E
2006/12/24,2006,12,24,,5.9,,2,,4,,14,,0,,,M,,M,,M,,,26,E,39,E
2006/12/25,2006,12,25,,4.6,,2.6,,3.6,,14.4,,0,,,M,,M,,M,,,,,<31,
2006/12/26,2006,12,26,,5.3,,0.7,,3,,15,,0,,,M,,M,,M,,,36,E,39,E
2006/12/27,2006,12,27,,3.5,,0.5,,2,,16,,0,,,M,,M,,M,,,,,<31,
2006/12/28,2006,12,28,,5.4,,2.1,,3.8,,14.2,,0,,,M,,M,,M,,,,,<31,
2006/12/29,2006,12,29,,2.3,,-0.1,,1.1,,16.9,,0,,,M,,M,,M,,,8,E,46,E
2006/12/30,2006,12,30,,3,,-0.6,,1.2,,16.8,,0,,,M,,M,,M,,,,,<31,
2006/12/31,2006,12,31,,4.3,,-0.4,,2,,16,,0,,,M,,M,,M,,,,,<31,
