Station Name,BURLINGTON PIERS (AUT),,,,,,,,,,,,,,,,,,,,,,,,,
Province,ONTARIO,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,43.3,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-79.8,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,77.4,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,6151061,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71437,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WWB,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2003/8/19,2003,8,19,,28.9,,18,,23.5,,0,,5.5,,,M,,M,,M,,,,,<31,
2003/8/20,2003,8,20,,28.9,,20.2,,24.6,,0,,6.6,,,M,,M,,M,,,,,<31,
2003/8/21,2003,8,21,,30.5,,21.1,,25.8,,0,,7.8,,,M,,M,,M,,,31,E,48,E
2003/8/22,2003,8,22,,25.9,,18.8,,22.4,,0,,4.4,,,M,,M,,M,,,,,<31,
2003/8/23,2003,8,23,,24.2,,16.6,,20.4,,0,,2.4,,,M,,M,,M,,,34,E,39,E
2003/8/24,2003,8,24,,24.1,,14.8,,19.5,,0,,1.5,,,M,,M,,M,,,,,<31,
2003/8/25,2003,8,25,,29.6,,21.4,,25.5,,0,,7.5,,,M,,M,,M,,,,,<31,
2003/8/26,2003,8,26,,28.2,,19.3,,23.8,,0,,5.8,,,M,,M,,M,,,,,<31,
2003/8/27,2003,8,27,,25.4,,15.7,,20.6,,0,,2.6,,,M,,M,,M,,,33,E,41,E
2003/8/28,2003,8,28,,20.8,,14.3,,17.6,,0.4,,0,,,M,,M,,M,,,,,<31,
2003/8/29,2003,8,29,,28.1,,15.9,,22,,0,,4,,,M,,M,,M,,,23,E,37,E
2003/8/30,2003,8,30,,20.2,,14.6,,17.4,,0.6,,0,,,M,,M,,M,,,,,<31,
2003/8/31,2003,8,31,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2003/9/1,2003,9,1,,19.2,,16.6,,17.9,,0.1,,0,,,M,,M,,M,,,,,<31,
2003/9/2,2003,9,2,,19.7,,17.2,,18.5,,0,,0.5,,,M,,M,,M,,,,,<31,
2003/9/3,2003,9,3,,23.9,,18.2,,21.1,,0,,3.1,,,M,,M,,M,,,,,<31,
2003/9/4,2003,9,4,,22.1,,14.7,,18.4,,0,,0.4,,,M,,M,,M,,,31,E,35,E
2003/9/5,2003,9,5,,20.2,,14.4,,17.3,,0.7,,0,,,M,,M,,M,,,,,<31,
2003/9/6,2003,9,6,,25.5,,12.6,,19.1,,0,,1.1,,,M,,M,,M,,,,,<31,
2003/9/7,2003,9,7,,27.6,,16.4,,22,,0,,4,,,M,,M,,M,,,,,<31,
2003/9/8,2003,9,8,,19.4,,16.6,,18,,0,,0,,,M,,M,,M,,,,,<31,
2003/9/9,2003,9,9,,18.8,,14.6,,16.7,,1.3,,0,,,M,,M,,M,,,,,<31,
2003/9/10,2003,9,10,,19.7,,15.6,,17.7,,0.3,,0,,,M,,M,,M,,,,,<31,
2003/9/11,2003,9,11,,21,,16,,18.5,,0,,0.5,,,M,,M,,M,,,,,<31,
2003/9/12,2003,9,12,,21.1,,17.9,,19.5,,0,,1.5,,,M,,M,,M,,,,,<31,
2003/9/13,2003,9,13,,20.4,,17.7,,19.1,,0,,1.1,,,M,,M,,M,,,,,<31,
2003/9/14,2003,9,14,,,M,19.6,E,,M,,M,,M,,M,,M,,M,,,,,<31,
2003/9/15,2003,9,15,,22.4,,14.1,,18.3,,0,,0.3,,,M,,M,,M,,,,,<31,
2003/9/16,2003,9,16,,23.3,,13.8,,18.6,,0,,0.6,,,M,,M,,M,,,,,<31,
2003/9/17,2003,9,17,,20.8,,15.4,,18.1,,0,,0.1,,,M,,M,,M,,,,,<31,
2003/9/18,2003,9,18,,20.1,,15.7,,17.9,,0.1,,0,,,M,,M,,M,,,8,E,44,E
2003/9/19,2003,9,19,,20.2,,16.4,,18.3,,0,,0.3,,,M,,M,,M,,,9,E,72,E
2003/9/20,2003,9,20,,20.5,,13.2,,16.9,,1.1,,0,,,M,,M,,M,,,,,<31,
2003/9/21,2003,9,21,,17.7,,12.9,,15.3,,2.7,,0,,,M,,M,,M,,,,,<31,
2003/9/22,2003,9,22,,20.7,,15.8,,18.3,,0,,0.3,,,M,,M,,M,,,18,E,57,E
2003/9/23,2003,9,23,,19.4,,13.4,,16.4,,1.6,,0,,,M,,M,,M,,,27,E,39,E
2003/9/24,2003,9,24,,,M,11.5,E,,M,,M,,M,,M,,M,,M,,,,,<31,
2003/9/25,2003,9,25,,19.6,,11.4,,15.5,,2.5,,0,,,M,,M,,M,,,32,E,44,E
2003/9/26,2003,9,26,,18.9,,11,,15,,3,,0,,,M,,M,,M,,,18,E,33,E
2003/9/27,2003,9,27,,18.6,,12.4,,15.5,,2.5,,0,,,M,,M,,M,,,27,E,41,E
2003/9/28,2003,9,28,,16.2,,10.5,,13.4,,4.6,,0,,,M,,M,,M,,,20,E,32,E
2003/9/29,2003,9,29,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2003/9/30,2003,9,30,,13.7,,6.8,,10.3,,7.7,,0,,,M,,M,,M,,,26,E,43,E
2003/10/1,2003,10,1,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2003/10/2,2003,10,2,,10.7,,4.4,,7.6,,10.4,,0,,,M,,M,,M,,,35,E,52,E
2003/10/3,2003,10,3,,12.8,,4.6,,8.7,,9.3,,0,,,M,,M,,M,,,,,<31,
2003/10/4,2003,10,4,,10.5,,5.7,,8.1,,9.9,,0,,,M,,M,,M,,,29,E,41,E
2003/10/5,2003,10,5,,10.2,,5.3,,7.8,,10.2,,0,,,M,,M,,M,,,,,<31,
2003/10/6,2003,10,6,,9.9,,4.6,,7.3,,10.7,,0,,,M,,M,,M,,,,,<31,
2003/10/7,2003,10,7,,16.8,,5.2,,11,,7,,0,,,M,,M,,M,,,,,<31,
2003/10/8,2003,10,8,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2003/10/9,2003,10,9,,20.1,,10.3,,15.2,,2.8,,0,,,M,,M,,M,,,,,<31,
2003/10/10,2003,10,10,,13.1,,8,,10.6,,7.4,,0,,,M,,M,,M,,,,,<31,
2003/10/11,2003,10,11,,12.3,,8,,10.2,,7.8,,0,,,M,,M,,M,,,,,<31,
2003/10/12,2003,10,12,,,,,,,,,,,,,,,,,,,,,,,
2003/10/13,2003,10,13,,,,,,,,,,,,,,,,,,,,,,,
2003/10/14,2003,10,14,,,,,,,,,,,,,,,,,,,,,,,
2003/10/15,2003,10,15,,,,,,,,,,,,,,,,,,,,,,,
2003/10/16,2003,10,16,,,,,,,,,,,,,,,,,,,,,,,
2003/10/17,2003,10,17,,,,,,,,,,,,,,,,,,,,,,,
2003/10/18,2003,10,18,,,,,,,,,,,,,,,,,,,,,,,
2003/10/19,2003,10,19,,,,,,,,,,,,,,,,,,,,,,,
2003/10/20,2003,10,20,,19.9,,6.1,E,13,E,5,E,0,E,,M,,M,,M,,,,,<31,
2003/10/21,2003,10,21,,19.9,,5.2,,12.6,,5.4,,0,,,M,,M,,M,,,31,E,46,E
2003/10/22,2003,10,22,,5.2,,2,,3.6,,14.4,,0,,,M,,M,,M,,,36,E,37,E
2003/10/23,2003,10,23,,6.1,,0.7,,3.4,,14.6,,0,,,M,,M,,M,,,36,E,33,E
2003/10/24,2003,10,24,,7.7,,3.6,,5.7,,12.3,,0,,,M,,M,,M,,,,,<31,
2003/10/25,2003,10,25,,9.8,,6.8,,8.3,,9.7,,0,,,M,,M,,M,,,,,<31,
2003/10/26,2003,10,26,,10.1,,7.2,,8.7,,9.3,,0,,,M,,M,,M,,,,,<31,
2003/10/27,2003,10,27,,8.6,,4.4,,6.5,,11.5,,0,,,M,,M,,M,,,,,<31,
2003/10/28,2003,10,28,,11.3,,3.4,,7.4,,10.6,,0,,,M,,M,,M,,,18,E,41,E
2003/10/29,2003,10,29,,10.4,,7.4,,8.9,,9.1,,0,,,M,,M,,M,,,,,<31,
2003/10/30,2003,10,30,,12.9,,6.6,,9.8,,8.2,,0,,,M,,M,,M,,,,,<31,
2003/10/31,2003,10,31,,20.3,,7.4,,13.9,,4.1,,0,,,M,,M,,M,,,23,E,35,E
2003/11/1,2003,11,1,,18.1,,8.2,,13.2,,4.8,,0,,,M,,M,,M,,,,,<31,
2003/11/2,2003,11,2,,8.6,,7.2,,7.9,,10.1,,0,,,M,,M,,M,,,,,<31,
2003/11/3,2003,11,3,,9.5,,6.7,,8.1,,9.9,,0,,,M,,M,,M,,,5,E,39,E
2003/11/4,2003,11,4,,7.2,,5.7,,6.5,,11.5,,0,,,M,,M,,M,,,7,E,48,E
2003/11/5,2003,11,5,,14,,5.3,,9.7,,8.3,,0,,,M,,M,,M,,,31,E,39,E
2003/11/6,2003,11,6,,7.6,,4.4,,6,,12,,0,,,M,,M,,M,,,,,<31,
2003/11/7,2003,11,7,,7,,0.5,,3.8,,14.2,,0,,,M,,M,,M,,,26,E,41,E
2003/11/8,2003,11,8,,2.3,,-2.2,,0.1,,17.9,,0,,,M,,M,,M,,,,,<31,
2003/11/9,2003,11,9,,5.3,,-2.1,,1.6,,16.4,,0,,,M,,M,,M,,,,,<31,
2003/11/10,2003,11,10,,7.2,,0.8,,4,,14,,0,,,M,,M,,M,,,,,<31,
2003/11/11,2003,11,11,,12.6,,4.5,,8.6,,9.4,,0,,,M,,M,,M,,,23,E,32,E
2003/11/12,2003,11,12,,12.4,,7.6,,10,,8,,0,,,M,,M,,M,,,26,E,56,E
2003/11/13,2003,11,13,,8.9,,0.1,,4.5,,13.5,,0,,,M,,M,,M,,,27,E,72,E
2003/11/14,2003,11,14,,6,,-1,,2.5,,15.5,,0,,,M,,M,,M,,,31,E,39,E
2003/11/15,2003,11,15,,5.6,,2.1,,3.9,,14.1,,0,,,M,,M,,M,,,,,<31,
2003/11/16,2003,11,16,,6.2,,4.7,,5.5,,12.5,,0,,,M,,M,,M,,,,,<31,
2003/11/17,2003,11,17,,5.7,,4,,4.9,,13.1,,0,,,M,,M,,M,,,,,<31,
2003/11/18,2003,11,18,,14.6,,5.5,,10.1,,7.9,,0,,,M,,M,,M,,,,,<31,
2003/11/19,2003,11,19,,15.7,,6.6,,11.2,,6.8,,0,,,M,,M,,M,,,18,E,61,E
2003/11/20,2003,11,20,,11.1,,4.4,,7.8,,10.2,,0,,,M,,M,,M,,,,,<31,
2003/11/21,2003,11,21,,12.4,,5.1,,8.8,,9.2,,0,,,M,,M,,M,,,,,<31,
2003/11/22,2003,11,22,,7,,4.6,,5.8,,12.2,,0,,,M,,M,,M,,,,,<31,
2003/11/23,2003,11,23,,7.1,,5.8,,6.5,,11.5,,0,,,M,,M,,M,,,,,<31,
2003/11/24,2003,11,24,,15.2,,0.2,,7.7,,10.3,,0,,,M,,M,,M,,,18,E,44,E
2003/11/25,2003,11,25,,4.4,,-0.1,,2.2,,15.8,,0,,,M,,M,,M,,,24,E,41,E
2003/11/26,2003,11,26,,8.5,,3.3,,5.9,,12.1,,0,,,M,,M,,M,,,,,<31,
2003/11/27,2003,11,27,,5.7,,2.4,,4.1,,13.9,,0,,,M,,M,,M,,,,,<31,
2003/11/28,2003,11,28,,5.6,,2.2,,3.9,,14.1,,0,,,M,,M,,M,,,35,E,41,E
2003/11/29,2003,11,29,,3.9,,1.1,,2.5,,15.5,,0,,,M,,M,,M,,,31,E,54,E
2003/11/30,2003,11,30,,9.1,,2.3,,5.7,,12.3,,0,,,M,,M,,M,,,23,E,37,E
2003/12/1,2003,12,1,,8.3,,-1.1,,3.6,,14.4,,0,,,M,,M,,M,,,27,E,48,E
2003/12/2,2003,12,2,,-0.7,,-5,,-2.9,,20.9,,0,,,M,,M,,M,,,32,E,46,E
2003/12/3,2003,12,3,,2.1,,-5,,-1.5,,19.5,,0,,,M,,M,,M,,,,,<31,
2003/12/4,2003,12,4,,3.9,,-1.6,,1.2,,16.8,,0,,,M,,M,,M,,,,,<31,
2003/12/5,2003,12,5,,1.6,,-3.2,,-0.8,,18.8,,0,,,M,,M,,M,,,6,E,48,E
2003/12/6,2003,12,6,,-2,,-7.1,,-4.6,,22.6,,0,,,M,,M,,M,,,,,<31,
2003/12/7,2003,12,7,,1.8,,-7.3,,-2.8,,20.8,,0,,,M,,M,,M,,,,,<31,
2003/12/8,2003,12,8,,2.5,,-3.9,,-0.7,,18.7,,0,,,M,,M,,M,,,,,<31,
2003/12/9,2003,12,9,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2003/12/10,2003,12,10,,7.4,,3.6,,5.5,,12.5,,0,,,M,,M,,M,,,,,<31,
2003/12/11,2003,12,11,,6.9,,-0.4,,3.3,,14.7,,0,,,M,,M,,M,,,,,<31,
2003/12/12,2003,12,12,,-0.3,,-4.6,,-2.5,,20.5,,0,,,M,,M,,M,,,31,E,37,E
2003/12/13,2003,12,13,,-1.6,,-5.7,,-3.7,,21.7,,0,,,M,,M,,M,,,,,<31,
2003/12/14,2003,12,14,,-0.1,,-2.7,,-1.4,,19.4,,0,,,M,,M,,M,,,,,<31,
2003/12/15,2003,12,15,,2.1,,-0.6,,0.8,,17.2,,0,,,M,,M,,M,,,,,<31,
2003/12/16,2003,12,16,,8.5,,0.7,,4.6,,13.4,,0,,,M,,M,,M,,,21,E,44,E
2003/12/17,2003,12,17,,3.3,,-0.2,,1.6,,16.4,,0,,,M,,M,,M,,,24,E,35,E
2003/12/18,2003,12,18,,0.3,,-1.8,,-0.8,,18.8,,0,,,M,,M,,M,,,30,E,35,E
2003/12/19,2003,12,19,,1,,-2,,-0.5,,18.5,,0,,,M,,M,,M,,,,,<31,
2003/12/20,2003,12,20,,-1.3,E,-5.5,E,-3.4,E,21.4,E,0,E,,M,,M,,M,,,,M,,M
2003/12/21,2003,12,21,,5.1,E,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2003/12/22,2003,12,22,,7.7,,5.7,,6.7,,11.3,,0,,,M,,M,,M,,,23,E,35,E
2003/12/23,2003,12,23,,9.5,,4.4,,7,,11,,0,,,M,,M,,M,,,22,E,37,E
2003/12/24,2003,12,24,,5.4,,1.4,,3.4,,14.6,,0,,,M,,M,,M,,,,,<31,
2003/12/25,2003,12,25,,1.5,,-0.5,,0.5,,17.5,,0,,,M,,M,,M,,,,,<31,
2003/12/26,2003,12,26,,5.3,,0,,2.7,,15.3,,0,,,M,,M,,M,,,28,E,41,E
2003/12/27,2003,12,27,,5.1,,-0.5,,2.3,,15.7,,0,,,M,,M,,M,,,,,<31,
2003/12/28,2003,12,28,,9,,-1.4,,3.8,,14.2,,0,,,M,,M,,M,,,,,<31,
2003/12/29,2003,12,29,,9.4,,7,,8.2,,9.8,,0,,,M,,M,,M,,,23,E,32,E
2003/12/30,2003,12,30,,7.5,,1.5,,4.5,,13.5,,0,,,M,,M,,M,,,27,E,44,E
2003/12/31,2003,12,31,,6.9,,1.1,,4,,14,,0,,,M,,M,,M,,,24,E,50,E
