Station Name,BURLINGTON PIERS (AUT),,,,,,,,,,,,,,,,,,,,,,,,,
Province,ONTARIO,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,43.3,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-79.8,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,77.4,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,6151061,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71437,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WWB,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2012/8/10,2012,8,10,,25.1,,19.3,,22.2,,0,,4.2,,,M,,M,,M,,,1,,39,
2012/8/11,2012,8,11,,21.8,,17.9,,19.9,,0,,1.9,,,M,,M,,M,,,17,,52,
2012/8/12,2012,8,12,,24.9,,18.8,,21.9,,0,,3.9,,,M,,M,,M,,,25,,41,
2012/8/13,2012,8,13,,26.1,,20.2,,23.2,,0,,5.2,,,M,,M,,M,,,21,,32,
2012/8/14,2012,8,14,,21,,17.2,,19.1,,0,,1.1,,,M,,M,,M,,,,,<31,
2012/8/15,2012,8,15,,25.9,,16.8,,21.4,,0,,3.4,,,M,,M,,M,,,,,<31,
2012/8/16,2012,8,16,,27.4,,18,,22.7,,0,,4.7,,,M,,M,,M,,,18,,37,
2012/8/17,2012,8,17,,24,,16.6,,20.3,,0,,2.3,,,M,,M,,M,,,28,,41,
2012/8/18,2012,8,18,,23.3,,14.6,,19,,0,,1,,,M,,M,,M,,,21,,32,
2012/8/19,2012,8,19,,24.4,,16,,20.2,,0,,2.2,,,M,,M,,M,,,,,<31,
2012/8/20,2012,8,20,,23.5,,16.2,,19.9,,0,,1.9,,,M,,M,,M,,,,,<31,
2012/8/21,2012,8,21,,25.6,,14.6,,20.1,,0,,2.1,,,M,,M,,M,,,,,<31,
2012/8/22,2012,8,22,,26.8,,17.2,,22,,0,,4,,,M,,M,,M,,,,,<31,
2012/8/23,2012,8,23,,28.8,,18.5,,23.7,,0,,5.7,,,M,,M,,M,,,,,<31,
2012/8/24,2012,8,24,,23.5,,18.8,,21.2,,0,,3.2,,,M,,M,,M,,,,,<31,
2012/8/25,2012,8,25,,24.7,,19.8,,22.3,,0,,4.3,,,M,,M,,M,,,,,<31,
2012/8/26,2012,8,26,,27.4,,21.5,,24.5,,0,,6.5,,,M,,M,,M,,,,,<31,
2012/8/27,2012,8,27,,25.1,,21.1,,23.1,,0,,5.1,,,M,,M,,M,,,,,<31,
2012/8/28,2012,8,28,,25.1,,17.1,,21.1,,0,,3.1,,,M,,M,,M,,,32,,37,
2012/8/29,2012,8,29,,23.4,,15.3,,19.4,,0,,1.4,,,M,,M,,M,,,,,<31,
2012/8/30,2012,8,30,,27.5,,16.6,,22.1,,0,,4.1,,,M,,M,,M,,,21,,32,
2012/8/31,2012,8,31,,32.7,,19.2,,26,,0,,8,,,M,,M,,M,,,29,,41,
2012/9/1,2012,9,1,,22.3,,18.5,,20.4,,0,,2.4,,,M,,M,,M,,,,,<31,
2012/9/2,2012,9,2,,22.5,,18.5,,20.5,,0,,2.5,,,M,,M,,M,,,,,<31,
2012/9/3,2012,9,3,,23.7,,18.9,,21.3,,0,,3.3,,,M,,M,,M,,,,,<31,
2012/9/4,2012,9,4,,24.2,,19.4,,21.8,,0,,3.8,,,M,,M,,M,,,35,,44,
2012/9/5,2012,9,5,,26.2,,18.9,,22.6,,0,,4.6,,,M,,M,,M,,,,,<31,
2012/9/6,2012,9,6,,25.6,,21.2,,23.4,,0,,5.4,,,M,,M,,M,,,,,<31,
2012/9/7,2012,9,7,,26.7,,19.9,,23.3,,0,,5.3,,,M,,M,,M,,,,,<31,
2012/9/8,2012,9,8,,21.1,,16.3,,18.7,,0,,0.7,,,M,,M,,M,,,33,,61,
2012/9/9,2012,9,9,,20.2,,14,,17.1,,0.9,,0,,,M,,M,,M,,,30,,33,
2012/9/10,2012,9,10,,21.9,,12.4,,17.2,,0.8,,0,,,M,,M,,M,,,,,<31,
2012/9/11,2012,9,11,,23.5,,13.9,,18.7,,0,,0.7,,,M,,M,,M,,,20,,32,
2012/9/12,2012,9,12,,26.6,,17.9,,22.3,,0,,4.3,,,M,,M,,M,,,18,,39,
2012/9/13,2012,9,13,,28.5,,18,,23.3,,0,,5.3,,,M,,M,,M,,,19,,33,
2012/9/14,2012,9,14,,19.8,,13.4,,16.6,,1.4,,0,,,M,,M,,M,,,28,,37,
2012/9/15,2012,9,15,,20,,11.9,,16,,2,,0,,,M,,M,,M,,,,,<31,
2012/9/16,2012,9,16,,24.6,,11,,17.8,,0.2,,0,,,M,,M,,M,,,,,<31,
2012/9/17,2012,9,17,,22.8,,16.6,,19.7,,0,,1.7,,,M,,M,,M,,,15,,35,
2012/9/18,2012,9,18,,20.6,,10.9,,15.8,,2.2,,0,,,M,,M,,M,,,28,,44,
2012/9/19,2012,9,19,,16.4,,8.9,,12.7,,5.3,,0,,,M,,M,,M,,,16,,37,
2012/9/20,2012,9,20,,19,,12.6,,15.8,,2.2,,0,,,M,,M,,M,,,16,,48,
2012/9/21,2012,9,21,,20.6,,12.3,,16.5,,1.5,,0,,,M,,M,,M,,,17,,37,
2012/9/22,2012,9,22,,17.1,,10.6,,13.9,,4.1,,0,,,M,,M,,M,,,25,,39,
2012/9/23,2012,9,23,,14.7,,8.6,,11.7,,6.3,,0,,,M,,M,,M,,,29,,35,
2012/9/24,2012,9,24,,15.4,,7.3,,11.4,,6.6,,0,,,M,,M,,M,,,20,,48,
2012/9/25,2012,9,25,,20.2,,13.1,,16.7,,1.3,,0,,,M,,M,,M,,,22,,43,
2012/9/26,2012,9,26,,19.5,,11.3,,15.4,,2.6,,0,,,M,,M,,M,,,,,<31,
2012/9/27,2012,9,27,,13.7,,10.3,,12,,6,,0,,,M,,M,,M,,,,,<31,
2012/9/28,2012,9,28,,15.6,,9.8,,12.7,,5.3,,0,,,M,,M,,M,,,,,<31,
2012/9/29,2012,9,29,,14.6,,10.2,,12.4,,5.6,,0,,,M,,M,,M,,,,,<31,
2012/9/30,2012,9,30,,17.7,,10,,13.9,,4.1,,0,,,M,,M,,M,,,,,<31,
2012/10/1,2012,10,1,,19.5,,11.9,,15.7,,2.3,,0,,,M,,M,,M,,,,,<31,
2012/10/2,2012,10,2,,15.1,,11.5,,13.3,,4.7,,0,,,M,,M,,M,,,,,<31,
2012/10/3,2012,10,3,,18,,12,,15,,3,,0,,,M,,M,,M,,,,,<31,
2012/10/4,2012,10,4,,23.1,,13.9,,18.5,,0,,0.5,,,M,,M,,M,,,20,,48,
2012/10/5,2012,10,5,,20.6,,9.6,,15.1,,2.9,,0,,,M,,M,,M,,,25,,32,
2012/10/6,2012,10,6,,11.4,,8.7,,10.1,,7.9,,0,,,M,,M,,M,,,26,,41,
2012/10/7,2012,10,7,,9.4,,5.7,,7.6,,10.4,,0,,,M,,M,,M,,,29,,32,
2012/10/8,2012,10,8,,13,,6,,9.5,,8.5,,0,,,M,,M,,M,,,16,,33,
2012/10/9,2012,10,9,,13.7,,7.3,,10.5,,7.5,,0,,,M,,M,,M,,,18,,48,
2012/10/10,2012,10,10,,13,,6.3,,9.7,,8.3,,0,,,M,,M,,M,,,28,,50,
2012/10/11,2012,10,11,,13.7,,3.4,,8.6,,9.4,,0,,,M,,M,,M,,,20,,59,
2012/10/12,2012,10,12,,8.7,,3.5,,6.1,,11.9,,0,,,M,,M,,M,,,33,,37,
2012/10/13,2012,10,13,,11.9,,2.5,,7.2,,10.8,,0,,,M,,M,,M,,,15,,39,
2012/10/14,2012,10,14,,22.6,,11.9,,17.3,,0.7,,0,,,M,,M,,M,,,19,,59,
2012/10/15,2012,10,15,,19.2,,7.3,,13.3,,4.7,,0,,,M,,M,,M,,,19,,61,
2012/10/16,2012,10,16,,12.4,,6.3,,9.4,,8.6,,0,,,M,,M,,M,,,,,<31,
2012/10/17,2012,10,17,,19.7,,6,,12.9,,5.1,,0,,,M,,M,,M,,,18,,37,
2012/10/18,2012,10,18,,19.8,,8.7,,14.3,,3.7,,0,,,M,,M,,M,,,15,,48,
2012/10/19,2012,10,19,,11.2,,6.8,,9,,9,,0,,,M,,M,,M,,,3,,32,
2012/10/20,2012,10,20,,11.9,,8.4,,10.2,,7.8,,0,,,M,,M,,M,,,,,<31,
2012/10/21,2012,10,21,,15.7,,7.9,,11.8,,6.2,,0,,,M,,M,,M,,,24,,32,
2012/10/22,2012,10,22,,18,,8.7,,13.4,,4.6,,0,,,M,,M,,M,,,,,<31,
2012/10/23,2012,10,23,,10,,7.7,,8.9,,9.1,,0,,,M,,M,,M,,,1,,41,
2012/10/24,2012,10,24,,10.2,,8.4,,9.3,,8.7,,0,,,M,,M,,M,,,,,<31,
2012/10/25,2012,10,25,,12.7,,8.2,,10.5,,7.5,,0,,,M,,M,,M,,,,,<31,
2012/10/26,2012,10,26,,18.4,,7.7,,13.1,,4.9,,0,,,M,,M,,M,,,33,,33,
2012/10/27,2012,10,27,,8.4,,6.3,,7.4,,10.6,,0,,,M,,M,,M,,,33,,41,
2012/10/28,2012,10,28,,6.3,,4.9,,5.6,,12.4,,0,,,M,,M,,M,,,34,,44,
2012/10/29,2012,10,29,,6.2,,4.2,,5.2,,12.8,,0,,,M,,M,,M,,,34,,95,
2012/10/30,2012,10,30,,12.5,,5.6,,9.1,,8.9,,0,,,M,,M,,M,,,33,,82,
2012/10/31,2012,10,31,,8.8,,6.5,,7.7,,10.3,,0,,,M,,M,,M,,,,,<31,
2012/11/1,2012,11,1,,8.3,,5.7,,7,,11,,0,,,M,,M,,M,,,26,,43,
2012/11/2,2012,11,2,,6.1,,3.5,,4.8,,13.2,,0,,,M,,M,,M,,,29,,37,
2012/11/3,2012,11,3,,6.1,,2.2,,4.2,,13.8,,0,,,M,,M,,M,,,32,,37,
2012/11/4,2012,11,4,,4.5,,1.9,,3.2,,14.8,,0,,,M,,M,,M,,,32,,32,
2012/11/5,2012,11,5,,2.7,,0.6,,1.7,,16.3,,0,,,M,,M,,M,,,32,,33,
2012/11/6,2012,11,6,,5.3,,0.1,,2.7,,15.3,,0,,,M,,M,,M,,,8,,37,
2012/11/7,2012,11,7,,5.7,,1.7,,3.7,,14.3,,0,,,M,,M,,M,,,3,,56,
2012/11/8,2012,11,8,,7.1,,0.7,,3.9,,14.1,,0,,,M,,M,,M,,,,,<31,
2012/11/9,2012,11,9,,9.4,,3.5,,6.5,,11.5,,0,,,M,,M,,M,,,,,<31,
2012/11/10,2012,11,10,,9.2,,6.7,,8,,10,,0,,,M,,M,,M,,,6,,43,
2012/11/11,2012,11,11,,18.8,,8.1,,13.5,,4.5,,0,,,M,,M,,M,,,20,,35,
2012/11/12,2012,11,12,,20.5,,4.3,,12.4,,5.6,,0,,,M,,M,,M,,,18,,59,
2012/11/13,2012,11,13,,4.6,,1.9,,3.3,,14.7,,0,,,M,,M,,M,,,26,,39,
2012/11/14,2012,11,14,,5.6,,1.5,,3.6,,14.4,,0,,,M,,M,,M,,,,,<31,
2012/11/15,2012,11,15,,6.1,,2.9,,4.5,,13.5,,0,,,M,,M,,M,,,,,<31,
2012/11/16,2012,11,16,,8.7,,1.8,,5.3,,12.7,,0,,,M,,M,,M,,,,,<31,
2012/11/17,2012,11,17,,7.5,,3.7,,5.6,,12.4,,0,,,M,,M,,M,,,,,<31,
2012/11/18,2012,11,18,,7.7,,3.2,,5.5,,12.5,,0,,,M,,M,,M,,,7,,35,
2012/11/19,2012,11,19,,7.1,,3.2,,5.2,,12.8,,0,,,M,,M,,M,,,,,<31,
2012/11/20,2012,11,20,,7.9,,3.8,,5.9,,12.1,,0,,,M,,M,,M,,,,,<31,
2012/11/21,2012,11,21,,8.1,,3.2,,5.7,,12.3,,0,,,M,,M,,M,,,,,<31,
2012/11/22,2012,11,22,,15.3,,5.1,,10.2,,7.8,,0,,,M,,M,,M,,,18,,39,
2012/11/23,2012,11,23,,13,,1.4,,7.2,,10.8,,0,,,M,,M,,M,,,24,,56,
2012/11/24,2012,11,24,,2.8,,0.4,,1.6,,16.4,,0,,,M,,M,,M,,,29,,59,
2012/11/25,2012,11,25,,3,,-1,,1,,17,,0,,,M,,M,,M,,,22,,35,
2012/11/26,2012,11,26,,3.2,,0.5,,1.9,,16.1,,0,,,M,,M,,M,,,,,<31,
2012/11/27,2012,11,27,,2.9,,0.2,,1.6,,16.4,,0,,,M,,M,,M,,,,,<31,
2012/11/28,2012,11,28,,3.6,,-0.4,,1.6,,16.4,,0,,,M,,M,,M,,,25,,37,
2012/11/29,2012,11,29,,7.9,,-0.2,,3.9,,14.1,,0,,,M,,M,,M,,,23,,37,
2012/11/30,2012,11,30,,2.8,,-3,,-0.1,,18.1,,0,,,M,,M,,M,,,3,,59,
2012/12/1,2012,12,1,,5.2,,-2.2,,1.5,,16.5,,0,,,M,,M,,M,,,2,,52,
2012/12/2,2012,12,2,,12.1,,4.9,,8.5,,9.5,,0,,,M,,M,,M,,,18,,37,
2012/12/3,2012,12,3,,8.1,,6,,7.1,,10.9,,0,,,M,,M,,M,,,,,<31,
2012/12/4,2012,12,4,,17.6,,6.2,,11.9,,6.1,,0,,,M,,M,,M,,,21,,39,
2012/12/5,2012,12,5,,7,,-1.5,,2.8,,15.2,,0,,,M,,M,,M,,,29,,44,
2012/12/6,2012,12,6,,2.7,,-2.8,,-0.1,,18.1,,0,,,M,,M,,M,,,,,<31,
2012/12/7,2012,12,7,,7.1,,2.1,,4.6,,13.4,,0,,,M,,M,,M,,,,,<31,
2012/12/8,2012,12,8,,6.8,,1.2,,4,,14,,0,,,M,,M,,M,,,,,<31,
2012/12/9,2012,12,9,,4.1,,-1.8,,1.2,,16.8,,0,,,M,,M,,M,,,7,,59,
2012/12/10,2012,12,10,,6.1,,0.2,,3.2,,14.8,,0,,,M,,M,,M,,,23,,33,
2012/12/11,2012,12,11,,1.8,,-1.8,,0,,18,,0,,,M,,M,,M,,,,,<31,
2012/12/12,2012,12,12,,4.6,,0.2,,2.4,,15.6,,0,,,M,,M,,M,,,23,,35,
2012/12/13,2012,12,13,,7.2,,1,,4.1,,13.9,,0,,,M,,M,,M,,,,,<31,
2012/12/14,2012,12,14,,7.3,,1.6,,4.5,,13.5,,0,,,M,,M,,M,,,,,<31,
2012/12/15,2012,12,15,,4.8,,1,,2.9,,15.1,,0,,,M,,M,,M,,,6,,46,
2012/12/16,2012,12,16,,8.1,,4.6,,6.4,,11.6,,0,,,M,,M,,M,,,6,,35,
2012/12/17,2012,12,17,,9.3,,5.4,,7.4,,10.6,,0,,,M,,M,,M,,,,,<31,
2012/12/18,2012,12,18,,6.9,,1.7,,4.3,,13.7,,0,,,M,,M,,M,,,30,,37,
2012/12/19,2012,12,19,,6.5,,1.5,,4,,14,,0,,,M,,M,,M,,,,,<31,
2012/12/20,2012,12,20,,7.7,,2.2,,5,,13,,0,,,M,,M,,M,,,6,,59,
2012/12/21,2012,12,21,,7.3,,-0.2,,3.6,,14.4,,0,,,M,,M,,M,,,30,,54,
2012/12/22,2012,12,22,,2,,-0.9,,0.6,,17.4,,0,,,M,,M,,M,,,28,,67,
2012/12/23,2012,12,23,,2.4,,-0.7,,0.9,,17.1,,0,,,M,,M,,M,,,30,,43,
2012/12/24,2012,12,24,,2,,-1.3,,0.4,,17.6,,0,,,M,,M,,M,,,7,,44,
2012/12/25,2012,12,25,,1.8,,-0.4,,0.7,,17.3,,0,,,M,,M,,M,,,35,,32,
2012/12/26,2012,12,26,,1.3,,-5.1,,-1.9,,19.9,,0,,,M,,M,,M,,,3,,69,
2012/12/27,2012,12,27,,0.1,,-5.2,,-2.6,,20.6,,0,,,M,,M,,M,,,1,,44,
2012/12/28,2012,12,28,,-0.3,,-5.1,,-2.7,,20.7,,0,,,M,,M,,M,,,,,<31,
2012/12/29,2012,12,29,,-0.7,,-3.5,,-2.1,,20.1,,0,,,M,,M,,M,,,34,,41,
2012/12/30,2012,12,30,,-0.4,,-5.1,,-2.8,,20.8,,0,,,M,,M,,M,,,26,,37,
2012/12/31,2012,12,31,,1.9,,-4.2,,-1.2,,19.2,,0,,,M,,M,,M,,,29,,35,
