Station Name,BURLINGTON PIERS (AUT),,,,,,,,,,,,,,,,,,,,,,,,,
Province,ONTARIO,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,43.3,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-79.8,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,77.4,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,6151061,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71437,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WWB,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2013/8/10,2013,8,10,,23.2,,16.1,,19.7,,0,,1.7,,,M,,M,,M,,,29,,32,
2013/8/11,2013,8,11,,23.5,,14.8,,19.2,,0,,1.2,,,M,,M,,M,,,,,<31,
2013/8/12,2013,8,12,,24.1,,17.9,,21,,0,,3,,,M,,M,,M,,,,,<31,
2013/8/13,2013,8,13,,19.8,,12.7,,16.3,,1.7,,0,,,M,,M,,M,,,29,,44,
2013/8/14,2013,8,14,,21.5,,12.7,,17.1,,0.9,,0,,,M,,M,,M,,,32,,41,
2013/8/15,2013,8,15,,22.7,,14.1,,18.4,,0,,0.4,,,M,,M,,M,,,,,<31,
2013/8/16,2013,8,16,,24.6,,15.4,,20,,0,,2,,,M,,M,,M,,,16,,37,
2013/8/17,2013,8,17,,20.5,,16.6,,18.6,,0,,0.6,,,M,,M,,M,,,,,<31,
2013/8/18,2013,8,18,,22.9,,17.4,,20.2,,0,,2.2,,,M,,M,,M,,,,,<31,
2013/8/19,2013,8,19,,27.3,,16.8,,22.1,,0,,4.1,,,M,,M,,M,,,,,<31,
2013/8/20,2013,8,20,,28.5,,19.1,,23.8,,0,,5.8,,,M,,M,,M,,,,,<31,
2013/8/21,2013,8,21,,30,,20.6,,25.3,,0,,7.3,,,M,,M,,M,,,20,,32,
2013/8/22,2013,8,22,,28.7,,20,,24.4,,0,,6.4,,,M,,M,,M,,,26,,35,
2013/8/23,2013,8,23,,20.7,,16.4,,18.6,,0,,0.6,,,M,,M,,M,,,,,<31,
2013/8/24,2013,8,24,,20.2,,15.9,,18.1,,0,,0.1,,,M,,M,,M,,,,,<31,
2013/8/25,2013,8,25,,27.6,,15.4,,21.5,,0,,3.5,,,M,,M,,M,,,21,,33,
2013/8/26,2013,8,26,,25.8,,18.9,,22.4,,0,,4.4,,,M,,M,,M,,,30,,41,
2013/8/27,2013,8,27,,23.9,,19,,21.5,,0,,3.5,,,M,,M,,M,,,,,<31,
2013/8/28,2013,8,28,,22.6,,19.5,,21.1,,0,,3.1,,,M,,M,,M,,,,,<31,
2013/8/29,2013,8,29,,25.2,E,20.1,E,22.7,E,0,E,4.7,E,,M,,M,,M,,,,,<31,
2013/8/30,2013,8,30,,28.2,,21.4,,24.8,,0,,6.8,,,M,,M,,M,,,20,,33,
2013/8/31,2013,8,31,,24.2,,21.2,,22.7,,0,,4.7,,,M,,M,,M,,,,,<31,
2013/9/1,2013,9,1,,21.8,,20.6,,21.2,,0,,3.2,,,M,,M,,M,,,5,,32,
2013/9/2,2013,9,2,,24.1,,16.8,,20.5,,0,,2.5,,,M,,M,,M,,,28,,43,
2013/9/3,2013,9,3,,21.4,,15.5,,18.5,,0,,0.5,,,M,,M,,M,,,28,,37,
2013/9/4,2013,9,4,,25.8,,15.1,,20.5,,0,,2.5,,,M,,M,,M,,,30,,35,
2013/9/5,2013,9,5,,18.4,,12.3,,15.4,,2.6,,0,,,M,,M,,M,,,35,,41,
2013/9/6,2013,9,6,,22.2,,10,,16.1,,1.9,,0,,,M,,M,,M,,,,,<31,
2013/9/7,2013,9,7,,21.3,,16.2,,18.8,,0,,0.8,,,M,,M,,M,,,33,,32,
2013/9/8,2013,9,8,,20.6,,14.2,,17.4,,0.6,,0,,,M,,M,,M,,,1,,50,
2013/9/9,2013,9,9,,21.5,,13.2,,17.4,,0.6,,0,,,M,,M,,M,,,,,<31,
2013/9/10,2013,9,10,,32.9,,18.8,,25.9,,0,,7.9,,,M,,M,,M,,,21,,37,
2013/9/11,2013,9,11,,30.6,,20.7,,25.7,,0,,7.7,,,M,,M,,M,,,,,<31,
2013/9/12,2013,9,12,,23.1,,15.9,,19.5,,0,,1.5,,,M,,M,,M,,,30,,43,
2013/9/13,2013,9,13,,16.1,,10.6,,13.4,,4.6,,0,,,M,,M,,M,,,33,,44,
2013/9/14,2013,9,14,,19.4,,7.4,,13.4,,4.6,,0,,,M,,M,,M,,,,,<31,
2013/9/15,2013,9,15,,19.9,,12.7,,16.3,,1.7,,0,,,M,,M,,M,,,,,<31,
2013/9/16,2013,9,16,,14.3,,9,,11.7,,6.3,,0,,,M,,M,,M,,,34,,43,
2013/9/17,2013,9,17,,13.2,,8.5,,10.9,,7.1,,0,,,M,,M,,M,,,,,<31,
2013/9/18,2013,9,18,,16.7,,10.4,,13.6,,4.4,,0,,,M,,M,,M,,,,,<31,
2013/9/19,2013,9,19,,22.3,,12.1,,17.2,,0.8,,0,,,M,,M,,M,,,,,<31,
2013/9/20,2013,9,20,,24.9,,14.2,,19.6,,0,,1.6,,,M,,M,,M,,,19,,46,
2013/9/21,2013,9,21,,21.2,,12.2,,16.7,,1.3,,0,,,M,,M,,M,,,31,,43,
2013/9/22,2013,9,22,,13.2,,9.7,,11.5,,6.5,,0,,,M,,M,,M,,,33,,35,
2013/9/23,2013,9,23,,14.9,,10.2,,12.6,,5.4,,0,,,M,,M,,M,,,,,<31,
2013/9/24,2013,9,24,,15.8,,9.1,,12.5,,5.5,,0,,,M,,M,,M,,,,,<31,
2013/9/25,2013,9,25,,16.9,,11,,14,,4,,0,,,M,,M,,M,,,,,<31,
2013/9/26,2013,9,26,,17.7,,12.9,,15.3,,2.7,,0,,,M,,M,,M,,,,,<31,
2013/9/27,2013,9,27,,15.9,,13,,14.5,,3.5,,0,,,M,,M,,M,,,,,<31,
2013/9/28,2013,9,28,,17.1,,13.1,,15.1,,2.9,,0,,,M,,M,,M,,,,,<31,
2013/9/29,2013,9,29,,21.8,,16,,18.9,,0,,0.9,,,M,,M,,M,,,,,<31,
2013/9/30,2013,9,30,,21.9,,15.8,,18.9,,0,,0.9,,,M,,M,,M,,,,,<31,
2013/10/1,2013,10,1,,24.4,,14.9,,19.7,,0,,1.7,,,M,,M,,M,,,21,,35,
2013/10/2,2013,10,2,,24.9,,13.8,,19.4,,0,,1.4,,,M,,M,,M,,,,,<31,
2013/10/3,2013,10,3,,17.2,,12.3,,14.8,,3.2,,0,,,M,,M,,M,,,,,<31,
2013/10/4,2013,10,4,,16.8,,15.5,,16.2,,1.8,,0,,,M,,M,,M,,,,,<31,
2013/10/5,2013,10,5,,16.8,,14.7,,15.8,,2.2,,0,,,M,,M,,M,,,3,,35,
2013/10/6,2013,10,6,,19.6,,15.8,,17.7,,0.3,,0,,,M,,M,,M,,,3,,35,
2013/10/7,2013,10,7,,19.3,,11.4,,15.4,,2.6,,0,,,M,,M,,M,,,23,,50,
2013/10/8,2013,10,8,,16.1,,10.2,,13.2,,4.8,,0,,,M,,M,,M,,,,,<31,
2013/10/9,2013,10,9,,15.5,,10.5,,13,,5,,0,,,M,,M,,M,,,,,<31,
2013/10/10,2013,10,10,,15.5,,10.8,,13.2,,4.8,,0,,,M,,M,,M,,,,,<31,
2013/10/11,2013,10,11,,15.9,,10.8,,13.4,,4.6,,0,,,M,,M,,M,,,,,<31,
2013/10/12,2013,10,12,,16.7,,12,,14.4,,3.6,,0,,,M,,M,,M,,,,,<31,
2013/10/13,2013,10,13,,19.3,,12.8,,16.1,,1.9,,0,,,M,,M,,M,,,32,,32,
2013/10/14,2013,10,14,,16.5,,10.1,,13.3,,4.7,,0,,,M,,M,,M,,,,,<31,
2013/10/15,2013,10,15,,18.5,,10.5,,14.5,,3.5,,0,,,M,,M,,M,,,,,<31,
2013/10/16,2013,10,16,,21,,12.2,,16.6,,1.4,,0,,,M,,M,,M,,,17,,44,
2013/10/17,2013,10,17,,16.5,,11.1,,13.8,,4.2,,0,,,M,,M,,M,,,,,<31,
2013/10/18,2013,10,18,,15.8,,8.9,,12.4,,5.6,,0,,,M,,M,,M,,,27,,37,
2013/10/19,2013,10,19,,12,,7.2,,9.6,,8.4,,0,,,M,,M,,M,,,23,,33,
2013/10/20,2013,10,20,,13.5,,5.9,,9.7,,8.3,,0,,,M,,M,,M,,,,,<31,
2013/10/21,2013,10,21,,16.4,,9.1,,12.8,,5.2,,0,,,M,,M,,M,,,19,,48,
2013/10/22,2013,10,22,,9.4,,5,,7.2,,10.8,,0,,,M,,M,,M,,,23,,44,
2013/10/23,2013,10,23,,9.1,,3.2,,6.2,,11.8,,0,,,M,,M,,M,,,29,,39,
2013/10/24,2013,10,24,,8.3,,3.1,,5.7,,12.3,,0,,,M,,M,,M,,,26,,44,
2013/10/25,2013,10,25,,9.1,,3.4,,6.3,,11.7,,0,,,M,,M,,M,,,25,,35,
2013/10/26,2013,10,26,,9.1,,4.8,,7,,11,,0,,,M,,M,,M,,,21,,50,
2013/10/27,2013,10,27,,8.8,,4.3,,6.6,,11.4,,0,,,M,,M,,M,,,29,,32,
2013/10/28,2013,10,28,,,M,6,E,,M,,M,,M,,M,,M,,M,,,,M,,M
2013/10/29,2013,10,29,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2013/10/30,2013,10,30,,7.1,,4.5,,5.8,,12.2,,0,,,M,,M,,M,,,,,<31,
2013/10/31,2013,10,31,,18.3,,6.1,,12.2,,5.8,,0,,,M,,M,,M,,,17,,69,
2013/11/1,2013,11,1,,17.8,,9.8,,13.8,,4.2,,0,,,M,,M,,M,,,20,,63,
2013/11/2,2013,11,2,,9.8,,1.8,,5.8,,12.2,,0,,,M,,M,,M,,,34,,37,
2013/11/3,2013,11,3,,2.7,,-0.3,,1.2,,16.8,,0,,,M,,M,,M,,,33,,32,
2013/11/4,2013,11,4,,5.6,,0,,2.8,,15.2,,0,,,M,,M,,M,,,8,,33,
2013/11/5,2013,11,5,,13.9,,3.2,,8.6,,9.4,,0,,,M,,M,,M,,,,,<31,
2013/11/6,2013,11,6,,16.4,,9,,12.7,,5.3,,0,,,M,,M,,M,,,28,,48,
2013/11/7,2013,11,7,,9,,4.3,,6.7,,11.3,,0,,,M,,M,,M,,,30,,35,
2013/11/8,2013,11,8,,5.9,,2.8,,4.4,,13.6,,0,,,M,,M,,M,,,30,,44,
2013/11/9,2013,11,9,,12.2,,3.5,,7.9,,10.1,,0,,,M,,M,,M,,,17,,48,
2013/11/10,2013,11,10,,9.9,,4.2,,7.1,,10.9,,0,,,M,,M,,M,,,29,,57,
2013/11/11,2013,11,11,,8.2,,-0.2,,4,,14,,0,,,M,,M,,M,,,33,,46,
2013/11/12,2013,11,12,,1.5,,-2.3,,-0.4,,18.4,,0,,,M,,M,,M,,,29,,50,
2013/11/13,2013,11,13,,5.4,,-2.2,,1.6,,16.4,,0,,,M,,M,,M,,,19,,46,
2013/11/14,2013,11,14,,9.8,,2.8,,6.3,,11.7,,0,,,M,,M,,M,,,26,,52,
2013/11/15,2013,11,15,,11.9,,6.8,,9.4,,8.6,,0,,,M,,M,,M,,,21,,39,
2013/11/16,2013,11,16,,12.9,,5.9,,9.4,,8.6,,0,,,M,,M,,M,,,,,<31,
2013/11/17,2013,11,17,,17.5,,7.3,,12.4,,5.6,,0,,,M,,M,,M,,,20,,70,
2013/11/18,2013,11,18,,12.3,,2.9,,7.6,,10.4,,0,,,M,,M,,M,,,20,,67,
2013/11/19,2013,11,19,,3.9,,-0.6,,1.7,,16.3,,0,,,M,,M,,M,,,30,,50,
2013/11/20,2013,11,20,,4,,-1.1,,1.5,,16.5,,0,,,M,,M,,M,,,3,,39,
2013/11/21,2013,11,21,,7.7,,1.8,,4.8,,13.2,,0,,,M,,M,,M,,,19,,32,
2013/11/22,2013,11,22,,8.6,,0.8,,4.7,,13.3,,0,,,M,,M,,M,,,29,,48,
2013/11/23,2013,11,23,,1,,-8.5,,-3.8,,21.8,,0,,,M,,M,,M,,,29,,70,
2013/11/24,2013,11,24,,-3.6,,-9.6,,-6.6,,24.6,,0,,,M,,M,,M,,,29,,37,
2013/11/25,2013,11,25,,2.9,,-5.8,,-1.5,,19.5,,0,,,M,,M,,M,,,21,,48,
2013/11/26,2013,11,26,,2.2,,0.3,,1.3,,16.7,,0,,,M,,M,,M,,,,,<31,
2013/11/27,2013,11,27,,,M,0.3,E,,M,,M,,M,,M,,M,,M,,,,,<31,
2013/11/28,2013,11,28,,-1.4,,-6.5,,-4,,22,,0,,,M,,M,,M,,,,,<31,
2013/11/29,2013,11,29,,-1.4,,-6.9,,-4.2,,22.2,,0,,,M,,M,,M,,,33,,32,
2013/11/30,2013,11,30,,4.1,,-2.5,,0.8,,17.2,,0,,,M,,M,,M,,,14,,35,
2013/12/1,2013,12,1,,4.8,,2.7,,3.8,,14.2,,0,,,M,,M,,M,,,,,<31,
2013/12/2,2013,12,2,,3.6,,1,,2.3,,15.7,,0,,,M,,M,,M,,,,,<31,
2013/12/3,2013,12,3,,3.6,,-0.5,,1.6,,16.4,,0,,,M,,M,,M,,,,,<31,
2013/12/4,2013,12,4,,4.3,E,1.9,E,3.1,E,14.9,E,0,E,,M,,M,,M,,,,M,,M
2013/12/5,2013,12,5,,15.6,E,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2013/12/6,2013,12,6,,2.9,,-1.3,,0.8,,17.2,,0,,,M,,M,,M,,,,,<31,
2013/12/7,2013,12,7,,-1.1,,-4.4,,-2.8,,20.8,,0,,,M,,M,,M,,,30,,37,
2013/12/8,2013,12,8,,-0.8,,-6,,-3.4,,21.4,,0,,,M,,M,,M,,,9,,44,
2013/12/9,2013,12,9,,2.9,,-2.9,,0,,18,,0,,,M,,M,,M,,,24,,52,
2013/12/10,2013,12,10,,-2.6,,-7.7,,-5.2,,23.2,,0,,,M,,M,,M,,,26,,48,
2013/12/11,2013,12,11,,-3.7,,-6.5,E,-5.1,E,23.1,E,0,E,,M,,M,,M,,,,M,,M
2013/12/12,2013,12,12,,-6.1,,-10.9,,-8.5,,26.5,,0,,,M,,M,,M,,,23,,54,
2013/12/13,2013,12,13,,-3.1,,-10.4,,-6.8,,24.8,,0,,,M,,M,,M,,,36,,43,
2013/12/14,2013,12,14,,-3.3,,-11.2,,-7.3,,25.3,,0,,,M,,M,,M,,,7,,61,
2013/12/15,2013,12,15,,-2.8,,-10.8,,-6.8,,24.8,,0,,,M,,M,,M,,,25,,46,
2013/12/16,2013,12,16,,-5.4,,-10.6,,-8,,26,,0,,,M,,M,,M,,,24,,43,
2013/12/17,2013,12,17,,-2.6,,-9.6,,-6.1,,24.1,,0,,,M,,M,,M,,,11,,35,
2013/12/18,2013,12,18,,-0.3,,-3.5,,-1.9,,19.9,,0,,,M,,M,,M,,,25,,35,
2013/12/19,2013,12,19,,4.1,,-1.1,,1.5,,16.5,,0,,,M,,M,,M,,,,,<31,
2013/12/20,2013,12,20,,2,,0.4,,1.2,,16.8,,0,,,M,,M,,M,,,3,,32,
2013/12/21,2013,12,21,,1.9,,-0.2,,0.9,,17.1,,0,,,M,,M,,M,,,3,,52,
2013/12/22,2013,12,22,,3.7,,-0.8,,1.5,,16.5,,0,,,M,,M,,M,,,5,,59,
2013/12/23,2013,12,23,,2.7,,-4.4,,-0.9,,18.9,,0,,,M,,M,,M,,,,,<31,
2013/12/24,2013,12,24,,-4.2,,-12.6,,-8.4,,26.4,,0,,,M,,M,,M,,,,,<31,
2013/12/25,2013,12,25,,-1.8,,-13.1,,-7.5,,25.5,,0,,,M,,M,,M,,,,,<31,
2013/12/26,2013,12,26,,-0.4,,-5.2,,-2.8,,20.8,,0,,,M,,M,,M,,,25,,37,
2013/12/27,2013,12,27,,4.2,,-5.2,,-0.5,,18.5,,0,,,M,,M,,M,,,21,,44,
2013/12/28,2013,12,28,,6.2,,3.2,,4.7,,13.3,,0,,,M,,M,,M,,,21,,39,
2013/12/29,2013,12,29,,6.2,,-4.5,,0.9,,17.1,,0,,,M,,M,,M,,,30,,46,
2013/12/30,2013,12,30,,-4.4,,-8.3,,-6.4,,24.4,,0,,,M,,M,,M,,,29,,41,
2013/12/31,2013,12,31,,-6,,-9.1,,-7.6,,25.6,,0,,,M,,M,,M,,,26,,54,
