Station Name,BURLINGTON PIERS (AUT),,,,,,,,,,,,,,,,,,,,,,,,,
Province,ONTARIO,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,43.3,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-79.8,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,77.4,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,6151061,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71437,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WWB,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2017/8/10,2017,8,10,,27.7,,17.8,,22.8,,0,,4.8,,,M,,M,,M,,,,,<31,
2017/8/11,2017,8,11,,24.6,,17.1,,20.9,,0,,2.9,,,M,,M,,M,,,18,,39,
2017/8/12,2017,8,12,,25.3,,18.6,,22,,0,,4,,,M,,M,,M,,,30,,56,
2017/8/13,2017,8,13,,26.2,,16.9,,21.6,,0,,3.6,,,M,,M,,M,,,,,<31,
2017/8/14,2017,8,14,,21.2,,16.4,,18.8,,0,,0.8,,,M,,M,,M,,,,,<31,
2017/8/15,2017,8,15,,26.9,,17,,22,,0,,4,,,M,,M,,M,,,,,<31,
2017/8/16,2017,8,16,,20.6,,17.5,,19.1,,0,,1.1,,,M,,M,,M,,,,,<31,
2017/8/17,2017,8,17,,21.4,,17.8,,19.6,,0,,1.6,,,M,,M,,M,,,,,<31,
2017/8/18,2017,8,18,,26.5,,20.5,,23.5,,0,,5.5,,,M,,M,,M,,,20,,41,
2017/8/19,2017,8,19,,24.2,,18.5,,21.4,,0,,3.4,,,M,,M,,M,,,29,,35,
2017/8/20,2017,8,20,,28.1,,18.1,,23.1,,0,,5.1,,,M,,M,,M,,,,,<31,
2017/8/21,2017,8,21,,30.2,,20.1,,25.2,,0,,7.2,,,M,,M,,M,,,,,<31,
2017/8/22,2017,8,22,,26.6,,17.4,,22,,0,,4,,,M,,M,,M,,,29,,43,
2017/8/23,2017,8,23,,22.6,,15.4,,19,,0,,1,,,M,,M,,M,,,28,,41,
2017/8/24,2017,8,24,,18.7,,13.6,,16.2,,1.8,,0,,,M,,M,,M,,,,,<31,
2017/8/25,2017,8,25,,19.4,,14.6,,17,,1,,0,,,M,,M,,M,,,36,,32,
2017/8/26,2017,8,26,,19.6,,14.1,,16.9,,1.1,,0,,,M,,M,,M,,,,,<31,
2017/8/27,2017,8,27,,19.9,,14.1,,17,,1,,0,,,M,,M,,M,,,3,,35,
2017/8/28,2017,8,28,,20.3,,16.8,,18.6,,0,,0.6,,,M,,M,,M,,,,,<31,
2017/8/29,2017,8,29,,19.5,,17.5,,18.5,,0,,0.5,,,M,,M,,M,,,5,,32,
2017/8/30,2017,8,30,,25.1,,15.9,,20.5,,0,,2.5,,,M,,M,,M,,,,,<31,
2017/8/31,2017,8,31,,19.8,,12.3,,16.1,,1.9,,0,,,M,,M,,M,,,33,,46,
2017/9/1,2017,9,1,,16.3,,10.4,,13.4,,4.6,,0,,,M,,M,,M,,,,,<31,
2017/9/2,2017,9,2,,17.6,,11.9,,14.8,,3.2,,0,,,M,,M,,M,,,4,,41,
2017/9/3,2017,9,3,,21.6,,14.7,,18.2,,0,,0.2,,,M,,M,,M,,,24,,35,
2017/9/4,2017,9,4,,26.8,,16.5,,21.7,,0,,3.7,,,M,,M,,M,,,20,,57,
2017/9/5,2017,9,5,,21.7,,14.4,,18.1,,0,,0.1,,,M,,M,,M,,,,,<31,
2017/9/6,2017,9,6,,20.6,,12.7,,16.7,,1.3,,0,,,M,,M,,M,,,,,<31,
2017/9/7,2017,9,7,,18.1,,12.3,,15.2,,2.8,,0,,,M,,M,,M,,,30,,43,
2017/9/8,2017,9,8,,17.1,,11.5,,14.3,,3.7,,0,,,M,,M,,M,,,35,,35,
2017/9/9,2017,9,9,,16.8,,10.2,,13.5,,4.5,,0,,,M,,M,,M,,,33,,32,
2017/9/10,2017,9,10,,16.9,,11.6,,14.3,,3.7,,0,,,M,,M,,M,,,,,<31,
2017/9/11,2017,9,11,,18,,11.9,,15,,3,,0,,,M,,M,,M,,,,,<31,
2017/9/12,2017,9,12,,20.9,,13.2,,17.1,,0.9,,0,,,M,,M,,M,,,,,<31,
2017/9/13,2017,9,13,,19.4,,14.8,,17.1,,0.9,,0,,,M,,M,,M,,,,,<31,
2017/9/14,2017,9,14,,26.4,,17.7,,22.1,,0,,4.1,,,M,,M,,M,,,,,<31,
2017/9/15,2017,9,15,,24.8,,17.8,,21.3,,0,,3.3,,,M,,M,,M,,,,,<31,
2017/9/16,2017,9,16,,24.5,,17.1,,20.8,,0,,2.8,,,M,,M,,M,,,,,<31,
2017/9/17,2017,9,17,,20.9,,17.5,,19.2,,0,,1.2,,,M,,M,,M,,,,,<31,
2017/9/18,2017,9,18,,22.3,,18.4,,20.4,,0,,2.4,,,M,,M,,M,,,,,<31,
2017/9/19,2017,9,19,,21.3,,19.6,,20.5,,0,,2.5,,,M,,M,,M,,,,,<31,
2017/9/20,2017,9,20,,21.2,,19.4,,20.3,,0,,2.3,,,M,,M,,M,,,,,<31,
2017/9/21,2017,9,21,,22,,18.3,,20.2,,0,,2.2,,,M,,M,,M,,,,,<31,
2017/9/22,2017,9,22,,22.2,,19,,20.6,,0,,2.6,,,M,,M,,M,,,,,<31,
2017/9/23,2017,9,23,,32.2,,19.2,,25.7,,0,,7.7,,,M,,M,,M,,,,,<31,
2017/9/24,2017,9,24,,29.1,,21.3,,25.2,,0,,7.2,,,M,,M,,M,,,,,<31,
2017/9/25,2017,9,25,,25.4,,21.7,,23.6,,0,,5.6,,,M,,M,,M,,,,,<31,
2017/9/26,2017,9,26,,30.6,,21.6,,26.1,,0,,8.1,,,M,,M,,M,,,,,<31,
2017/9/27,2017,9,27,,28.4,,15.6,,22,,0,,4,,,M,,M,,M,,,29,,41,
2017/9/28,2017,9,28,,18.2,,12.4,,15.3,,2.7,,0,,,M,,M,,M,,,30,,33,
2017/9/29,2017,9,29,,19.6,,9.6,,14.6,,3.4,,0,,,M,,M,,M,,,33,,63,
2017/9/30,2017,9,30,,14.1,,7.9,,11,,7,,0,,,M,,M,,M,,,33,,35,
2017/10/1,2017,10,1,,16.5,,8.3,,12.4,,5.6,,0,,,M,,M,,M,,,,,<31,
2017/10/2,2017,10,2,,17.6,,11.1,,14.4,,3.6,,0,,,M,,M,,M,,,,,<31,
2017/10/3,2017,10,3,,25.3,,12.6,,19,,0,,1,,,M,,M,,M,,,16,,35,
2017/10/4,2017,10,4,,24.9,,15.5,,20.2,,0,,2.2,,,M,,M,,M,,,19,,41,
2017/10/5,2017,10,5,,22.8,,13.5,,18.2,,0,,0.2,,,M,,M,,M,,,24,,32,
2017/10/6,2017,10,6,,18.6,,15.6,,17.1,,0.9,,0,,,M,,M,,M,,,,,<31,
2017/10/7,2017,10,7,,26.3,,16.9,,21.6,,0,,3.6,,,M,,M,,M,,,18,,48,
2017/10/8,2017,10,8,,24.6,,16.1,,20.4,,0,,2.4,,,M,,M,,M,,,21,,52,
2017/10/9,2017,10,9,,22.1,,13.7,,17.9,,0.1,,0,,,M,,M,,M,,,,,<31,
2017/10/10,2017,10,10,,19.8,,14.8,,17.3,,0.7,,0,,,M,,M,,M,,,,,<31,
2017/10/11,2017,10,11,,15.4,,9.6,,12.5,,5.5,,0,,,M,,M,,M,,,3,,61,
2017/10/12,2017,10,12,,15.5,,11.4,,13.5,,4.5,,0,,,M,,M,,M,,,5,,61,
2017/10/13,2017,10,13,,18.5,,15.2,,16.9,,1.1,,0,,,M,,M,,M,,,,,<31,
2017/10/14,2017,10,14,,17.8,,15.2,,16.5,,1.5,,0,,,M,,M,,M,,,,,<31,
2017/10/15,2017,10,15,,24.8,,9.3,,17.1,,0.9,,0,,,M,,M,,M,,,28,,65,
2017/10/16,2017,10,16,,11.5,,5.8,,8.7,,9.3,,0,,,M,,M,,M,,,33,,33,
2017/10/17,2017,10,17,,18.7,,7.5,,13.1,,4.9,,0,,,M,,M,,M,,,20,,54,
2017/10/18,2017,10,18,,20.8,,12.5,,16.7,,1.3,,0,,,M,,M,,M,,,20,,35,
2017/10/19,2017,10,19,,20.6,,12.1,,16.4,,1.6,,0,,,M,,M,,M,,,25,,37,
2017/10/20,2017,10,20,,21.4,,10.4,,15.9,,2.1,,0,,,M,,M,,M,,,16,,32,
2017/10/21,2017,10,21,,22.9,,13.4,,18.2,,0,,0.2,,,M,,M,,M,,,,,<31,
2017/10/22,2017,10,22,,23.7,,12.3,,18,,0,,0,,,M,,M,,M,,,,,<31,
2017/10/23,2017,10,23,,20.8,,15.3,,18.1,,0,,0.1,,,M,,M,,M,,,16,,46,
2017/10/24,2017,10,24,,16.9,,9.4,,13.2,,4.8,,0,,,M,,M,,M,,,19,,61,
2017/10/25,2017,10,25,,12,,6.1,,9.1,,8.9,,0,,,M,,M,,M,,,21,,33,
2017/10/26,2017,10,26,,12.3,,5.4,,8.9,,9.1,,0,,,M,,M,,M,,,,,<31,
2017/10/27,2017,10,27,,17.6,,6.6,,12.1,,5.9,,0,,,M,,M,,M,,,15,,43,
2017/10/28,2017,10,28,,13,,5.2,,9.1,,8.9,,0,,,M,,M,,M,,,,,<31,
2017/10/29,2017,10,29,,8.8,,5.3,,7.1,,10.9,,0,,,M,,M,,M,,,30,,32,
2017/10/30,2017,10,30,,9.2,,6.7,,8,,10,,0,,,M,,M,,M,,,28,,50,
2017/10/31,2017,10,31,,8.1,,5.5,,6.8,,11.2,,0,,,M,,M,,M,,,24,,50,
2017/11/1,2017,11,1,,7.4,,5.2,,6.3,,11.7,,0,,,M,,M,,M,,,,,<31,
2017/11/2,2017,11,2,,17,,6.4,,11.7,,6.3,,0,,,M,,M,,M,,,32,,46,
2017/11/3,2017,11,3,,12.4,,4.9,,8.7,,9.3,,0,,,M,,M,,M,,,29,,41,
2017/11/4,2017,11,4,,8.3,,4.1,,6.2,,11.8,,0,,,M,,M,,M,,,7,,56,
2017/11/5,2017,11,5,,17.2,,7.1,,12.2,,5.8,,0,,,M,,M,,M,,,16,,44,
2017/11/6,2017,11,6,,12.5,,5.1,,8.8,,9.2,,0,,,M,,M,,M,,,29,,39,
2017/11/7,2017,11,7,,6.6,,4.1,,5.4,,12.6,,0,,,M,,M,,M,,,,,<31,
2017/11/8,2017,11,8,,9.2,,2.5,,5.9,,12.1,,0,,,M,,M,,M,,,,,<31,
2017/11/9,2017,11,9,,9.7,,-3.4,,3.2,,14.8,,0,,,M,,M,,M,,,17,,61,
2017/11/10,2017,11,10,,-3.2,,-7.9,,-5.6,,23.6,,0,,,M,,M,,M,,,29,,44,
2017/11/11,2017,11,11,,2.1,,-6.1,,-2,,20,,0,,,M,,M,,M,,,7,,35,
2017/11/12,2017,11,12,,4.9,,1.7,,3.3,,14.7,,0,,,M,,M,,M,,,,,<31,
2017/11/13,2017,11,13,,6.4,,2.3,,4.4,,13.6,,0,,,M,,M,,M,,,,,<31,
2017/11/14,2017,11,14,,6.3,,3.2,,4.8,,13.2,,0,,,M,,M,,M,,,,,<31,
2017/11/15,2017,11,15,,10,,2.6,,6.3,,11.7,,0,,,M,,M,,M,,,17,,44,
2017/11/16,2017,11,16,,9.9,,1.3,,5.6,,12.4,,0,,,M,,M,,M,,,23,,44,
2017/11/17,2017,11,17,,3.6,,-1,,1.3,,16.7,,0,,,M,,M,,M,,,28,,33,
2017/11/18,2017,11,18,,9.7,,2.9,,6.3,,11.7,,0,,,M,,M,,M,,,32,,59,
2017/11/19,2017,11,19,,5.2,,0.6,,2.9,,15.1,,0,,,M,,M,,M,,,15,,50,
2017/11/20,2017,11,20,,7.7,,-0.4,,3.7,,14.3,,0,,,M,,M,,M,,,18,,44,
2017/11/21,2017,11,21,,11.3,,3.5,,7.4,,10.6,,0,,,M,,M,,M,,,21,,57,
2017/11/22,2017,11,22,,3.5,,-1.1,,1.2,,16.8,,0,,,M,,M,,M,,,,,<31,
2017/11/23,2017,11,23,,4.6,,-0.1,,2.3,,15.7,,0,,,M,,M,,M,,,,M,,M
2017/11/24,2017,11,24,,10.6,,3.3,,7,,11,,0,,,M,,M,,M,,,,M,,M
2017/11/25,2017,11,25,,10.8,,2.2,,6.5,,11.5,,0,,,M,,M,,M,,,,M,,M
2017/11/26,2017,11,26,,5,,1.3,,3.2,,14.8,,0,,,M,,M,,M,,,,M,,M
2017/11/27,2017,11,27,,4.8,,1.8,,3.3,,14.7,,0,,,M,,M,,M,,,,M,,M
2017/11/28,2017,11,28,,17.5,,1.8,,9.7,,8.3,,0,,,M,,M,,M,,,,M,,M
2017/11/29,2017,11,29,,12.1,,2,,7.1,,10.9,,0,,,M,,M,,M,,,,M,,M
2017/11/30,2017,11,30,,9.4,,0.5,,5,,13,,0,,,M,,M,,M,,,,M,,M
2017/12/1,2017,12,1,,8.4,,3.7,,6.1,,11.9,,0,,,M,,M,,M,,,,M,,M
2017/12/2,2017,12,2,,6.1,,2.4,,4.3,,13.7,,0,,,M,,M,,M,,,,M,,M
2017/12/3,2017,12,3,,7.6,,1.9,,4.8,,13.2,,0,,,M,,M,,M,,,,M,,M
2017/12/4,2017,12,4,,12.2,,1.6,,6.9,,11.1,,0,,,M,,M,,M,,,,M,,M
2017/12/5,2017,12,5,,12.1,,1.1,,6.6,,11.4,,0,,,M,,M,,M,,,,M,,M
2017/12/6,2017,12,6,,4.1,,0,,2.1,,15.9,,0,,,M,,M,,M,,,,M,,M
2017/12/7,2017,12,7,,1.1,,-1.4,,-0.2,,18.2,,0,,,M,,M,,M,,,,M,,M
2017/12/8,2017,12,8,,1.3,,-2.6,,-0.7,,18.7,,0,,,M,,M,,M,,,,M,,M
2017/12/9,2017,12,9,,2,,-1.9,,0.1,,17.9,,0,,,M,,M,,M,,,,M,,M
2017/12/10,2017,12,10,,-0.1,,-2.3,,-1.2,,19.2,,0,,,M,,M,,M,,,,M,,M
2017/12/11,2017,12,11,,-1.2,,-4.3,,-2.8,,20.8,,0,,,M,,M,,M,,,,M,,M
2017/12/12,2017,12,12,,-1,,-10,,-5.5,,23.5,,0,,,M,,M,,M,,,,M,,M
2017/12/13,2017,12,13,,-6.1,,-11.8,,-9,,27,,0,,,M,,M,,M,,,,M,,M
2017/12/14,2017,12,14,,-5.8,,-12.2,,-9,,27,,0,,,M,,M,,M,,,,M,,M
2017/12/15,2017,12,15,,-2.2,,-10.1,,-6.2,,24.2,,0,,,M,,M,,M,,,,M,,M
2017/12/16,2017,12,16,,-1.8,,-7.3,,-4.6,,22.6,,0,,,M,,M,,M,,,,M,,M
2017/12/17,2017,12,17,,-1.3,,-8.9,,-5.1,,23.1,,0,,,M,,M,,M,,,,M,,M
2017/12/18,2017,12,18,,5.7,,-4.7,,0.5,,17.5,,0,,,M,,M,,M,,,,M,,M
2017/12/19,2017,12,19,,6.8,,3.6,,5.2,,12.8,,0,,,M,,M,,M,,,,M,,M
2017/12/20,2017,12,20,,3.7,,-1.5,,1.1,,16.9,,0,,,M,,M,,M,,,,M,,M
2017/12/21,2017,12,21,,-0.2,,-1.8,,-1,,19,,0,,,M,,M,,M,,,,M,,M
2017/12/22,2017,12,22,,0.7,,-3.8,,-1.6,,19.6,,0,,,M,,M,,M,,,,M,,M
2017/12/23,2017,12,23,,1.9,,-3.5,,-0.8,,18.8,,0,,,M,,M,,M,,,,M,,M
2017/12/24,2017,12,24,,0.5,,-4.2,,-1.9,,19.9,,0,,,M,,M,,M,,,,M,,M
2017/12/25,2017,12,25,,-1,,-10.3,,-5.7,,23.7,,0,,,M,,M,,M,,,,M,,M
2017/12/26,2017,12,26,,-9.7,,-14.1,,-11.9,,29.9,,0,,,M,,M,,M,,,,M,,M
2017/12/27,2017,12,27,,-8.7,,-15.5,,-12.1,,30.1,,0,,,M,,M,,M,,,,M,,M
2017/12/28,2017,12,28,,-9.2,,-18.1,,-13.7,,31.7,,0,,,M,,M,,M,,,,M,,M
2017/12/29,2017,12,29,,-7,,-13.3,,-10.2,,28.2,,0,,,M,,M,,M,,,,M,,M
2017/12/30,2017,12,30,,-5.6,,-15.5,,-10.6,,28.6,,0,,,M,,M,,M,,,,M,,M
2017/12/31,2017,12,31,,-11.4,,-18.7,,-15.1,,33.1,,0,,,M,,M,,M,,,,M,,M
