Station Name,BURLINGTON PIERS (AUT),,,,,,,,,,,,,,,,,,,,,,,,,
Province,ONTARIO,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,43.3,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-79.8,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,77.4,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,6151061,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71437,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WWB,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2000/8/6,2000,8,6,,20.8,,17.4,,19.1,,0,,1.1,,,M,,M,,M,,,18,E,35,E
2000/8/7,2000,8,7,,28.2,,19.6,,23.9,,0,,5.9,,,M,,M,,M,,,24,E,32,E
2000/8/8,2000,8,8,,28.8,,20.6,,24.7,,0,,6.7,,,M,,M,,M,,,22,E,39,E
2000/8/9,2000,8,9,,26,,18.7,,22.4,,0,,4.4,,,M,,M,,M,,,,,<31,
2000/8/10,2000,8,10,,25.9,,18.1,,22,,0,,4,,,M,,M,,M,,,,,<31,
2000/8/11,2000,8,11,,24.5,,18.8,,21.7,,0,,3.7,,,M,,M,,M,,,36,E,32,E
2000/8/12,2000,8,12,,22,,17.9,,20,,0,,2,,,M,,M,,M,,,,,<31,
2000/8/13,2000,8,13,,23.3,,18.3,,20.8,,0,,2.8,,,M,,M,,M,,,,,<31,
2000/8/14,2000,8,14,,27.6,,19.4,,23.5,,0,,5.5,,,M,,M,,M,,,12,E,37,E
2000/8/15,2000,8,15,,28.1,,19.8,,24,,0,,6,,,M,,M,,M,,,26,E,35,E
2000/8/16,2000,8,16,,22.4,,15.9,,19.2,,0,,1.2,,,M,,M,,M,,,31,E,43,E
2000/8/17,2000,8,17,,21.1,,13.9,,17.5,,0.5,,0,,,M,,M,,M,,,,,<31,
2000/8/18,2000,8,18,,21.8,,15,,18.4,,0,,0.4,,,M,,M,,M,,,,,<31,
2000/8/19,2000,8,19,,20.6,,13.1,,16.9,,1.1,,0,,,M,,M,,M,,,32,E,35,E
2000/8/20,2000,8,20,,18.3,,12.2,,15.3,,2.7,,0,,,M,,M,,M,,,,,<31,
2000/8/21,2000,8,21,,19.4,,13.2,,16.3,,1.7,,0,,,M,,M,,M,,,,,<31,
2000/8/22,2000,8,22,,21.5,,15.7,,18.6,,0,,0.6,,,M,,M,,M,,,,,<31,
2000/8/23,2000,8,23,,24.1,,17.5,,20.8,,0,,2.8,,,M,,M,,M,,,34,E,32,E
2000/8/24,2000,8,24,,23.7,,16.7,,20.2,,0,,2.2,,,M,,M,,M,,,,,<31,
2000/8/25,2000,8,25,,26.7,,16.9,,21.8,,0,,3.8,,,M,,M,,M,,,,,<31,
2000/8/26,2000,8,26,,24.5,,18.7,,21.6,,0,,3.6,,,M,,M,,M,,,,,<31,
2000/8/27,2000,8,27,,20.6,,19.5,,20.1,,0,,2.1,,,M,,M,,M,,,,,<31,
2000/8/28,2000,8,28,,20.8,,19,,19.9,,0,,1.9,,,M,,M,,M,,,,,<31,
2000/8/29,2000,8,29,,27.5,,19,,23.3,,0,,5.3,,,M,,M,,M,,,18,E,33,E
2000/8/30,2000,8,30,,26.4,,21.8,,24.1,,0,,6.1,,,M,,M,,M,,,,,<31,
2000/8/31,2000,8,31,,28.4,,19.8,,24.1,,0,,6.1,,,M,,M,,M,,,,,<31,
2000/9/1,2000,9,1,,25.1,,21.5,,23.3,,0,,5.3,,,M,,M,,M,,,,,<31,
2000/9/2,2000,9,2,,23.9,,20.3,,22.1,,0,,4.1,,,M,,M,,M,,,,,<31,
2000/9/3,2000,9,3,,22.4,,20.5,,21.5,,0,,3.5,,,M,,M,,M,,,,,<31,
2000/9/4,2000,9,4,,20.8,,12.6,,16.7,,1.3,,0,,,M,,M,,M,,,1,E,41,E
2000/9/5,2000,9,5,,16.4,,8.8,,12.6,,5.4,,0,,,M,,M,,M,,,5,E,41,E
2000/9/6,2000,9,6,,18.5,,13.4,,16,,2,,0,,,M,,M,,M,,,10,E,33,E
2000/9/7,2000,9,7,,,M,15.2,E,,M,,M,,M,,M,,M,,M,,,,M,,M
2000/9/8,2000,9,8,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2000/9/9,2000,9,9,,21,,16.7,,18.9,,0,,0.9,,,M,,M,,M,,,,,<31,
2000/9/10,2000,9,10,,26.7,,19.3,,23,,0,,5,,,M,,M,,M,,,,,<31,
2000/9/11,2000,9,11,,27,,21,,24,,0,,6,,,M,,M,,M,,,21,E,35,E
2000/9/12,2000,9,12,,24.4,,14.7,,19.6,,0,,1.6,,,M,,M,,M,,,20,E,37,E
2000/9/13,2000,9,13,,22,,13.6,,17.8,,0.2,,0,,,M,,M,,M,,,18,E,32,E
2000/9/14,2000,9,14,,19.5,,12.4,,16,,2,,0,,,M,,M,,M,,,34,E,35,E
2000/9/15,2000,9,15,,17.7,,11.1,,14.4,,3.6,,0,,,M,,M,,M,,,35,E,37,E
2000/9/16,2000,9,16,,15.6,,8.9,,12.3,,5.7,,0,,,M,,M,,M,,,30,E,37,E
2000/9/17,2000,9,17,,22.1,,12.3,,17.2,,0.8,,0,,,M,,M,,M,,,26,E,46,E
2000/9/18,2000,9,18,,24,,13.4,,18.7,,0,,0.7,,,M,,M,,M,,,,,<31,
2000/9/19,2000,9,19,,25.7,,18.4,,22.1,,0,,4.1,,,M,,M,,M,,,18,E,32,E
2000/9/20,2000,9,20,,,M,19.9,E,,M,,M,,M,,M,,M,,M,,,,,<31,
2000/9/21,2000,9,21,,15.2,,11.7,,13.5,,4.5,,0,,,M,,M,,M,,,26,E,48,E
2000/9/22,2000,9,22,,11.7,,8.3,,10,,8,,0,,,M,,M,,M,,,,,<31,
2000/9/23,2000,9,23,,22.9,,8.7,,15.8,,2.2,,0,,,M,,M,,M,,,22,E,33,E
2000/9/24,2000,9,24,,14.4,,7.5,,11,,7,,0,,,M,,M,,M,,,,,<31,
2000/9/25,2000,9,25,,10.7,,6.2,,8.5,,9.5,,0,,,M,,M,,M,,,,,<31,
2000/9/26,2000,9,26,,18.7,,8.7,,13.7,,4.3,,0,,,M,,M,,M,,,,,<31,
2000/9/27,2000,9,27,,20.7,,7.9,,14.3,,3.7,,0,,,M,,M,,M,,,27,E,33,E
2000/9/28,2000,9,28,,8.8,,3.5,,6.2,,11.8,,0,,,M,,M,,M,,,,,<31,
2000/9/29,2000,9,29,,17.5,,4.9,,11.2,,6.8,,0,,,M,,M,,M,,,,,<31,
2000/9/30,2000,9,30,,20.5,,8.9,,14.7,,3.3,,0,,,M,,M,,M,,,20,E,32,E
2000/10/1,2000,10,1,,22.5,,11.1,,16.8,,1.2,,0,,,M,,M,,M,,,20,E,37,E
2000/10/2,2000,10,2,,23.8,,16.3,,20.1,,0,,2.1,,,M,,M,,M,,,20,E,35,E
2000/10/3,2000,10,3,,20.9,,14.2,,17.6,,0.4,,0,,,M,,M,,M,,,,,<31,
2000/10/4,2000,10,4,,17.2,,10.5,,13.9,,4.1,,0,,,M,,M,,M,,,,,<31,
2000/10/5,2000,10,5,,10.7,,8.7,,9.7,,8.3,,0,,,M,,M,,M,,,3,E,32,E
2000/10/6,2000,10,6,,12.8,,7.8,,10.3,,7.7,,0,,,M,,M,,M,,,,,<31,
2000/10/7,2000,10,7,,9.2,,4.6,,6.9,,11.1,,0,,,M,,M,,M,,,27,E,33,E
2000/10/8,2000,10,8,,8.1,,3.6,,5.9,,12.1,,0,,,M,,M,,M,,,36,E,33,E
2000/10/9,2000,10,9,,,M,2.8,E,,M,,M,,M,,M,,M,,M,,,,,<31,
2000/10/10,2000,10,10,,15.5,,5.4,,10.5,,7.5,,0,,,M,,M,,M,,,,,<31,
2000/10/11,2000,10,11,,18.7,,7.8,,13.3,,4.7,,0,,,M,,M,,M,,,,,<31,
2000/10/12,2000,10,12,,19.3,,8.3,,13.8,,4.2,,0,,,M,,M,,M,,,23,E,33,E
2000/10/13,2000,10,13,,19.6,,13,,16.3,,1.7,,0,,,M,,M,,M,,,,,<31,
2000/10/14,2000,10,14,,22.4,,15.7,,19.1,,0,,1.1,,,M,,M,,M,,,23,E,33,E
2000/10/15,2000,10,15,,15.8,,11.3,,13.6,,4.4,,0,,,M,,M,,M,,,,,<31,
2000/10/16,2000,10,16,,11.7,,9.7,,10.7,,7.3,,0,,,M,,M,,M,,,,,<31,
2000/10/17,2000,10,17,,12,,10.8,,11.4,,6.6,,0,,,M,,M,,M,,,,,<31,
2000/10/18,2000,10,18,,17.3,,10.5,,13.9,,4.1,,0,,,M,,M,,M,,,,,<31,
2000/10/19,2000,10,19,,16.8,,9.7,,13.3,,4.7,,0,,,M,,M,,M,,,,,<31,
2000/10/20,2000,10,20,,21.7,,9.5,,15.6,,2.4,,0,,,M,,M,,M,,,23,E,37,E
2000/10/21,2000,10,21,,17.6,,7.7,,12.7,,5.3,,0,,,M,,M,,M,,,,,<31,
2000/10/22,2000,10,22,,9.8,,5.8,,7.8,,10.2,,0,,,M,,M,,M,,,6,E,35,E
2000/10/23,2000,10,23,,11.8,,5.9,,8.9,,9.1,,0,,,M,,M,,M,,,,,<31,
2000/10/24,2000,10,24,,17,,11.6,,14.3,,3.7,,0,,,M,,M,,M,,,,,<31,
2000/10/25,2000,10,25,,13.2,,12.2,,12.7,,5.3,,0,,,M,,M,,M,,,,,<31,
2000/10/26,2000,10,26,,12.4,,11.2,,11.8,,6.2,,0,,,M,,M,,M,,,,,<31,
2000/10/27,2000,10,27,,22.1,,7.3,,14.7,,3.3,,0,,,M,,M,,M,,,36,E,50,E
2000/10/28,2000,10,28,,9.1,,3.1,,6.1,,11.9,,0,,,M,,M,,M,,,,M,37,E
2000/10/29,2000,10,29,,13,,2.8,,7.9,,10.1,,0,,,M,,M,,M,,,36,E,41,E
2000/10/30,2000,10,30,,10.4,,5,,7.7,,10.3,,0,,,M,,M,,M,,,35,E,39,E
2000/10/31,2000,10,31,,10.8,,5,,7.9,,10.1,,0,,,M,,M,,M,,,,,<31,
2000/11/1,2000,11,1,,11.8,,6,,8.9,,9.1,,0,,,M,,M,,M,,,,,<31,
2000/11/2,2000,11,2,,,M,6.3,E,,M,,M,,M,,M,,M,,M,,,,,<31,
2000/11/3,2000,11,3,,19,,9.6,,14.3,,3.7,,0,,,M,,M,,M,,,,,<31,
2000/11/4,2000,11,4,,10.1,,7.2,,8.7,,9.3,,0,,,M,,M,,M,,,,,<31,
2000/11/5,2000,11,5,,9.3,,4.3,,6.8,,11.2,,0,,,M,,M,,M,,,,,<31,
2000/11/6,2000,11,6,,8.9,,2.9,,5.9,,12.1,,0,,,M,,M,,M,,,,,<31,
2000/11/7,2000,11,7,,10.2,,8.2,,9.2,,8.8,,0,,,M,,M,,M,,,,,<31,
2000/11/8,2000,11,8,,11,,9.8,,10.4,,7.6,,0,,,M,,M,,M,,,,,<31,
2000/11/9,2000,11,9,,13.3,,10.8,,12.1,,5.9,,0,,,M,,M,,M,,,,,<31,
2000/11/10,2000,11,10,,14.8,,7.7,,11.3,,6.7,,0,,,M,,M,,M,,,31,E,50,E
2000/11/11,2000,11,11,,9.2,,2.7,,6,,12,,0,,,M,,M,,M,,,32,E,33,E
2000/11/12,2000,11,12,,6.4,,2.5,,4.5,,13.5,,0,,,M,,M,,M,,,8,E,37,E
2000/11/13,2000,11,13,,9.8,,5.5,,7.7,,10.3,,0,,,M,,M,,M,,,,,<31,
2000/11/14,2000,11,14,,7.3,,2.9,,5.1,,12.9,,0,,,M,,M,,M,,,27,E,35,E
2000/11/15,2000,11,15,,4.6,,2.2,,3.4,,14.6,,0,,,M,,M,,M,,,27,E,35,E
2000/11/16,2000,11,16,,7.9,,2,,5,,13,,0,,,M,,M,,M,,,29,E,48,E
2000/11/17,2000,11,17,,5.5,,2,,3.8,,14.2,,0,,,M,,M,,M,,,30,E,41,E
2000/11/18,2000,11,18,,3.3,,-0.3,,1.5,,16.5,,0,,,M,,M,,M,,,25,E,35,E
2000/11/19,2000,11,19,,4.1,,-0.3,,1.9,,16.1,,0,,,M,,M,,M,,,,,<31,
2000/11/20,2000,11,20,,5,,0.9,,3,,15,,0,,,M,,M,,M,,,24,E,44,E
2000/11/21,2000,11,21,,2,,-3.6,,-0.8,,18.8,,0,,,M,,M,,M,,,27,E,39,E
2000/11/22,2000,11,22,,-1.9,,-7.2,,-4.6,,22.6,,0,,,M,,M,,M,,,29,E,44,E
2000/11/23,2000,11,23,,-2,,-8.8,,-5.4,,23.4,,0,,,M,,M,,M,,,,,<31,
2000/11/24,2000,11,24,,3.7,,-3.3,,0.2,,17.8,,0,,,M,,M,,M,,,18,E,32,E
2000/11/25,2000,11,25,,6.7,,-0.6,,3.1,,14.9,,0,,,M,,M,,M,,,,,<31,
2000/11/26,2000,11,26,,7,,5.1,,6.1,,11.9,,0,,,M,,M,,M,,,,,<31,
2000/11/27,2000,11,27,,6.6,,4.9,,5.8,,12.2,,0,,,M,,M,,M,,,,,<31,
2000/11/28,2000,11,28,,5.1,,3,,4.1,,13.9,,0,,,M,,M,,M,,,,,<31,
2000/11/29,2000,11,29,,4.6,,1.4,,3,,15,,0,,,M,,M,,M,,,,,<31,
2000/11/30,2000,11,30,,2.9,,-0.8,,1.1,,16.9,,0,,,M,,M,,M,,,,,<31,
2000/12/1,2000,12,1,,-0.3,,-5.6,,-3,,21,,0,,,M,,M,,M,,,36,E,33,E
2000/12/2,2000,12,2,,-0.9,,-8.1,,-4.5,,22.5,,0,,,M,,M,,M,,,,,<31,
2000/12/3,2000,12,3,,1.8,,-6,,-2.1,,20.1,,0,,,M,,M,,M,,,,,<31,
2000/12/4,2000,12,4,,4.9,,-2.8,,1.1,,16.9,,0,,,M,,M,,M,,,22,E,41,E
2000/12/5,2000,12,5,,2.5,,-6.4,,-2,,20,,0,,,M,,M,,M,,,27,E,52,E
2000/12/6,2000,12,6,,-4,,-7.5,,-5.8,,23.8,,0,,,M,,M,,M,,,27,E,41,E
2000/12/7,2000,12,7,,-4,,-8.7,,-6.4,,24.4,,0,,,M,,M,,M,,,,,<31,
2000/12/8,2000,12,8,,,M,-8.8,E,,M,,M,,M,,M,,M,,M,,,,,<31,
2000/12/9,2000,12,9,,-1.5,,-9.6,,-5.6,,23.6,,0,,,M,,M,,M,,,,,<31,
2000/12/10,2000,12,10,,3.4,,-3.2,,0.1,,17.9,,0,,,M,,M,,M,,,,,<31,
2000/12/11,2000,12,11,,1.2,,-6.2,,-2.5,,20.5,,0,,,M,,M,,M,,,,,<31,
2000/12/12,2000,12,12,,-5.5,,-8.7,,-7.1,,25.1,,0,,,M,,M,,M,,,31,E,61,E
2000/12/13,2000,12,13,,-1.7,,-8.7,,-5.2,,23.2,,0,,,M,,M,,M,,,,,<31,
2000/12/14,2000,12,14,,-0.8,,-4.1,,-2.5,,20.5,,0,,,M,,M,,M,,,,,<31,
2000/12/15,2000,12,15,,1.2,,-5.1,,-2,,20,,0,,,M,,M,,M,,,,,<31,
2000/12/16,2000,12,16,,5,,0.2,,2.6,,15.4,,0,,,M,,M,,M,,,,,<31,
2000/12/17,2000,12,17,,5.9,,-6.4,,-0.3,,18.3,,0,,,M,,M,,M,,,27,E,54,E
2000/12/18,2000,12,18,,-5.6,,-9,,-7.3,,25.3,,0,,,M,,M,,M,,,25,E,48,E
2000/12/19,2000,12,19,,-1.9,,-7.6,,-4.8,,22.8,,0,,,M,,M,,M,,,,,<31,
2000/12/20,2000,12,20,,-4.4,,-9.1,,-6.8,,24.8,,0,,,M,,M,,M,,,,,<31,
2000/12/21,2000,12,21,,-1.3,,-7.5,,-4.4,,22.4,,0,,,M,,M,,M,,,14,E,41,E
2000/12/22,2000,12,22,,-7.3,,-15.5,,-11.4,,29.4,,0,,,M,,M,,M,,,26,E,41,E
2000/12/23,2000,12,23,,-4.3,,-14.5,,-9.4,,27.4,,0,,,M,,M,,M,,,27,E,33,E
2000/12/24,2000,12,24,,-3.2,,-11.8,,-7.5,,25.5,,0,,,M,,M,,M,,,26,E,35,E
2000/12/25,2000,12,25,,-7.3,,-13.8,,-10.6,,28.6,,0,,,M,,M,,M,,,,,<31,
2000/12/26,2000,12,26,,-5.1,,-9.7,,-7.4,,25.4,,0,,,M,,M,,M,,,26,E,37,E
2000/12/27,2000,12,27,,-4.4,,-13.5,,-9,,27,,0,,,M,,M,,M,,,27,E,33,E
2000/12/28,2000,12,28,,-7.1,,-14.5,,-10.8,,28.8,,0,,,M,,M,,M,,,,,<31,
2000/12/29,2000,12,29,,-7.1,,-12.6,,-9.9,,27.9,,0,,,M,,M,,M,,,2,E,37,E
2000/12/30,2000,12,30,,-3.9,,-8.3,,-6.1,,24.1,,0,,,M,,M,,M,,,35,E,37,E
2000/12/31,2000,12,31,,-4.6,,-8.5,,-6.6,,24.6,,0,,,M,,M,,M,,,,,<31,
