Station Name,BURLINGTON PIERS (AUT),,,,,,,,,,,,,,,,,,,,,,,,,
Province,ONTARIO,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,43.3,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-79.8,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,77.4,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,6151061,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71437,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WWB,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
1999/8/6,1999,8,6,,24.5,,15.4,,20,,0,,2,,,M,,M,,M,,,27,E,37,E
1999/8/7,1999,8,7,,20.1,,15,,17.6,,0.4,,0,,,M,,M,,M,,,,,<31,
1999/8/8,1999,8,8,,24.2,,15,,19.6,,0,,1.6,,,M,,M,,M,,,31,E,44,E
1999/8/9,1999,8,9,,19.2,,14.5,,16.9,,1.1,,0,,,M,,M,,M,,,,,<31,
1999/8/10,1999,8,10,,19.6,,16.7,,18.2,,0,,0.2,,,M,,M,,M,,,,,<31,
1999/8/11,1999,8,11,,23.9,,17.5,,20.7,,0,,2.7,,,M,,M,,M,,,,,<31,
1999/8/12,1999,8,12,,28.7,,19,,23.9,,0,,5.9,,,M,,M,,M,,,,,<31,
1999/8/13,1999,8,13,,27.1,,20.7,,23.9,,0,,5.9,,,M,,M,,M,,,,,<31,
1999/8/14,1999,8,14,,21.4,,16.6,,19,,0,,1,,,M,,M,,M,,,,,<31,
1999/8/15,1999,8,15,,20.6,,15.7,,18.2,,0,,0.2,,,M,,M,,M,,,,,<31,
1999/8/16,1999,8,16,,25.3,,17.3,,21.3,,0,,3.3,,,M,,M,,M,,,,,<31,
1999/8/17,1999,8,17,,28.1,,18.5,,23.3,,0,,5.3,,,M,,M,,M,,,26,E,32,E
1999/8/18,1999,8,18,,21.4,,17,,19.2,,0,,1.2,,,M,,M,,M,,,,,<31,
1999/8/19,1999,8,19,,20.2,,16.8,,18.5,,0,,0.5,,,M,,M,,M,,,,,<31,
1999/8/20,1999,8,20,,19.5,,15.8,,17.7,,0.3,,0,,,M,,M,,M,,,,,<31,
1999/8/21,1999,8,21,,21.3,,17.5,,19.4,,0,,1.4,,,M,,M,,M,,,,,<31,
1999/8/22,1999,8,22,,24.7,,17.4,,21.1,,0,,3.1,,,M,,M,,M,,,,,<31,
1999/8/23,1999,8,23,,22.5,,17.8,,20.2,,0,,2.2,,,M,,M,,M,,,,,<31,
1999/8/24,1999,8,24,,22.5,,20.2,,21.4,,0,,3.4,,,M,,M,,M,,,,,<31,
1999/8/25,1999,8,25,,23.1,,20.9,,22,,0,,4,,,M,,M,,M,,,,,<31,
1999/8/26,1999,8,26,,21.5,,19.7,,20.6,,0,,2.6,,,M,,M,,M,,,5,E,37,E
1999/8/27,1999,8,27,,26,,20.2,,23.1,,0,,5.1,,,M,,M,,M,,,,,<31,
1999/8/28,1999,8,28,,31,,18.9,,25,,0,,7,,,M,,M,,M,,,31,E,39,E
1999/8/29,1999,8,29,,20.5,,12.8,,16.7,,1.3,,0,,,M,,M,,M,,,32,E,48,E
1999/8/30,1999,8,30,,19.1,,11.7,,15.4,,2.6,,0,,,M,,M,,M,,,1,E,33,E
1999/8/31,1999,8,31,,21.2,,14,,17.6,,0.4,,0,,,M,,M,,M,,,,,<31,
1999/9/1,1999,9,1,,22.7,,15.7,,19.2,,0,,1.2,,,M,,M,,M,,,,,<31,
1999/9/2,1999,9,2,,24.8,,16,,20.4,,0,,2.4,,,M,,M,,M,,,,,<31,
1999/9/3,1999,9,3,,27.5,,20.4,,24,,0,,6,,,M,,M,,M,,,,,<31,
1999/9/4,1999,9,4,,23.9,,20.6,,22.3,,0,,4.3,,,M,,M,,M,,,,,<31,
1999/9/5,1999,9,5,,23.2,,21.6,,22.4,,0,,4.4,,,M,,M,,M,,,,,<31,
1999/9/6,1999,9,6,,24.4,,19.8,,22.1,,0,,4.1,,,M,,M,,M,,,,,<31,
1999/9/7,1999,9,7,,24.1,,20.2,,22.2,,0,,4.2,,,M,,M,,M,,,,,<31,
1999/9/8,1999,9,8,,26.4,,20.1,,23.3,,0,,5.3,,,M,,M,,M,,,,,<31,
1999/9/9,1999,9,9,,25.5,,17.9,,21.7,,0,,3.7,,,M,,M,,M,,,,,<31,
1999/9/10,1999,9,10,,20,,16.1,,18.1,,0,,0.1,,,M,,M,,M,,,,,<31,
1999/9/11,1999,9,11,,21.5,,15.6,,18.6,,0,,0.6,,,M,,M,,M,,,,,<31,
1999/9/12,1999,9,12,,23.9,,14.6,,19.3,,0,,1.3,,,M,,M,,M,,,16,E,33,E
1999/9/13,1999,9,13,,23.8,,18.3,,21.1,,0,,3.1,,,M,,M,,M,,,,,<31,
1999/9/14,1999,9,14,,21.4,,14.3,,17.9,,0.1,,0,,,M,,M,,M,,,19,E,33,E
1999/9/15,1999,9,15,,22.4,,13.2,,17.8,,0.2,,0,,,M,,M,,M,,,17,E,32,E
1999/9/16,1999,9,16,,19.5,,13.3,,16.4,,1.6,,0,,,M,,M,,M,,,36,E,41,E
1999/9/17,1999,9,17,,21.7,,11,,16.4,,1.6,,0,,,M,,M,,M,,,32,E,39,E
1999/9/18,1999,9,18,,20.9,,12.7,,16.8,,1.2,,0,,,M,,M,,M,,,,,<31,
1999/9/19,1999,9,19,,23.2,,13.5,,18.4,,0,,0.4,,,M,,M,,M,,,,,<31,
1999/9/20,1999,9,20,,20,,10.3,,15.2,,2.8,,0,,,M,,M,,M,,,33,E,35,E
1999/9/21,1999,9,21,,14.5,,7.4,,11,,7,,0,,,M,,M,,M,,,35,E,33,E
1999/9/22,1999,9,22,,18.6,,7,,12.8,,5.2,,0,,,M,,M,,M,,,,,<31,
1999/9/23,1999,9,23,,23.3,,12.2,,17.8,,0.2,,0,,,M,,M,,M,,,18,E,44,E
1999/9/24,1999,9,24,,18.6,,13,,15.8,,2.2,,0,,,M,,M,,M,,,13,E,33,E
1999/9/25,1999,9,25,,16.2,,9.9,E,13.1,E,4.9,E,0,E,,M,,M,,M,,,,,<31,
1999/9/26,1999,9,26,,18,,11.3,,14.7,,3.3,,0,,,M,,M,,M,,,,,<31,
1999/9/27,1999,9,27,,26.5,,17.3,,21.9,,0,,3.9,,,M,,M,,M,,,16,E,32,E
1999/9/28,1999,9,28,,25.7,,19.6,,22.7,,0,,4.7,,,M,,M,,M,,,,,<31,
1999/9/29,1999,9,29,,22.6,,12.4,,17.5,,0.5,,0,,,M,,M,,M,,,31,E,50,E
1999/9/30,1999,9,30,,17.1,,11.7,,14.4,,3.6,,0,,,M,,M,,M,,,23,E,43,E
1999/10/1,1999,10,1,,16.5,,10.9,,13.7,,4.3,,0,,,M,,M,,M,,,23,E,37,E
1999/10/2,1999,10,2,,14.3,,11.1,,12.7,,5.3,,0,,,M,,M,,M,,,,,<31,
1999/10/3,1999,10,3,,11.5,,4.5,,8,,10,,0,,,M,,M,,M,,,2,E,48,E
1999/10/4,1999,10,4,,8.8,,3.8,,6.3,,11.7,,0,,,M,,M,,M,,,35,E,48,E
1999/10/5,1999,10,5,,13.6,,5.2,,9.4,,8.6,,0,,,M,,M,,M,,,,,<31,
1999/10/6,1999,10,6,,13.2,,3,,8.1,,9.9,,0,,,M,,M,,M,,,28,E,44,E
1999/10/7,1999,10,7,,8.3,,2.5,,5.4,,12.6,,0,,,M,,M,,M,,,,,<31,
1999/10/8,1999,10,8,,18.2,,6.5,,12.4,,5.6,,0,,,M,,M,,M,,,18,E,35,E
1999/10/9,1999,10,9,,19.5,,14,,16.8,,1.2,,0,,,M,,M,,M,,,,,<31,
1999/10/10,1999,10,10,,20.2,,13.3,,16.8,,1.2,,0,,,M,,M,,M,,,,,<31,
1999/10/11,1999,10,11,,17.4,,8.9,,13.2,,4.8,,0,,,M,,M,,M,,,29,E,43,E
1999/10/12,1999,10,12,,13,,7.6,,10.3,,7.7,,0,,,M,,M,,M,,,,,<31,
1999/10/13,1999,10,13,,20.8,,4,,12.4,,5.6,,0,,,M,,M,,M,,,31,E,65,E
1999/10/14,1999,10,14,,12,,4.9,,8.5,,9.5,,0,,,M,,M,,M,,,31,E,33,E
1999/10/15,1999,10,15,,16.6,,7.4,,12,,6,,0,,,M,,M,,M,,,,,<31,
1999/10/16,1999,10,16,,22.9,,13.5,,18.2,,0,,0.2,,,M,,M,,M,,,18,E,37,E
1999/10/17,1999,10,17,,16,,8.6,,12.3,,5.7,,0,,,M,,M,,M,,,27,E,32,E
1999/10/18,1999,10,18,,8.8,,5,,6.9,,11.1,,0,,,M,,M,,M,,,35,E,32,E
1999/10/19,1999,10,19,,10.3,,4.4,,7.4,,10.6,,0,,,M,,M,,M,,,,,<31,
1999/10/20,1999,10,20,,12.2,,8.5,,10.4,,7.6,,0,,,M,,M,,M,,,26,E,33,E
1999/10/21,1999,10,21,,13.5,,5.5,,9.5,,8.5,,0,,,M,,M,,M,,,18,E,41,E
1999/10/22,1999,10,22,,13.6,,7,,10.3,,7.7,,0,,,M,,M,,M,,,18,E,52,E
1999/10/23,1999,10,23,,8.8,,5.6,,7.2,,10.8,,0,,,M,,M,,M,,,22,E,33,E
1999/10/24,1999,10,24,,7.7,,5.2,,6.5,,11.5,,0,,,M,,M,,M,,,27,E,46,E
1999/10/25,1999,10,25,,13.5,,5.6,,9.6,,8.4,,0,,,M,,M,,M,,,19,E,39,E
1999/10/26,1999,10,26,,14.7,,7.1,,10.9,,7.1,,0,,,M,,M,,M,,,23,E,41,E
1999/10/27,1999,10,27,,7.3,,4.5,,5.9,,12.1,,0,,,M,,M,,M,,,,,<31,
1999/10/28,1999,10,28,,17.6,,3.9,,10.8,,7.2,,0,,,M,,M,,M,,,17,E,35,E
1999/10/29,1999,10,29,,10.2,,7.9,,9.1,,8.9,,0,,,M,,M,,M,,,,,<31,
1999/10/30,1999,10,30,,17.8,,9.2,,13.5,,4.5,,0,,,M,,M,,M,,,,,<31,
1999/10/31,1999,10,31,,18.6,,10.8,,14.7,,3.3,,0,,,M,,M,,M,,,,,<31,
1999/11/1,1999,11,1,,12.1,,8,,10.1,,7.9,,0,,,M,,M,,M,,,,,<31,
1999/11/2,1999,11,2,,17,,3.8,,10.4,,7.6,,0,,,M,,M,,M,,,31,E,74,E
1999/11/3,1999,11,3,,3.9,,1.7,,2.8,,15.2,,0,,,M,,M,,M,,,23,E,44,E
1999/11/4,1999,11,4,,10.2,,3,,6.6,,11.4,,0,,,M,,M,,M,,,23,E,41,E
1999/11/5,1999,11,5,,15.4,,9.3,,12.4,,5.6,,0,,,M,,M,,M,,,19,E,44,E
1999/11/6,1999,11,6,,10,,4.2,,7.1,,10.9,,0,,,M,,M,,M,,,,,<31,
1999/11/7,1999,11,7,,7.1,,2.2,,4.7,,13.3,,0,,,M,,M,,M,,,,,<31,
1999/11/8,1999,11,8,,11.6,,3.1,,7.4,,10.6,,0,,,M,,M,,M,,,15,E,39,E
1999/11/9,1999,11,9,,20.7,,11,,15.9,,2.1,,0,,,M,,M,,M,,,19,E,39,E
1999/11/10,1999,11,10,,15.3,,3.4,,9.4,,8.6,,0,,,M,,M,,M,,,34,E,37,E
1999/11/11,1999,11,11,,3.4,,0.7,,2.1,,15.9,,0,,,M,,M,,M,,,3,E,48,E
1999/11/12,1999,11,12,,8.4,,2,,5.2,,12.8,,0,,,M,,M,,M,,,,,<31,
1999/11/13,1999,11,13,,14.3,,7.4,,10.9,,7.1,,0,,,M,,M,,M,,,19,E,37,E
1999/11/14,1999,11,14,,14.5,,5.4,,10,,8,,0,,,M,,M,,M,,,27,E,61,E
1999/11/15,1999,11,15,,5.4,,-1.4,,2,,16,,0,,,M,,M,,M,,,30,E,41,E
1999/11/16,1999,11,16,,1.9,,-2.3,,-0.2,,18.2,,0,,,M,,M,,M,,,29,E,44,E
1999/11/17,1999,11,17,,5.3,,-2.3,,1.5,,16.5,,0,,,M,,M,,M,,,,,<31,
1999/11/18,1999,11,18,,8.2,,1.6,,4.9,,13.1,,0,,,M,,M,,M,,,17,E,33,E
1999/11/19,1999,11,19,,16.7,,5.1,,10.9,,7.1,,0,,,M,,M,,M,,,18,E,35,E
1999/11/20,1999,11,20,,14.1,,7.3,,10.7,,7.3,,0,,,M,,M,,M,,,18,E,37,E
1999/11/21,1999,11,21,,8.5,,5.4,,7,,11,,0,,,M,,M,,M,,,,,<31,
1999/11/22,1999,11,22,,18,,6.1,,12.1,,5.9,,0,,,M,,M,,M,,,,,<31,
1999/11/23,1999,11,23,,13.4,,5.6,,9.5,,8.5,,0,,,M,,M,,M,,,,,<31,
1999/11/24,1999,11,24,,16.6,,5.6,,11.1,,6.9,,0,,,M,,M,,M,,,18,E,48,E
1999/11/25,1999,11,25,,6.4,,4.5,,5.5,,12.5,,0,,,M,,M,,M,,,,,<31,
1999/11/26,1999,11,26,,7.6,,4.9,,6.3,,11.7,,0,,,M,,M,,M,,,,,<31,
1999/11/27,1999,11,27,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
1999/11/28,1999,11,28,,6.2,,2.6,,4.4,,13.6,,0,,,M,,M,,M,,,27,E,35,E
1999/11/29,1999,11,29,,2.7,,-1.9,,0.4,,17.6,,0,,,M,,M,,M,,,31,E,39,E
1999/11/30,1999,11,30,,-0.7,,-4.3,,-2.5,,20.5,,0,,,M,,M,,M,,,32,E,33,E
1999/12/1,1999,12,1,,2.6,,-4.2,,-0.8,,18.8,,0,,,M,,M,,M,,,,,<31,
1999/12/2,1999,12,2,,8.1,,2.3,,5.2,,12.8,,0,,,M,,M,,M,,,,,<31,
1999/12/3,1999,12,3,,12.8,,7.9,,10.4,,7.6,,0,,,M,,M,,M,,,21,E,41,E
1999/12/4,1999,12,4,,12.9,,9.6,,11.3,,6.7,,0,,,M,,M,,M,,,22,E,32,E
1999/12/5,1999,12,5,,14.8,,7.9,,11.4,,6.6,,0,,,M,,M,,M,,,18,E,43,E
1999/12/6,1999,12,6,,10.1,,1.1,,5.6,,12.4,,0,,,M,,M,,M,,,,,<31,
1999/12/7,1999,12,7,,2.8,,1.1,,2,,16,,0,,,M,,M,,M,,,,,<31,
1999/12/8,1999,12,8,,7.7,,1.1,,4.4,,13.6,,0,,,M,,M,,M,,,,,<31,
1999/12/9,1999,12,9,,8.2,,3.5,,5.9,,12.1,,0,,,M,,M,,M,,,,,<31,
1999/12/10,1999,12,10,,10,,2.6,,6.3,,11.7,,0,,,M,,M,,M,,,27,E,54,E
1999/12/11,1999,12,11,,2.6,,-0.7,,1,,17,,0,,,M,,M,,M,,,27,E,44,E
1999/12/12,1999,12,12,,4.1,,-1,,1.6,,16.4,,0,,,M,,M,,M,,,,,<31,
1999/12/13,1999,12,13,,3.7,,1,,2.4,,15.6,,0,,,M,,M,,M,,,5,E,50,E
1999/12/14,1999,12,14,,3.6,,1.4,,2.5,,15.5,,0,,,M,,M,,M,,,5,E,70,E
1999/12/15,1999,12,15,,8.6,,2.7,,5.7,,12.3,,0,,,M,,M,,M,,,19,E,52,E
1999/12/16,1999,12,16,,5.2,,0,,2.6,,15.4,,0,,,M,,M,,M,,,18,E,46,E
1999/12/17,1999,12,17,,0,,-3,,-1.5,,19.5,,0,,,M,,M,,M,,,23,E,46,E
1999/12/18,1999,12,18,,-0.9,,-3.2,,-2.1,,20.1,,0,,,M,,M,,M,,,,,<31,
1999/12/19,1999,12,19,,2.7,,-1.7,,0.5,,17.5,,0,,,M,,M,,M,,,,,<31,
1999/12/20,1999,12,20,,9,,-2.4,,3.3,,14.7,,0,,,M,,M,,M,,,15,E,52,E
1999/12/21,1999,12,21,,-2.3,,-5.8,,-4.1,,22.1,,0,,,M,,M,,M,,,24,E,37,E
1999/12/22,1999,12,22,,-4.3,,-7.5,,-5.9,,23.9,,0,,,M,,M,,M,,,23,E,33,E
1999/12/23,1999,12,23,,-4.4,,-9,,-6.7,,24.7,,0,,,M,,M,,M,,,24,E,37,E
1999/12/24,1999,12,24,,-3.9,,-9.8,,-6.9,,24.9,,0,,,M,,M,,M,,,,,<31,
1999/12/25,1999,12,25,,0.4,,-7.8,,-3.7,,21.7,,0,,,M,,M,,M,,,18,E,54,E
1999/12/26,1999,12,26,,0.6,,-3.2,,-1.3,,19.3,,0,,,M,,M,,M,,,20,E,52,E
1999/12/27,1999,12,27,,-3,,-10.1,,-6.6,,24.6,,0,,,M,,M,,M,,,,,<31,
1999/12/28,1999,12,28,,-2.9,,-9.9,,-6.4,,24.4,,0,,,M,,M,,M,,,18,E,39,E
1999/12/29,1999,12,29,,4,,-7.1,,-1.6,,19.6,,0,,,M,,M,,M,,,18,E,61,E
1999/12/30,1999,12,30,,4.6,,-5.6,,-0.5,,18.5,,0,,,M,,M,,M,,,22,E,35,E
1999/12/31,1999,12,31,,2.9,,-6,,-1.6,,19.6,,0,,,M,,M,,M,,,,,<31,
