Station Name,BURLINGTON PIERS (AUT),,,,,,,,,,,,,,,,,,,,,,,,,
Province,ONTARIO,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,43.3,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-79.8,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,77.4,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,6151061,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71437,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WWB,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2014/8/8,2014,8,8,,21.4,,16.6,,19,,0,,1,,,M,,M,,M,,,,,<31,
2014/8/9,2014,8,9,,22.6,,17.6,,20.1,,0,,2.1,,,M,,M,,M,,,,,<31,
2014/8/10,2014,8,10,,22.1,,17.8,,20,,0,,2,,,M,,M,,M,,,,,<31,
2014/8/11,2014,8,11,,26.7,,19.4,,23.1,,0,,5.1,,,M,,M,,M,,,17,,48,
2014/8/12,2014,8,12,,25.6,,18.9,,22.3,,0,,4.3,,,M,,M,,M,,,18,,44,
2014/8/13,2014,8,13,,21.1,,14.9,,18,,0,,0,,,M,,M,,M,,,31,,46,
2014/8/14,2014,8,14,,17.9,,13.2,,15.6,,2.4,,0,,,M,,M,,M,,,29,,39,
2014/8/15,2014,8,15,,21.9,,13.1,,17.5,,0.5,,0,,,M,,M,,M,,,29,,35,
2014/8/16,2014,8,16,,21,,15.4,,18.2,,0,,0.2,,,M,,M,,M,,,20,,41,
2014/8/17,2014,8,17,,19,,15.1,,17.1,,0.9,,0,,,M,,M,,M,,,,,<31,
2014/8/18,2014,8,18,,18,,14.3,,16.2,,1.8,,0,,,M,,M,,M,,,,,<31,
2014/8/19,2014,8,19,,18.1,,13.7,,15.9,,2.1,,0,,,M,,M,,M,,,,,<31,
2014/8/20,2014,8,20,,22,,17,,19.5,,0,,1.5,,,M,,M,,M,,,,,<31,
2014/8/21,2014,8,21,,26.8,,17.5,,22.2,,0,,4.2,,,M,,M,,M,,,,,<31,
2014/8/22,2014,8,22,,20.6,,18.4,,19.5,,0,,1.5,,,M,,M,,M,,,,,<31,
2014/8/23,2014,8,23,,20.2,,18.2,,19.2,,0,,1.2,,,M,,M,,M,,,,,<31,
2014/8/24,2014,8,24,,19.9,,18.2,,19.1,,0,,1.1,,,M,,M,,M,,,,,<31,
2014/8/25,2014,8,25,,22.2,,17.9,,20.1,,0,,2.1,,,M,,M,,M,,,,,<31,
2014/8/26,2014,8,26,,29.8,,19.9,,24.9,,0,,6.9,,,M,,M,,M,,,21,,33,
2014/8/27,2014,8,27,,24.3,,15.3,,19.8,,0,,1.8,,,M,,M,,M,,,31,,37,
2014/8/28,2014,8,28,,22.9,,14.4,,18.7,,0,,0.7,,,M,,M,,M,,,34,,32,
2014/8/29,2014,8,29,,19.9,,14.8,,17.4,,0.6,,0,,,M,,M,,M,,,,,<31,
2014/8/30,2014,8,30,,29.8,,18.4,,24.1,,0,,6.1,,,M,,M,,M,,,21,,37,
2014/8/31,2014,8,31,,28.4,,21.7,,25.1,,0,,7.1,,,M,,M,,M,,,23,,32,
2014/9/1,2014,9,1,,27.8,,20.6,,24.2,,0,,6.2,,,M,,M,,M,,,16,,44,
2014/9/2,2014,9,2,,24.8,,18.3,,21.6,,0,,3.6,,,M,,M,,M,,,29,,46,
2014/9/3,2014,9,3,,27.2,,16.8,,22,,0,,4,,,M,,M,,M,,,,,<31,
2014/9/4,2014,9,4,,28.4,,19.5,,24,,0,,6,,,M,,M,,M,,,17,,35,
2014/9/5,2014,9,5,,30.2,,19.6,,24.9,,0,,6.9,,,M,,M,,M,,,29,,59,
2014/9/6,2014,9,6,,21.9,,15.2,,18.6,,0,,0.6,,,M,,M,,M,,,32,,39,
2014/9/7,2014,9,7,,20.6,,13.4,,17,,1,,0,,,M,,M,,M,,,,,<31,
2014/9/8,2014,9,8,,20.3,,14.1,,17.2,,0.8,,0,,,M,,M,,M,,,,,<31,
2014/9/9,2014,9,9,,21.7,,18.7,,20.2,,0,,2.2,,,M,,M,,M,,,,,<31,
2014/9/10,2014,9,10,,25,,17.9,,21.5,,0,,3.5,,,M,,M,,M,,,17,,78,
2014/9/11,2014,9,11,,24.4,,11.3,,17.9,,0.1,,0,,,M,,M,,M,,,26,,46,
2014/9/12,2014,9,12,,14,,10.9,,12.5,,5.5,,0,,,M,,M,,M,,,35,,32,
2014/9/13,2014,9,13,,15.4,,10.9,,13.2,,4.8,,0,,,M,,M,,M,,,10,,37,
2014/9/14,2014,9,14,,15.2,,9.4,,12.3,,5.7,,0,,,M,,M,,M,,,,,<31,
2014/9/15,2014,9,15,,18.2,,11.9,,15.1,,2.9,,0,,,M,,M,,M,,,,,<31,
2014/9/16,2014,9,16,,18.8,,12.3,,15.6,,2.4,,0,,,M,,M,,M,,,,,<31,
2014/9/17,2014,9,17,,20.1,,11.2,,15.7,,2.3,,0,,,M,,M,,M,,,,,<31,
2014/9/18,2014,9,18,,14.1,,9,,11.6,,6.4,,0,,,M,,M,,M,,,36,,33,
2014/9/19,2014,9,19,,15.5,,8,,11.8,,6.2,,0,,,M,,M,,M,,,35,,32,
2014/9/20,2014,9,20,,24.7,,12.8,,18.8,,0,,0.8,,,M,,M,,M,,,19,,52,
2014/9/21,2014,9,21,,23,,11.4,,17.2,,0.8,,0,,,M,,M,,M,,,21,,52,
2014/9/22,2014,9,22,,14.5,,10,,12.3,,5.7,,0,,,M,,M,,M,,,32,,44,
2014/9/23,2014,9,23,,22,,10.3,,16.2,,1.8,,0,,,M,,M,,M,,,,,<31,
2014/9/24,2014,9,24,,16.9,,12.5,,14.7,,3.3,,0,,,M,,M,,M,,,,,<31,
2014/9/25,2014,9,25,,17.2,,13.2,,15.2,,2.8,,0,,,M,,M,,M,,,,,<31,
2014/9/26,2014,9,26,,19.5,,13.3,,16.4,,1.6,,0,,,M,,M,,M,,,,,<31,
2014/9/27,2014,9,27,,20.7,,14.6,,17.7,,0.3,,0,,,M,,M,,M,,,,,<31,
2014/9/28,2014,9,28,,19.7,,14.7,,17.2,,0.8,,0,,,M,,M,,M,,,,,<31,
2014/9/29,2014,9,29,,21.2,,16.1,,18.7,,0,,0.7,,,M,,M,,M,,,,,<31,
2014/9/30,2014,9,30,,18.3,,16.2,,17.3,,0.7,,0,,,M,,M,,M,,,6,,39,
2014/10/1,2014,10,1,,16.6,,15.1,,15.9,,2.1,,0,,,M,,M,,M,,,5,,37,
2014/10/2,2014,10,2,,16.8,,15.2,,16,,2,,0,,,M,,M,,M,,,,,<31,
2014/10/3,2014,10,3,,24.6,,14.4,,19.5,,0,,1.5,,,M,,M,,M,,,17,,69,
2014/10/4,2014,10,4,,14.4,,6.6,,10.5,,7.5,,0,,,M,,M,,M,,,23,,39,
2014/10/5,2014,10,5,,13.9,,5.8,,9.9,,8.1,,0,,,M,,M,,M,,,17,,41,
2014/10/6,2014,10,6,,17.4,,10.4,,13.9,,4.1,,0,,,M,,M,,M,,,17,,46,
2014/10/7,2014,10,7,,17,,11.5,,14.3,,3.7,,0,,,M,,M,,M,,,20,,43,
2014/10/8,2014,10,8,,13.6,,9.6,,11.6,,6.4,,0,,,M,,M,,M,,,25,,50,
2014/10/9,2014,10,9,,14.3,,6.9,,10.6,,7.4,,0,,,M,,M,,M,,,28,,43,
2014/10/10,2014,10,10,,13.2,,7.8,,10.5,,7.5,,0,,,M,,M,,M,,,32,,32,
2014/10/11,2014,10,11,,14,,6,,10,,8,,0,,,M,,M,,M,,,33,,33,
2014/10/12,2014,10,12,,11.4,,4.6,,8,,10,,0,,,M,,M,,M,,,,,<31,
2014/10/13,2014,10,13,,14.4,,8.2,,11.3,,6.7,,0,,,M,,M,,M,,,,,<31,
2014/10/14,2014,10,14,,24.3,,13.1,,18.7,,0,,0.7,,,M,,M,,M,,,16,,63,
2014/10/15,2014,10,15,,17,,13.1,,15.1,,2.9,,0,,,M,,M,,M,,,,,<31,
2014/10/16,2014,10,16,,19.2,,13.1,,16.2,,1.8,,0,,,M,,M,,M,,,,,<31,
2014/10/17,2014,10,17,,16.7,,12.5,,14.6,,3.4,,0,,,M,,M,,M,,,20,,41,
2014/10/18,2014,10,18,,13.7,,5.2,,9.5,,8.5,,0,,,M,,M,,M,,,31,,48,
2014/10/19,2014,10,19,,10.7,,4.6,,7.7,,10.3,,0,,,M,,M,,M,,,,,<31,
2014/10/20,2014,10,20,,14.4,,8.3,,11.4,,6.6,,0,,,M,,M,,M,,,19,,33,
2014/10/21,2014,10,21,,11.9,,6.8,,9.4,,8.6,,0,,,M,,M,,M,,,1,,41,
2014/10/22,2014,10,22,,10.3,,5.4,,7.9,,10.1,,0,,,M,,M,,M,,,35,,37,
2014/10/23,2014,10,23,,14.3,,8.4,,11.4,,6.6,,0,,,M,,M,,M,,,,,<31,
2014/10/24,2014,10,24,,15.3,,5,,10.2,,7.8,,0,,,M,,M,,M,,,,,<31,
2014/10/25,2014,10,25,,17.1,,10.6,,13.9,,4.1,,0,,,M,,M,,M,,,26,,43,
2014/10/26,2014,10,26,,11.2,,6.5,,8.9,,9.1,,0,,,M,,M,,M,,,29,,44,
2014/10/27,2014,10,27,,10.6,,5.9,,8.3,,9.7,,0,,,M,,M,,M,,,,,<31,
2014/10/28,2014,10,28,,21.6,,9.6,,15.6,,2.4,,0,,,M,,M,,M,,,19,,50,
2014/10/29,2014,10,29,,12.7,,6.7,,9.7,,8.3,,0,,,M,,M,,M,,,29,,35,
2014/10/30,2014,10,30,,9.5,,5.2,,7.4,,10.6,,0,,,M,,M,,M,,,,,<31,
2014/10/31,2014,10,31,,7.7,,2.7,,5.2,,12.8,,0,,,M,,M,,M,,,35,,50,
2014/11/1,2014,11,1,,3.5,,0.9,,2.2,,15.8,,0,,,M,,M,,M,,,35,,54,
2014/11/2,2014,11,2,,8.5,,-0.3,,4.1,,13.9,,0,,,M,,M,,M,,,33,,48,
2014/11/3,2014,11,3,,14,,3.4,,8.7,,9.3,,0,,,M,,M,,M,,,24,,33,
2014/11/4,2014,11,4,,14.8,,9.4,,12.1,,5.9,,0,,,M,,M,,M,,,29,,48,
2014/11/5,2014,11,5,,11.1,,5.8,,8.5,,9.5,,0,,,M,,M,,M,,,27,,35,
2014/11/6,2014,11,6,,8.3,,5.1,,6.7,,11.3,,0,,,M,,M,,M,,,,,<31,
2014/11/7,2014,11,7,,6.3,,1.5,,3.9,,14.1,,0,,,M,,M,,M,,,31,,43,
2014/11/8,2014,11,8,,7.7,,1.7,,4.7,,13.3,,0,,,M,,M,,M,,,18,,46,
2014/11/9,2014,11,9,,9,,2,,5.5,,12.5,,0,,,M,,M,,M,,,21,,37,
2014/11/10,2014,11,10,,8.3,,6.8,,7.6,,10.4,,0,,,M,,M,,M,,,,,<31,
2014/11/11,2014,11,11,,17.9,,5.7,,11.8,,6.2,,0,,,M,,M,,M,,,16,,37,
2014/11/12,2014,11,12,,8.5,,1.8,,5.2,,12.8,,0,,,M,,M,,M,,,24,,48,
2014/11/13,2014,11,13,,2.1,,-1.5,,0.3,,17.7,,0,,,M,,M,,M,,,26,,39,
2014/11/14,2014,11,14,,2.3,,-1.7,,0.3,,17.7,,0,,,M,,M,,M,,,26,,35,
2014/11/15,2014,11,15,,2.3,,-1.4,,0.5,,17.5,,0,,,M,,M,,M,,,24,,35,
2014/11/16,2014,11,16,,0.5,,-1,,-0.3,,18.3,,0,,,M,,M,,M,,,,,<31,
2014/11/17,2014,11,17,,1.9,,-5,,-1.6,,19.6,,0,,,M,,M,,M,,,24,,46,
2014/11/18,2014,11,18,,-3.7,,-7.7,,-5.7,,23.7,,0,,,M,,M,,M,,,23,,56,
2014/11/19,2014,11,19,,1.2,,-8.5,,-3.7,,21.7,,0,,,M,,M,,M,,,23,,48,
2014/11/20,2014,11,20,,-0.8,,-6.7,,-3.8,,21.8,,0,,,M,,M,,M,,,25,,54,
2014/11/21,2014,11,21,,-1.5,,-7.5,,-4.5,,22.5,,0,,,M,,M,,M,,,26,,39,
2014/11/22,2014,11,22,,7.8,,-5.3,,1.3,,16.7,,0,,,M,,M,,M,,,21,,37,
2014/11/23,2014,11,23,,10.4,,5.8,,8.1,,9.9,,0,,,M,,M,,M,,,,,<31,
2014/11/24,2014,11,24,,18.3,,5.1,,11.7,,6.3,,0,,,M,,M,,M,,,21,,76,
2014/11/25,2014,11,25,,5.3,,1.8,,3.6,,14.4,,0,,,M,,M,,M,,,21,,57,
2014/11/26,2014,11,26,,2.6,,1.3,,2,,16,,0,,,M,,M,,M,,,6,,35,
2014/11/27,2014,11,27,,2.8,,-3.4,,-0.3,,18.3,,0,,,M,,M,,M,,,29,,43,
2014/11/28,2014,11,28,,-2.4,,-5,,-3.7,,21.7,,0,,,M,,M,,M,,,,,<31,
2014/11/29,2014,11,29,,10.2,,-3.6,,3.3,,14.7,,0,,,M,,M,,M,,,18,,41,
2014/11/30,2014,11,30,,15,,4.9,,10,,8,,0,,,M,,M,,M,,,17,,43,
2014/12/1,2014,12,1,,4.9,,-5.2,,-0.2,,18.2,,0,,,M,,M,,M,,,30,,43,
2014/12/2,2014,12,2,,2,,-5.3,,-1.7,,19.7,,0,,,M,,M,,M,,,8,,50,
2014/12/3,2014,12,3,,3.2,,0,,1.6,,16.4,,0,,,M,,M,,M,,,22,,43,
2014/12/4,2014,12,4,,0.9,,-2.3,,-0.7,,18.7,,0,,,M,,M,,M,,,,,<31,
2014/12/5,2014,12,5,,3.3,,-0.7,,1.3,,16.7,,0,,,M,,M,,M,,,,,<31,
2014/12/6,2014,12,6,,5.7,,-0.3,,2.7,,15.3,,0,,,M,,M,,M,,,33,,48,
2014/12/7,2014,12,7,,-0.1,,-4.5,,-2.3,,20.3,,0,,,M,,M,,M,,,8,,41,
2014/12/8,2014,12,8,,5.2,,-1.9,,1.7,,16.3,,0,,,M,,M,,M,,,8,,32,
2014/12/9,2014,12,9,,5,,1.8,,3.4,,14.6,,0,,,M,,M,,M,,,34,,41,
2014/12/10,2014,12,10,,1.8,,-2.2,,-0.2,,18.2,,0,,,M,,M,,M,,,34,,48,
2014/12/11,2014,12,11,,1,,-3.8,,-1.4,,19.4,,0,,,M,,M,,M,,,33,,37,
2014/12/12,2014,12,12,,5.7,,-0.4,,2.7,,15.3,,0,,,M,,M,,M,,,28,,32,
2014/12/13,2014,12,13,,3.3,,1.1,,2.2,,15.8,,0,,,M,,M,,M,,,,,<31,
2014/12/14,2014,12,14,,5.3,,3,,4.2,,13.8,,0,,,M,,M,,M,,,,,<31,
2014/12/15,2014,12,15,,4.3,,3.5,,3.9,,14.1,,0,,,M,,M,,M,,,,,<31,
2014/12/16,2014,12,16,,6.4,,2,,4.2,,13.8,,0,,,M,,M,,M,,,3,,32,
2014/12/17,2014,12,17,,7.2,,-0.3,,3.5,,14.5,,0,,,M,,M,,M,,,24,,46,
2014/12/18,2014,12,18,,1,,-2.7,,-0.9,,18.9,,0,,,M,,M,,M,,,31,,33,
2014/12/19,2014,12,19,,-0.1,,-3.6,,-1.9,,19.9,,0,,,M,,M,,M,,,,,<31,
2014/12/20,2014,12,20,,0,,-4.2,,-2.1,,20.1,,0,,,M,,M,,M,,,,,<31,
2014/12/21,2014,12,21,,1.3,,-2,,-0.4,,18.4,,0,,,M,,M,,M,,,,,<31,
2014/12/22,2014,12,22,,2.9,E,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2014/12/23,2014,12,23,,5.1,,2.2,,3.7,,14.3,,0,,,M,,M,,M,,,,,<31,
2014/12/24,2014,12,24,,12.2,,3.8,,8,,10,,0,,,M,,M,,M,,,21,,65,
2014/12/25,2014,12,25,,5.5,,3.8,,4.7,,13.3,,0,,,M,,M,,M,,,20,,56,
2014/12/26,2014,12,26,,7.2,,2,,4.6,,13.4,,0,,,M,,M,,M,,,,,<31,
2014/12/27,2014,12,27,,11.3,,3,,7.2,,10.8,,0,,,M,,M,,M,,,20,,44,
2014/12/28,2014,12,28,,5.5,,0,,2.8,,15.2,,0,,,M,,M,,M,,,28,,35,
2014/12/29,2014,12,29,,1.1,,-2.6,,-0.8,,18.8,,0,,,M,,M,,M,,,,,<31,
2014/12/30,2014,12,30,,-2.6,,-6.2,,-4.4,,22.4,,0,,,M,,M,,M,,,25,,33,
2014/12/31,2014,12,31,,-4.6,,-8,,-6.3,,24.3,,0,,,M,,M,,M,,,25,,44,
