Station Name,BURLINGTON PIERS (AUT),,,,,,,,,,,,,,,,,,,,,,,,,
Province,ONTARIO,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,43.3,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-79.8,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,77.4,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,6151061,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71437,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WWB,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2005/8/7,2005,8,7,,27,,20.1,,23.6,,0,,5.6,,,M,,M,,M,,,,,<31,
2005/8/8,2005,8,8,,26.5,,19.7,,23.1,,0,,5.1,,,M,,M,,M,,,,,<31,
2005/8/9,2005,8,9,,31,,22,,26.5,,0,,8.5,,,M,,M,,M,,,,,<31,
2005/8/10,2005,8,10,,30.5,,21.8,,26.2,,0,,8.2,,,M,,M,,M,,,,,<31,
2005/8/11,2005,8,11,,27.9,,20.8,,24.4,,0,,6.4,,,M,,M,,M,,,,,<31,
2005/8/12,2005,8,12,,28.3,,18.9,,23.6,,0,,5.6,,,M,,M,,M,,,,,<31,
2005/8/13,2005,8,13,,24.1,,21.6,,22.9,,0,,4.9,,,M,,M,,M,,,,,<31,
2005/8/14,2005,8,14,,22.1,,17.6,,19.9,,0,,1.9,,,M,,M,,M,,,,,<31,
2005/8/15,2005,8,15,,27.3,,17.3,,22.3,,0,,4.3,,,M,,M,,M,,,,,<31,
2005/8/16,2005,8,16,,27.2,,17.7,,22.5,,0,,4.5,,,M,,M,,M,,,,,<31,
2005/8/17,2005,8,17,,25.1,,18.8,,22,,0,,4,,,M,,M,,M,,,,,<31,
2005/8/18,2005,8,18,,22.2,,18.1,,20.2,,0,,2.2,,,M,,M,,M,,,,,<31,
2005/8/19,2005,8,19,,27.7,,19.8,,23.8,,0,,5.8,,,M,,M,,M,,,,,<31,
2005/8/20,2005,8,20,,24,,20.2,,22.1,,0,,4.1,,,M,,M,,M,,,,,<31,
2005/8/21,2005,8,21,,26.5,,17.6,,22.1,,0,,4.1,,,M,,M,,M,,,29,E,32,E
2005/8/22,2005,8,22,,21.7,,15,,18.4,,0,,0.4,,,M,,M,,M,,,,,<31,
2005/8/23,2005,8,23,,23.3,,14.6,,19,,0,,1,,,M,,M,,M,,,,,<31,
2005/8/24,2005,8,24,,23,,17,,20,,0,,2,,,M,,M,,M,,,,,<31,
2005/8/25,2005,8,25,,21.8,,17.4,,19.6,,0,,1.6,,,M,,M,,M,,,,,<31,
2005/8/26,2005,8,26,,22,,18.4,,20.2,,0,,2.2,,,M,,M,,M,,,,,<31,
2005/8/27,2005,8,27,,23.8,,20.5,,22.2,,0,,4.2,,,M,,M,,M,,,18,E,37,E
2005/8/28,2005,8,28,,28.5,,19.4,,24,,0,,6,,,M,,M,,M,,,20,E,33,E
2005/8/29,2005,8,29,,28.1,,21.1,,24.6,,0,,6.6,,,M,,M,,M,,,,,<31,
2005/8/30,2005,8,30,,22,,19.3,,20.7,,0,,2.7,,,M,,M,,M,,,9,E,52,E
2005/8/31,2005,8,31,,26.7,,18.3,,22.5,,0,,4.5,,,M,,M,,M,,,,,<31,
2005/9/1,2005,9,1,,26.3,,16.7,,21.5,,0,,3.5,,,M,,M,,M,,,,,<31,
2005/9/2,2005,9,2,,24.4,,18.1,,21.3,,0,,3.3,,,M,,M,,M,,,31,E,50,E
2005/9/3,2005,9,3,,24.5,,16.9,,20.7,,0,,2.7,,,M,,M,,M,,,,,<31,
2005/9/4,2005,9,4,,21,,16.2,,18.6,,0,,0.6,,,M,,M,,M,,,,,<31,
2005/9/5,2005,9,5,,21.4,,15.9,,18.7,,0,,0.7,,,M,,M,,M,,,,,<31,
2005/9/6,2005,9,6,,26.5,,17.3,,21.9,,0,,3.9,,,M,,M,,M,,,,,<31,
2005/9/7,2005,9,7,,26.9,,18.5,,22.7,,0,,4.7,,,M,,M,,M,,,,,<31,
2005/9/8,2005,9,8,,23.5,,16,,19.8,,0,,1.8,,,M,,M,,M,,,,,<31,
2005/9/9,2005,9,9,,23,,16.7,,19.9,,0,,1.9,,,M,,M,,M,,,,,<31,
2005/9/10,2005,9,10,,20.4,,15.9,,18.2,,0,,0.2,,,M,,M,,M,,,,,<31,
2005/9/11,2005,9,11,,26.2,,16.3,,21.3,,0,,3.3,,,M,,M,,M,,,,,<31,
2005/9/12,2005,9,12,,30.2,,18.8,,24.5,,0,,6.5,,,M,,M,,M,,,,,<31,
2005/9/13,2005,9,13,,29.5,,20.1,,24.8,,0,,6.8,,,M,,M,,M,,,,,<31,
2005/9/14,2005,9,14,,27.9,,19.3,,23.6,,0,,5.6,,,M,,M,,M,,,22,E,35,E
2005/9/15,2005,9,15,,24.6,,17.3,,21,,0,,3,,,M,,M,,M,,,,,<31,
2005/9/16,2005,9,16,,19.4,,17.5,,18.5,,0,,0.5,,,M,,M,,M,,,5,E,32,E
2005/9/17,2005,9,17,,22.7,,17.4,,20.1,,0,,2.1,,,M,,M,,M,,,,,<31,
2005/9/18,2005,9,18,,25.4,,15.5,,20.5,,0,,2.5,,,M,,M,,M,,,,,<31,
2005/9/19,2005,9,19,,25.3,,16.9,,21.1,,0,,3.1,,,M,,M,,M,,,22,E,33,E
2005/9/20,2005,9,20,,23.1,E,19.9,E,21.5,E,0,E,3.5,E,,M,,M,,M,,,,,<31,
2005/9/21,2005,9,21,,27.6,,16.8,,22.2,,0,,4.2,,,M,,M,,M,,,,,<31,
2005/9/22,2005,9,22,,25,,18.6,,21.8,,0,,3.8,,,M,,M,,M,,,22,E,37,E
2005/9/23,2005,9,23,,19.7,,13.1,,16.4,,1.6,,0,,,M,,M,,M,,,35,E,43,E
2005/9/24,2005,9,24,,18.8,,13,,15.9,,2.1,,0,,,M,,M,,M,,,,,<31,
2005/9/25,2005,9,25,,26,,18,,22,,0,,4,,,M,,M,,M,,,,,<31,
2005/9/26,2005,9,26,,22.5,E,18.2,E,20.4,E,0,E,2.4,E,,M,,M,,M,,,,,<31,
2005/9/27,2005,9,27,,23.4,,11,,17.2,,0.8,,0,,,M,,M,,M,,,,,<31,
2005/9/28,2005,9,28,,22.3,E,13.6,E,18,E,0,E,0,E,,M,,M,,M,,,,M,,M
2005/9/29,2005,9,29,,22.8,,10.1,,16.5,,1.5,,0,,,M,,M,,M,,,22,E,63,E
2005/9/30,2005,9,30,,18.6,,9.4,,14,,4,,0,,,M,,M,,M,,,20,E,33,E
2005/10/1,2005,10,1,,23,,13.8,,18.4,,0,,0.4,,,M,,M,,M,,,,,<31,
2005/10/2,2005,10,2,,15.4,,11.3,,13.4,,4.6,,0,,,M,,M,,M,,,,,<31,
2005/10/3,2005,10,3,,17.1,,13.4,,15.3,,2.7,,0,,,M,,M,,M,,,,,<31,
2005/10/4,2005,10,4,,22.8,,13.5,,18.2,,0,,0.2,,,M,,M,,M,,,,,<31,
2005/10/5,2005,10,5,,21,,15.1,,18.1,,0,,0.1,,,M,,M,,M,,,,,<31,
2005/10/6,2005,10,6,,26.8,E,15.3,E,21.1,E,0,E,3.1,E,,M,,M,,M,,,,M,,M
2005/10/7,2005,10,7,,15.6,,9.5,,12.6,,5.4,,0,,,M,,M,,M,,,4,E,39,E
2005/10/8,2005,10,8,,12.3,,7.6,,10,,8,,0,,,M,,M,,M,,,6,E,41,E
2005/10/9,2005,10,9,,11.8,,5.9,,8.9,,9.1,,0,,,M,,M,,M,,,36,E,32,E
2005/10/10,2005,10,10,,12.9,,10.8,,11.9,,6.1,,0,,,M,,M,,M,,,,,<31,
2005/10/11,2005,10,11,,13.6,,11.3,,12.5,,5.5,,0,,,M,,M,,M,,,,,<31,
2005/10/12,2005,10,12,,13.5,,12.1,,12.8,,5.2,,0,,,M,,M,,M,,,,,<31,
2005/10/13,2005,10,13,,14.4,,12.8,,13.6,,4.4,,0,,,M,,M,,M,,,,,<31,
2005/10/14,2005,10,14,,15.4,,13.8,,14.6,,3.4,,0,,,M,,M,,M,,,,,<31,
2005/10/15,2005,10,15,,16.5,,11.8,,14.2,,3.8,,0,,,M,,M,,M,,,29,E,54,E
2005/10/16,2005,10,16,,12.7,,10.9,,11.8,,6.2,,0,,,M,,M,,M,,,31,E,44,E
2005/10/17,2005,10,17,,15.7,,8.4,,12.1,,5.9,,0,,,M,,M,,M,,,,,<31,
2005/10/18,2005,10,18,,15.2,,9.9,,12.6,,5.4,,0,,,M,,M,,M,,,28,E,46,E
2005/10/19,2005,10,19,,18.1,,5.9,,12,,6,,0,,,M,,M,,M,,,29,E,54,E
2005/10/20,2005,10,20,,13.4,,5.1,,9.3,,8.7,,0,,,M,,M,,M,,,,,<31,
2005/10/21,2005,10,21,,10.7,,6.2,,8.5,,9.5,,0,,,M,,M,,M,,,,,<31,
2005/10/22,2005,10,22,,10.6,,2.8,,6.7,,11.3,,0,,,M,,M,,M,,,5,E,56,E
2005/10/23,2005,10,23,,8,,4.5,,6.3,,11.7,,0,,,M,,M,,M,,,,,<31,
2005/10/24,2005,10,24,,8.6,,6,,7.3,,10.7,,0,,,M,,M,,M,,,4,E,56,E
2005/10/25,2005,10,25,,8.7,,6.1,,7.4,,10.6,,0,,,M,,M,,M,,,1,E,44,E
2005/10/26,2005,10,26,,8.7,,4.7,,6.7,,11.3,,0,,,M,,M,,M,,,36,E,33,E
2005/10/27,2005,10,27,,8.4,,5.1,,6.8,,11.2,,0,,,M,,M,,M,,,,,<31,
2005/10/28,2005,10,28,,8,,3.3,,5.7,,12.3,,0,,,M,,M,,M,,,,,<31,
2005/10/29,2005,10,29,,14.6,,3.9,,9.3,,8.7,,0,,,M,,M,,M,,,,,<31,
2005/10/30,2005,10,30,,15.7,,7.1,,11.4,,6.6,,0,,,M,,M,,M,,,,,<31,
2005/10/31,2005,10,31,,15.2,,9.8,,12.5,,5.5,,0,,,M,,M,,M,,,,,<31,
2005/11/1,2005,11,1,,14.4,,7,,10.7,,7.3,,0,,,M,,M,,M,,,,,<31,
2005/11/2,2005,11,2,,12.9,,5.2,,9.1,,8.9,,0,,,M,,M,,M,,,,,<31,
2005/11/3,2005,11,3,,17.5,,10.6,,14.1,,3.9,,0,,,M,,M,,M,,,22,E,35,E
2005/11/4,2005,11,4,,18.1,,9.4,,13.8,,4.2,,0,,,M,,M,,M,,,22,E,46,E
2005/11/5,2005,11,5,,14.1,,9.6,,11.9,,6.1,,0,,,M,,M,,M,,,,,<31,
2005/11/6,2005,11,6,,19.2,,9.1,,14.2,,3.8,,0,,,M,,M,,M,,,23,E,61,E
2005/11/7,2005,11,7,,13.2,,7.3,,10.3,,7.7,,0,,,M,,M,,M,,,26,E,33,E
2005/11/8,2005,11,8,,12.2,,7.6,,9.9,,8.1,,0,,,M,,M,,M,,,,,<31,
2005/11/9,2005,11,9,,15,,5.9,,10.5,,7.5,,0,,,M,,M,,M,,,27,E,56,E
2005/11/10,2005,11,10,,7.8,,4.6,,6.2,,11.8,,0,,,M,,M,,M,,,29,E,54,E
2005/11/11,2005,11,11,,10.3,,4.6,,7.5,,10.5,,0,,,M,,M,,M,,,,,<31,
2005/11/12,2005,11,12,,16,,6.5,,11.3,,6.7,,0,,,M,,M,,M,,,,,<31,
2005/11/13,2005,11,13,,17.2,,10,,13.6,,4.4,,0,,,M,,M,,M,,,22,E,56,E
2005/11/14,2005,11,14,,10,,6.3,,8.2,,9.8,,0,,,M,,M,,M,,,8,E,43,E
2005/11/15,2005,11,15,,,M,5.7,E,,M,,M,,M,,M,,M,,M,,,,M,,M
2005/11/16,2005,11,16,,9.4,E,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2005/11/17,2005,11,17,,1.9,,-1.5,,0.2,,17.8,,0,,,M,,M,,M,,,23,E,44,E
2005/11/18,2005,11,18,,1.5,,-3.2,,-0.9,,18.9,,0,,,M,,M,,M,,,,,<31,
2005/11/19,2005,11,19,,8.6,,1.3,,5,,13,,0,,,M,,M,,M,,,21,E,44,E
2005/11/20,2005,11,20,,11,,5.6,,8.3,,9.7,,0,,,M,,M,,M,,,,,<31,
2005/11/21,2005,11,21,,7.3,,4.8,,6.1,,11.9,,0,,,M,,M,,M,,,23,E,32,E
2005/11/22,2005,11,22,,5,,-4.7,,0.2,,17.8,,0,,,M,,M,,M,,,32,E,59,E
2005/11/23,2005,11,23,,1.1,,-5.5,,-2.2,,20.2,,0,,,M,,M,,M,,,,,<31,
2005/11/24,2005,11,24,,2.3,,-7.7,,-2.7,,20.7,,0,,,M,,M,,M,,,24,E,56,E
2005/11/25,2005,11,25,,-1.2,,-6.6,,-3.9,,21.9,,0,,,M,,M,,M,,,25,E,33,E
2005/11/26,2005,11,26,,-1.1,,-4.1,,-2.6,,20.6,,0,,,M,,M,,M,,,,,<31,
2005/11/27,2005,11,27,,5.1,,-2,,1.6,,16.4,,0,,,M,,M,,M,,,,,<31,
2005/11/28,2005,11,28,,18.5,,4.8,,11.7,,6.3,,0,,,M,,M,,M,,,,,<31,
2005/11/29,2005,11,29,,18.5,,4.2,,11.4,,6.6,,0,,,M,,M,,M,,,18,E,52,E
2005/11/30,2005,11,30,,4.2,,1.7,,3,,15,,0,,,M,,M,,M,,,25,E,32,E
2005/12/1,2005,12,1,,2.3,,0.3,,1.3,,16.7,,0,,,M,,M,,M,,,,,<31,
2005/12/2,2005,12,2,,0.9,,-2.7,,-0.9,,18.9,,0,,,M,,M,,M,,,31,E,67,E
2005/12/3,2005,12,3,,-1.3,,-3.8,,-2.6,,20.6,,0,,,M,,M,,M,,,27,E,39,E
2005/12/4,2005,12,4,,0.1,,-4,,-2,,20,,0,,,M,,M,,M,,,27,E,35,E
2005/12/5,2005,12,5,,-1.8,,-3.8,,-2.8,,20.8,,0,,,M,,M,,M,,,27,E,32,E
2005/12/6,2005,12,6,,-3.1,,-6.1,,-4.6,,22.6,,0,,,M,,M,,M,,,26,E,35,E
2005/12/7,2005,12,7,,-3,,-7.6,,-5.3,,23.3,,0,,,M,,M,,M,,,27,E,43,E
2005/12/8,2005,12,8,,-0.5,,-7.7,,-4.1,,22.1,,0,,,M,,M,,M,,,,,<31,
2005/12/9,2005,12,9,,0.5,,-3.5,,-1.5,,19.5,,0,,,M,,M,,M,,,25,E,39,E
2005/12/10,2005,12,10,,0.2,,-3.1,,-1.5,,19.5,,0,,,M,,M,,M,,,23,E,39,E
2005/12/11,2005,12,11,,0.8,,-5.5,,-2.4,,20.4,,0,,,M,,M,,M,,,25,E,32,E
2005/12/12,2005,12,12,,-5.5,,-11.3,,-8.4,,26.4,,0,,,M,,M,,M,,,,,<31,
2005/12/13,2005,12,13,,-2.8,,-10,,-6.4,,24.4,,0,,,M,,M,,M,,,,,<31,
2005/12/14,2005,12,14,,-3.8,,-7.1,,-5.5,,23.5,,0,,,M,,M,,M,,,9,E,43,E
2005/12/15,2005,12,15,,0.6,,-4.4,,-1.9,,19.9,,0,,,M,,M,,M,,,,,<31,
2005/12/16,2005,12,16,,1.9,,-2.4,,-0.3,,18.3,,0,,,M,,M,,M,,,24,E,35,E
2005/12/17,2005,12,17,,-1.2,,-5.3,,-3.3,,21.3,,0,,,M,,M,,M,,,22,E,35,E
2005/12/18,2005,12,18,,-3.9,,-5.8,,-4.9,,22.9,,0,,,M,,M,,M,,,,,<31,
2005/12/19,2005,12,19,,-4.1,,-8.4,,-6.3,,24.3,,0,,,M,,M,,M,,,23,E,43,E
2005/12/20,2005,12,20,,-3,,-8.4,,-5.7,,23.7,,0,,,M,,M,,M,,,27,E,37,E
2005/12/21,2005,12,21,,-2.3,,-6.3,,-4.3,,22.3,,0,,,M,,M,,M,,,25,E,33,E
2005/12/22,2005,12,22,,3,,-3.2,,-0.1,,18.1,,0,,,M,,M,,M,,,23,E,48,E
2005/12/23,2005,12,23,,4.5,,2.3,,3.4,,14.6,,0,,,M,,M,,M,,,24,E,33,E
2005/12/24,2005,12,24,,3.8,,2.9,,3.4,,14.6,,0,,,M,,M,,M,,,,,<31,
2005/12/25,2005,12,25,,3.7,,1,,2.4,,15.6,,0,,,M,,M,,M,,,,,<31,
2005/12/26,2005,12,26,,2.8,,0.5,,1.7,,16.3,,0,,,M,,M,,M,,,30,E,37,E
2005/12/27,2005,12,27,,2.4,,0.4,,1.4,,16.6,,0,,,M,,M,,M,,,,,<31,
2005/12/28,2005,12,28,,3.5,,1.3,,2.4,,15.6,,0,,,M,,M,,M,,,,,<31,
2005/12/29,2005,12,29,,3,,-1.3,,0.9,,17.1,,0,,,M,,M,,M,,,36,E,43,E
2005/12/30,2005,12,30,,-0.4,,-1.9,,-1.2,,19.2,,0,,,M,,M,,M,,,,,<31,
2005/12/31,2005,12,31,,-0.3,,-3.9,,-2.1,,20.1,,0,,,M,,M,,M,,,,,<31,
