Station Name,AMQUI,,,,,,,,,,,,,,,,,,,,,,,,,
Province,QUEBEC,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,48.47,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-67.43,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,166,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,7050145,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71386,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WZS,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2005/8/29,2005,8,29,,25.9,,17,,21.5,,0,,3.5,,,M,,M,0,,,,,,<31,
2005/8/30,2005,8,30,,22.2,,14.4,,18.3,,0,,0.3,,,M,,M,17,,,,,,<31,
2005/8/31,2005,8,31,,22.3,,16.5,,19.4,,0,,1.4,,,M,,M,51,,,,13,,54,
2005/9/1,2005,9,1,,23.7,,15.8,,19.8,,0,,1.8,,,M,,M,4,,,,17,,43,
2005/9/2,2005,9,2,,25.8,,14.9,,20.4,,0,,2.4,,,M,,M,0,,,,26,,41,
2005/9/3,2005,9,3,,20.9,,14,,17.5,,0.5,,0,,,M,,M,0,,,,28,,59,
2005/9/4,2005,9,4,,18,,8,,13,,5,,0,,,M,,M,0,,,,30,,32,
2005/9/5,2005,9,5,,16.8,,4.7,,10.8,,7.2,,0,,,M,,M,0,,,,,,<31,
2005/9/6,2005,9,6,,23.6,,7.7,,15.7,,2.3,,0,,,M,,M,0,,,,,,<31,
2005/9/7,2005,9,7,,26.7,,9.6,,18.2,,0,,0.2,,,M,,M,0,,,,,,<31,
2005/9/8,2005,9,8,,19.9,,10.7,,15.3,,2.7,,0,,,M,,M,0,,,,,,<31,
2005/9/9,2005,9,9,,16.9,,8.8,,12.9,,5.1,,0,,,M,,M,0,,,,33,,32,
2005/9/10,2005,9,10,,14.6,,3.6,,9.1,,8.9,,0,,,M,,M,0,,,,33,,33,
2005/9/11,2005,9,11,,18.8,,2.3,,10.6,,7.4,,0,,,M,,M,17,,,,29,,54,
2005/9/12,2005,9,12,,20.1,,6.9,,13.5,,4.5,,0,,,M,,M,1,,,,30,,65,
2005/9/13,2005,9,13,,19.5,,5.6,,12.6,,5.4,,0,,,M,,M,0,,,,,,<31,
2005/9/14,2005,9,14,,28.1,,13.3,,20.7,,0,,2.7,,,M,,M,0,,,,19,,32,
2005/9/15,2005,9,15,,20,,7.2,,13.6,,4.4,,0,,,M,,M,0,,,,33,,32,
2005/9/16,2005,9,16,,19.2,,5,,12.1,,5.9,,0,,,M,,M,0,,,,,,<31,
2005/9/17,2005,9,17,,16.1,,9.4,,12.8,,5.2,,0,,,M,,M,0,,,,,,<31,
2005/9/18,2005,9,18,,16.6,,9.3,,13,,5,,0,,,M,,M,0,,,,,,<31,
2005/9/19,2005,9,19,,18.6,,7.1,,12.9,,5.1,,0,,,M,,M,0,,,,33,,39,
2005/9/20,2005,9,20,,11.6,,4,,7.8,,10.2,,0,,,M,,M,17,,,,13,,33,
2005/9/21,2005,9,21,,13.9,,8.9,,11.4,,6.6,,0,,,M,,M,7,,,,33,,48,
2005/9/22,2005,9,22,,12.3,,7.7,,10,,8,,0,,,M,,M,2,,,,29,,41,
2005/9/23,2005,9,23,,14.7,,8.1,,11.4,,6.6,,0,,,M,,M,7,,,,28,,41,
2005/9/24,2005,9,24,,12.3,,2.5,,7.4,,10.6,,0,,,M,,M,1,,,,30,,48,
2005/9/25,2005,9,25,,13.6,,0.6,,7.1,,10.9,,0,,,M,,M,3,,,,,,<31,
2005/9/26,2005,9,26,,12,,8.2,,10.1,,7.9,,0,,,M,,M,26,,,,,,<31,
2005/9/27,2005,9,27,,14.4,,6.7,,10.6,,7.4,,0,,,M,,M,1,,,,29,,35,
2005/9/28,2005,9,28,,18.5,,3.8,,11.2,,6.8,,0,,,M,,M,0,,,,,,<31,
2005/9/29,2005,9,29,,18.2,,5.7,,12,,6,,0,,,M,,M,6,,,,16,,57,
2005/9/30,2005,9,30,,12.2,,3.3,,7.8,,10.2,,0,,,M,,M,0,,,,28,,50,
2005/10/1,2005,10,1,,17,,2.2,,9.6,,8.4,,0,,,M,,M,0,,,,15,,39,
2005/10/2,2005,10,2,,17.5,,5.4,,11.5,,6.5,,0,,,M,,M,0,,,,,,<31,
2005/10/3,2005,10,3,,26.3,,5,,15.7,,2.3,,0,,,M,,M,0,,,,,,<31,
2005/10/4,2005,10,4,,26.9,,11.8,,19.4,,0,,1.4,,,M,,M,1,,,,32,,52,
2005/10/5,2005,10,5,,13.5,,6.9,,10.2,,7.8,,0,,,M,,M,0,,,,,,<31,
2005/10/6,2005,10,6,,9.4,,6.5,,8,,10,,0,,,M,,M,0,,,,,,<31,
2005/10/7,2005,10,7,,19.8,,6.6,,13.2,,4.8,,0,,,M,,M,3,,,,34,,33,
2005/10/8,2005,10,8,,10,,2.4,,6.2,,11.8,,0,,,M,,M,0,,,,,,<31,
2005/10/9,2005,10,9,,9,,2.3,,5.7,,12.3,,0,,,M,,M,0,,,,,,<31,
2005/10/10,2005,10,10,,11.4,,4.4,,7.9,,10.1,,0,,,M,,M,0,,,,,,<31,
2005/10/11,2005,10,11,,11.4,,0.3,,5.9,,12.1,,0,,,M,,M,3,,,,35,,35,
2005/10/12,2005,10,12,,13.9,,-0.9,,6.5,,11.5,,0,,,M,,M,0,,,,,,<31,
2005/10/13,2005,10,13,,14.3,,-0.8,,6.8,,11.2,,0,,,M,,M,0,,,,,,<31,
2005/10/14,2005,10,14,,12.4,,4,,8.2,,9.8,,0,,,M,,M,1,,,,,,<31,
2005/10/15,2005,10,15,,12.1,,7.7,,9.9,,8.1,,0,,,M,,M,12,,,,,,<31,
2005/10/16,2005,10,16,,9.1,,6.1,,7.6,,10.4,,0,,,M,,M,16,,,,35,,37,
2005/10/17,2005,10,17,,8,,6.2,,7.1,,10.9,,0,,,M,,M,8,,,,34,,39,
2005/10/18,2005,10,18,,8.9,,5.8,,7.4,,10.6,,0,,,M,,M,0,,,,29,,33,
2005/10/19,2005,10,19,,9.7,,6,,7.9,,10.1,,0,,,M,,M,2,,,,28,,35,
2005/10/20,2005,10,20,,7.1,,3.9,,5.5,,12.5,,0,,,M,,M,3,,,,30,,46,
2005/10/21,2005,10,21,,7.6,,3.5,,5.6,,12.4,,0,,,M,,M,0,,,,30,,46,
2005/10/22,2005,10,22,,8.7,,2.9,,5.8,,12.2,,0,,,M,,M,0,,,,,,<31,
2005/10/23,2005,10,23,,7.8,,3,,5.4,,12.6,,0,,,M,,M,0,,,,7,,32,
2005/10/24,2005,10,24,,7.6,,2.1,,4.9,,13.1,,0,,,M,,M,0,,,,,,<31,
2005/10/25,2005,10,25,,5.1,,2.7,,3.9,,14.1,,0,,,M,,M,2,,,,,,<31,
2005/10/26,2005,10,26,,3.2,,1.9,,2.6,,15.4,,0,,,M,,M,8,,,,35,,39,
2005/10/27,2005,10,27,,4.2,,1.8,,3,,15,,0,,,M,,M,0,,,,,,<31,
2005/10/28,2005,10,28,,4.3,,-2.8,,0.8,,17.2,,0,,,M,,M,0,,,,,,<31,
2005/10/29,2005,10,29,,10.1,,-4.4,,2.9,,15.1,,0,,,M,,M,0,,,,,,<31,
2005/10/30,2005,10,30,,10.4,,-2.9,,3.8,,14.2,,0,,,M,,M,2,,,,30,,35,
2005/10/31,2005,10,31,,9.4,,7,,8.2,,9.8,,0,,,M,,M,2,,,,,,<31,
2005/11/1,2005,11,1,,12.8,,8.2,,10.5,,7.5,,0,,,M,,M,2,,,,29,,41,
2005/11/2,2005,11,2,,9.1,,2.2,,5.7,,12.3,,0,,,M,,M,1,,,,31,,59,
2005/11/3,2005,11,3,,4.2,,0.6,,2.4,,15.6,,0,,,M,,M,1,,,,31,,44,
2005/11/4,2005,11,4,,1.6,,-3.4,,-0.9,,18.9,,0,,,M,,M,1,,,,34,,37,
2005/11/5,2005,11,5,,0.9,,-2.7,,-0.9,,18.9,,0,,,M,,M,5,,,,,,<31,
2005/11/6,2005,11,6,,2.6,,-0.1,,1.3,,16.7,,0,,,M,,M,4,,,,14,,50,
2005/11/7,2005,11,7,,7.8,,0.7,,4.3,,13.7,,0,,,M,,M,14,,,,26,,61,
2005/11/8,2005,11,8,,1.4,,-1,,0.2,,17.8,,0,,,M,,M,0,,,,28,,57,
2005/11/9,2005,11,9,,1.2,,-1.5,,-0.2,,18.2,,0,,,M,,M,0,,,,12,,52,
2005/11/10,2005,11,10,,3.5,,0.4,,2,,16,,0,,,M,,M,3,,,,15,,35,
2005/11/11,2005,11,11,,1.2,,-2.1,,-0.5,,18.5,,0,,,M,,M,0,,,,27,,39,
2005/11/12,2005,11,12,,0.4,,-4.9,,-2.3,,20.3,,0,,,M,,M,0,,,,33,,39,
2005/11/13,2005,11,13,,6.5,,-6,,0.3,,17.7,,0,,,M,,M,0,,,,,,<31,
2005/11/14,2005,11,14,,11.7,,-0.3,,5.7,,12.3,,0,,,M,,M,0,,,,33,,48,
2005/11/15,2005,11,15,,-0.1,,-3.7,,-1.9,,19.9,,0,,,M,,M,0,,,,30,,37,
2005/11/16,2005,11,16,,4.2,,-3.5,,0.4,,17.6,,0,,,M,,M,29,,,,16,,43,
2005/11/17,2005,11,17,,6.5,,-2.3,,2.1,,15.9,,0,,,M,,M,5,,,,32,,33,
2005/11/18,2005,11,18,,-2.3,,-10.9,,-6.6,,24.6,,0,,,M,,M,0,,,,34,,33,
2005/11/19,2005,11,19,,-0.2,,-13,,-6.6,,24.6,,0,,,M,,M,1,,,,16,,32,
2005/11/20,2005,11,20,,3.3,,-1,,1.2,,16.8,,0,,,M,,M,0,,,,17,,32,
2005/11/21,2005,11,21,,6.4,,2.2,,4.3,,13.7,,0,,,M,,M,0,,,,,,<31,
2005/11/22,2005,11,22,,3.8,,0.1,,2,,16,,0,,,M,,M,39,,,,36,,39,
2005/11/23,2005,11,23,,2.5,,-5.6,,-1.6,,19.6,,0,,,M,,M,1,,,,28,,44,
2005/11/24,2005,11,24,,1.2,,-9.4,,-4.1,,22.1,,0,,,M,,M,7,,,,19,,50,
2005/11/25,2005,11,25,,0.8,,-8.6,,-3.9,,21.9,,0,,,M,,M,2,,,,17,,54,
2005/11/26,2005,11,26,,-3.8,,-10,,-6.9,,24.9,,0,,,M,,M,0,,,,,,<31,
2005/11/27,2005,11,27,,-2.8,,-12.3,,-7.6,,25.6,,0,,,M,,M,0,,,,,,<31,
2005/11/28,2005,11,28,,-0.4,,-13.6,,-7,,25,,0,,,M,,M,0,,,,,,<31,
2005/11/29,2005,11,29,,6.9,,-0.4,,3.3,,14.7,,0,,,M,,M,0,,,,14,,43,
2005/11/30,2005,11,30,,8.5,,6.6,,7.6,,10.4,,0,,,M,,M,12,,,,14,,39,
2005/12/1,2005,12,1,,7.6,,0.6,,4.1,,13.9,,0,,,M,,M,3,,,,33,,33,
2005/12/2,2005,12,2,,7.2,,1.4,,4.3,,13.7,,0,,,M,,M,23,,,,13,,54,
2005/12/3,2005,12,3,,1.5,,-7.9,,-3.2,,21.2,,0,,,M,,M,0,,,,28,,37,
2005/12/4,2005,12,4,,-4.1,,-8.5,,-6.3,,24.3,,0,,,M,,M,0,,,,32,,41,
2005/12/5,2005,12,5,,-5.1,,-7.3,,-6.2,,24.2,,0,,,M,,M,2,,,,28,,50,
2005/12/6,2005,12,6,,-6,,-10.4,,-8.2,,26.2,,0,,,M,,M,0,,,,30,,39,
2005/12/7,2005,12,7,,-5.8,,-12,,-8.9,,26.9,,0,,,M,,M,0,,,,33,,46,
2005/12/8,2005,12,8,,-7.6,,-12.6,,-10.1,,28.1,,0,,,M,,M,0,,,,31,,43,
2005/12/9,2005,12,9,,-7.1,,-13.9,,-10.5,,28.5,,0,,,M,,M,0,,,,,,<31,
2005/12/10,2005,12,10,,-3.3,,-13.9,,-8.6,,26.6,,0,,,M,,M,1.7,,,,,,<31,
2005/12/11,2005,12,11,,-0.9,,-6.8,,-3.9,,21.9,,0,,,M,,M,1.3,,,,14,,32,
2005/12/12,2005,12,12,,-4.3,,-13.1,,-8.7,,26.7,,0,,,M,,M,0,,,,32,,37,
2005/12/13,2005,12,13,,-11,,-14,,-12.5,,30.5,,0,,,M,,M,0,,,,33,,33,
2005/12/14,2005,12,14,,-8.8,,-12.1,,-10.5,,28.5,,0,,,M,,M,0,,,,36,,46,
2005/12/15,2005,12,15,,-9.1,,-12,,-10.6,,28.6,,0,,,M,,M,2,,,,32,,48,
2005/12/16,2005,12,16,,-4.1,,-17.4,,-10.8,,28.8,,0,,,M,,M,2,,,,35,,37,
2005/12/17,2005,12,17,,-1.3,,-4.1,,-2.7,,20.7,,0,,,M,,M,8,,,,29,,46,
2005/12/18,2005,12,18,,-2.1,,-12.1,,-7.1,,25.1,,0,,,M,,M,0,,,,30,,43,
2005/12/19,2005,12,19,,-4.6,,-12.1,,-8.4,,26.4,,0,,,M,,M,1,,,,,,<31,
2005/12/20,2005,12,20,,-5.5,,-16,,-10.8,,28.8,,0,,,M,,M,1,,,,32,,35,
2005/12/21,2005,12,21,,-12.3,,-17.4,,-14.9,,32.9,,0,,,M,,M,0,,,,,,<31,
2005/12/22,2005,12,22,,-7.6,,-17.8,,-12.7,,30.7,,0,,,M,,M,4,,,,30,,33,
2005/12/23,2005,12,23,,-2,,-14.4,,-8.2,,26.2,,0,,,M,,M,3,,,,32,,39,
2005/12/24,2005,12,24,,-5.2,,-11.9,,-8.6,,26.6,,0,,,M,,M,0,,,,,,<31,
2005/12/25,2005,12,25,,-4.9,,-6.4,,-5.7,,23.7,,0,,,M,,M,7,,,,,,<31,
2005/12/26,2005,12,26,,-4.3,,-8.6,,-6.5,,24.5,,0,,,M,,M,23,,,,33,,50,
2005/12/27,2005,12,27,,-7.2,,-11.7,,-9.5,,27.5,,0,,,M,,M,3,,,,35,,57,
2005/12/28,2005,12,28,,-7,,-18.4,,-12.7,,30.7,,0,,,M,,M,0,,,,,,<31,
2005/12/29,2005,12,29,,-2.9,,-7.1,,-5,,23,,0,,,M,,M,14,,,,33,,32,
2005/12/30,2005,12,30,,-4.3,,-13.3,,-8.8,,26.8,,0,,,M,,M,3,,,,33,,48,
2005/12/31,2005,12,31,,-10.7,,-19.3,,-15,,33,,0,,,M,,M,0,,,,32,,43,
