Station Name,AMQUI,,,,,,,,,,,,,,,,,,,,,,,,,
Province,QUEBEC,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,48.47,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-67.43,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,166,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,7050145,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71386,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WZS,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2000/8/6,2000,8,6,,26.6,,9.7,,18.2,,0,,0.2,,,M,,M,0,,,,,,<31,
2000/8/7,2000,8,7,,21.3,,13.7,,17.5,,0.5,,0,,,M,,M,0,,,,,,<31,
2000/8/8,2000,8,8,,20.2,,13.4,,16.8,,1.2,,0,,,M,,M,0,,,,,,<31,
2000/8/9,2000,8,9,,19.9,,11.9,,15.9,,2.1,,0,,,M,,M,15,,,,,,<31,
2000/8/10,2000,8,10,,21.9,,12.5,,17.2,,0.8,,0,,,M,,M,3,,,,33,,39,
2000/8/11,2000,8,11,,23.1,,9.5,,16.3,,1.7,,0,,,M,,M,1,,,,34,,33,
2000/8/12,2000,8,12,,25.7,,7.5,,16.6,,1.4,,0,,,M,,M,1,,,,,,<31,
2000/8/13,2000,8,13,,27.4,,9.5,,18.5,,0,,0.5,,,M,,M,0,,,,,,<31,
2000/8/14,2000,8,14,,26.2,,10.8,,18.5,,0,,0.5,,,M,,M,0,,,,,,<31,
2000/8/15,2000,8,15,,26.5,,13.2,,19.9,,0,,1.9,,,M,,M,,M,,,,,<31,
2000/8/16,2000,8,16,,22.2,,13.1,,17.7,,0.3,,0,,,M,,M,17,,,,15,,35,
2000/8/17,2000,8,17,,17.6,,12.4,,15,,3,,0,,,M,,M,0,,,,27,,33,
2000/8/18,2000,8,18,,20.6,,9.5,,15.1,,2.9,,0,,,M,,M,2,,,,30,,33,
2000/8/19,2000,8,19,,20.7,,7.4,,14.1,,3.9,,0,,,M,,M,0,,,,,,<31,
2000/8/20,2000,8,20,,20.4,,5.3,,12.9,,5.1,,0,,,M,,M,0,,,,32,,32,
2000/8/21,2000,8,21,,19.1,,7.5,,13.3,,4.7,,0,,,M,,M,0,,,,32,,35,
2000/8/22,2000,8,22,,21,,5.6,,13.3,,4.7,,0,,,M,,M,0,,,,,,<31,
2000/8/23,2000,8,23,,23.8,,7.1,,15.5,,2.5,,0,,,M,,M,5,,,,,,<31,
2000/8/24,2000,8,24,,16.6,,12.5,,14.6,,3.4,,0,,,M,,M,8,,,,14,,35,
2000/8/25,2000,8,25,,20.5,,11.4,,16,,2,,0,,,M,,M,0,,,,28,,35,
2000/8/26,2000,8,26,,26.6,,11.4,,19,,0,,1,,,M,,M,0,,,,1,,33,
2000/8/27,2000,8,27,,17.7,,7.4,,12.6,,5.4,,0,,,M,,M,2,,,,33,,32,
2000/8/28,2000,8,28,,17.4,,6.1,,11.8,,6.2,,0,,,M,,M,0,,,,29,,35,
2000/8/29,2000,8,29,,23.5,,4.2,,13.9,,4.1,,0,,,M,,M,0,,,,,,<31,
2000/8/30,2000,8,30,,25.5,,10.1,,17.8,,0.2,,0,,,M,,M,3,,,,33,,35,
2000/8/31,2000,8,31,,23.3,,8.2,,15.8,,2.2,,0,,,M,,M,0,,,,,,<31,
2000/9/1,2000,9,1,,23.1,,8.6,,15.9,,2.1,,0,,,M,,M,0,,,,31,,57,
2000/9/2,2000,9,2,,15.6,,3.7,,9.7,,8.3,,0,,,M,,M,0,,,,,,<31,
2000/9/3,2000,9,3,,16.2,,2.4,,9.3,,8.7,,0,,,M,,M,0,,,,,,<31,
2000/9/4,2000,9,4,,16,,5.5,,10.8,,7.2,,0,,,M,,M,0,,,,32,,44,
2000/9/5,2000,9,5,,12.3,,3.8,,8.1,,9.9,,0,,,M,,M,0,,,,30,,41,
2000/9/6,2000,9,6,,13.7,,0.8,,7.3,,10.7,,0,,,M,,M,0,,,,34,,32,
2000/9/7,2000,9,7,,20.2,,6.2,,13.2,,4.8,,0,,,M,,M,0,,,,,,<31,
2000/9/8,2000,9,8,,22.2,,10.4,E,16.3,E,1.7,E,0,E,,M,,M,,M,,,,,<31,
2000/9/9,2000,9,9,,,M,,M,,M,,M,,M,,M,,M,,M,,,31,E,44,E
2000/9/10,2000,9,10,,21.3,,3.5,,12.4,,5.6,,0,,,M,,M,,M,,,,,<31,
2000/9/11,2000,9,11,,22.6,,6.1,,14.4,,3.6,,0,,,M,,M,0,,,,,,<31,
2000/9/12,2000,9,12,,21,,15.1,,18.1,,0,,0.1,,,M,,M,0,,,,18,,39,
2000/9/13,2000,9,13,,19.6,,6.2,,12.9,,5.1,,0,,,M,,M,4,,,,31,,44,
2000/9/14,2000,9,14,,19.7,,5.7,,12.7,,5.3,,0,,,M,,M,3,,,,,,<31,
2000/9/15,2000,9,15,,18.5,,11.9,,15.2,,2.8,,0,,,M,,M,2,,,,13,,44,
2000/9/16,2000,9,16,,,M,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2000/9/17,2000,9,17,,12.8,,8.4,,10.6,,7.4,,0,,,M,,M,0,,,,26,,39,
2000/9/18,2000,9,18,,14.7,,5.7,,10.2,,7.8,,0,,,M,,M,0,,,,28,,41,
2000/9/19,2000,9,19,,21.2,,6.5,,13.9,,4.1,,0,,,M,,M,0,,,,,,<31,
2000/9/20,2000,9,20,,25.4,,11.9,,18.7,,0,,0.7,,,M,,M,2,,,,,,<31,
2000/9/21,2000,9,21,,23.5,,9.2,,16.4,,1.6,,0,,,M,,M,2,,,,15,,44,
2000/9/22,2000,9,22,,12.2,,6.7,,9.5,,8.5,,0,,,M,,M,0,,,,29,,44,
2000/9/23,2000,9,23,,10.6,,3.1,,6.9,,11.1,,0,,,M,,M,0,,,,,,<31,
2000/9/24,2000,9,24,,9.6,,1.2,,5.4,,12.6,,0,,,M,,M,1,,,,31,,37,
2000/9/25,2000,9,25,,11.1,,-0.3,,5.4,,12.6,,0,,,M,,M,0,,,,32,,35,
2000/9/26,2000,9,26,,14.4,,-1.5,,6.5,,11.5,,0,,,M,,M,0,,,,,,<31,
2000/9/27,2000,9,27,,14.7,,-0.3,,7.2,,10.8,,0,,,M,,M,2,,,,30,,41,
2000/9/28,2000,9,28,,5.7,,-4.1,,0.8,,17.2,,0,,,M,,M,0,,,,34,,37,
2000/9/29,2000,9,29,,9.6,,-4.4,,2.6,,15.4,,0,,,M,,M,0,,,,,,<31,
2000/9/30,2000,9,30,,18.2,,4.2,,11.2,,6.8,,0,,,M,,M,0,,,,25,,43,
2000/10/1,2000,10,1,,21.9,,7.8,,14.9,,3.1,,0,,,M,,M,0,,,,,,<31,
2000/10/2,2000,10,2,,22.8,,6.7,,14.8,,3.2,,0,,,M,,M,0,,,,18,,32,
2000/10/3,2000,10,3,,18.5,,6.9,,12.7,,5.3,,0,,,M,,M,0,,,,30,,50,
2000/10/4,2000,10,4,,14.5,,0.4,,7.5,,10.5,,0,,,M,,M,0,,,,33,,44,
2000/10/5,2000,10,5,,8.6,,0.2,,4.4,,13.6,,0,,,M,,M,0,,,,33,,41,
2000/10/6,2000,10,6,,5.7,,-1.7,,2,,16,,0,,,M,,M,3,,,,,,<31,
2000/10/7,2000,10,7,,5.1,,1.1,,3.1,,14.9,,0,,,M,,M,2,,,,,,<31,
2000/10/8,2000,10,8,,4.8,,-0.5,,2.2,,15.8,,0,,,M,,M,5,,,,,,<31,
2000/10/9,2000,10,9,,5.2,,-1.3,,2,,16,,0,,,M,,M,0,,,,,,<31,
2000/10/10,2000,10,10,,4.3,,0.9,,2.6,,15.4,,0,,,M,,M,10,,,,14,,35,
2000/10/11,2000,10,11,,5.9,,1,,3.5,,14.5,,0,,,M,,M,5,,,,29,,50,
2000/10/12,2000,10,12,,13.6,,2.8,,8.2,,9.8,,0,,,M,,M,0,,,,30,,46,
2000/10/13,2000,10,13,,12,,-1,,5.5,,12.5,,0,,,M,,M,0,,,,32,,39,
2000/10/14,2000,10,14,,7.5,,-0.4,,3.6,,14.4,,0,,,M,,M,6,,,,35,,35,
2000/10/15,2000,10,15,,5,,-3.9,,0.6,,17.4,,0,,,M,,M,3,,,,33,,56,
2000/10/16,2000,10,16,,4.5,,-6.3,,-0.9,,18.9,,0,,,M,,M,0,,,,,,<31,
2000/10/17,2000,10,17,,8.3,,-5.5,,1.4,,16.6,,0,,,M,,M,0,,,,,,<31,
2000/10/18,2000,10,18,,5.6,,-5.8,,-0.1,,18.1,,0,,,M,,M,2.9,,,,,,<31,
2000/10/19,2000,10,19,,6.7,,4.6,,5.7,,12.3,,0,,,M,,M,,M,,,,,<31,
2000/10/20,2000,10,20,,11.4,,4.5,,8,,10,,0,,,M,,M,0,,,,29,,48,
2000/10/21,2000,10,21,,13.7,,4.3,,9,,9,,0,,,M,,M,5,,,,30,,61,
2000/10/22,2000,10,22,,5.1,,-5.4,,-0.2,,18.2,,0,,,M,,M,0,,,,33,,67,
2000/10/23,2000,10,23,,10.4,,-6.6,,1.9,,16.1,,0,,,M,,M,0,,,,,,<31,
2000/10/24,2000,10,24,,11.3,,5.5,,8.4,,9.6,,0,,,M,,M,0,,,,32,,52,
2000/10/25,2000,10,25,,9.5,,2.5,,6,,12,,0,,,M,,M,0,,,,32,,35,
2000/10/26,2000,10,26,,15.5,,2.7,,9.1,,8.9,,0,,,M,,M,0,,,,,,<31,
2000/10/27,2000,10,27,,19.5,,5.5,,12.5,,5.5,,0,,,M,,M,0,,,,30,,50,
2000/10/28,2000,10,28,,8.9,,-2,,3.5,,14.5,,0,,,M,,M,2,,,,35,,50,
2000/10/29,2000,10,29,,0.9,,-2.2,,-0.7,,18.7,,0,,,M,,M,14,,,,1,,63,
2000/10/30,2000,10,30,,4.6,,-0.3,,2.2,,15.8,,0,,,M,,M,0,,,,,,<31,
2000/10/31,2000,10,31,,3.8,,-0.5,,1.7,,16.3,,0,,,M,,M,0,,,,,,<31,
2000/11/1,2000,11,1,,4.5,,-0.5,,2,,16,,0,,,M,,M,0,,,,33,,37,
2000/11/2,2000,11,2,,8.8,,-0.9,,4,,14,,0,,,M,,M,0,,,,33,,41,
2000/11/3,2000,11,3,,10.1,,-2.5,,3.8,,14.2,,0,,,M,,M,0,,,,,,<31,
2000/11/4,2000,11,4,,6.2,,-1.9,,2.2,,15.8,,0,,,M,,M,0,,,,,,<31,
2000/11/5,2000,11,5,,5.4,,2.1,,3.8,,14.2,,0,,,M,,M,0,,,,,,<31,
2000/11/6,2000,11,6,,5.5,,2.2,,3.9,,14.1,,0,,,M,,M,18,,,,,,<31,
2000/11/7,2000,11,7,,6.2,,4.3,,5.3,,12.7,,0,,,M,,M,1,,,,33,,33,
2000/11/8,2000,11,8,,7.3,,4.1,,5.7,,12.3,,0,,,M,,M,0,,,,,,<31,
2000/11/9,2000,11,9,,9.2,,0,,4.6,,13.4,,0,,,M,,M,0,,,,,,<31,
2000/11/10,2000,11,10,,6.8,,3.2,,5,,13,,0,,,M,,M,0,,,,,,<31,
2000/11/11,2000,11,11,,7.7,,2.3,,5,,13,,0,,,M,,M,0,,,,32,,35,
2000/11/12,2000,11,12,,5.6,,2.8,,4.2,,13.8,,0,,,M,,M,,M,,,33,,41,
2000/11/13,2000,11,13,,5.6,,2.2,,3.9,,14.1,,0,,,M,,M,0,,,,,,<31,
2000/11/14,2000,11,14,,5.9,,2.7,,4.3,,13.7,,0,,,M,,M,3,,,,13,,32,
2000/11/15,2000,11,15,,6.5,,1,,3.8,,14.2,,0,,,M,,M,25,,,,33,,50,
2000/11/16,2000,11,16,,3.1,,-0.2,,1.5,,16.5,,0,,,M,,M,12,,,,33,,63,
2000/11/17,2000,11,17,,2.7,,-1.4,,0.7,,17.3,,0,,,M,,M,0,,,,29,,41,
2000/11/18,2000,11,18,,-0.6,,-3.2,,-1.9,,19.9,,0,,,M,,M,0,,,,,,<31,
2000/11/19,2000,11,19,,-0.4,,-5.4,,-2.9,,20.9,,0,,,M,,M,,M,,,,,<31,
2000/11/20,2000,11,20,,1,,-4.4,,-1.7,,19.7,,0,,,M,,M,0,,,,,,<31,
2000/11/21,2000,11,21,,-1.1,,-4.8,,-3,,21,,0,,,M,,M,0,,,,,,<31,
2000/11/22,2000,11,22,,-0.5,,-11.5,,-6,,24,,0,,,M,,M,0,,,,,,<31,
2000/11/23,2000,11,23,,-2.7,,-11,,-6.9,,24.9,,0,,,M,,M,2,,,,,,<31,
2000/11/24,2000,11,24,,-4.9,,-15.1,,-10,,28,,0,,,M,,M,1,,,,,,<31,
2000/11/25,2000,11,25,,-5.8,,-16.2,,-11,,29,,0,,,M,,M,0,,,,,,<31,
2000/11/26,2000,11,26,,-1,,-7.4,,-4.2,,22.2,,0,,,M,,M,0,,,,,,<31,
2000/11/27,2000,11,27,,1,,-2.7,,-0.9,,18.9,,0,,,M,,M,7,,,,,,<31,
2000/11/28,2000,11,28,,-0.1,,-1.4,,-0.8,,18.8,,0,,,M,,M,3,,,,,,<31,
2000/11/29,2000,11,29,,1,,-0.5,,0.3,,17.7,,0,,,M,,M,2,,,,,,<31,
2000/11/30,2000,11,30,,0,,-3.9,,-2,,20,,0,,,M,,M,0,,,,35,,32,
2000/12/1,2000,12,1,,-3.5,,-5.6,,-4.6,,22.6,,0,,,M,,M,0,,,,33,,32,
2000/12/2,2000,12,2,,-4.8,,-8.1,,-6.5,,24.5,,0,,,M,,M,2,,,,33,,39,
2000/12/3,2000,12,3,,-4.8,,-11,,-7.9,,25.9,,0,,,M,,M,1,,,,26,,37,
2000/12/4,2000,12,4,,-0.5,,-11.2,,-5.9,,23.9,,0,,,M,,M,0,,,,28,,33,
2000/12/5,2000,12,5,,-2.5,,-14.9,,-8.7,,26.7,,0,,,M,,M,1,,,,,,<31,
2000/12/6,2000,12,6,,-2,,-13.6,,-7.8,,25.8,,0,,,M,,M,1,,,,27,,44,
2000/12/7,2000,12,7,,-12.6,,-19.1,,-15.9,,33.9,,0,,,M,,M,0,,,,29,,41,
2000/12/8,2000,12,8,,-14.3,,-20.2,,-17.3,,35.3,,0,,,M,,M,0,,,,31,,44,
2000/12/9,2000,12,9,,-17.6,,-19.2,,-18.4,,36.4,,0,,,M,,M,3,,,,31,,61,
2000/12/10,2000,12,10,,-11.4,,-18.5,,-15,,33,,0,,,M,,M,0,,,,32,,54,
2000/12/11,2000,12,11,,-2.7,,-12,,-7.4,,25.4,,0,,,M,,M,0,,,,,,<31,
2000/12/12,2000,12,12,,-1.6,,-14.3,,-8,,26,,0,,,M,,M,30,,,,33,,83,
2000/12/13,2000,12,13,,-12.8,,-20.1,,-16.5,,34.5,,0,,,M,,M,0,,,,28,,52,
2000/12/14,2000,12,14,,-9.6,,-19.5,,-14.6,,32.6,,0,,,M,,M,1,,,,,,<31,
2000/12/15,2000,12,15,,-8.2,,-18.4,,-13.3,,31.3,,0,,,M,,M,0,,,,,,<31,
2000/12/16,2000,12,16,,-4.5,,-15.5,,-10,,28,,0,,,M,,M,0,,,,14,,33,
2000/12/17,2000,12,17,,7.2,,-6,,0.6,,17.4,,0,,,M,,M,41,,,,12,,52,
2000/12/18,2000,12,18,,9.3,,-10.3,,-0.5,,18.5,,0,,,M,,M,12,,,,21,,70,
2000/12/19,2000,12,19,,-9,,-12.9,,-11,,29,,0,,,M,,M,0,,,,28,,37,
2000/12/20,2000,12,20,,-4.6,,-11.4,,-8,,26,,0,,,M,,M,24,,,,32,,61,
2000/12/21,2000,12,21,,-7.3,,-11.1,,-9.2,,27.2,,0,,,M,,M,0,,,,30,,57,
2000/12/22,2000,12,22,,-9.5,,-17.6,,-13.6,,31.6,,0,,,M,,M,0,,,,,,<31,
2000/12/23,2000,12,23,,-10.2,,-15.8,,-13,,31,,0,,,M,,M,0,,,,31,,57,
2000/12/24,2000,12,24,,-14.2,,-16.5,,-15.4,,33.4,,0,,,M,,M,0,,,,31,E,41,E
2000/12/25,2000,12,25,,-13.7,,-16.9,,-15.3,,33.3,,0,,,M,,M,0,,,,31,,63,
2000/12/26,2000,12,26,,-10.4,,-17.1,,-13.8,,31.8,,0,,,M,,M,0,,,,33,,63,
2000/12/27,2000,12,27,,-5.5,,-10.9,,-8.2,,26.2,,0,,,M,,M,0,,,,35,,43,
2000/12/28,2000,12,28,,-0.2,,-5.9,,-3.1,,21.1,,0,,,M,,M,0,,,,33,,39,
2000/12/29,2000,12,29,,0.4,,-5,,-2.3,,20.3,,0,,,M,,M,0,,,,33,,44,
2000/12/30,2000,12,30,,-3.6,,-12,,-7.8,,25.8,,0,,,M,,M,0,,,,,,<31,
2000/12/31,2000,12,31,,0.4,,-10.8,,-5.2,,23.2,,0,,,M,,M,4,,,,35,,32,
