Station Name,AMQUI,,,,,,,,,,,,,,,,,,,,,,,,,
Province,QUEBEC,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,48.47,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-67.43,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,166,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,7050145,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71386,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WZS,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2017/8/7,2017,8,7,,19.3,,11.8,,15.6,,2.4,,0,,,M,,M,0,,,,26,,37,
2017/8/8,2017,8,8,,18.7,,7.4,,13.1,,4.9,,0,,,M,,M,0,,,,,,<31,
2017/8/9,2017,8,9,,22.1,,6.8,,14.5,,3.5,,0,,,M,,M,0,,,,,,<31,
2017/8/10,2017,8,10,,23.7,,6.2,,15,,3,,0,,,M,,M,0,,,,,,<31,
2017/8/11,2017,8,11,,24.8,,9.3,,17.1,,0.9,,0,,,M,,M,0,,,,,,<31,
2017/8/12,2017,8,12,,24.4,,13.4,,18.9,,0,,0.9,,,M,,M,0,,,,,,<31,
2017/8/13,2017,8,13,,22.8,,15.5,,19.2,,0,,1.2,,,M,,M,5,,,,31,,41,
2017/8/14,2017,8,14,,22.4,,9.3,,15.9,,2.1,,0,,,M,,M,0,,,,32,,39,
2017/8/15,2017,8,15,,23.8,,8.6,,16.2,,1.8,,0,,,M,,M,6,,,,,,<31,
2017/8/16,2017,8,16,,17,,12.1,,14.6,,3.4,,0,,,M,,M,0,,,,28,,43,
2017/8/17,2017,8,17,,18.9,,9.4,,14.2,,3.8,,0,,,M,,M,0,,,,30,,57,
2017/8/18,2017,8,18,,23.5,,8.1,,15.8,,2.2,,0,,,M,,M,0,,,,,,<31,
2017/8/19,2017,8,19,,18.6,,14.3,,16.5,,1.5,,0,,,M,,M,2,,,,16,,32,
2017/8/20,2017,8,20,,21,,12,,16.5,,1.5,,0,,,M,,M,0,,,,31,,32,
2017/8/21,2017,8,21,,27.2,,11.6,,19.4,,0,,1.4,,,M,,M,1.8,,,,28,,35,
2017/8/22,2017,8,22,,24.7,,14.2,,19.5,,0,,1.5,,,M,,M,2,,,,,,<31,
2017/8/23,2017,8,23,,24.5,,13.9,,19.2,,0,,1.2,,,M,,M,2,,,,23,,41,
2017/8/24,2017,8,24,,19.1,,9.3,,14.2,,3.8,,0,,,M,,M,0,,,,28,,33,
2017/8/25,2017,8,25,,15.6,,9.2,,12.4,,5.6,,0,,,M,,M,0,,,,,,<31,
2017/8/26,2017,8,26,,18.5,,7,,12.8,,5.2,,0,,,M,,M,0,,,,,,<31,
2017/8/27,2017,8,27,,21.1,,5.8,,13.5,,4.5,,0,,,M,,M,0,,,,,,<31,
2017/8/28,2017,8,28,,24.2,,4.4,,14.3,,3.7,,0,,,M,,M,0,,,,,,<31,
2017/8/29,2017,8,29,,25.3,,5.2,,15.3,,2.7,,0,,,M,,M,0,,,,,,<31,
2017/8/30,2017,8,30,,24.5,,7.6,,16.1,,1.9,,0,,,M,,M,0,,,,,,<31,
2017/8/31,2017,8,31,,14.5,,6.7,,10.6,,7.4,,0,,,M,,M,4,,,,32,,50,
2017/9/1,2017,9,1,,10.9,,5.6,,8.3,,9.7,,0,,,M,,M,0,,,,33,,37,
2017/9/2,2017,9,2,,16.7,,4.4,,10.6,,7.4,,0,,,M,,M,0,,,,32,,35,
2017/9/3,2017,9,3,,22.4,,2.4,,12.4,,5.6,,0,,,M,,M,0,,,,,,<31,
2017/9/4,2017,9,4,,16.8,,11.2,,14,,4,,0,,,M,,M,12,,,,,,<31,
2017/9/5,2017,9,5,,22.1,,14.6,,18.4,,0,,0.4,,,M,,M,2,,,,,,<31,
2017/9/6,2017,9,6,,19.6,,12.9,,16.3,,1.7,,0,,,M,,M,2,,,,,,<31,
2017/9/7,2017,9,7,,15.9,,12.8,,14.4,,3.6,,0,,,M,,M,22,,,,,,<31,
2017/9/8,2017,9,8,,17.7,,7.6,,12.7,,5.3,,0,,,M,,M,0,,,,,,<31,
2017/9/9,2017,9,9,,19.4,,6.6,,13,,5,,0,,,M,,M,0,,,,,,<31,
2017/9/10,2017,9,10,,16.2,,5.2,,10.7,,7.3,,0,,,M,,M,0,,,,,,<31,
2017/9/11,2017,9,11,,21.5,,8.2,,14.9,,3.1,,0,,,M,,M,0,,,,,,<31,
2017/9/12,2017,9,12,,20.1,,7.4,,13.8,,4.2,,0,,,M,,M,0,,,,,,<31,
2017/9/13,2017,9,13,,26.4,,8.1,,17.3,,0.7,,0,,,M,,M,0,,,,23,,35,
2017/9/14,2017,9,14,,19.9,,7.3,,13.6,,4.4,,0,,,M,,M,0,,,,,,<31,
2017/9/15,2017,9,15,,18.8,,4.5,,11.7,,6.3,,0,,,M,,M,0,,,,,,<31,
2017/9/16,2017,9,16,,15.5,,11.2,,13.4,,4.6,,0,,,M,,M,0,,,,,,<31,
2017/9/17,2017,9,17,,11.7,,9.9,,10.8,,7.2,,0,,,M,,M,0,,,,,,<31,
2017/9/18,2017,9,18,,14.2,,10.5,,12.4,,5.6,,0,,,M,,M,0,,,,,,<31,
2017/9/19,2017,9,19,,19.2,,13.2,,16.2,,1.8,,0,,,M,,M,0,,,,,,<31,
2017/9/20,2017,9,20,,19.4,,6.7,,13.1,,4.9,,0,,,M,,M,0,,,,,,<31,
2017/9/21,2017,9,21,,19.9,,4.8,,12.4,,5.6,,0,,,M,,M,0,,,,,,<31,
2017/9/22,2017,9,22,,25.7,,6.5,,16.1,,1.9,,0,,,M,,M,0,,,,,,<31,
2017/9/23,2017,9,23,,24.5,,13.1,,18.8,,0,,0.8,,,M,,M,0,,,,28,,41,
2017/9/24,2017,9,24,,17.3,,9.4,,13.4,,4.6,,0,,,M,,M,0,,,,,,<31,
2017/9/25,2017,9,25,,28.6,,9.1,,18.9,,0,,0.9,,,M,,M,0,,,,,,<31,
2017/9/26,2017,9,26,,25.2,,10.8,,18,,0,,0,,,M,,M,0,,,,33,,35,
2017/9/27,2017,9,27,,14.7,,10,,12.4,,5.6,,0,,,M,,M,18,,,,32,,39,
2017/9/28,2017,9,28,,16.2,,6.7,,11.5,,6.5,,0,,,M,,M,0,,,,30,,48,
2017/9/29,2017,9,29,,9.8,,3.9,,6.9,,11.1,,0,,,M,,M,0,,,,34,,33,
2017/9/30,2017,9,30,,10.8,,0.8,,5.8,,12.2,,0,,,M,,M,0,,,,,,<31,
2017/10/1,2017,10,1,,17.1,,0.7,,8.9,,9.1,,0,,,M,,M,0,,,,23,,39,
2017/10/2,2017,10,2,,10.3,,-1.9,,4.2,,13.8,,0,,,M,,M,0,,,,,,<31,
2017/10/3,2017,10,3,,12.3,,-2.9,,4.7,,13.3,,0,,,M,,M,0,,,,,,<31,
2017/10/4,2017,10,4,,23.5,,5.1,,14.3,,3.7,,0,,,M,,M,11,,,,33,,39,
2017/10/5,2017,10,5,,16.4,,9.5,,13,,5,,0,,,M,,M,0,,,,31,,41,
2017/10/6,2017,10,6,,12.7,,1.1,,6.9,,11.1,,0,,,M,,M,0,,,,29,,39,
2017/10/7,2017,10,7,,17.4,,0.7,,9.1,,8.9,,0,,,M,,M,2,,,,,,<31,
2017/10/8,2017,10,8,,20.2,,13.2,,16.7,,1.3,,0,,,M,,M,8.1,,,,25,,39,
2017/10/9,2017,10,9,,20.5,,9.5,,15,,3,,0,,,M,,M,0,,,,,,<31,
2017/10/10,2017,10,10,,17.4,,8,,12.7,,5.3,,0,,,M,,M,0,,,,29,,37,
2017/10/11,2017,10,11,,8.5,,0.2,,4.4,,13.6,,0,,,M,,M,0,,,,31,,52,
2017/10/12,2017,10,12,,9.1,,-1.6,,3.8,,14.2,,0,,,M,,M,0,,,,33,,32,
2017/10/13,2017,10,13,,15.1,,-3,,6.1,,11.9,,0,,,M,,M,0,,,,,,<31,
2017/10/14,2017,10,14,,17.2,,4.3,,10.8,,7.2,,0,,,M,,M,0,,,,29,,33,
2017/10/15,2017,10,15,,11.7,,2,,6.9,,11.1,,0,,,M,,M,26,,,,33,,44,
2017/10/16,2017,10,16,,6.4,,1,,3.7,,14.3,,0,,,M,,M,0,,,,31,,48,
2017/10/17,2017,10,17,,8,,0.5,,4.3,,13.7,,0,,,M,,M,0,,,,,,<31,
2017/10/18,2017,10,18,,9.8,,-0.9,,4.5,,13.5,,0,,,M,,M,1,,,,31,,44,
2017/10/19,2017,10,19,,20.6,,-1.1,,9.8,,8.2,,0,,,M,,M,3,,,,24,,41,
2017/10/20,2017,10,20,,10.8,,4.8,,7.8,,10.2,,0,,,M,,M,0,,,,32,,57,
2017/10/21,2017,10,21,,7.1,,-2.4,,2.4,,15.6,,0,,,M,,M,0,,,,30,,43,
2017/10/22,2017,10,22,,11.3,,-3,,4.2,,13.8,,0,,,M,,M,0,,,,,,<31,
2017/10/23,2017,10,23,,16.2,,-1.1,,7.6,,10.4,,0,,,M,,M,0,,,,,,<31,
2017/10/24,2017,10,24,,17.9,,2.8,,10.4,,7.6,,0,,,M,,M,0,,,,14,,37,
2017/10/25,2017,10,25,,19.1,,16.5,,17.8,,0.2,,0,,,M,,M,5,,,,11,,41,
2017/10/26,2017,10,26,,18.5,,15.5,,17,,1,,0,,,M,,M,41,,,,16,,48,
2017/10/27,2017,10,27,,15.6,,6,,10.8,,7.2,,0,,,M,,M,2,,,,17,,50,
2017/10/28,2017,10,28,,13.8,,2.4,,8.1,,9.9,,0,,,M,,M,0,,,,,,<31,
2017/10/29,2017,10,29,,12.3,,2.9,,7.6,,10.4,,0,,,M,,M,0,,,,,,<31,
2017/10/30,2017,10,30,,14.4,,6.8,,10.6,,7.4,,0,,,M,,M,4,,,,11,,69,
2017/10/31,2017,10,31,,10.5,,1.8,,6.2,,11.8,,0,,,M,,M,0,,,,21,,48,
2017/11/1,2017,11,1,,4.8,,-2.5,,1.2,,16.8,,0,,,M,,M,0,,,,28,,33,
2017/11/2,2017,11,2,,8.5,,-0.8,,3.9,,14.1,,0,,,M,,M,12,,,,,,<31,
2017/11/3,2017,11,3,,11.8,,3.6,,7.7,,10.3,,0,,,M,,M,19,,,,30,,63,
2017/11/4,2017,11,4,,3.9,,-5.7,,-0.9,,18.9,,0,,,M,,M,0,,,,30,,59,
2017/11/5,2017,11,5,,3.1,,-7.7,,-2.3,,20.3,,0,,,M,,M,13,,,,14,,35,
2017/11/6,2017,11,6,,13.1,,0.1,,6.6,,11.4,,0,,,M,,M,16,,,,31,,43,
2017/11/7,2017,11,7,,0.3,,-5.5,,-2.6,,20.6,,0,,,M,,M,0,,,,,,<31,
2017/11/8,2017,11,8,,2.9,,-8.1,,-2.6,,20.6,,0,,,M,,M,0,,,,,,<31,
2017/11/9,2017,11,9,,4.8,,-5.4,,-0.3,,18.3,,0,,,M,,M,0,,,,,,<31,
2017/11/10,2017,11,10,,1.4,,-8.3,,-3.5,,21.5,,0,,,M,,M,6,,,,25,,57,
2017/11/11,2017,11,11,,-2.4,,-5.5,,-4,,22,,0,,,M,,M,1,,,,31,,69,
2017/11/12,2017,11,12,,1.2,,-11.5,,-5.2,,23.2,,0,,,M,,M,0,,,,,,<31,
2017/11/13,2017,11,13,,1,,-13.6,,-6.3,,24.3,,0,,,M,,M,0,,,,,,<31,
2017/11/14,2017,11,14,,0.4,,-11.8,,-5.7,,23.7,,0,,,M,,M,0,,,,,,<31,
2017/11/15,2017,11,15,,1.6,,-14.5,,-6.5,,24.5,,0,,,M,,M,0,,,,,,<31,
2017/11/16,2017,11,16,,0.6,,-10.1,,-4.8,,22.8,,0,,,M,,M,0,,,,,,<31,
2017/11/17,2017,11,17,,0.8,,-6,,-2.6,,20.6,,0,,,M,,M,14,,,,31,,56,
2017/11/18,2017,11,18,,-4.4,,-6.7,,-5.6,,23.6,,0,,,M,,M,0,,,,29,,41,
2017/11/19,2017,11,19,,2.4,,-4.5,,-1.1,,19.1,,0,,,M,,M,12,,,,26,,39,
2017/11/20,2017,11,20,,-1.5,,-8.8,,-5.2,,23.2,,0,,,M,,M,0,,,,28,,48,
2017/11/21,2017,11,21,,-5.2,,-11.2,,-8.2,,26.2,,0,,,M,,M,0,,,,28,,37,
2017/11/22,2017,11,22,,0.4,,-8.7,,-4.2,,22.2,,0,,,M,,M,4,,,,30,,35,
2017/11/23,2017,11,23,,-2.3,,-6.5,,-4.4,,22.4,,0,,,M,,M,0,,,,32,,48,
2017/11/24,2017,11,24,,-1.6,,-7,,-4.3,,22.3,,0,,,M,,M,1,,,,33,,48,
2017/11/25,2017,11,25,,3.7,,-1.6,,1.1,,16.9,,0,,,M,,M,3,,,,,,<31,
2017/11/26,2017,11,26,,2.2,,-7.1,,-2.5,,20.5,,0,,,M,,M,2,,,,30,,46,
2017/11/27,2017,11,27,,-5.7,,-9.3,,-7.5,,25.5,,0,,,M,,M,0,,,,30,,43,
2017/11/28,2017,11,28,,-2.1,,-10.6,,-6.4,,24.4,,0,,,M,,M,0,,,,15,,41,
2017/11/29,2017,11,29,,3.8,,-5.2,,-0.7,,18.7,,0,,,M,,M,4,,,,32,,57,
2017/11/30,2017,11,30,,-1.8,,-9.7,,-5.8,,23.8,,0,,,M,,M,0,,,,29,,37,
2017/12/1,2017,12,1,,2.2,,-3.4,,-0.6,,18.6,,0,,,M,,M,3,,,,,,<31,
2017/12/2,2017,12,2,,-0.3,,-5.1,,-2.7,,20.7,,0,,,M,,M,0,,,,,,<31,
2017/12/3,2017,12,3,,-1,,-4.9,,-3,,21,,0,,,M,,M,0,,,,,,<31,
2017/12/4,2017,12,4,,-0.4,,-9.9,,-5.2,,23.2,,0,,,M,,M,0,,,,,,<31,
2017/12/5,2017,12,5,,-0.2,,-9.5,,-4.9,,22.9,,0,,,M,,M,11,,,,14,,46,
2017/12/6,2017,12,6,,4.2,,-7.5,,-1.7,,19.7,,0,,,M,,M,7,,,,15,,33,
2017/12/7,2017,12,7,,-1,,-11,,-6,,24,,0,,,M,,M,0,,,,,,<31,
2017/12/8,2017,12,8,,-1.8,,-14.5,,-8.2,,26.2,,0,,,M,,M,0,,,,,,<31,
2017/12/9,2017,12,9,,-2.1,,-15.8,,-9,,27,,0,,,M,,M,2,,,,,,<31,
2017/12/10,2017,12,10,,-5.5,,-11.7,,-8.6,,26.6,,0,,,M,,M,6,,,,33,,33,
2017/12/11,2017,12,11,,-11.6,,-23.8,,-17.7,,35.7,,0,,,M,,M,0,,,,,,<31,
2017/12/12,2017,12,12,,-2.5,,-25.2,,-13.9,,31.9,,0,,,M,,M,2,,,,,,<31,
2017/12/13,2017,12,13,,0.3,,-11.7,,-5.7,,23.7,,0,,,M,,M,24,,,,26,,37,
2017/12/14,2017,12,14,,-11.7,,-15.9,,-13.8,,31.8,,0,,,M,,M,0,,,,26,,46,
2017/12/15,2017,12,15,,-10.5,,-20.4,,-15.5,,33.5,,0,,,M,,M,0,,,,27,,37,
2017/12/16,2017,12,16,,-13.6,,-25.3,,-19.5,,37.5,,0,,,M,,M,0,,,,30,,44,
2017/12/17,2017,12,17,,-12.6,,-16.1,,-14.4,,32.4,,0,,,M,,M,0,,,,31,,52,
2017/12/18,2017,12,18,,-12.6,,-23.4,,-18,,36,,0,,,M,,M,0,,,,,,<31,
2017/12/19,2017,12,19,,-9.6,,-23.1,,-16.4,,34.4,,0,,,M,,M,2,,,,,,<31,
2017/12/20,2017,12,20,,-3.7,,-11.2,,-7.5,,25.5,,0,,,M,,M,2,,,,31,,56,
2017/12/21,2017,12,21,,-11.1,,-14.8,,-13,,31,,0,,,M,,M,0,,,,30,,50,
2017/12/22,2017,12,22,,-13.5,,-27.7,,-20.6,,38.6,,0,,,M,,M,0,,,,30,,41,
2017/12/23,2017,12,23,,-6.7,,-28.4,,-17.6,,35.6,,0,,,M,,M,18.8,,,,,,<31,
2017/12/24,2017,12,24,,-5.4,,-19.6,,-12.5,,30.5,,0,,,M,,M,1.2,,,,28,,43,
2017/12/25,2017,12,25,,-10.5,,-18.2,,-14.4,,32.4,,0,,,M,,M,2,,,,30,,37,
2017/12/26,2017,12,26,,-10.7,,-19.6,,-15.2,,33.2,,0,,,M,,M,0,,,,28,,44,
2017/12/27,2017,12,27,,-19.1,,-21.1,,-20.1,,38.1,,0,,,M,,M,0,,,,24,,48,
2017/12/28,2017,12,28,,-11.6,,-19.1,,-15.4,,33.4,,0,,,M,,M,0,,,,28,,41,
2017/12/29,2017,12,29,,-12.9,,-16.4,,-14.7,,32.7,,0,,,M,,M,0,,,,30,,32,
2017/12/30,2017,12,30,,-14.8,,-17.2,,-16,,34,,0,,,M,,M,2,,,,,,<31,
2017/12/31,2017,12,31,,-14.6,,-16.7,,-15.7,,33.7,,0,,,M,,M,1,,,,29,,37,
