Station Name,AMQUI,,,,,,,,,,,,,,,,,,,,,,,,,
Province,QUEBEC,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,48.47,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-67.43,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,166,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,7050145,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71386,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WZS,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2014/8/8,2014,8,8,,23.1,,13.8,,18.5,,0,,0.5,,,M,,M,0,,,,36,,39,
2014/8/9,2014,8,9,,22.9,,13.6,,18.3,,0,,0.3,,,M,,M,0,,,,,,<31,
2014/8/10,2014,8,10,,26.1,,12.1,,19.1,,0,,1.1,,,M,,M,0,,,,,,<31,
2014/8/11,2014,8,11,,27.8,,10.5,,19.2,,0,,1.2,,,M,,M,0,,,,,,<31,
2014/8/12,2014,8,12,,28.6,,12.1,,20.4,,0,,2.4,,,M,,M,0,,,,,,<31,
2014/8/13,2014,8,13,,24.8,,14.3,,19.6,,0,,1.6,,,M,,M,0,,,,12,,32,
2014/8/14,2014,8,14,,20.9,,16.9,,18.9,,0,,0.9,,,M,,M,9,,,,14,,48,
2014/8/15,2014,8,15,,,,,,,,,,,,,,,,,,,,,,,
2014/8/16,2014,8,16,,17.5,,11.6,,14.6,,3.4,,0,,,M,,M,25,,,,,,<31,
2014/8/17,2014,8,17,,19.1,,11.8,,15.5,,2.5,,0,,,M,,M,1,,,,,,<31,
2014/8/18,2014,8,18,,20.1,,12,,16.1,,1.9,,0,,,M,,M,1,,,,35,,32,
2014/8/19,2014,8,19,,22.7,,13.4,,18.1,,0,,0.1,,,M,,M,0,,,,34,,32,
2014/8/20,2014,8,20,,23.1,,11.8,,17.5,,0.5,,0,,,M,,M,0,,,,,,<31,
2014/8/21,2014,8,21,,23.1,,10.6,,16.9,,1.1,,0,,,M,,M,0,,,,,,<31,
2014/8/22,2014,8,22,,23.3,,10.6,,17,,1,,0,,,M,,M,0,,,,,,<31,
2014/8/23,2014,8,23,,25.8,,9.2,,17.5,,0.5,,0,,,M,,M,0,,,,,,<31,
2014/8/24,2014,8,24,,28.5,,14.6,,21.6,,0,,3.6,,,M,,M,0,,,,,,<31,
2014/8/25,2014,8,25,,28.5,,13.8,,21.2,,0,,3.2,,,M,,M,0,,,,,,<31,
2014/8/26,2014,8,26,,28.3,,15.6,,22,,0,,4,,,M,,M,0,,,,29,,61,
2014/8/27,2014,8,27,,22.6,,15.5,,19.1,,0,,1.1,,,M,,M,2,,,,31,,43,
2014/8/28,2014,8,28,,15.7,,5.6,,10.7,,7.3,,0,,,M,,M,0,,,,34,,32,
2014/8/29,2014,8,29,,18.9,,4.3,,11.6,,6.4,,0,,,M,,M,0,,,,,,<31,
2014/8/30,2014,8,30,,23.7,,6.4,,15.1,,2.9,,0,,,M,,M,3,,,,25,,33,
2014/8/31,2014,8,31,,18.8,,14.9,,16.9,,1.1,,0,,,M,,M,16,,,,,,<31,
2014/9/1,2014,9,1,,20.6,,13.5,,17.1,,0.9,,0,,,M,,M,0,,,,,,<31,
2014/9/2,2014,9,2,,24.1,,16.3,,20.2,,0,,2.2,,,M,,M,0,,,,13,,33,
2014/9/3,2014,9,3,,23,,11.3,,17.2,,0.8,,0,,,M,,M,8,,,,32,,35,
2014/9/4,2014,9,4,,21.8,,10.7,,16.3,,1.7,,0,,,M,,M,0,,,,29,,33,
2014/9/5,2014,9,5,,24.6,,13,,18.8,,0,,0.8,,,M,,M,0,,,,,,<31,
2014/9/6,2014,9,6,,22.9,,10.5,,16.7,,1.3,,0,,,M,,M,9,,,,33,,41,
2014/9/7,2014,9,7,,16.7,,6.9,,11.8,,6.2,,0,,,M,,M,0,,,,31,,44,
2014/9/8,2014,9,8,,16.7,,3.8,,10.3,,7.7,,0,,,M,,M,0,,,,34,,32,
2014/9/9,2014,9,9,,23.6,,4.5,,14.1,,3.9,,0,,,M,,M,0,,,,,,<31,
2014/9/10,2014,9,10,,23.9,,8.9,,16.4,,1.6,,0,,,M,,M,0,,,,,,<31,
2014/9/11,2014,9,11,,15.6,,10.4,,13,,5,,0,,,M,,M,3,,,,16,,48,
2014/9/12,2014,9,12,,12.7,,2.9,,7.8,,10.2,,0,,,M,,M,0,,,,28,,52,
2014/9/13,2014,9,13,,12.3,,0.6,,6.5,,11.5,,0,,,M,,M,4,,,,,,<31,
2014/9/14,2014,9,14,,10.4,,7.9,,9.2,,8.8,,0,,,M,,M,3,,,,,,<31,
2014/9/15,2014,9,15,,13.9,,4.3,,9.1,,8.9,,0,,,M,,M,0,,,,32,,32,
2014/9/16,2014,9,16,,15.8,,5,,10.4,,7.6,,0,,,M,,M,0,,,,29,,33,
2014/9/17,2014,9,17,,10.8,,4.4,,7.6,,10.4,,0,,,M,,M,0,,,,30,,39,
2014/9/18,2014,9,18,,8.9,,1.5,,5.2,,12.8,,0,,,M,,M,10,,,,29,,41,
2014/9/19,2014,9,19,,9.6,,1.9,,5.8,,12.2,,0,,,M,,M,0,,,,31,,35,
2014/9/20,2014,9,20,,12.7,,3.7,,8.2,,9.8,,0,,,M,,M,1.9,,,,19,,33,
2014/9/21,2014,9,21,,21.4,,12.7,,17.1,,0.9,,0,,,M,,M,1.1,,,,17,,41,
2014/9/22,2014,9,22,,18.4,,7.9,,13.2,,4.8,,0,,,M,,M,19,,,,30,,50,
2014/9/23,2014,9,23,,11.4,,1.4,,6.4,,11.6,,0,,,M,,M,2,,,,31,,43,
2014/9/24,2014,9,24,,16.8,,-0.9,,8,,10,,0,,,M,,M,0,,,,,,<31,
2014/9/25,2014,9,25,,22.6,,4.4,,13.5,,4.5,,0,,,M,,M,1,,,,29,,41,
2014/9/26,2014,9,26,,23.3,,8.3,,15.8,,2.2,,0,,,M,,M,0,,,,26,,39,
2014/9/27,2014,9,27,,19.7,,10.3,,15,,3,,0,,,M,,M,0,,,,30,,50,
2014/9/28,2014,9,28,,26.3,,9.2,,17.8,,0.2,,0,,,M,,M,0,,,,30,,37,
2014/9/29,2014,9,29,,9.2,,3.2,,6.2,,11.8,,0,,,M,,M,0,,,,,,<31,
2014/9/30,2014,9,30,,7.8,,3,,5.4,,12.6,,0,,,M,,M,0,,,,,,<31,
2014/10/1,2014,10,1,,14.6,,1.5,,8.1,,9.9,,0,,,M,,M,0,,,,,,<31,
2014/10/2,2014,10,2,,15.7,,2.3,,9,,9,,0,,,M,,M,0,,,,,,<31,
2014/10/3,2014,10,3,,16.2,,1.9,,9.1,,8.9,,0,,,M,,M,0,,,,,,<31,
2014/10/4,2014,10,4,,14.1,,5.6,,9.9,,8.1,,0,,,M,,M,0,,,,13,,33,
2014/10/5,2014,10,5,,14.6,,3.2,,8.9,,9.1,,0,,,M,,M,10,,,,11,,44,
2014/10/6,2014,10,6,,15.3,,1.4,,8.4,,9.6,,0,,,M,,M,0,,,,,,<31,
2014/10/7,2014,10,7,,14.7,,2,,8.4,,9.6,,0,,,M,,M,3,,,,15,,35,
2014/10/8,2014,10,8,,14,,9.6,,11.8,,6.2,,0,,,M,,M,7,,,,12,,44,
2014/10/9,2014,10,9,,10,,3.4,,6.7,,11.3,,0,,,M,,M,0,,,,24,,37,
2014/10/10,2014,10,10,,10.6,,5.4,,8,,10,,0,,,M,,M,3,,,,27,,41,
2014/10/11,2014,10,11,,9.8,,4.7,,7.3,,10.7,,0,,,M,,M,0,,,,,,<31,
2014/10/12,2014,10,12,,10,,1.1,,5.6,,12.4,,0,,,M,,M,0,,,,34,,33,
2014/10/13,2014,10,13,,16.7,,-0.5,,8.1,,9.9,,0,,,M,,M,0,,,,,,<31,
2014/10/14,2014,10,14,,19.5,,0.1,,9.8,,8.2,,0,,,M,,M,0,,,,,,<31,
2014/10/15,2014,10,15,,20,,9.6,,14.8,,3.2,,0,,,M,,M,9,,,,33,,44,
2014/10/16,2014,10,16,,9.9,,8.2,,9.1,,8.9,,0,,,M,,M,17,,,,,,<31,
2014/10/17,2014,10,17,,17.8,,8.6,,13.2,,4.8,,0,,,M,,M,6,,,,15,,48,
2014/10/18,2014,10,18,,18.1,,5.6,,11.9,,6.1,,0,,,M,,M,4,,,,34,,39,
2014/10/19,2014,10,19,,6.1,,2.6,,4.4,,13.6,,0,,,M,,M,5,,,,33,,39,
2014/10/20,2014,10,20,,5,,1.3,,3.2,,14.8,,0,,,M,,M,1,,,,30,,50,
2014/10/21,2014,10,21,,7.7,,-2.8,,2.5,,15.5,,0,,,M,,M,0,,,,,,<31,
2014/10/22,2014,10,22,,10.5,,-4.4,,3.1,,14.9,,0,,,M,,M,0,,,,,,<31,
2014/10/23,2014,10,23,,13.9,,-1.8,,6.1,,11.9,,0,,,M,,M,0,,,,,,<31,
2014/10/24,2014,10,24,,7.7,,-0.5,,3.6,,14.4,,0,,,M,,M,0,,,,33,,32,
2014/10/25,2014,10,25,,8.3,,2.8,,5.6,,12.4,,0,,,M,,M,0,,,,,,<31,
2014/10/26,2014,10,26,,4.9,,0.8,,2.9,,15.1,,0,,,M,,M,11,,,,,,<31,
2014/10/27,2014,10,27,,5.1,,2.7,,3.9,,14.1,,0,,,M,,M,2,,,,32,,46,
2014/10/28,2014,10,28,,7.6,,1.6,,4.6,,13.4,,0,,,M,,M,0,,,,13,,35,
2014/10/29,2014,10,29,,9.3,,4.5,,6.9,,11.1,,0,,,M,,M,10,,,,,,<31,
2014/10/30,2014,10,30,,7.5,,0.5,,4,,14,,0,,,M,,M,1,,,,30,,39,
2014/10/31,2014,10,31,,5,,-3.7,,0.7,,17.3,,0,,,M,,M,0,,,,,,<31,
2014/11/1,2014,11,1,,4.8,,-4.7,,0.1,,17.9,,0,,,M,,M,0,,,,,,<31,
2014/11/2,2014,11,2,,1.2,,-1.3,,-0.1,,18.1,,0,,,M,,M,14.2,,,,34,,61,
2014/11/3,2014,11,3,,2.7,,-1.2,,0.8,,17.2,,0,,,M,,M,6.8,,,,35,,57,
2014/11/4,2014,11,4,,4.1,,-0.2,,2,,16,,0,,,M,,M,0,,,,33,,32,
2014/11/5,2014,11,5,,6.3,,0.9,,3.6,,14.4,,0,,,M,,M,17,,,,,,<31,
2014/11/6,2014,11,6,,6,,0.3,,3.2,,14.8,,0,,,M,,M,2,,,,,,<31,
2014/11/7,2014,11,7,,1.5,,-2.7,,-0.6,,18.6,,0,,,M,,M,13,,,,33,,61,
2014/11/8,2014,11,8,,-0.4,,-6.4,,-3.4,,21.4,,0,,,M,,M,3,,,,32,,61,
2014/11/9,2014,11,9,,1.6,,-6.4,,-2.4,,20.4,,0,,,M,,M,0,,,,,,<31,
2014/11/10,2014,11,10,,3.7,,-6.4,,-1.4,,19.4,,0,,,M,,M,0,,,,28,,33,
2014/11/11,2014,11,11,,-2,,-6.1,,-4.1,,22.1,,0,,,M,,M,0,,,,,,<31,
2014/11/12,2014,11,12,,1.8,,-2.1,,-0.2,,18.2,,0,,,M,,M,3,,,,,,<31,
2014/11/13,2014,11,13,,2.5,,-3.9,,-0.7,,18.7,,0,,,M,,M,2,,,,,,<31,
2014/11/14,2014,11,14,,0.7,,-7.2,,-3.3,,21.3,,0,,,M,,M,,M,,,31,,46,
2014/11/15,2014,11,15,,-3.1,,-10.2,,-6.7,,24.7,,0,,,M,,M,0,,,,33,,43,
2014/11/16,2014,11,16,,-0.2,,-13.4,,-6.8,,24.8,,0,,,M,,M,0,,,,,,<31,
2014/11/17,2014,11,17,,0.1,,-5.5,,-2.7,,20.7,,0,,,M,,M,10,,,,,,<31,
2014/11/18,2014,11,18,,1.8,,-6.4,,-2.3,,20.3,,0,,,M,,M,5,,,,23,,50,
2014/11/19,2014,11,19,,-3.9,,-11.9,,-7.9,,25.9,,0,,,M,,M,0,,,,27,,52,
2014/11/20,2014,11,20,,-5,,-16.4,,-10.7,,28.7,,0,,,M,,M,0,,,,,,<31,
2014/11/21,2014,11,21,,-5.1,,-11.3,,-8.2,,26.2,,0,,,M,,M,1,,,,30,,44,
2014/11/22,2014,11,22,,-0.6,,-11.3,,-6,,24,,0,,,M,,M,1,,,,22,,37,
2014/11/23,2014,11,23,,2.2,,-1.3,,0.5,,17.5,,0,,,M,,M,0,,,,30,,44,
2014/11/24,2014,11,24,,7.1,,-0.1,,3.5,,14.5,,0,,,M,,M,7,,,,14,,43,
2014/11/25,2014,11,25,,10.6,,2.1,,6.4,,11.6,,0,,,M,,M,2,,,,23,,46,
2014/11/26,2014,11,26,,2.9,,-3.6,,-0.4,,18.4,,0,,,M,,M,0,,,,31,,43,
2014/11/27,2014,11,27,,-3.5,,-10.8,,-7.2,,25.2,,0,,,M,,M,3,,,,35,,41,
2014/11/28,2014,11,28,,-6.5,,-13.3,,-9.9,,27.9,,0,,,M,,M,0,,,,,,<31,
2014/11/29,2014,11,29,,-7,,-15.9,,-11.5,,29.5,,0,,,M,,M,0,,,,,,<31,
2014/11/30,2014,11,30,,3.8,,-10.5,,-3.4,,21.4,,0,,,M,,M,10,,,,15,,37,
2014/12/1,2014,12,1,,4.9,,-12.2,,-3.7,,21.7,,0,,,M,,M,0,,,,30,,44,
2014/12/2,2014,12,2,,-12.2,,-19,,-15.6,,33.6,,0,,,M,,M,0,,,,31,,44,
2014/12/3,2014,12,3,,-0.9,,-14.8,,-7.9,,25.9,,0,,,M,,M,12,,,,13,,32,
2014/12/4,2014,12,4,,-1.6,,-16.4,,-9,,27,,0,,,M,,M,,M,,,27,,65,
2014/12/5,2014,12,5,,-10.5,,-21.4,,-16,,34,,0,,,M,,M,0,,,,,,<31,
2014/12/6,2014,12,6,,-2.6,,-12.4,,-7.5,,25.5,,0,,,M,,M,0,,,,33,,32,
2014/12/7,2014,12,7,,-4.2,,-18.2,,-11.2,,29.2,,0,,,M,,M,0,,,,32,,52,
2014/12/8,2014,12,8,,-11.9,,-22.8,,-17.4,,35.4,,0,,,M,,M,0,,,,,,<31,
2014/12/9,2014,12,9,,-3.5,,-11.9,,-7.7,,25.7,,0,,,M,,M,2,,,,,,<31,
2014/12/10,2014,12,10,,-0.3,,-3.6,,-2,,20,,0,,,M,,M,16,,,,6,,32,
2014/12/11,2014,12,11,,2.7,,-0.9,,0.9,,17.1,,0,,,M,,M,20,,,,,,<31,
2014/12/12,2014,12,12,,4.3,,0.3,,2.3,,15.7,,0,,,M,,M,5,,,,34,,35,
2014/12/13,2014,12,13,,2,,0.7,,1.4,,16.6,,0,,,M,,M,0,,,,,,<31,
2014/12/14,2014,12,14,,1.6,,-1.6,,0,,18,,0,,,M,,M,2,,,,33,,43,
2014/12/15,2014,12,15,,-1.5,,-11.4,,-6.5,,24.5,,0,,,M,,M,0,,,,28,,37,
2014/12/16,2014,12,16,,-3.3,,-11.6,,-7.5,,25.5,,0,,,M,,M,0,,,,,,<31,
2014/12/17,2014,12,17,,-1.7,,-3.4,,-2.6,,20.6,,0,,,M,,M,0,,,,,,<31,
2014/12/18,2014,12,18,,-1.6,,-4.2,,-2.9,,20.9,,0,,,M,,M,13,,,,33,,43,
2014/12/19,2014,12,19,,-3.7,,-10.8,,-7.3,,25.3,,0,,,M,,M,0,,,,33,,43,
2014/12/20,2014,12,20,,-7.2,,-12.9,,-10.1,,28.1,,0,,,M,,M,0,,,,,,<31,
2014/12/21,2014,12,21,,-6.6,,-16.4,,-11.5,,29.5,,0,,,M,,M,0,,,,,,<31,
2014/12/22,2014,12,22,,-4.6,,-7.3,,-6,,24,,0,,,M,,M,,M,,,,,<31,
2014/12/23,2014,12,23,,-1.5,,-6.2,,-3.9,,21.9,,0,,,M,,M,0,,,,,,<31,
2014/12/24,2014,12,24,,0.7,,-2.6,,-1,,19,,0,,,M,,M,10,,,,16,,33,
2014/12/25,2014,12,25,,4.4,,0.3,,2.4,,15.6,,0,,,M,,M,15,,,,26,,63,
2014/12/26,2014,12,26,,2.1,,0.3,,1.2,,16.8,,0,,,M,,M,1,,,,26,,70,
2014/12/27,2014,12,27,,0.4,,-7.3,,-3.5,,21.5,,0,,,M,,M,0,,,,30,,44,
2014/12/28,2014,12,28,,-2.7,,-6.6,,-4.7,,22.7,,0,,,M,,M,4,,,,30,,43,
2014/12/29,2014,12,29,,-5.6,,-18.7,,-12.2,,30.2,,0,,,M,,M,0,,,,28,,46,
2014/12/30,2014,12,30,,-18.7,,-23.9,,-21.3,,39.3,,0,,,M,,M,0,,,,30,,39,
2014/12/31,2014,12,31,,,M,-23.9,E,,M,,M,,M,,M,,M,,M,,,,,<31,
