Station Name,AMQUI,,,,,,,,,,,,,,,,,,,,,,,,,
Province,QUEBEC,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,48.47,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-67.43,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,166,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,7050145,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71386,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WZS,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2008/8/6,2008,8,6,,22.8,,11.6,,17.2,,0.8,,0,,,M,,M,2,,,,,,<31,
2008/8/7,2008,8,7,,23.3,,10,,16.7,,1.3,,0,,,M,,M,0,,,,17,,32,
2008/8/8,2008,8,8,,20.3,,11.3,,15.8,,2.2,,0,,,M,,M,0,,,,,,<31,
2008/8/9,2008,8,9,,23,,14.7,,18.9,,0,,0.9,,,M,,M,2,,,,,,<31,
2008/8/10,2008,8,10,,21.5,,13.9,,17.7,,0.3,,0,,,M,,M,1,,,,,,<31,
2008/8/11,2008,8,11,,22.4,,15.3,,18.9,,0,,0.9,,,M,,M,0,,,,,,<31,
2008/8/12,2008,8,12,,19.8,,14.9,,17.4,,0.6,,0,,,M,,M,0,,,,,,<31,
2008/8/13,2008,8,13,,20.3,,13.5,,16.9,,1.1,,0,,,M,,M,2,,,,,,<31,
2008/8/14,2008,8,14,,24,,12.9,,18.5,,0,,0.5,,,M,,M,3,,,,,,<31,
2008/8/15,2008,8,15,,23.2,,11.9,,17.6,,0.4,,0,,,M,,M,0,,,,,,<31,
2008/8/16,2008,8,16,,26.1,,10.7,,18.4,,0,,0.4,,,M,,M,0,,,,,,<31,
2008/8/17,2008,8,17,,19,,8.3,,13.7,,4.3,,0,,,M,,M,0,,,,30,,41,
2008/8/18,2008,8,18,,25.1,,7.6,,16.4,,1.6,,0,,,M,,M,0,,,,16,,35,
2008/8/19,2008,8,19,,17.7,,12.9,,15.3,,2.7,,0,,,M,,M,2,,,,33,,44,
2008/8/20,2008,8,20,,18.9,,8.9,,13.9,,4.1,,0,,,M,,M,0,,,,31,,50,
2008/8/21,2008,8,21,,24.6,,8.1,,16.4,,1.6,,0,,,M,,M,0,,,,,,<31,
2008/8/22,2008,8,22,,29.6,,11.1,,20.4,,0,,2.4,,,M,,M,0,,,,,,<31,
2008/8/23,2008,8,23,,30.2,,15.1,,22.7,,0,,4.7,,,M,,M,0,,,,,,<31,
2008/8/24,2008,8,24,,28.3,,16.5,,22.4,,0,,4.4,,,M,,M,0,,,,21,,35,
2008/8/25,2008,8,25,,19.2,,11.4,,15.3,,2.7,,0,,,M,,M,0,,,,31,,39,
2008/8/26,2008,8,26,,18.6,,8.7,,13.7,,4.3,,0,,,M,,M,0,,,,34,,35,
2008/8/27,2008,8,27,,23.6,,6.6,,15.1,,2.9,,0,,,M,,M,0,,,,,,<31,
2008/8/28,2008,8,28,,26.5,,10.1,,18.3,,0,,0.3,,,M,,M,0,,,,14,,32,
2008/8/29,2008,8,29,,20.3,,11.9,,16.1,,1.9,,0,,,M,,M,0,,,,,,<31,
2008/8/30,2008,8,30,,22.6,,12.5,,17.6,,0.4,,0,,,M,,M,0,,,,,,<31,
2008/8/31,2008,8,31,,18.3,,11.8,,15.1,,2.9,,0,,,M,,M,1,,,,33,,46,
2008/9/1,2008,9,1,,21.9,,9.3,,15.6,,2.4,,0,,,M,,M,0,,,,34,,44,
2008/9/2,2008,9,2,,26.7,,8.1,,17.4,,0.6,,0,,,M,,M,0,,,,,,<31,
2008/9/3,2008,9,3,,25.5,,11.3,,18.4,,0,,0.4,,,M,,M,0,,,,,,<31,
2008/9/4,2008,9,4,,20.9,,8.6,,14.8,,3.2,,0,,,M,,M,0,,,,30,,39,
2008/9/5,2008,9,5,,19.5,,6.4,,13,,5,,0,,,M,,M,0,,,,,,<31,
2008/9/6,2008,9,6,,21.4,,14.9,,18.2,,0,,0.2,,,M,,M,14,,,,32,,32,
2008/9/7,2008,9,7,,15.2,,12.5,,13.9,,4.1,,0,,,M,,M,0,,,,,,<31,
2008/9/8,2008,9,8,,19.1,,10.2,,14.7,,3.3,,0,,,M,,M,3,,,,27,,32,
2008/9/9,2008,9,9,,15.6,,8.5,,12.1,,5.9,,0,,,M,,M,17,,,,29,,39,
2008/9/10,2008,9,10,,13.9,,3.8,,8.9,,9.1,,0,,,M,,M,2,,,,30,,48,
2008/9/11,2008,9,11,,18.4,,3.1,,10.8,,7.2,,0,,,M,,M,0,,,,,,<31,
2008/9/12,2008,9,12,,13.1,,5.3,,9.2,,8.8,,0,,,M,,M,0,,,,,,<31,
2008/9/13,2008,9,13,,17.4,,8.7,,13.1,,4.9,,0,,,M,,M,0,,,,,,<31,
2008/9/14,2008,9,14,,17.9,,8.6,,13.3,,4.7,,0,,,M,,M,2,,,,15,,43,
2008/9/15,2008,9,15,,20.6,,5.6,,13.1,,4.9,,0,,,M,,M,6,,,,32,,48,
2008/9/16,2008,9,16,,16.4,,2.7,,9.6,,8.4,,0,,,M,,M,0,,,,,,<31,
2008/9/17,2008,9,17,,17.1,,3.2,,10.2,,7.8,,0,,,M,,M,0,,,,31,,41,
2008/9/18,2008,9,18,,9.2,,-0.5,,4.4,,13.6,,0,,,M,,M,2,,,,29,,44,
2008/9/19,2008,9,19,,13.9,,-2.1,,5.9,,12.1,,0,,,M,,M,0,,,,20,,33,
2008/9/20,2008,9,20,,20.8,,5.7,,13.3,,4.7,,0,,,M,,M,1,,,,31,,39,
2008/9/21,2008,9,21,,10.3,,1.1,,5.7,,12.3,,0,,,M,,M,0,,,,32,,33,
2008/9/22,2008,9,22,,9.4,,-1.1,,4.2,,13.8,,0,,,M,,M,0,,,,34,,35,
2008/9/23,2008,9,23,,14.2,,-1.4,,6.4,,11.6,,0,,,M,,M,0,,,,,,<31,
2008/9/24,2008,9,24,,20.8,,-0.5,,10.2,,7.8,,0,,,M,,M,,M,,,,,<31,
2008/9/25,2008,9,25,,25.4,,7.6,,16.5,,1.5,,0,,,M,,M,0,,,,,,<31,
2008/9/26,2008,9,26,,24.9,,9.3,,17.1,,0.9,,0,,,M,,M,0,,,,,,<31,
2008/9/27,2008,9,27,,15.2,,9.4,,12.3,,5.7,,0,,,M,,M,3,,,,,,<31,
2008/9/28,2008,9,28,,16.6,,12.5,,14.6,,3.4,,0,,,M,,M,33,,,,,,<31,
2008/9/29,2008,9,29,,13.4,,8.9,,11.2,,6.8,,0,,,M,,M,8,,,,32,,37,
2008/9/30,2008,9,30,,12.1,,3.3,,7.7,,10.3,,0,,,M,,M,0,,,,,,<31,
2008/10/1,2008,10,1,,16.1,,2.8,,9.5,,8.5,,0,,,M,,M,0,,,,,,<31,
2008/10/2,2008,10,2,,12.6,,6,,9.3,,8.7,,0,,,M,,M,22,,,,27,,39,
2008/10/3,2008,10,3,,11.3,,3.6,,7.5,,10.5,,0,,,M,,M,0,,,,21,,41,
2008/10/4,2008,10,4,,10.2,,5,,7.6,,10.4,,0,,,M,,M,0,,,,26,,43,
2008/10/5,2008,10,5,,10,,4.3,,7.2,,10.8,,0,,,M,,M,0,,,,32,,32,
2008/10/6,2008,10,6,,9,,4.4,,6.7,,11.3,,0,,,M,,M,0,,,,29,,44,
2008/10/7,2008,10,7,,8.9,,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2008/10/8,2008,10,8,,15,E,,M,,M,,M,,M,,M,,M,,M,,,,,<31,
2008/10/9,2008,10,9,,10.6,,-0.1,,5.3,,12.7,,0,,,M,,M,0,,,,,,<31,
2008/10/10,2008,10,10,,13.3,,7.5,,10.4,,7.6,,0,,,M,,M,1,,,,29,,56,
2008/10/11,2008,10,11,,11.3,,2.7,,7,,11,,0,,,M,,M,0,,,,31,,39,
2008/10/12,2008,10,12,,9.7,,1.3,,5.5,,12.5,,0,,,M,,M,0,,,,27,,32,
2008/10/13,2008,10,13,,11.4,,-0.6,,5.4,,12.6,,0,,,M,,M,0,,,,,,<31,
2008/10/14,2008,10,14,,13.6,,-0.7,,6.5,,11.5,,0,,,M,,M,6,,,,33,,57,
2008/10/15,2008,10,15,,10.5,,5.6,,8.1,,9.9,,0,,,M,,M,0,,,,31,,39,
2008/10/16,2008,10,16,,12.1,,5.5,,8.8,,9.2,,0,,,M,,M,0,,,,,,<31,
2008/10/17,2008,10,17,,7.9,,2.6,,5.3,,12.7,,0,,,M,,M,0,,,,33,,46,
2008/10/18,2008,10,18,,5.2,,-4.1,,0.6,,17.4,,0,,,M,,M,0,,,,33,,35,
2008/10/19,2008,10,19,,9.4,,-5.8,,1.8,,16.2,,0,,,M,,M,0,,,,,,<31,
2008/10/20,2008,10,20,,12.6,,-4.3,,4.2,,13.8,,0,,,M,,M,0,,,,,,<31,
2008/10/21,2008,10,21,,4.8,,-0.6,,2.1,,15.9,,0,,,M,,M,2,,,,1,,32,
2008/10/22,2008,10,22,,-0.6,,-9.7,,-5.2,,23.2,,0,,,M,,M,5,,,,2,,33,
2008/10/23,2008,10,23,,4.6,,-10.9,,-3.2,,21.2,,0,,,M,,M,0,,,,,,<31,
2008/10/24,2008,10,24,,8.9,,-5.8,,1.6,,16.4,,0,,,M,,M,0,,,,,,<31,
2008/10/25,2008,10,25,,9.7,,-3.9,,2.9,,15.1,,0,,,M,,M,0,,,,15,,32,
2008/10/26,2008,10,26,,12.6,,7.8,,10.2,,7.8,,0,,,M,,M,33.9,,,,15,,50,
2008/10/27,2008,10,27,,15.8,,5.4,,10.6,,7.4,,0,,,M,,M,2,,,,,,<31,
2008/10/28,2008,10,28,,13,,6.7,,9.9,,8.1,,0,,,M,,M,3,,,,15,,39,
2008/10/29,2008,10,29,,11.4,,0.3,,5.9,,12.1,,0,,,M,,M,2,,,,15,,57,
2008/10/30,2008,10,30,,3.9,,0.2,,2.1,,15.9,,0,,,M,,M,0,,,,30,,37,
2008/10/31,2008,10,31,,7.7,,-2.2,,2.8,,15.2,,0,,,M,,M,0,,,,30,,41,
2008/11/1,2008,11,1,,2.3,,-1.8,,0.3,,17.7,,0,,,M,,M,0,,,,32,,59,
2008/11/2,2008,11,2,,1,,-4.2,,-1.6,,19.6,,0,,,M,,M,0,,,,32,,44,
2008/11/3,2008,11,3,,5.6,,-3.2,,1.2,,16.8,,0,,,M,,M,0,,,,,,<31,
2008/11/4,2008,11,4,,9.3,,2.2,,5.8,,12.2,,0,,,M,,M,0,,,,,,<31,
2008/11/5,2008,11,5,,18.8,,6.9,,12.9,,5.1,,0,,,M,,M,0,,,,,,<31,
2008/11/6,2008,11,6,,20.1,,5.1,,12.6,,5.4,,0,,,M,,M,0,,,,,,<31,
2008/11/7,2008,11,7,,9,,3.4,,6.2,,11.8,,0,,,M,,M,2,,,,,,<31,
2008/11/8,2008,11,8,,5.6,,3.1,,4.4,,13.6,,0,,,M,,M,3,,,,,,<31,
2008/11/9,2008,11,9,,8.4,,3.8,,6.1,,11.9,,0,,,M,,M,15.1,,,,,,<31,
2008/11/10,2008,11,10,,6.2,,-0.1,,3.1,,14.9,,0,,,M,,M,1.9,,,,,,<31,
2008/11/11,2008,11,11,,2.8,,-1.4,,0.7,,17.3,,0,,,M,,M,1,,,,33,,37,
2008/11/12,2008,11,12,,2.5,,-0.9,,0.8,,17.2,,0,,,M,,M,0,,,,,,<31,
2008/11/13,2008,11,13,,4.8,,-0.2,,2.3,,15.7,,0,,,M,,M,0,,,,14,,33,
2008/11/14,2008,11,14,,6,,0.4,,3.2,,14.8,,0,,,M,,M,12,,,,15,,33,
2008/11/15,2008,11,15,,13.6,,6,,9.8,,8.2,,0,,,M,,M,11,,,,,,<31,
2008/11/16,2008,11,16,,17.9,,2.3,,10.1,,7.9,,0,,,M,,M,14,,,,24,,46,
2008/11/17,2008,11,17,,2.6,,-1.4,,0.6,,17.4,,0,,,M,,M,0,,,,23,,35,
2008/11/18,2008,11,18,,-1.4,,-6,,-3.7,,21.7,,0,,,M,,M,1,,,,33,,33,
2008/11/19,2008,11,19,,-4.1,,-7.1,,-5.6,,23.6,,0,,,M,,M,0,,,,34,,41,
2008/11/20,2008,11,20,,-4.8,,-6.7,,-5.8,,23.8,,0,,,M,,M,0,,,,33,,48,
2008/11/21,2008,11,21,,-4.5,,-7.1,,-5.8,,23.8,,0,,,M,,M,0,,,,30,,33,
2008/11/22,2008,11,22,,-3.7,,-8.5,,-6.1,,24.1,,0,,,M,,M,9.3,,,,29,,72,
2008/11/23,2008,11,23,,-6,,-10.6,,-8.3,,26.3,,0,,,M,,M,4.7,,,,29,,44,
2008/11/24,2008,11,24,,-5.1,,-19.9,,-12.5,,30.5,,0,,,M,,M,0,,,,,,<31,
2008/11/25,2008,11,25,,-0.2,,-20,,-10.1,,28.1,,0,,,M,,M,2,,,,13,,44,
2008/11/26,2008,11,26,,3,,-0.2,,1.4,,16.6,,0,,,M,,M,3,,,,10,,57,
2008/11/27,2008,11,27,,1.6,,-1,,0.3,,17.7,,0,,,M,,M,0,,,,,,<31,
2008/11/28,2008,11,28,,1.1,,-0.2,,0.5,,17.5,,0,,,M,,M,1.6,,,,,,<31,
2008/11/29,2008,11,29,,1.1,,-3,,-1,,19,,0,,,M,,M,3.4,,,,32,,33,
2008/11/30,2008,11,30,,-0.7,,-9.1,,-4.9,,22.9,,0,,,M,,M,0,,,,,,<31,
2008/12/1,2008,12,1,,2.3,,-7.8,,-2.8,,20.8,,0,,,M,,M,10,,,,,,<31,
2008/12/2,2008,12,2,,4,,-2.1,,1,,17,,0,,,M,,M,0,,,,27,,41,
2008/12/3,2008,12,3,,0.1,,-3.1,,-1.5,,19.5,,0,,,M,,M,0,,,,,,<31,
2008/12/4,2008,12,4,,1.8,,-4.9,,-1.6,,19.6,,0,,,M,,M,3,,,,30,,41,
2008/12/5,2008,12,5,,-4.8,,-15.5,,-10.2,,28.2,,0,,,M,,M,0,,,,32,,39,
2008/12/6,2008,12,6,,-5.7,,-17.4,,-11.6,,29.6,,0,,,M,,M,0,,,,,,<31,
2008/12/7,2008,12,7,,-2.4,,-5.9,,-4.2,,22.2,,0,,,M,,M,8,,,,33,,61,
2008/12/8,2008,12,8,,-4.6,,-13.3,,-9,,27,,0,,,M,,M,2,,,,33,,70,
2008/12/9,2008,12,9,,-10.3,,-16.4,,-13.4,,31.4,,0,,,M,,M,3,,,,,,<31,
2008/12/10,2008,12,10,,-5.7,,-10.8,,-8.3,,26.3,,0,,,M,,M,15,,,,30,,35,
2008/12/11,2008,12,11,,-9.7,,-15.8,,-12.8,,30.8,,0,,,M,,M,0,,,,,,<31,
2008/12/12,2008,12,12,,-2.4,,-10.2,,-6.3,,24.3,,0,,,M,,M,17,,,,32,,46,
2008/12/13,2008,12,13,,-5.2,,-14.8,,-10,,28,,0,,,M,,M,0,,,,32,,43,
2008/12/14,2008,12,14,,-5.5,,-22.2,,-13.9,,31.9,,0,,,M,,M,3,,,,14,,39,
2008/12/15,2008,12,15,,7.9,,-7.1,,0.4,,17.6,,0,,,M,,M,11,,,,22,,43,
2008/12/16,2008,12,16,,5.5,,-17.4,,-6,,24,,0,,,M,,M,0,,,,29,,70,
2008/12/17,2008,12,17,,-12.3,,-18.1,,-15.2,,33.2,,0,,,M,,M,3,,,,,,<31,
2008/12/18,2008,12,18,,-6.7,,-19.2,,-13,,31,,0,,,M,,M,1,,,,30,,43,
2008/12/19,2008,12,19,,-15.8,,-26.1,,-21,,39,,0,,,M,,M,0,,,,34,,46,
2008/12/20,2008,12,20,,-15.7,,-29.2,,-22.5,,40.5,,0,,,M,,M,0,,,,,,<31,
2008/12/21,2008,12,21,,-12.3,,-32.2,,-22.3,,40.3,,0,,,M,,M,0,,,,,,<31,
2008/12/22,2008,12,22,,-10.9,,-14.7,,-12.8,,30.8,,0,,,M,,M,12,,,,33,,67,
2008/12/23,2008,12,23,,-14.7,,-19.5,,-17.1,,35.1,,0,,,M,,M,0,,,,30,,44,
2008/12/24,2008,12,24,,-5.8,,-15.4,,-10.6,,28.6,,0,,,M,,M,11,,,,,,<31,
2008/12/25,2008,12,25,,2.3,,-17.3,,-7.5,,25.5,,0,,,M,,M,4.4,,,,32,,72,
2008/12/26,2008,12,26,,-15.8,,-24.2,,-20,,38,,0,,,M,,M,0,,,,30,,37,
2008/12/27,2008,12,27,,-6,,-23.7,,-14.9,,32.9,,0,,,M,,M,7,,,,,,<31,
2008/12/28,2008,12,28,,5.6,,-6,,-0.2,,18.2,,0,,,M,,M,20,,,,22,,61,
2008/12/29,2008,12,29,,2.4,,-12.2,,-4.9,,22.9,,0,,,M,,M,1,,,,29,,63,
2008/12/30,2008,12,30,,-7.3,,-14.2,,-10.8,,28.8,,0,,,M,,M,0,,,,30,,35,
2008/12/31,2008,12,31,,-8.3,,-16.8,,-12.6,,30.6,,0,,,M,,M,0,,,,30,,43,
