Station Name,AMQUI,,,,,,,,,,,,,,,,,,,,,,,,,
Province,QUEBEC,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,48.47,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-67.43,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,166,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,7050145,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71386,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WZS,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
1999/8/6,1999,8,6,,22.1,,13.2,,17.7,,0.3,,0,,,M,,M,,M,,,,,<31,
1999/8/7,1999,8,7,,19.7,,9.8,,14.8,,3.2,,0,,,M,,M,12,,,,30,,44,
1999/8/8,1999,8,8,,19,,9.7,,14.4,,3.6,,0,,,M,,M,0,,,,,,<31,
1999/8/9,1999,8,9,,14.8,,10.1,,12.5,,5.5,,0,,,M,,M,6,,,,30,,50,
1999/8/10,1999,8,10,,18.2,,11.2,,14.7,,3.3,,0,,,M,,M,0,,,,30,,48,
1999/8/11,1999,8,11,,21.7,,9.8,,15.8,,2.2,,0,,,M,,M,0,,,,,,<31,
1999/8/12,1999,8,12,,19.2,,12.5,,15.9,,2.1,,0,,,M,,M,4,,,,35,,35,
1999/8/13,1999,8,13,,20.4,,9.7,,15.1,,2.9,,0,,,M,,M,7,,,,,,<31,
1999/8/14,1999,8,14,,19.6,,9.3,,14.5,,3.5,,0,,,M,,M,5,,,,33,,35,
1999/8/15,1999,8,15,,22,,6.9,,14.5,,3.5,,0,,,M,,M,0,,,,,,<31,
1999/8/16,1999,8,16,,25.1,,6.7,,15.9,,2.1,,0,,,M,,M,0,,,,30,,32,
1999/8/17,1999,8,17,,21.8,,16.3,,19.1,,0,,1.1,,,M,,M,8.4,,,,,,<31,
1999/8/18,1999,8,18,,19.2,,7.5,,13.4,,4.6,,0,,,M,,M,3.6,,,,3,,33,
1999/8/19,1999,8,19,,22.5,,5.6,,14.1,,3.9,,0,,,M,,M,1,,,,,,<31,
1999/8/20,1999,8,20,,26.1,,8.3,,17.2,,0.8,,0,,,M,,M,,M,,,,,<31,
1999/8/21,1999,8,21,,25.9,,9.7,,17.8,,0.2,,0,,,M,,M,0,,,,,,<31,
1999/8/22,1999,8,22,,25.7,,12.4,,19.1,,0,,1.1,,,M,,M,0,,,,14,,32,
1999/8/23,1999,8,23,,28.4,,9.9,,19.2,,0,,1.2,,,M,,M,0,,,,,,<31,
1999/8/24,1999,8,24,,25.3,,13.3,,19.3,,0,,1.3,,,M,,M,0,,,,,,<31,
1999/8/25,1999,8,25,,28.9,,15.8,,22.4,,0,,4.4,,,M,,M,1,,,,29,,41,
1999/8/26,1999,8,26,,28.8,,16.7,,22.8,,0,,4.8,,,M,,M,0,,,,29,,37,
1999/8/27,1999,8,27,,29.9,,13.8,,21.9,,0,,3.9,,,M,,M,0,,,,,,<31,
1999/8/28,1999,8,28,,29.2,,16.6,,22.9,,0,,4.9,,,M,,M,1,,,,23,,39,
1999/8/29,1999,8,29,,18.5,,11.2,,14.9,,3.1,,0,,,M,,M,0,,,,30,,44,
1999/8/30,1999,8,30,,17.5,,6.1,,11.8,,6.2,,0,,,M,,M,0,,,,33,,41,
1999/8/31,1999,8,31,,23.5,,5.2,E,14.4,E,3.6,E,0,E,,M,,M,,M,,,,,<31,
1999/9/1,1999,9,1,,26.9,,6.7,,16.8,,1.2,,0,,,M,,M,,M,,,,,<31,
1999/9/2,1999,9,2,,30.5,,11.1,,20.8,,0,,2.8,,,M,,M,0,,,,,,<31,
1999/9/3,1999,9,3,,27.8,,15.8,,21.8,,0,,3.8,,,M,,M,0,,,,,,<31,
1999/9/4,1999,9,4,,27.2,,16.8,,22,,0,,4,,,M,,M,0,,,,,,<31,
1999/9/5,1999,9,5,,32.2,,17.2,,24.7,,0,,6.7,,,M,,M,0,,,,,,<31,
1999/9/6,1999,9,6,,27.7,,16.5,,22.1,,0,,4.1,,,M,,M,0,,,,,,<31,
1999/9/7,1999,9,7,,27.3,,16.5,,21.9,,0,,3.9,,,M,,M,5,,,,24,,32,
1999/9/8,1999,9,8,,26.1,,13.9,,20,,0,,2,,,M,,M,5,,,,16,,32,
1999/9/9,1999,9,9,,20.5,,13,,16.8,,1.2,,0,,,M,,M,21,,,,,,<31,
1999/9/10,1999,9,10,,25.5,,17.7,,21.6,,0,,3.6,,,M,,M,32,,,,,,<31,
1999/9/11,1999,9,11,,22.5,,13.8,,18.2,,0,,0.2,,,M,,M,12,,,,12,,32,
1999/9/12,1999,9,12,,19.8,,8.6,,14.2,,3.8,,0,,,M,,M,1,,,,29,,43,
1999/9/13,1999,9,13,,23.7,,6.9,,15.3,,2.7,,0,,,M,,M,0,,,,,,<31,
1999/9/14,1999,9,14,,23.1,,12,,17.6,,0.4,,0,,,M,,M,0,,,,,,<31,
1999/9/15,1999,9,15,,23.7,,12.9,,18.3,,0,,0.3,,,M,,M,0,,,,,,<31,
1999/9/16,1999,9,16,,18.1,,11.2,,14.7,,3.3,,0,,,M,,M,0,,,,,,<31,
1999/9/17,1999,9,17,,11.8,,10.6,,11.2,,6.8,,0,,,M,,M,26,,,,2,,48,
1999/9/18,1999,9,18,,15.8,,4.3,,10.1,,7.9,,0,,,M,,M,2,,,,,,<31,
1999/9/19,1999,9,19,,20.6,,2.1,,11.4,,6.6,,0,,,M,,M,0,,,,,,<31,
1999/9/20,1999,9,20,,20.2,,4.1,,12.2,,5.8,,0,,,M,,M,0,,,,18,,39,
1999/9/21,1999,9,21,,15.1,,8.7,,11.9,,6.1,,0,,,M,,M,3,,,,36,,35,
1999/9/22,1999,9,22,,12,,8.7,,10.4,,7.6,,0,,,M,,M,2,,,,,,<31,
1999/9/23,1999,9,23,,15.2,,10,,12.6,,5.4,,0,,,M,,M,3,,,,33,,41,
1999/9/24,1999,9,24,,16.3,,8.6,,12.5,,5.5,,0,,,M,,M,2,,,,28,,32,
1999/9/25,1999,9,25,,15.1,,7.1,,11.1,,6.9,,0,,,M,,M,2,,,,,,<31,
1999/9/26,1999,9,26,,15.3,,2.8,,9.1,,8.9,,0,,,M,,M,1,,,,,,<31,
1999/9/27,1999,9,27,,22.1,,1,,11.6,,6.4,,0,,,M,,M,0,,,,,,<31,
1999/9/28,1999,9,28,,26.1,,4.8,,15.5,,2.5,,0,,,M,,M,0,,,,,,<31,
1999/9/29,1999,9,29,,19.2,,8.3,,13.8,,4.2,,0,,,M,,M,2,,,,15,,33,
1999/9/30,1999,9,30,,19.8,,8.5,,14.2,,3.8,,0,,,M,,M,5,,,,14,,59,
1999/10/1,1999,10,1,,17,,5,,11,,7,,0,,,M,,M,0,,,,19,,35,
1999/10/2,1999,10,2,,11.8,,3.2,,7.5,,10.5,,0,,,M,,M,0,,,,30,,32,
1999/10/3,1999,10,3,,13.2,,4.5,,8.9,,9.1,,0,,,M,,M,2,,,,28,,48,
1999/10/4,1999,10,4,,7.6,,-3.2,,2.2,,15.8,,0,,,M,,M,0,,,,30,,37,
1999/10/5,1999,10,5,,8.6,,-4.1,,2.3,,15.7,,0,,,M,,M,0,,,,,,<31,
1999/10/6,1999,10,6,,9.1,,-1.7,,3.7,,14.3,,0,,,M,,M,0,,,,31,,35,
1999/10/7,1999,10,7,,6.2,,1.3,,3.8,,14.2,,0,,,M,,M,5,,,,32,,50,
1999/10/8,1999,10,8,,6.7,,-0.7,,3,,15,,0,,,M,,M,0,,,,,,<31,
1999/10/9,1999,10,9,,12.6,,3.8,,8.2,,9.8,,0,,,M,,M,11,,,,29,,46,
1999/10/10,1999,10,10,,11.9,,3.4,,7.7,,10.3,,0,,,M,,M,2,,,,28,,39,
1999/10/11,1999,10,11,,11.3,,4.3,,7.8,,10.2,,0,,,M,,M,5,,,,29,,48,
1999/10/12,1999,10,12,,7.4,,-0.7,,3.4,,14.6,,0,,,M,,M,0,,,,32,,54,
1999/10/13,1999,10,13,,9.3,,-1.7,,3.8,,14.2,,0,,,M,,M,5,,,,,,<31,
1999/10/14,1999,10,14,,9.6,,1.1,,5.4,,12.6,,0,,,M,,M,17,,,,32,,67,
1999/10/15,1999,10,15,,6.4,,-1.2,,2.6,,15.4,,0,,,M,,M,0,,,,31,,61,
1999/10/16,1999,10,16,,8.4,,0.5,,4.5,,13.5,,0,,,M,,M,5,,,,,,<31,
1999/10/17,1999,10,17,,9.2,,3.5,,6.4,,11.6,,0,,,M,,M,0,,,,33,,33,
1999/10/18,1999,10,18,,3.6,,-2,,0.8,,17.2,,0,,,M,,M,7,,,,33,,46,
1999/10/19,1999,10,19,,1.9,,-4.5,,-1.3,,19.3,,0,,,M,,M,1,,,,33,,48,
1999/10/20,1999,10,20,,6.8,,-3.9,,1.5,,16.5,,0,,,M,,M,1,,,,13,,32,
1999/10/21,1999,10,21,,7.2,,-2,,2.6,,15.4,,0,,,M,,M,1,,,,,,<31,
1999/10/22,1999,10,22,,8.6,,-3,,2.8,,15.2,,0,,,M,,M,0,,,,14,,46,
1999/10/23,1999,10,23,,8.6,,4.5,,6.6,,11.4,,0,,,M,,M,2,,,,19,,43,
1999/10/24,1999,10,24,,6.9,,0,,3.5,,14.5,,0,,,M,,M,0,,,,24,,43,
1999/10/25,1999,10,25,,2.6,,-1.9,,0.4,,17.6,,0,,,M,,M,3,,,,31,,52,
1999/10/26,1999,10,26,,4.1,,-2.9,,0.6,,17.4,,0,,,M,,M,0,,,,,,<31,
1999/10/27,1999,10,27,,4.1,,-2.3,,0.9,,17.1,,0,,,M,,M,0,,,,33,,41,
1999/10/28,1999,10,28,,2,,-7.1,,-2.6,,20.6,,0,,,M,,M,0,,,,,,<31,
1999/10/29,1999,10,29,,6.4,,-2.9,,1.8,,16.2,,0,,,M,,M,4,,,,29,,61,
1999/10/30,1999,10,30,,4.6,,-3.7,,0.5,,17.5,,0,,,M,,M,0,,,,,,<31,
1999/10/31,1999,10,31,,13.6,,4.3,,9,,9,,0,,,M,,M,1,,,,29,,57,
1999/11/1,1999,11,1,,9.3,,-1,,4.2,,13.8,,0,,,M,,M,0,,,,31,,52,
1999/11/2,1999,11,2,,16.3,,-1.4,,7.5,,10.5,,0,,,M,,M,0,,,,16,,50,
1999/11/3,1999,11,3,,16.1,,5.4,,10.8,,7.2,,0,,,M,,M,14,,,,25,,61,
1999/11/4,1999,11,4,,5.6,,1.6,,3.6,,14.4,,0,,,M,,M,0,,,,28,,56,
1999/11/5,1999,11,5,,8.7,,1,,4.9,,13.1,,0,,,M,,M,0,,,,27,,50,
1999/11/6,1999,11,6,,6.1,,-0.2,,3,,15,,0,,,M,,M,0,,,,29,,43,
1999/11/7,1999,11,7,,2.7,,-2.4,,0.2,,17.8,,0,,,M,,M,1,,,,30,,54,
1999/11/8,1999,11,8,,-1.6,,-6.1,,-3.9,,21.9,,0,,,M,,M,0,,,,32,,56,
1999/11/9,1999,11,9,,-2,,-5.8,,-3.9,,21.9,,0,,,M,,M,0,,,,33,,32,
1999/11/10,1999,11,10,,-0.8,,-7.9,,-4.4,,22.4,,0,,,M,,M,0,,,,,,<31,
1999/11/11,1999,11,11,,-4.4,,-8.6,,-6.5,,24.5,,0,,,M,,M,,M,,,,,<31,
1999/11/12,1999,11,12,,-0.6,,-6.5,,-3.6,,21.6,,0,,,M,,M,0,,,,32,,35,
1999/11/13,1999,11,13,,0.9,,-5.8,,-2.5,,20.5,,0,,,M,,M,0,,,,,,<31,
1999/11/14,1999,11,14,,4.7,,0.4,,2.6,,15.4,,0,,,M,,M,12,,,,15,,48,
1999/11/15,1999,11,15,,3.4,,0.5,,2,,16,,0,,,M,,M,25,,,,,,<31,
1999/11/16,1999,11,16,,2.4,,-0.7,,0.9,,17.1,,0,,,M,,M,2,,,,33,,41,
1999/11/17,1999,11,17,,-0.6,,-8.8,,-4.7,,22.7,,0,,,M,,M,6,,,,33,,67,
1999/11/18,1999,11,18,,-4.9,,-14.4,,-9.7,,27.7,,0,,,M,,M,0,,,,30,,37,
1999/11/19,1999,11,19,,3.3,,-17.3,,-7,,25,,0,,,M,,M,0,,,,15,,39,
1999/11/20,1999,11,20,,7,,2.2,,4.6,,13.4,,0,,,M,,M,0,,,,16,,35,
1999/11/21,1999,11,21,,5.5,,-1.2,,2.2,,15.8,,0,,,M,,M,0,,,,,,<31,
1999/11/22,1999,11,22,,4.2,,-0.3,,2,,16,,0,,,M,,M,1,,,,,,<31,
1999/11/23,1999,11,23,,10.7,,-1.8,,4.5,,13.5,,0,,,M,,M,4,,,,32,,57,
1999/11/24,1999,11,24,,9.7,,-2.2,,3.8,,14.2,,0,,,M,,M,0,,,,15,,39,
1999/11/25,1999,11,25,,8.7,,-3.6,,2.6,,15.4,,0,,,M,,M,0,,,,25,,52,
1999/11/26,1999,11,26,,2.1,,-4.2,,-1.1,,19.1,,0,,,M,,M,9,,,,16,,37,
1999/11/27,1999,11,27,,9.5,,0.4,,5,,13,,0,,,M,,M,18,,,,15,,32,
1999/11/28,1999,11,28,,4,,-1.5,,1.3,,16.7,,0,,,M,,M,2,,,,32,,44,
1999/11/29,1999,11,29,,-1.1,,-4.1,,-2.6,,20.6,,0,,,M,,M,0,,,,30,,37,
1999/11/30,1999,11,30,,-3.6,,-10.1,,-6.9,,24.9,,0,,,M,,M,0,,,,,,<31,
1999/12/1,1999,12,1,,-3.3,,-14.1,,-8.7,,26.7,,0,,,M,,M,0,,,,34,,32,
1999/12/2,1999,12,2,,-0.7,,-6,,-3.4,,21.4,,0,,,M,,M,0,,,,32,,35,
1999/12/3,1999,12,3,,0.8,,-8.2,,-3.7,,21.7,,0,,,M,,M,0,,,,,,<31,
1999/12/4,1999,12,4,,0.3,,-8.7,,-4.2,,22.2,,0,,,M,,M,0,,,,,,<31,
1999/12/5,1999,12,5,,5.3,,-1.2,,2.1,,15.9,,0,,,M,,M,14,,,,13,,32,
1999/12/6,1999,12,6,,6.4,,0.5,,3.5,,14.5,,0,,,M,,M,4,,,,32,,33,
1999/12/7,1999,12,7,,0.7,,-2.3,,-0.8,,18.8,,0,,,M,,M,5,,,,33,,46,
1999/12/8,1999,12,8,,-0.3,,-4.3,,-2.3,,20.3,,0,,,M,,M,0,,,,34,,43,
1999/12/9,1999,12,9,,0.5,,-2.2,,-0.9,,18.9,,0,,,M,,M,0,,,,33,,41,
1999/12/10,1999,12,10,,1.2,,-0.2,,0.5,,17.5,,0,,,M,,M,2,,,,13,,41,
1999/12/11,1999,12,11,,1.9,,0.4,,1.2,,16.8,,0,,,M,,M,4.9,,,,32,,43,
1999/12/12,1999,12,12,,2.4,,0.7,,1.6,,16.4,,0,,,M,,M,0,,,,,,<31,
1999/12/13,1999,12,13,,1.8,,0.3,,1.1,,16.9,,0,,,M,,M,6.1,,,,,,<31,
1999/12/14,1999,12,14,,0.4,,-10.2,,-4.9,,22.9,,0,,,M,,M,1,,,,35,,39,
1999/12/15,1999,12,15,,-2.7,,-12.3,,-7.5,,25.5,,0,,,M,,M,2,,,,,,<31,
1999/12/16,1999,12,16,,-0.8,,-9.9,,-5.4,,23.4,,0,,,M,,M,3,,,,14,,35,
1999/12/17,1999,12,17,,1.2,,-8.8,,-3.8,,21.8,,0,,,M,,M,1,,,,28,,41,
1999/12/18,1999,12,18,,-7,,-8.6,,-7.8,,25.8,,0,,,M,,M,0,,,,27,,46,
1999/12/19,1999,12,19,,-6.9,,-13.4,,-10.2,,28.2,,0,,,M,,M,0,,,,28,,37,
1999/12/20,1999,12,20,,-3.6,,-16,,-9.8,,27.8,,0,,,M,,M,5,,,,15,,39,
1999/12/21,1999,12,21,,2.3,,-8.6,,-3.2,,21.2,,0,,,M,,M,5,,,,31,,44,
1999/12/22,1999,12,22,,-8.4,,-15.4,,-11.9,,29.9,,0,,,M,,M,0,,,,,,<31,
1999/12/23,1999,12,23,,-9.2,,-14.9,,-12.1,,30.1,,0,,,M,,M,0,,,,27,,39,
1999/12/24,1999,12,24,,-14.4,,-16.7,,-15.6,,33.6,,0,,,M,,M,0,,,,30,,37,
1999/12/25,1999,12,25,,-9.8,,-15.4,,-12.6,,30.6,,0,,,M,,M,2,,,,31,,33,
1999/12/26,1999,12,26,,-5.9,,-14.7,,-10.3,,28.3,,0,,,M,,M,0,,,,,,<31,
1999/12/27,1999,12,27,,-6.4,,-14,,-10.2,,28.2,,0,,,M,,M,0,,,,28,,39,
1999/12/28,1999,12,28,,-12.5,,-18.8,,-15.7,,33.7,,0,,,M,,M,0,,,,29,,32,
1999/12/29,1999,12,29,,-11.6,,-18.5,,-15.1,,33.1,,0,,,M,,M,0,,,,33,,37,
1999/12/30,1999,12,30,,-11.5,,-17.5,,-14.5,,32.5,,0,,,M,,M,2,,,,27,,35,
1999/12/31,1999,12,31,,-14.7,,-20.9,,-17.8,,35.8,,0,,,M,,M,0,,,,30,,32,
