Station Name,EASTEND CYPRESS (AUT),,,,,,,,,,,,,,,,,,,,,,,,,
Province,SASKATCHEWAN,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,49.44,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-108.99,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,1079.6,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,4032322,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71131,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WEH,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2012/8/5,2012,8,5,,31,,10.6,,20.8,,0,,2.8,,,M,,M,0,,,,,,<31,
2012/8/6,2012,8,6,,34.1,,15.6,,24.9,,0,,6.9,,,M,,M,0,,,,5,,35,
2012/8/7,2012,8,7,,28,,14.1,,21.1,,0,,3.1,,,M,,M,0,,,,32,,48,
2012/8/8,2012,8,8,,31,,13.3,,22.2,,0,,4.2,,,M,,M,0,,,,25,,37,
2012/8/9,2012,8,9,,29.7,,15.1,,22.4,,0,,4.4,,,M,,M,0,,,,1,,37,
2012/8/10,2012,8,10,,33.4,,14.8,,24.1,,0,,6.1,,,M,,M,0,,,,7,,37,
2012/8/11,2012,8,11,,26,,14.4,,20.2,,0,,2.2,,,M,,M,0,,,,34,,48,
2012/8/12,2012,8,12,,24.7,,13,,18.9,,0,,0.9,,,M,,M,0,,,,,,<31,
2012/8/13,2012,8,13,,25.5,,12.2,,18.9,,0,,0.9,,,M,,M,0,,,,,,<31,
2012/8/14,2012,8,14,,29.5,,11.7,,20.6,,0,,2.6,,,M,,M,4.1,,,,34,,57,
2012/8/15,2012,8,15,,14.1,,3.9,,9,,9,,0,,,M,,M,0.7,,,,35,,48,
2012/8/16,2012,8,16,,21.5,,3,,12.3,,5.7,,0,,,M,,M,0,,,,,,<31,
2012/8/17,2012,8,17,,24.7,,6.3,,15.5,,2.5,,0,,,M,,M,0,,,,1,,43,
2012/8/18,2012,8,18,,26.9,,9.2,,18.1,,0,,0.1,,,M,,M,0,,,,,,<31,
2012/8/19,2012,8,19,,29.6,,11.1,,20.4,,0,,2.4,,,M,,M,0,,,,,,<31,
2012/8/20,2012,8,20,,32.1,,10.7,,21.4,,0,,3.4,,,M,,M,0,,,,25,,44,
2012/8/21,2012,8,21,,33.2,,13.8,,23.5,,0,,5.5,,,M,,M,0,,,,25,,52,
2012/8/22,2012,8,22,,26.3,,12.3,,19.3,,0,,1.3,,,M,,M,0,,,,30,,39,
2012/8/23,2012,8,23,,28.9,,11.2,,20.1,,0,,2.1,,,M,,M,0,,,,,,<31,
2012/8/24,2012,8,24,,20.4,,5.9,,13.2,,4.8,,0,,,M,,M,0,,,,28,,72,
2012/8/25,2012,8,25,,19.4,,2.6,,11,,7,,0,,,M,,M,0,,,,28,,56,
2012/8/26,2012,8,26,,24.4,,3.4,,13.9,,4.1,,0,,,M,,M,0.2,,,,,,<31,
2012/8/27,2012,8,27,,31.3,,11,,21.2,,0,,3.2,,,M,,M,0,,,,12,,43,
2012/8/28,2012,8,28,,33,,14.3,,23.7,,0,,5.7,,,M,,M,0,,,,19,,37,
2012/8/29,2012,8,29,,24.6,,9.3,,17,,1,,0,,,M,,M,0,,,,27,,59,
2012/8/30,2012,8,30,,25.3,,8,,16.7,,1.3,,0,,,M,,M,0,,,,23,,41,
2012/8/31,2012,8,31,,29.7,,10.7,,20.2,,0,,2.2,,,M,,M,0,,,,15,,39,
2012/9/1,2012,9,1,,26.6,,7.1,,16.9,,1.1,,0,,,M,,M,0,,,,12,,41,
2012/9/2,2012,9,2,,23.7,,4.4,,14.1,,3.9,,0,,,M,,M,0,,,,27,,56,
2012/9/3,2012,9,3,,22.1,,5.5,,13.8,,4.2,,0,,,M,,M,0.4,,,,23,,44,
2012/9/4,2012,9,4,,17.2,,4.1,,10.7,,7.3,,0,,,M,,M,0,,,,30,,52,
2012/9/5,2012,9,5,,21.2,,3.4,,12.3,,5.7,,0,,,M,,M,0,,,,1,,41,
2012/9/6,2012,9,6,,17.9,,4.6,,11.3,,6.7,,0,,,M,,M,0,,,,32,,32,
2012/9/7,2012,9,7,,24,,3.6,,13.8,,4.2,,0,,,M,,M,0,,,,24,,43,
2012/9/8,2012,9,8,,23.9,,7.1,,15.5,,2.5,,0,,,M,,M,0,,,,4,,37,
2012/9/9,2012,9,9,,28.6,,7.8,,18.2,,0,,0.2,,,M,,M,0,,,,31,,63,
2012/9/10,2012,9,10,,24.8,,6.2,,15.5,,2.5,,0,,,M,,M,0,,,,26,,74,
2012/9/11,2012,9,11,,15.3,,0.4,,7.9,,10.1,,0,,,M,,M,0,,,,28,,59,
2012/9/12,2012,9,12,,15.1,,-0.5,,7.3,,10.7,,0,,,M,,M,0,,,,26,,54,
2012/9/13,2012,9,13,,21.9,,1.5,,11.7,,6.3,,0,,,M,,M,0,,,,31,,43,
2012/9/14,2012,9,14,,27.1,,7.5,,17.3,,0.7,,0,,,M,,M,0,,,,27,,41,
2012/9/15,2012,9,15,,22.3,,8.6,,15.5,,2.5,,0,,,M,,M,0.3,,,,4,,48,
2012/9/16,2012,9,16,,14.5,,5,,9.8,,8.2,,0,,,M,,M,0,,,,4,,48,
2012/9/17,2012,9,17,,19.6,,0.6,,10.1,,7.9,,0,,,M,,M,0,,,,24,,39,
2012/9/18,2012,9,18,,27.2,,3.8,,15.5,,2.5,,0,,,M,,M,0,,,,34,,57,
2012/9/19,2012,9,19,,19.8,,3.6,,11.7,,6.3,,0,,,M,,M,0,,,,35,,44,
2012/9/20,2012,9,20,,19.6,,4,,11.8,,6.2,,0,,,M,,M,0,,,,33,,48,
2012/9/21,2012,9,21,,23.5,,6.3,,14.9,,3.1,,0,,,M,,M,0,,,,31,,35,
2012/9/22,2012,9,22,,22.5,,3.7,,13.1,,4.9,,0,,,M,,M,0,,,,15,,37,
2012/9/23,2012,9,23,,25.3,,5.4,,15.4,,2.6,,0,,,M,,M,0,,,,,,<31,
2012/9/24,2012,9,24,,25.4,,9,,17.2,,0.8,,0,,,M,,M,0,,,,,M,,M
2012/9/25,2012,9,25,,25,,7.3,,16.2,,1.8,,0,,,M,,M,0,,,,,M,,M
2012/9/26,2012,9,26,,18,,6,,12,,6,,0,,,M,,M,0.2,,,,,M,,M
2012/9/27,2012,9,27,,18.8,,4.1,,11.5,,6.5,,0,,,M,,M,0,,,,,M,,M
2012/9/28,2012,9,28,,23.1,,8.1,,15.6,,2.4,,0,,,M,,M,0,,,,,M,,M
2012/9/29,2012,9,29,,25.3,,7.5,,16.4,,1.6,,0,,,M,,M,0,,,,,M,,M
2012/9/30,2012,9,30,,14.1,,2.2,,8.2,,9.8,,0,,,M,,M,0,,,,,M,,M
2012/10/1,2012,10,1,,22.5,,1.5,,12,,6,,0,,,M,,M,0,,,,,M,,M
2012/10/2,2012,10,2,,14.4,,3.8,,9.1,,8.9,,0,,,M,,M,0,,,,,M,,M
2012/10/3,2012,10,3,,4.5,,0.2,,2.4,,15.6,,0,,,M,,M,5,,,,,M,,M
2012/10/4,2012,10,4,,4.6,,-0.9,,1.9,,16.1,,0,,,M,,M,1.1,,,,,M,,M
2012/10/5,2012,10,5,,4.3,,-4.5,,-0.1,,18.1,,0,,,M,,M,1,,,,,M,,M
2012/10/6,2012,10,6,,9.3,,-5.8,,1.8,,16.2,,0,,,M,,M,0,,,,,M,,M
2012/10/7,2012,10,7,,16.6,,-1,,7.8,,10.2,,0,,,M,,M,0,,,,,M,,M
2012/10/8,2012,10,8,,9.5,,-1,,4.3,,13.7,,0,,,M,,M,0,,,,,M,,M
2012/10/9,2012,10,9,,7.7,,-7.9,,-0.1,,18.1,,0,,,M,,M,0.2,,,,,M,,M
2012/10/10,2012,10,10,,7,,-2.8,,2.1,,15.9,,0,,,M,,M,0.2,,,,,M,,M
2012/10/11,2012,10,11,,1.3,,-4.6,,-1.7,,19.7,,0,,,M,,M,0,,,,,M,,M
2012/10/12,2012,10,12,,15.5,,-3.4,,6.1,,11.9,,0,,,M,,M,0.2,,,,,M,,M
2012/10/13,2012,10,13,,17.4,,2.9,,10.2,,7.8,,0,,,M,,M,0,,,,,M,,M
2012/10/14,2012,10,14,,19.3,,1.7,,10.5,,7.5,,0,,,M,,M,0.3,,,,,M,,M
2012/10/15,2012,10,15,,18.8,,4.5,,11.7,,6.3,,0,,,M,,M,,M,,,,,<31,
2012/10/16,2012,10,16,,14.9,,3,,9,,9,,0,,,M,,M,2.2,,,,33,,85,
2012/10/17,2012,10,17,,7.3,,0.8,,4.1,,13.9,,0,,,M,,M,2.3,,,,30,,85,
2012/10/18,2012,10,18,,8.9,,-6,,1.5,,16.5,,0,,,M,,M,0,,,,31,,54,
2012/10/19,2012,10,19,,18.6,,-0.5,,9.1,,8.9,,0,,,M,,M,0,,,,25,,74,
2012/10/20,2012,10,20,,13.1,,-3.5,,4.8,,13.2,,0,,,M,,M,,M,,,,,<31,
2012/10/21,2012,10,21,,5.9,,-11.3,,-2.7,,20.7,,0,,,M,,M,0,,,,,,<31,
2012/10/22,2012,10,22,,4.1,,-2.6,,0.8,,17.2,,0,,,M,,M,1.9,,,,8,,43,
2012/10/23,2012,10,23,,-0.3,,-7.1,,-3.7,,21.7,,0,,,M,,M,2.4,,,,26,,59,
2012/10/24,2012,10,24,,-4.9,,-7.5,,-6.2,,24.2,,0,,,M,,M,0,,,,29,,50,
2012/10/25,2012,10,25,,-5.4,,-7.7,,-6.6,,24.6,,0,,,M,,M,0,,,,30,,48,
2012/10/26,2012,10,26,,-4.7,,-11,,-7.9,,25.9,,0,,,M,,M,1.5,,,,,,<31,
2012/10/27,2012,10,27,,-4.6,,-12.5,,-8.6,,26.6,,0,,,M,,M,0,,,,14,,33,
2012/10/28,2012,10,28,,-0.1,,-4.7,,-2.4,,20.4,,0,,,M,,M,0.7,,,,,,<31,
2012/10/29,2012,10,29,,2.6,,-3.1,,-0.3,,18.3,,0,,,M,,M,1.7,,,,,,<31,
2012/10/30,2012,10,30,,10.2,,-1.6,,4.3,,13.7,,0,,,M,,M,0,,,,1,,37,
2012/10/31,2012,10,31,,-0.9,,-4.7,,-2.8,,20.8,,0,,,M,,M,0,,,,2,,43,
2012/11/1,2012,11,1,,1.4,,-2.6,,-0.6,,18.6,,0,,,M,,M,1.4,,,,12,,37,
2012/11/2,2012,11,2,,0.7,,-2.8,,-1.1,,19.1,,0,,,M,,M,0.2,,,,31,,39,
2012/11/3,2012,11,3,,2.2,,-3,,-0.4,,18.4,,0,,,M,,M,0.3,,,,15,,35,
2012/11/4,2012,11,4,,9.8,,-0.5,,4.7,,13.3,,0,,,M,,M,0,,,,32,,48,
2012/11/5,2012,11,5,,12.9,,-2.1,,5.4,,12.6,,0,,,M,,M,0,,,,3,,69,
2012/11/6,2012,11,6,,8.6,,-3,,2.8,,15.2,,0,,,M,,M,0,,,,,,<31,
2012/11/7,2012,11,7,,9.8,,-2.4,,3.7,,14.3,,0,,,M,,M,0.5,,,,30,,52,
2012/11/8,2012,11,8,,-1.3,,-8.4,,-4.9,,22.9,,0,,,M,,M,1.4,,,,30,,48,
2012/11/9,2012,11,9,,-8.2,,-13,,-10.6,,28.6,,0,,0,,,M,5.5,,3,,6,,46,
2012/11/10,2012,11,10,,-12.6,,-17.4,,-15,,33,,0,,,M,,M,0.4,,9,,32,,39,
2012/11/11,2012,11,11,,-12.8,,-21.1,,-17,,35,,0,,,M,,M,0,,7,,31,,37,
2012/11/12,2012,11,12,,-3.5,,-17.4,,-10.5,,28.5,,0,,,M,,M,0,,7,,25,,32,
2012/11/13,2012,11,13,,-0.9,,-8.8,,-4.9,,22.9,,0,,,M,,M,0,,7,,,,<31,
2012/11/14,2012,11,14,,0.7,,-9.4,,-4.4,,22.4,,0,,,M,,M,0,,6,,1,,43,
2012/11/15,2012,11,15,,-1.7,,-10,,-5.9,,23.9,,0,,,M,,M,0,,6,,,,<31,
2012/11/16,2012,11,16,,-0.1,,-10.7,,-5.4,,23.4,,0,,,M,,M,0,,7,,,,<31,
2012/11/17,2012,11,17,,2.9,,-6.5,,-1.8,,19.8,,0,,,M,,M,0,,6,,,,<31,
2012/11/18,2012,11,18,,2.7,,-5.3,,-1.3,,19.3,,0,,,M,,M,0,,7,,25,,32,
2012/11/19,2012,11,19,,3.3,,-8.2,,-2.5,,20.5,,0,,,M,,M,0,,6,,,,<31,
2012/11/20,2012,11,20,,5.1,,1.3,,3.2,,14.8,,0,,,M,,M,0,,7,,23,,37,
2012/11/21,2012,11,21,,4,,-8.1,,-2.1,,20.1,,0,,,M,,M,4.9,,3,,5,,35,
2012/11/22,2012,11,22,,-8,,-17.1,,-12.6,,30.6,,0,,,M,,M,0.3,,2,,32,,48,
2012/11/23,2012,11,23,,-3.1,,-16.9,,-10,,28,,0,,,M,,M,0,,2,,,,<31,
2012/11/24,2012,11,24,,3.1,,-9.3,,-3.1,,21.1,,0,,,M,,M,0,,2,,32,,43,
2012/11/25,2012,11,25,,-4.1,,-10.8,,-7.5,,25.5,,0,,,M,,M,0,,2,,,,<31,
2012/11/26,2012,11,26,,-5.1,,-9.2,,-7.2,,25.2,,0,,,M,,M,0.3,,2,,26,,32,
2012/11/27,2012,11,27,,-2.8,,-9.4,,-6.1,,24.1,,0,,,M,,M,0,,3,,,,<31,
2012/11/28,2012,11,28,,-1.6,,-11.9,,-6.8,,24.8,,0,,,M,,M,0,,3,,7,,35,
2012/11/29,2012,11,29,,-6.1,,-11.7,,-8.9,,26.9,,0,,,M,,M,0.3,,3,,,,<31,
2012/11/30,2012,11,30,,2.9,,-8.3,,-2.7,,20.7,,0,,,M,,M,0.2,,3,,,,<31,
2012/12/1,2012,12,1,,-4.1,,-10.1,,-7.1,,25.1,,0,,,M,,M,0,,3,,,,<31,
2012/12/2,2012,12,2,,3.3,,-6.4,,-1.6,,19.6,,0,,,M,,M,0,,3,,25,,44,
2012/12/3,2012,12,3,,2.9,,-8.3,,-2.7,,20.7,,0,,,M,,M,0,,2,,25,,43,
2012/12/4,2012,12,4,,0.7,,-7.9,,-3.6,,21.6,,0,,,M,,M,0,,2,,17,,32,
2012/12/5,2012,12,5,,5.9,,-3.7,,1.1,,16.9,,0,,,M,,M,0,,2,,28,,74,
2012/12/6,2012,12,6,,-1.4,,-10.7,,-6.1,,24.1,,0,,,M,,M,0,,2,,,,<31,
2012/12/7,2012,12,7,,-7,,-10.7,,-8.9,,26.9,,0,,0,,,M,4.4,,2,,,,<31,
2012/12/8,2012,12,8,,-8.7,,-16.9,,-12.8,,30.8,,0,,,M,,M,0.4,,8,,1,,48,
2012/12/9,2012,12,9,,-12.1,,-16.1,,-14.1,,32.1,,0,,,M,,M,0,,8,,23,,35,
2012/12/10,2012,12,10,,-2.9,,-13,,-8,,26,,0,,,M,,M,0.3,,5,,29,,61,
2012/12/11,2012,12,11,,-1.3,,-9.6,,-5.5,,23.5,,0,,,M,,M,0,,3,,,,<31,
2012/12/12,2012,12,12,,-2.7,,-13.7,,-8.2,,26.2,,0,,,M,,M,0.2,,2,,4,,32,
2012/12/13,2012,12,13,,-5.9,,-13.1,,-9.5,,27.5,,0,,,M,,M,0.2,,2,,,,<31,
2012/12/14,2012,12,14,,-7.3,,-16,,-11.7,,29.7,,0,,,M,,M,0,,2,,,,<31,
2012/12/15,2012,12,15,,-5.6,,-14.1,,-9.9,,27.9,,0,,,M,,M,0,,2,,,,<31,
2012/12/16,2012,12,16,,-7.3,,-16,,-11.7,,29.7,,0,,,M,,M,0,,2,,,,<31,
2012/12/17,2012,12,17,,-5.4,,-14.9,,-10.2,,28.2,,0,,,M,,M,0,,2,,,,<31,
2012/12/18,2012,12,18,,-3,,-12.7,,-7.9,,25.9,,0,,,M,,M,0.7,,4,,30,,59,
2012/12/19,2012,12,19,,-10.4,,-17.5,,-14,,32,,0,,,M,,M,0,,2,,32,,41,
2012/12/20,2012,12,20,,-3.2,,-14.5,,-8.9,,26.9,,0,,,M,,M,0,,3,,,,<31,
2012/12/21,2012,12,21,,-2.2,,-15.5,,-8.9,,26.9,,0,,,M,,M,0,,3,,35,,44,
2012/12/22,2012,12,22,,-15.3,,-17.1,,-16.2,,34.2,,0,,,M,,M,3.2,,5,,,,<31,
2012/12/23,2012,12,23,,-14.8,,-25.7,,-20.3,,38.3,,0,,0,,,M,1.9,,7,,9,,32,
2012/12/24,2012,12,24,,-18.4,,-24.5,,-21.5,,39.5,,0,,,M,,M,0.2,,9,,,,<31,
2012/12/25,2012,12,25,,-18.4,,-28.2,,-23.3,,41.3,,0,,,M,,M,0,,9,,,,<31,
2012/12/26,2012,12,26,,-18.3,,-24.7,,-21.5,,39.5,,0,,,M,,M,0.2,,9,,,,<31,
2012/12/27,2012,12,27,,-15.2,,-19.6,,-17.4,,35.4,,0,,,M,,M,0,,9,,,,<31,
2012/12/28,2012,12,28,,-10.5,,-21,,-15.8,,33.8,,0,,,M,,M,0,,8,,,,<31,
2012/12/29,2012,12,29,,-5.1,,-13.1,,-9.1,,27.1,,0,,,M,,M,0,,9,,,,<31,
2012/12/30,2012,12,30,,-5.2,,-11.2,,-8.2,,26.2,,0,,,M,,M,0.2,,9,,32,,32,
2012/12/31,2012,12,31,,-8.9,,-16.5,,-12.7,,30.7,,0,,,M,,M,0,,8,,,,<31,
