Station Name,EASTEND CYPRESS (AUT),,,,,,,,,,,,,,,,,,,,,,,,,
Province,SASKATCHEWAN,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,49.44,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-108.99,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,1079.6,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,4032322,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71131,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WEH,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2015/8/3,2015,8,3,,27.5,,11.8,,19.7,,0,,1.7,,,M,,M,0,,,,12,,44,
2015/8/4,2015,8,4,,25.7,,14.6,,20.2,,0,,2.2,,,M,,M,0,,,,24,,37,
2015/8/5,2015,8,5,,25.5,,10.3,,17.9,,0.1,,0,,,M,,M,0,,,,25,,39,
2015/8/6,2015,8,6,,19.7,,9.8,,14.8,,3.2,,0,,,M,,M,2.4,,,,30,,56,
2015/8/7,2015,8,7,,21.3,,8.8,,15.1,,2.9,,0,,,M,,M,0,,,,27,,54,
2015/8/8,2015,8,8,,24.7,,7.4,,16.1,,1.9,,0,,,M,,M,0,,,,,,<31,
2015/8/9,2015,8,9,,26.6,,9.5,,18.1,,0,,0.1,,,M,,M,0,,,,19,,35,
2015/8/10,2015,8,10,,30.6,,12.3,,21.5,,0,,3.5,,,M,,M,0,,,,16,,37,
2015/8/11,2015,8,11,,31.8,,14.5,,23.2,,0,,5.2,,,M,,M,0,,,,26,,37,
2015/8/12,2015,8,12,,32.7,,13,,22.9,,0,,4.9,,,M,,M,0.2,,,,26,,41,
2015/8/13,2015,8,13,,33.9,,15.8,,24.9,,0,,6.9,,,M,,M,0.2,,,,21,,33,
2015/8/14,2015,8,14,,34.3,,16.1,,25.2,,0,,7.2,,,M,,M,2.9,,,,23,,56,
2015/8/15,2015,8,15,,21.5,,8.3,,14.9,,3.1,,0,,,M,,M,1,,,,27,,69,
2015/8/16,2015,8,16,,16.2,,5.9,,11.1,,6.9,,0,,,M,,M,0,,,,31,,32,
2015/8/17,2015,8,17,,19.5,,5.1,,12.3,,5.7,,0,,,M,,M,0,,,,33,,35,
2015/8/18,2015,8,18,,17.9,,6.4,,12.2,,5.8,,0,,,M,,M,0,,,,1,,39,
2015/8/19,2015,8,19,,23.8,,3.7,,13.8,,4.2,,0,,,M,,M,0.2,,,,22,,35,
2015/8/20,2015,8,20,,24.2,,8.1,,16.2,,1.8,,0,,,M,,M,0,,,,33,,44,
2015/8/21,2015,8,21,,22,,7.5,,14.8,,3.2,,0,,,M,,M,0,,,,32,,48,
2015/8/22,2015,8,22,,14.4,,0.9,,7.7,,10.3,,0,,,M,,M,0.9,,,,34,,67,
2015/8/23,2015,8,23,,22.4,,0.2,,11.3,,6.7,,0,,,M,,M,0,,,,,,<31,
2015/8/24,2015,8,24,,27.5,,6.9,,17.2,,0.8,,0,,,M,,M,0,,,,16,,35,
2015/8/25,2015,8,25,,29.8,,8.1,,19,,0,,1,,,M,,M,0,,,,31,,37,
2015/8/26,2015,8,26,,28.8,,11.4,,20.1,,0,,2.1,,,M,,M,0.3,,,,,,<31,
2015/8/27,2015,8,27,,28.2,,10.3,,19.3,,0,,1.3,,,M,,M,0.3,,,,23,,37,
2015/8/28,2015,8,28,,28.8,,11.1,,20,,0,,2,,,M,,M,0,,,,23,,43,
2015/8/29,2015,8,29,,32.1,,13.3,,22.7,,0,,4.7,,,M,,M,0,,,,20,,96,
2015/8/30,2015,8,30,,25.7,,13.6,,19.7,,0,,1.7,,,M,,M,0,,,,24,,56,
2015/8/31,2015,8,31,,22.6,,6.2,,14.4,,3.6,,0,,,M,,M,0,,,,24,,63,
2015/9/1,2015,9,1,,27.3,,8.4,,17.9,,0.1,,0,,,M,,M,0.4,,,,25,,46,
2015/9/2,2015,9,2,,27.4,,10.1,,18.8,,0,,0.8,,,M,,M,0,,,,32,,48,
2015/9/3,2015,9,3,,18.1,,8.4,,13.3,,4.7,,0,,,M,,M,1.4,,,,32,,48,
2015/9/4,2015,9,4,,10.2,,6.7,,8.5,,9.5,,0,,,M,,M,5.5,,,,7,,44,
2015/9/5,2015,9,5,,9.6,,6.4,,8,,10,,0,,,M,,M,7.2,,,,8,,50,
2015/9/6,2015,9,6,,12.1,,2.4,,7.3,,10.7,,0,,,M,,M,0.5,,,,26,,78,
2015/9/7,2015,9,7,,14.3,,2.3,,8.3,,9.7,,0,,,M,,M,0,,,,28,,50,
2015/9/8,2015,9,8,,19.2,,0.6,,9.9,,8.1,,0,,,M,,M,0,,,,24,,50,
2015/9/9,2015,9,9,,18.7,,4.2,,11.5,,6.5,,0,,,M,,M,0.2,,,,33,,33,
2015/9/10,2015,9,10,,19.6,,6.7,,13.2,,4.8,,0,,,M,,M,0,,,,,,<31,
2015/9/11,2015,9,11,,23.8,,5.8,,14.8,,3.2,,0,,,M,,M,0,,,,,,<31,
2015/9/12,2015,9,12,,29.3,,8.6,,19,,0,,1,,,M,,M,0,,,,24,,43,
2015/9/13,2015,9,13,,18.3,,8.3,,13.3,,4.7,,0,,,M,,M,0.2,,,,34,,59,
2015/9/14,2015,9,14,,17.4,,6.7,,12.1,,5.9,,0,,,M,,M,0.5,,,,29,,56,
2015/9/15,2015,9,15,,13.6,,3.8,,8.7,,9.3,,0,,,M,,M,7.9,,,,5,,35,
2015/9/16,2015,9,16,,8.4,,2.4,,5.4,,12.6,,0,,,M,,M,8.9,,,,,,<31,
2015/9/17,2015,9,17,,15.3,,1.2,,8.3,,9.7,,0,,,M,,M,0,,,,24,,35,
2015/9/18,2015,9,18,,18.5,,1.5,,10,,8,,0,,,M,,M,0.2,,,,24,,48,
2015/9/19,2015,9,19,,21.1,,2,,11.6,,6.4,,0,,,M,,M,0,,,,24,,52,
2015/9/20,2015,9,20,,24.2,,5.5,,14.9,,3.1,,0,,,M,,M,0,,,,25,,69,
2015/9/21,2015,9,21,,14.9,,3.8,,9.4,,8.6,,0,,,M,,M,0,,,,32,,52,
2015/9/22,2015,9,22,,16.3,,1.1,,8.7,,9.3,,0,,,M,,M,0.5,,,,13,,57,
2015/9/23,2015,9,23,,23.4,,5.8,,14.6,,3.4,,0,,,M,,M,0,,,,19,,33,
2015/9/24,2015,9,24,,23.9,,5.2,,14.6,,3.4,,0,,,M,,M,0,,,,,,<31,
2015/9/25,2015,9,25,,28.3,,9.3,,18.8,,0,,0.8,,,M,,M,0,,,,,,<31,
2015/9/26,2015,9,26,,25.6,,6.1,,15.9,,2.1,,0,,,M,,M,0,,,,28,,37,
2015/9/27,2015,9,27,,16.7,,2.3,,9.5,,8.5,,0,,,M,,M,0,,,,26,,48,
2015/9/28,2015,9,28,,15.7,,-0.2,,7.8,,10.2,,0,,,M,,M,0,,,,,,<31,
2015/9/29,2015,9,29,,19.8,,0.5,,10.2,,7.8,,0,,,M,,M,0,,,,,,<31,
2015/9/30,2015,9,30,,22.4,,5.8,,14.1,,3.9,,0,,,M,,M,0,,,,,,<31,
2015/10/1,2015,10,1,,20.5,,4.9,,12.7,,5.3,,0,,,M,,M,0.4,,,,,,<31,
2015/10/2,2015,10,2,,14.1,,8.2,,11.2,,6.8,,0,,,M,,M,4,,,,,,<31,
2015/10/3,2015,10,3,,8.7,,1.8,,5.3,,12.7,,0,,,M,,M,24.2,,,,2,,44,
2015/10/4,2015,10,4,,1.8,,-0.9,,0.5,,17.5,,0,,,M,,M,3.9,,,,33,,48,
2015/10/5,2015,10,5,,9.5,,-0.7,,4.4,,13.6,,0,,,M,,M,0,,,,,,<31,
2015/10/6,2015,10,6,,15,,-0.9,,7.1,,10.9,,0,,,M,,M,0,,,,16,,39,
2015/10/7,2015,10,7,,16.6,,5,,10.8,,7.2,,0,,,M,,M,0,,,,31,,52,
2015/10/8,2015,10,8,,19.3,,3.8,,11.6,,6.4,,0,,,M,,M,0,,,,,,<31,
2015/10/9,2015,10,9,,24.2,,7.3,,15.8,,2.2,,0,,,M,,M,0,,,,26,,48,
2015/10/10,2015,10,10,,24.4,,10.9,,17.7,,0.3,,0,,,M,,M,0,,,,26,,70,
2015/10/11,2015,10,11,,16.8,,2.4,,9.6,,8.4,,0,,,M,,M,8.1,,,,31,,89,
2015/10/12,2015,10,12,,19.1,,0.2,,9.7,,8.3,,0,,,M,,M,0,,,,26,,56,
2015/10/13,2015,10,13,,17.4,,1.4,,9.4,,8.6,,0,,,M,,M,0,,,,31,,44,
2015/10/14,2015,10,14,,15.2,,0,,7.6,,10.4,,0,,,M,,M,0,,,,2,,35,
2015/10/15,2015,10,15,,11.4,,-2.8,,4.3,,13.7,,0,,,M,,M,0,,,,30,,37,
2015/10/16,2015,10,16,,13.4,,-0.4,,6.5,,11.5,,0,,,M,,M,0.8,,,,14,,41,
2015/10/17,2015,10,17,,17.6,,-0.8,,8.4,,9.6,,0,,,M,,M,0,,,,15,,41,
2015/10/18,2015,10,18,,17.8,,3.7,,10.8,,7.2,,0,,,M,,M,0.4,,,,34,,57,
2015/10/19,2015,10,19,,17.4,,3.5,,10.5,,7.5,,0,,,M,,M,0,,,,,,<31,
2015/10/20,2015,10,20,,11.5,,-2.1,,4.7,,13.3,,0,,,M,,M,1.5,,,,34,,72,
2015/10/21,2015,10,21,,,M,-2.1,E,,M,,M,,M,,M,,M,,M,,,,,<31,
2015/10/22,2015,10,22,,17.2,,1.8,,9.5,,8.5,,0,,,M,,M,0,,,,34,,41,
2015/10/23,2015,10,23,,12.3,,-3,,4.7,,13.3,,0,,,M,,M,0,,,,35,,48,
2015/10/24,2015,10,24,,11.3,,-2.5,,4.4,,13.6,,0,,,M,,M,0,,,,,,<31,
2015/10/25,2015,10,25,,10.9,,-1.1,,4.9,,13.1,,0,,,M,,M,0,,,,,,<31,
2015/10/26,2015,10,26,,10.5,,-0.3,,5.1,,12.9,,0,,,M,,M,0,,,,14,,46,
2015/10/27,2015,10,27,,3.8,,-6.3,,-1.3,,19.3,,0,,,M,,M,0.5,,,,32,,67,
2015/10/28,2015,10,28,,4.3,,-6.9,,-1.3,,19.3,,0,,,M,,M,0,,,,31,,39,
2015/10/29,2015,10,29,,3.9,,-7,,-1.6,,19.6,,0,,,M,,M,0,,,,23,,32,
2015/10/30,2015,10,30,,11.5,,-4.6,,3.5,,14.5,,0,,,M,,M,0,,,,30,,78,
2015/10/31,2015,10,31,,9.2,,-1.9,,3.7,,14.3,,0,,,M,,M,0.5,,,,30,,54,
2015/11/1,2015,11,1,,13.4,,-0.3,,6.6,,11.4,,0,,,M,,M,0.7,,0,T,25,,54,
2015/11/2,2015,11,2,,5.2,,-6,,-0.4,,18.4,,0,,,M,,M,0,,,,25,,39,
2015/11/3,2015,11,3,,4.3,,-0.4,,2,,16,,0,,,M,,M,4.1,,0,T,,,<31,
2015/11/4,2015,11,4,,3.5,,-2.3,,0.6,,17.4,,0,,,M,,M,2.9,,0,T,,,<31,
2015/11/5,2015,11,5,,4.1,,-5.2,,-0.6,,18.6,,0,,,M,,M,0.2,,,,,,<31,
2015/11/6,2015,11,6,,3,,-3.8,,-0.4,,18.4,,0,,,M,,M,0,,,,25,,35,
2015/11/7,2015,11,7,,10.7,,-4.1,,3.3,,14.7,,0,,,M,,M,0,,,,23,,56,
2015/11/8,2015,11,8,,10.9,,-3.3,,3.8,,14.2,,0,,,M,,M,0,,,,22,,35,
2015/11/9,2015,11,9,,2.3,,-2.2,,0.1,,17.9,,0,,,M,,M,2,,,,4,,44,
2015/11/10,2015,11,10,,-2,,-3.9,,-3,,21,,0,,,M,,M,2,,6,,1,,43,
2015/11/11,2015,11,11,,0,,-9,,-4.5,,22.5,,0,,,M,,M,0,,,,25,,37,
2015/11/12,2015,11,12,,-2.5,,-9.8,,-6.2,,24.2,,0,,,M,,M,0,,,,24,,35,
2015/11/13,2015,11,13,,6.5,,-3.3,,1.6,,16.4,,0,,,M,,M,0,,3,,24,,54,
2015/11/14,2015,11,14,,10.4,,-1,,4.7,,13.3,,0,,,M,,M,0,,0,T,25,,35,
2015/11/15,2015,11,15,,15.7,,1.7,,8.7,,9.3,,0,,,M,,M,0,,,,,,<31,
2015/11/16,2015,11,16,,9,,-8.7,,0.2,,17.8,,0,,,M,,M,0,,,,31,,80,
2015/11/17,2015,11,17,,7.9,,-9.6,,-0.9,,18.9,,0,,,M,,M,0.4,,,,23,,65,
2015/11/18,2015,11,18,,7.7,,-8.6,,-0.5,,18.5,,0,,,M,,M,1.5,,,,31,,89,
2015/11/19,2015,11,19,,-0.7,,-16.3,,-8.5,,26.5,,0,,,M,,M,0,,0,T,30,,46,
2015/11/20,2015,11,20,,-5.3,,-16.2,,-10.8,,28.8,,0,,,M,,M,0,,0,T,30,,46,
2015/11/21,2015,11,21,,2.2,,-14.1,,-6,,24,,0,,,M,,M,0,,0,T,29,,39,
2015/11/22,2015,11,22,,7,,-5.7,,0.7,,17.3,,0,,,M,,M,0,,1,,31,,41,
2015/11/23,2015,11,23,,1.6,,-3.7,,-1.1,,19.1,,0,,,M,,M,0,,0,T,12,,44,
2015/11/24,2015,11,24,,-1.8,,-10.8,,-6.3,,24.3,,0,,,M,,M,0.9,,0,T,2,,67,
2015/11/25,2015,11,25,,-8.9,,-18.1,,-13.5,,31.5,,0,,,M,,M,0.5,,0,T,34,,56,
2015/11/26,2015,11,26,,-4.7,,-16.8,,-10.8,,28.8,,0,,,M,,M,0,,1,,34,,43,
2015/11/27,2015,11,27,,-4.2,,-15.7,,-10,,28,,0,,,M,,M,0,,0,T,26,,37,
2015/11/28,2015,11,28,,5.4,,-12.5,,-3.6,,21.6,,0,,,M,,M,0,,0,T,,,<31,
2015/11/29,2015,11,29,,1.7,,-10.5,,-4.4,,22.4,,0,,,M,,M,0,,0,T,,,<31,
2015/11/30,2015,11,30,,3.1,,-9.9,,-3.4,,21.4,,0,,,M,,M,0,,0,T,,,<31,
2015/12/1,2015,12,1,,3.7,,-9.9,,-3.1,,21.1,,0,,,M,,M,0,,0,T,,,<31,
2015/12/2,2015,12,2,,0.1,,-8.7,,-4.3,,22.3,,0,,,M,,M,0,,0,T,23,,41,
2015/12/3,2015,12,3,,6.5,,-7.9,,-0.7,,18.7,,0,,,M,,M,0.2,,0,T,19,,41,
2015/12/4,2015,12,4,,7.6,,-2.9,,2.4,,15.6,,0,,,M,,M,0,,0,T,24,,43,
2015/12/5,2015,12,5,,5,,-5.8,,-0.4,,18.4,,0,,,M,,M,0,,0,T,23,,43,
2015/12/6,2015,12,6,,6.9,,-3.3,,1.8,,16.2,,0,,,M,,M,0,,0,T,24,,52,
2015/12/7,2015,12,7,,6.8,,-4.7,,1.1,,16.9,,0,,,M,,M,0,,0,T,24,,43,
2015/12/8,2015,12,8,,7.3,,-3.1,,2.1,,15.9,,0,,,M,,M,0,,0,T,24,,43,
2015/12/9,2015,12,9,,7.8,,-1.8,,3,,15,,0,,,M,,M,1.6,,0,T,27,,80,
2015/12/10,2015,12,10,,-1.7,,-5.2,,-3.5,,21.5,,0,,,M,,M,0.2,,0,T,29,,57,
2015/12/11,2015,12,11,,-2.9,,-5,,-4,,22,,0,,,M,,M,1.2,,0,T,,,<31,
2015/12/12,2015,12,12,,-3.2,,-8.4,,-5.8,,23.8,,0,,,M,,M,0.2,,1,,,,<31,
2015/12/13,2015,12,13,,-0.9,,-9,,-5,,23,,0,,,M,,M,0.9,,2,,,,<31,
2015/12/14,2015,12,14,,-3.6,,-8.2,,-5.9,,23.9,,0,,,M,,M,0.2,,0,T,34,,48,
2015/12/15,2015,12,15,,-5.7,,-10.9,,-8.3,,26.3,,0,,,M,,M,0,,,,,,<31,
2015/12/16,2015,12,16,,-5.5,,-11.4,,-8.5,,26.5,,0,,,M,,M,0.4,,,,31,,46,
2015/12/17,2015,12,17,,-8.8,,-15.6,,-12.2,,30.2,,0,,,M,,M,0,,,,32,,43,
2015/12/18,2015,12,18,,-12,,-20.3,,-16.2,,34.2,,0,,,M,,M,0.4,,,,,,<31,
2015/12/19,2015,12,19,,-5,,-13.3,,-9.2,,27.2,,0,,,M,,M,0,,,,24,,35,
2015/12/20,2015,12,20,,-7,,-14.9,,-11,,29,,0,,,M,,M,0,,,,,,<31,
2015/12/21,2015,12,21,,-4.7,,-13.2,,-9,,27,,0,,,M,,M,0,,,,25,,33,
2015/12/22,2015,12,22,,-3.8,,-10.1,,-7,,25,,0,,,M,,M,3.4,,,,3,,35,
2015/12/23,2015,12,23,,,M,-10.1,E,,M,,M,,M,,M,,M,,M,,,,,<31,
2015/12/24,2015,12,24,,-8.7,,-14.2,,-11.5,,29.5,,0,,,M,,M,0.7,,13,,,,<31,
2015/12/25,2015,12,25,,-14,,-23.7,,-18.9,,36.9,,0,,,M,,M,0.5,,14,,,,<31,
2015/12/26,2015,12,26,,-17.5,,-22.5,,-20,,38,,0,,,M,,M,0,,13,,,,<31,
2015/12/27,2015,12,27,,-8.6,,-19.9,,-14.3,,32.3,,0,,,M,,M,0,,11,,,,<31,
2015/12/28,2015,12,28,,-6.8,,-16.1,,-11.5,,29.5,,0,,,M,,M,0,,12,,34,,48,
2015/12/29,2015,12,29,,-12.2,,-17.2,,-14.7,,32.7,,0,,,M,,M,0,,11,,,,<31,
2015/12/30,2015,12,30,,-8.3,,-13.9,,-11.1,,29.1,,0,,,M,,M,0,,11,,32,,44,
2015/12/31,2015,12,31,,-4.8,,-15.6,,-10.2,,28.2,,0,,,M,,M,0,,11,,25,,43,
