Station Name,EASTEND CYPRESS (AUT),,,,,,,,,,,,,,,,,,,,,,,,,
Province,SASKATCHEWAN,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,49.44,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-108.99,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,1079.6,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,4032322,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71131,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WEH,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2009/8/4,2009,8,4,,13.7,,9.3,,11.5,,6.5,,0,,,M,,M,3.1,,,,4,,33,
2009/8/5,2009,8,5,,17.8,,9,,13.4,,4.6,,0,,,M,,M,0,,,,12,,35,
2009/8/6,2009,8,6,,22.4,,10.8,,16.6,,1.4,,0,,,M,,M,0.5,,,,12,,35,
2009/8/7,2009,8,7,,15.7,,8.2,,12,,6,,0,,,M,,M,0,,,,34,,39,
2009/8/8,2009,8,8,,19.2,,6.4,,12.8,,5.2,,0,,,M,,M,0.9,,,,,,<31,
2009/8/9,2009,8,9,,24.1,,9.5,,16.8,,1.2,,0,,,M,,M,0,,,,,,<31,
2009/8/10,2009,8,10,,27.8,,9,,18.4,,0,,0.4,,,M,,M,0,,,,27,,52,
2009/8/11,2009,8,11,,31.2,,11.3,,21.3,,0,,3.3,,,M,,M,0,,,,26,,57,
2009/8/12,2009,8,12,,26.1,,12.2,,19.2,,0,,1.2,,,M,,M,3.6,,,,29,,78,
2009/8/13,2009,8,13,,14.6,,10.3,,12.5,,5.5,,0,,,M,,M,4.6,,,,,,<31,
2009/8/14,2009,8,14,,17.5,,10.6,,14.1,,3.9,,0,,,M,,M,2.4,,,,28,,32,
2009/8/15,2009,8,15,,15.2,,7.8,,11.5,,6.5,,0,,,M,,M,0.5,,,,24,,57,
2009/8/16,2009,8,16,,13.2,,7.7,,10.5,,7.5,,0,,,M,,M,0.5,,,,35,,52,
2009/8/17,2009,8,17,,21.7,,5.7,,13.7,,4.3,,0,,,M,,M,0,,,,29,,37,
2009/8/18,2009,8,18,,23.5,,10,,16.8,,1.2,,0,,,M,,M,0.9,,,,35,,82,
2009/8/19,2009,8,19,,20.4,,9.1,,14.8,,3.2,,0,,,M,,M,0.6,,,,33,,74,
2009/8/20,2009,8,20,,20.6,,5.8,,13.2,,4.8,,0,,,M,,M,0,,,,1,,33,
2009/8/21,2009,8,21,,26.9,,9.2,,18.1,,0,,0.1,,,M,,M,0,,,,13,,48,
2009/8/22,2009,8,22,,27.6,,11.4,,19.5,,0,,1.5,,,M,,M,0,,,,33,,35,
2009/8/23,2009,8,23,,27.6,,13,,20.3,,0,,2.3,,,M,,M,0,,,,15,,41,
2009/8/24,2009,8,24,,22.9,,9.5,,16.2,,1.8,,0,,,M,,M,0,,,,35,,54,
2009/8/25,2009,8,25,,29.5,,7.8,,18.7,,0,,0.7,,,M,,M,0,,,,24,,35,
2009/8/26,2009,8,26,,29.6,,11.4,,20.5,,0,,2.5,,,M,,M,0,,,,29,,33,
2009/8/27,2009,8,27,,24.5,,10,,17.3,,0.7,,0,,,M,,M,0,,,,34,,41,
2009/8/28,2009,8,28,,24.8,,6.8,,15.8,,2.2,,0,,,M,,M,0,,,,,,<31,
2009/8/29,2009,8,29,,23.5,,10.3,,16.9,,1.1,,0,,,M,,M,0,,,,11,,39,
2009/8/30,2009,8,30,,25,,9,,17,,1,,0,,,M,,M,0,,,,15,,41,
2009/8/31,2009,8,31,,28.7,,10.3,,19.5,,0,,1.5,,,M,,M,0,,,,13,,37,
2009/9/1,2009,9,1,,30.3,,12.5,,21.4,,0,,3.4,,,M,,M,0,,,,,,<31,
2009/9/2,2009,9,2,,30.5,,14.2,,22.4,,0,,4.4,,,M,,M,0,,,,,,<31,
2009/9/3,2009,9,3,,33.6,,13.6,,23.6,,0,,5.6,,,M,,M,1.2,,,,20,,93,
2009/9/4,2009,9,4,,25.3,,8.2,,16.8,,1.2,,0,,,M,,M,0,,,,23,,44,
2009/9/5,2009,9,5,,28.6,,9.5,,19.1,,0,,1.1,,,M,,M,0,,,,10,,39,
2009/9/6,2009,9,6,,31,,14.7,,22.9,,0,,4.9,,,M,,M,0,,,,24,,69,
2009/9/7,2009,9,7,,20.1,,6,,13.1,,4.9,,0,,,M,,M,0,,,,26,,61,
2009/9/8,2009,9,8,,19.4,,3.7,,11.6,,6.4,,0,,,M,,M,0,,,,27,,65,
2009/9/9,2009,9,9,,23.2,,2.9,,13.1,,4.9,,0,,,M,,M,0,,,,26,,37,
2009/9/10,2009,9,10,,20.4,,7.9,,14.2,,3.8,,0,,,M,,M,0,,,,32,,76,
2009/9/11,2009,9,11,,20.1,,6.4,,13.3,,4.7,,0,,,M,,M,0,,,,,,<31,
2009/9/12,2009,9,12,,22,,7.3,,14.7,,3.3,,0,,,M,,M,0,,,,15,,48,
2009/9/13,2009,9,13,,19.7,,7.5,,13.6,,4.4,,0,,,M,,M,0,,,,12,,46,
2009/9/14,2009,9,14,,23.9,,8.4,,16.2,,1.8,,0,,,M,,M,0,,,,22,,39,
2009/9/15,2009,9,15,,26.8,,7.9,,17.4,,0.6,,0,,,M,,M,0,,,,,,<31,
2009/9/16,2009,9,16,,28.6,,12.9,,20.8,,0,,2.8,,,M,,M,0,,,,15,,37,
2009/9/17,2009,9,17,,33,,14.6,,23.8,,0,,5.8,,,M,,M,0,,,,33,,59,
2009/9/18,2009,9,18,,26,,9.3,,17.7,,0.3,,0,,,M,,M,0.2,,,,35,,39,
2009/9/19,2009,9,19,,31.7,,14,,22.9,,0,,4.9,,,M,,M,0,,,,28,,67,
2009/9/20,2009,9,20,,15.9,,7.1,,11.5,,6.5,,0,,,M,,M,1,,,,29,,72,
2009/9/21,2009,9,21,,16.7,,3,,9.9,,8.1,,0,,,M,,M,0,,,,35,,32,
2009/9/22,2009,9,22,,25.1,,5.6,,15.4,,2.6,,0,,,M,,M,0,,,,26,,32,
2009/9/23,2009,9,23,,29.2,,10.3,,19.8,,0,,1.8,,,M,,M,0,,,,21,,37,
2009/9/24,2009,9,24,,30.4,,9.4,,19.9,,0,,1.9,,,M,,M,0,,,,22,,37,
2009/9/25,2009,9,25,,21.9,,10.7,,16.3,,1.7,,0,,,M,,M,0,,,,1,,61,
2009/9/26,2009,9,26,,22.8,,6,,14.4,,3.6,,0,,,M,,M,0,,,,36,,63,
2009/9/27,2009,9,27,,12,,-0.8,,5.6,,12.4,,0,,,M,,M,0,,,,32,,74,
2009/9/28,2009,9,28,,14.5,,-2.1,,6.2,,11.8,,0,,,M,,M,0,,,,13,,65,
2009/9/29,2009,9,29,,18.9,,5.2,,12.1,,5.9,,0,,,M,,M,0,,,,34,,56,
2009/9/30,2009,9,30,,14.3,,2.9,,8.6,,9.4,,0,,,M,,M,2.7,,,,35,,74,
2009/10/1,2009,10,1,,8.1,,-3,,2.6,,15.4,,0,,,M,,M,0,,,,34,,56,
2009/10/2,2009,10,2,,11.8,,-4.5,,3.7,,14.3,,0,,,M,,M,0,,,,,,<31,
2009/10/3,2009,10,3,,4.9,,-2.7,,1.1,,16.9,,0,,,M,,M,0,,,,4,,32,
2009/10/4,2009,10,4,,4.9,,0.8,,2.9,,15.1,,0,,,M,,M,0,,,,,,<31,
2009/10/5,2009,10,5,,3.9,,-1.9,,1,,17,,0,,,M,,M,2.4,,,,3,,32,
2009/10/6,2009,10,6,,14.2,,-1.5,,6.4,,11.6,,0,,,M,,M,0.9,,,,33,,76,
2009/10/7,2009,10,7,,2,,-6.1,,-2.1,,20.1,,0,,,M,,M,0.6,,,,32,,72,
2009/10/8,2009,10,8,,4.2,,-10.2,,-3,,21,,0,,,M,,M,0.7,,,,35,,57,
2009/10/9,2009,10,9,,-6.8,,-13.1,,-10,,28,,0,,,M,,M,,M,,,,,<31,
2009/10/10,2009,10,10,,-5,,-9.9,,-7.5,,25.5,,0,,,M,,M,0,,,,32,,39,
2009/10/11,2009,10,11,,-4.8,,-11.7,,-8.3,,26.3,,0,,,M,,M,0.2,,,,,,<31,
2009/10/12,2009,10,12,,-4.7,,-13.1,,-8.9,,26.9,,0,,,M,,M,0,,,,,,<31,
2009/10/13,2009,10,13,,-0.6,,-7.5,,-4.1,,22.1,,0,,,M,,M,0,,,,11,,56,
2009/10/14,2009,10,14,,-1.1,,-3.5,,-2.3,,20.3,,0,,,M,,M,3.3,,,,12,,41,
2009/10/15,2009,10,15,,-0.2,,-3.4,,-1.8,,19.8,,0,,,M,,M,0,,,,,,<31,
2009/10/16,2009,10,16,,12,,-4.4,,3.8,,14.2,,0,,,M,,M,0,,,,22,,33,
2009/10/17,2009,10,17,,18.8,,2.6,,10.7,,7.3,,0,,,M,,M,0,,,,22,,37,
2009/10/18,2009,10,18,,12.4,,-1.3,,5.6,,12.4,,0,,,M,,M,0.2,,,,29,,69,
2009/10/19,2009,10,19,,4.8,,-1.4,,1.7,,16.3,,0,,,M,,M,0,,,,,,<31,
2009/10/20,2009,10,20,,5.9,,-0.9,,2.5,,15.5,,0,,,M,,M,0,,,,,,<31,
2009/10/21,2009,10,21,,9.6,,-0.1,,4.8,,13.2,,0,,,M,,M,0,,,,15,,32,
2009/10/22,2009,10,22,,10.8,,-0.7,,5.1,,12.9,,0,,,M,,M,0,,,,32,,50,
2009/10/23,2009,10,23,,10.2,,-2.3,,4,,14,,0,,,M,,M,0,,,,23,,35,
2009/10/24,2009,10,24,,8.2,,0.2,,4.2,,13.8,,0,,,M,,M,0,,,,32,,59,
2009/10/25,2009,10,25,,8.1,,-1.6,,3.3,,14.7,,0,,,M,,M,0,,,,28,,44,
2009/10/26,2009,10,26,,11.7,,-0.4,,5.7,,12.3,,0,,,M,,M,2.5,,,,26,,43,
2009/10/27,2009,10,27,,6.2,,-1,,2.6,,15.4,,0,,,M,,M,7,,,,36,,48,
2009/10/28,2009,10,28,,-0.2,,-2.7,,-1.5,,19.5,,0,,,M,,M,,M,,,,,<31,
2009/10/29,2009,10,29,,2.7,,-6.2,,-1.8,,19.8,,0,,,M,,M,0.2,,,,20,,35,
2009/10/30,2009,10,30,,3.3,,-2.4,,0.5,,17.5,,0,,,M,,M,0,,,,30,,43,
2009/10/31,2009,10,31,,15.6,,1.1,,8.4,,9.6,,0,,,M,,M,0,,,,30,,82,
2009/11/1,2009,11,1,,4.5,,-3.8,,0.4,,17.6,,0,,,M,,M,1.1,,,,33,,41,
2009/11/2,2009,11,2,,6.8,,-6.4,,0.2,,17.8,,0,,,M,,M,0.5,,,,23,,46,
2009/11/3,2009,11,3,,6.1,,-4.7,,0.7,,17.3,,0,,,M,,M,0,,,,35,,39,
2009/11/4,2009,11,4,,6.3,,-5.5,,0.4,,17.6,,0,,,M,,M,0,,,,,,<31,
2009/11/5,2009,11,5,,9.2,,-1,,4.1,,13.9,,0,,,M,,M,,M,,,,,<31,
2009/11/6,2009,11,6,,12.4,,-2,,5.2,,12.8,,0,,,M,,M,1.9,,,,26,,83,
2009/11/7,2009,11,7,,8.6,,-6.3,,1.2,,16.8,,0,,,M,,M,0,,,,27,,54,
2009/11/8,2009,11,8,,6.2,,-4.4,,0.9,,17.1,,0,,,M,,M,0,,,,25,,59,
2009/11/9,2009,11,9,,8.2,,-6.8,,0.7,,17.3,,0,,,M,,M,0,,,,20,,39,
2009/11/10,2009,11,10,,11.8,,-2.5,,4.7,,13.3,,0,,,M,,M,0,,1,,27,,59,
2009/11/11,2009,11,11,,6,,-7.1,,-0.6,,18.6,,0,,,M,,M,0,,1,,24,,32,
2009/11/12,2009,11,12,,2.4,,-7.8,,-2.7,,20.7,,0,,,M,,M,0,,,,32,,32,
2009/11/13,2009,11,13,,2,,-12.2,,-5.1,,23.1,,0,,,M,,M,0,,1,,22,,39,
2009/11/14,2009,11,14,,2.5,,-10.8,,-4.2,,22.2,,0,,,M,,M,0,,,,33,,39,
2009/11/15,2009,11,15,,5.9,,-12.3,,-3.2,,21.2,,0,,,M,,M,0.2,,1,,25,,48,
2009/11/16,2009,11,16,,10.3,,-3.2,,3.6,,14.4,,0,,,M,,M,0,,1,,25,,52,
2009/11/17,2009,11,17,,15.4,,1.2,,8.3,,9.7,,0,,,M,,M,0,,,,23,,41,
2009/11/18,2009,11,18,,7,,-5.8,,0.6,,17.4,,0,,,M,,M,0,,,,26,,33,
2009/11/19,2009,11,19,,7.7,,-9.5,,-0.9,,18.9,,0,,,M,,M,0,,1,,23,,48,
2009/11/20,2009,11,20,,11.6,,-1.9,,4.9,,13.1,,0,,,M,,M,0,,1,,,,<31,
2009/11/21,2009,11,21,,5.3,,-7.4,,-1.1,,19.1,,0,,0,,,M,0.6,,,,26,,78,
2009/11/22,2009,11,22,,1.1,,-12.3,,-5.6,,23.6,,0,,,M,,M,0,,1,,,,<31,
2009/11/23,2009,11,23,,2.2,,-8.6,,-3.2,,21.2,,0,,,M,,M,0,,1,,32,,32,
2009/11/24,2009,11,24,,1.7,,-8.7,,-3.5,,21.5,,0,,,M,,M,0,,,,33,,57,
2009/11/25,2009,11,25,,3.6,,-10.1,,-3.3,,21.3,,0,,,M,,M,0,,1,,,,<31,
2009/11/26,2009,11,26,,8,,-3,,2.5,,15.5,,0,,,M,,M,0,,1,,27,,39,
2009/11/27,2009,11,27,,3.9,,-2.1,,0.9,,17.1,,0,,0,,,M,4.1,,1,,35,,35,
2009/11/28,2009,11,28,,-2,,-14,,-8,,26,,0,,,M,,M,0.2,,4,,35,,43,
2009/11/29,2009,11,29,,-0.1,,-9.6,,-4.9,,22.9,,0,,,M,,M,0.6,,4,,27,,33,
2009/11/30,2009,11,30,,3.7,,-6.9,,-1.6,,19.6,,0,,,M,,M,0.4,,3,,32,,63,
2009/12/1,2009,12,1,,-3.1,,-9,,-6.1,,24.1,,0,,,M,,M,0,,3,,33,,63,
2009/12/2,2009,12,2,,-8.9,,-20.8,,-14.9,,32.9,,0,,,M,,M,0,,4,,32,,37,
2009/12/3,2009,12,3,,-13.1,,-21.9,,-17.5,,35.5,,0,,,M,,M,0.2,,4,,,,<31,
2009/12/4,2009,12,4,,-6.6,,-17.8,,-12.2,,30.2,,0,,,M,,M,0.3,,4,,35,,56,
2009/12/5,2009,12,5,,-9.5,,-14.3,,-11.9,,29.9,,0,,,M,,M,0,,2,,36,,69,
2009/12/6,2009,12,6,,-13.4,,-24.4,,-18.9,,36.9,,0,,,M,,M,0.4,,2,,35,,44,
2009/12/7,2009,12,7,,-23.2,,-30.3,,-26.8,,44.8,,0,,,M,,M,0.2,,2,,,,<31,
2009/12/8,2009,12,8,,-24.8,,-30.9,,-27.9,,45.9,,0,,,M,,M,0.2,,2,,,,<31,
2009/12/9,2009,12,9,,-18.9,,-30.9,,-24.9,,42.9,,0,,,M,,M,0.3,,2,,30,,46,
2009/12/10,2009,12,10,,-15.1,,-21.1,,-18.1,,36.1,,0,,,M,,M,0.2,,2,,31,,52,
2009/12/11,2009,12,11,,-10.7,,-20.6,,-15.7,,33.7,,0,,,M,,M,0.2,,2,,25,,32,
2009/12/12,2009,12,12,,-16.8,,-29.7,,-23.3,,41.3,,0,,0,,,M,1.1,,3,,3,,39,
2009/12/13,2009,12,13,,-26.7,,-31.1,,-28.9,,46.9,,0,,,M,,M,0.8,,4,,,,<31,
2009/12/14,2009,12,14,,-26.1,,-33.5,,-29.8,,47.8,,0,,,M,,M,0.6,,4,,,,<31,
2009/12/15,2009,12,15,,-8.4,,-33.5,,-21,,39,,0,,,M,,M,0,,5,,28,,33,
2009/12/16,2009,12,16,,-3.2,,-10.6,,-6.9,,24.9,,0,,,M,,M,0,,5,,25,,33,
2009/12/17,2009,12,17,,1.2,,-8.6,,-3.7,,21.7,,0,,,M,,M,0,,5,,31,,41,
2009/12/18,2009,12,18,,-3.3,,-10,,-6.7,,24.7,,0,,,M,,M,0,,4,,,,<31,
2009/12/19,2009,12,19,,1.9,,-9.4,,-3.8,,21.8,,0,,,M,,M,0,,5,,36,,44,
2009/12/20,2009,12,20,,-4.4,,-11.4,,-7.9,,25.9,,0,,,M,,M,0,,5,,,,<31,
2009/12/21,2009,12,21,,-9.3,,-11.7,,-10.5,,28.5,,0,,0,,,M,2.9,,10,,7,,33,
2009/12/22,2009,12,22,,-8.7,,-13.3,,-11,,29,,0,,0,,,M,5.7,,9,,34,,33,
2009/12/23,2009,12,23,,-13.3,,-24.6,,-19,,37,,0,,,M,,M,1.2,,9,,32,,56,
2009/12/24,2009,12,24,,-18.2,,-28.7,,-23.5,,41.5,,0,,,M,,M,0,,13,,30,,35,
2009/12/25,2009,12,25,,-12.9,,-24.2,,-18.6,,36.6,,0,,,M,,M,0,,12,,,,<31,
2009/12/26,2009,12,26,,-8.4,,-18.6,,-13.5,,31.5,,0,,,M,,M,0,,12,,,,<31,
2009/12/27,2009,12,27,,-3.4,,-15.9,,-9.7,,27.7,,0,,,M,,M,0,,13,,,,<31,
2009/12/28,2009,12,28,,-4.8,,-16.6,,-10.7,,28.7,,0,,,M,,M,0,,12,,,,<31,
2009/12/29,2009,12,29,,-7.3,,-17.8,,-12.6,,30.6,,0,,,M,,M,0,,12,,34,,39,
2009/12/30,2009,12,30,,-13.9,,-21.2,,-17.6,,35.6,,0,,0,,,M,0.6,,13,,31,,37,
2009/12/31,2009,12,31,,-19.1,,-25.4,,-22.3,,40.3,,0,,,M,,M,0.6,,14,,32,,39,
