Station Name,EASTEND CYPRESS (AUT),,,,,,,,,,,,,,,,,,,,,,,,,
Province,SASKATCHEWAN,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,49.44,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-108.99,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,1079.6,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,4032322,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71131,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WEH,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2005/8/8,2005,8,8,,21.1,,11.1,,16.1,,1.9,,0,,6.6,,0,,6.6,,0,,,,,
2005/8/9,2005,8,9,,19.6,,10.8,,15.2,,2.8,,0,,1.4,,0,,1.4,,0,,,,,
2005/8/10,2005,8,10,,16.1,,10,,13.1,,4.9,,0,,7.2,,0,,7.2,,0,,,,,
2005/8/11,2005,8,11,,18.8,,8.2,,13.5,,4.5,,0,,0.8,,0,,0.8,,0,,,,,
2005/8/12,2005,8,12,,14.1,,3.9,,9,,9,,0,,0,,0,,0,,0,,,,,
2005/8/13,2005,8,13,,17.3,,3.7,,10.5,,7.5,,0,,0,,0,,0,,0,,,,,
2005/8/14,2005,8,14,,23.4,,5.9,,14.7,,3.3,,0,,0,,0,,0,,0,,,,,
2005/8/15,2005,8,15,,23.4,,10,,16.7,,1.3,,0,,0,,0,,0,,0,,,,,
2005/8/16,2005,8,16,,25.6,,7,,16.3,,1.7,,0,,0,,0,,0,,0,,,,,
2005/8/17,2005,8,17,,23.5,,8.2,,15.9,,2.1,,0,,0,,0,,0,,0,,,,,
2005/8/18,2005,8,18,,14.5,,5.6,,10.1,,7.9,,0,,0,,0,,0,,0,,,,,
2005/8/19,2005,8,19,,18.4,,6.1,,12.3,,5.7,,0,,0,,0,,0,,0,,,,,
2005/8/20,2005,8,20,,26.8,,5.7,,16.3,,1.7,,0,,0,,0,,0,,0,,,,,
2005/8/21,2005,8,21,,31.3,,8.5,,19.9,,0,,1.9,,0,,0,,0,,0,,,,,
2005/8/22,2005,8,22,,26.7,,13.5,,20.1,,0,,2.1,,0,,0,,0,,0,,,,,
2005/8/23,2005,8,23,,23.2,,12.8,,18,,0,,0,,12,,0,,12,,0,,,,,
2005/8/24,2005,8,24,,12.9,,6.7,,9.8,,8.2,,0,,22,,0,,22,,0,,,,,
2005/8/25,2005,8,25,,17.4,,5.3,,11.4,,6.6,,0,,1.8,,0,,1.8,,0,,,,,
2005/8/26,2005,8,26,,22.6,,3.6,,13.1,,4.9,,0,,0,,0,,0,,0,,,,,
2005/8/27,2005,8,27,,25.4,,7.9,,16.7,,1.3,,0,,0,,0,,0,,0,,,,,
2005/8/28,2005,8,28,,28,,11.6,,19.8,,0,,1.8,,0,,0,,0,,0,,,,,
2005/8/29,2005,8,29,,32.6,,12.1,,22.4,,0,,4.4,,0,,0,,0,,0,,,,,
2005/8/30,2005,8,30,,15.7,,7.4,,11.6,,6.4,,0,,4.4,,0,,4.4,,0,,,,,
2005/8/31,2005,8,31,,19.6,,6.5,,13.1,,4.9,,0,,0,,0,,0,,0,,,,,
2005/9/1,2005,9,1,,22.5,,9,,15.8,,2.2,,0,,0,,0,,0,,0,,,,,
2005/9/2,2005,9,2,,26.4,,9.5,,18,,0,,0,,0,,0,,0,,0,,,,,
2005/9/3,2005,9,3,,28.3,,14,,21.2,,0,,3.2,,0,,0,,0,,0,,,,,
2005/9/4,2005,9,4,,23.1,,12.3,,17.7,,0.3,,0,,0.2,,0,,0.2,,0,,,,,
2005/9/5,2005,9,5,,17.5,,2.6,,10.1,,7.9,,0,,0,,0,,0,,0,,,,,
2005/9/6,2005,9,6,,19.8,,2.2,,11,,7,,0,,0,,0,,0,,0,,,,,
2005/9/7,2005,9,7,,24.4,,8.5,,16.5,,1.5,,0,,0,,0,,0,,0,,,,,
2005/9/8,2005,9,8,,25.7,,8.5,,17.1,,0.9,,0,,0,,0,,0,,0,,,,,
2005/9/9,2005,9,9,,26.2,,13.7,,20,,0,,2,,0,,0,,0,,0,,,,,
2005/9/10,2005,9,10,,14.9,,5.2,,10.1,,7.9,,0,,7.2,,0,,7.2,,0,,,,,
2005/9/11,2005,9,11,,10.1,,2.9,,6.5,,11.5,,0,,0.8,,0,,0.8,,0,,,,,
2005/9/12,2005,9,12,,14.4,,0.1,,7.3,,10.7,,0,,0,,0,,0,,0,,,,,
2005/9/13,2005,9,13,,16,,-0.4,,7.8,,10.2,,0,,0,,0,,0,,0,,,,,
2005/9/14,2005,9,14,,19.9,,4.4,,12.2,,5.8,,0,,0,,0,,0,,0,,,,,
2005/9/15,2005,9,15,,16.7,,5.7,,11.2,,6.8,,0,,0,,0,,0,,0,,,,,
2005/9/16,2005,9,16,,13.3,,5,,9.2,,8.8,,0,,0.2,,0,,0.2,,0,,,,,
2005/9/17,2005,9,17,,14.2,,6.5,,10.4,,7.6,,0,,0.2,,0,,0.2,,0,,,,,
2005/9/18,2005,9,18,,18.2,,3.8,,11,,7,,0,,0,,0,,0,,0,,,,,
2005/9/19,2005,9,19,,21.6,,3.1,,12.4,,5.6,,0,,0,,0,,0,,0,,,,,
2005/9/20,2005,9,20,,21.6,,4.9,,13.3,,4.7,,0,,0,,0,,0,,0,,,,,
2005/9/21,2005,9,21,,14.7,,3.6,,9.2,,8.8,,0,,0,,0,,0,,0,,,,,
2005/9/22,2005,9,22,,17.7,,4.9,,11.3,,6.7,,0,,0,,0,,0,,0,,,,,
2005/9/23,2005,9,23,,7.5,,-0.8,,3.4,,14.6,,0,,0,,0,,0,,0,,,,,
2005/9/24,2005,9,24,,11.7,,-2.5,,4.6,,13.4,,0,,0,,0,,0,,0,,,,,
2005/9/25,2005,9,25,,17.1,,-1.7,,7.7,,10.3,,0,,0,,0,,0,,0,,,,,
2005/9/26,2005,9,26,,20.6,,2.8,,11.7,,6.3,,0,,0,,0,,0,,0,,,,,
2005/9/27,2005,9,27,,12.6,,-4.1,,4.3,,13.7,,0,,0,,0,,0,,0,,,,,
2005/9/28,2005,9,28,,14.7,,-4.4,,5.2,,12.8,,0,,0,,0,,0,,0,,,,,
2005/9/29,2005,9,29,,21.1,,6.8,,14,,4,,0,,0.2,,0,,0.2,,0,,,,,
2005/9/30,2005,9,30,,17.6,,8.8,,13.2,,4.8,,0,,0,,0,,0,,0,,,,,
2005/10/1,2005,10,1,,14.5,,7,,10.8,,7.2,,0,,4.4,,0,,4.4,,0,,,,,
2005/10/2,2005,10,2,,10.7,,-0.2,,5.3,,12.7,,0,,0,,0,,0,,0,,,,,
2005/10/3,2005,10,3,,4.6,,-0.4,,2.1,,15.9,,0,,0,,0,,0,,0,,,,,
2005/10/4,2005,10,4,,1.5,,-3,,-0.8,,18.8,,0,,0.4,,0,,0.4,,0,,,,,
2005/10/5,2005,10,5,,6.4,,-6.2,,0.1,,17.9,,0,,0,,0,,0,,0,,,,,
2005/10/6,2005,10,6,,12.9,,-3.6,,4.7,,13.3,,0,,0,,0,,0,,0,,,,,
2005/10/7,2005,10,7,,17.5,,3.3,,10.4,,7.6,,0,,0,,0,,0,,0,,,,,
2005/10/8,2005,10,8,,10.9,,-1.2,,4.9,,13.1,,0,,0,,0,,0,,0,,,,,
2005/10/9,2005,10,9,,12.1,,0.2,,6.2,,11.8,,0,,0,,0,,0,,0,,,,,
2005/10/10,2005,10,10,,13.7,,0.9,,7.3,,10.7,,0,,0,,0,,0,,0,,,,,
2005/10/11,2005,10,11,,14.9,,0.2,,7.6,,10.4,,0,,0,,0,,0,,0,,,,,
2005/10/12,2005,10,12,,14.8,,-2.8,,6,,12,,0,,0,,0,,0,,0,,,,,
2005/10/13,2005,10,13,,16.2,,4.6,,10.4,,7.6,,0,,0,,0,,0,,0,,,,,
2005/10/14,2005,10,14,,14.4,,-1.5,,6.5,,11.5,,0,,0,,0,,0,,0,,,,,
2005/10/15,2005,10,15,,18.2,,4.4,,11.3,,6.7,,0,,0,,0,,0,,0,,,,,
2005/10/16,2005,10,16,,14.4,,0,,7.2,,10.8,,0,,0,,0,,0,,0,,,,,
2005/10/17,2005,10,17,,15.3,,0.5,,7.9,,10.1,,0,,1,,0,,1,,0,,,,,
2005/10/18,2005,10,18,,11.6,,2.1,,6.9,,11.1,,0,,7.2,,0,,7.2,,0,,,,,
2005/10/19,2005,10,19,,15.4,,0.3,,7.9,,10.1,,0,,1,,0,,1,,0,,,,,
2005/10/20,2005,10,20,,9.1,,1.5,,5.3,,12.7,,0,,2.4,,0,,2.4,,0,,,,,
2005/10/21,2005,10,21,,6.3,,-5.3,,0.5,,17.5,,0,,0,,0,,0,,0,,,,,
2005/10/22,2005,10,22,,5.2,,-4.2,,0.5,,17.5,,0,,0,,0,,0,,0,,,,,
2005/10/23,2005,10,23,,11.1,,-4.9,,3.1,,14.9,,0,,0,,0,,0,,0,,,,,
2005/10/24,2005,10,24,,18.4,,-1.2,,8.6,,9.4,,0,,0,,0,,0,,0,,,,,
2005/10/25,2005,10,25,,18.5,,5.7,,12.1,,5.9,,0,,0,,0,,0,,0,,,,,
2005/10/26,2005,10,26,,18,,3.3,,10.7,,7.3,,0,,0,,0,,0,,0,,,,,
2005/10/27,2005,10,27,,10.9,,4.2,,7.6,,10.4,,0,,0,,0,,0,,0,,,,,
2005/10/28,2005,10,28,,7.3,,1.9,,4.6,,13.4,,0,,0,,0,,0,,0,,,,,
2005/10/29,2005,10,29,,10.5,,-2.9,,3.8,,14.2,,0,,0.2,,0,,0.2,,0,,,,,
2005/10/30,2005,10,30,,7.3,,-4.7,,1.3,,16.7,,0,,0,,0,,0,,0,,,,,
2005/10/31,2005,10,31,,6.9,,-6,,0.5,,17.5,,0,,0,,0,,0,,0,,,,,
2005/11/1,2005,11,1,,9,,-3.7,,2.7,,15.3,,0,,0.4,,0,,0.4,,,M,,,,
2005/11/2,2005,11,2,,5.7,,-2.2,,1.8,,16.2,,0,,0.4,,0,,0.4,,,M,,,,
2005/11/3,2005,11,3,,1,,-2.7,,-0.9,,18.9,,0,,0.8,,0,,0.8,,,M,,,,
2005/11/4,2005,11,4,,7.4,,-4.2,,1.6,,16.4,,0,,0,,0.6,,0.6,,,M,,,,
2005/11/5,2005,11,5,,6.2,,-8.1,,-1,,19,,0,,0,,0,,0,,,M,,,,
2005/11/6,2005,11,6,,3.4,,-8,,-2.3,,20.3,,0,,0,,0,,0,,,M,,,,
2005/11/7,2005,11,7,,4.1,,-7.4,,-1.7,,19.7,,0,,0,,2,,2,,,M,,,,
2005/11/8,2005,11,8,,-0.7,,-12.6,,-6.7,,24.7,,0,,0,,4,,4,,,M,,,,
2005/11/9,2005,11,9,,2.4,,-11.9,,-4.8,,22.8,,0,,0,,0,,0,,,M,,,,
2005/11/10,2005,11,10,,14.4,,0.3,,7.4,,10.6,,0,,0,,0,,0,,,M,,,,
2005/11/11,2005,11,11,,6.4,,-2.7,,1.9,,16.1,,0,,0,,0,,0,,,M,,,,
2005/11/12,2005,11,12,,4.6,,-4,,0.3,,17.7,,0,,0,,0,,0,,,M,,,,
2005/11/13,2005,11,13,,0.6,,-9.6,,-4.5,,22.5,,0,,0,,0,,0,,,M,,,,
2005/11/14,2005,11,14,,-2.9,,-8.8,,-5.9,,23.9,,0,,0,,0.8,,0.8,,,M,,,,
2005/11/15,2005,11,15,,-8.2,,-14.7,,-11.5,,29.5,,0,,0,,0,,0,,,M,,,,
2005/11/16,2005,11,16,,0.8,,-16.5,,-7.9,,25.9,,0,,0,,0,,0,,,M,,,,
2005/11/17,2005,11,17,,4.8,,-2.9,,1,,17,,0,,0,,0.7,,0.7,,,M,,,,
2005/11/18,2005,11,18,,6.4,,-2,,2.2,,15.8,,0,,1,,0,,1,,,M,,,,
2005/11/19,2005,11,19,,7.4,,-3.5,,2,,16,,0,,0,,0,,0,,,M,,,,
2005/11/20,2005,11,20,,12.4,,-2,,5.2,,12.8,,0,,0,,0,,0,,,M,,,,
2005/11/21,2005,11,21,,7.3,,-2.5,,2.4,,15.6,,0,,0,,0,,0,,,M,,,,
2005/11/22,2005,11,22,,14.3,,-0.7,,6.8,,11.2,,0,,0,,0,,0,,,M,,,,
2005/11/23,2005,11,23,,13.5,,-1.4,,6.1,,11.9,,0,,0,,0,,0,,,M,,,,
2005/11/24,2005,11,24,,6.2,,-6.2,,0,,18,,0,,0,,0,,0,,,M,,,,
2005/11/25,2005,11,25,,7.3,,-5,,1.2,,16.8,,0,,0,,0,,0,,,M,,,,
2005/11/26,2005,11,26,,4.2,,-3.1,,0.6,,17.4,,0,,0,,0,,0,,,M,,,,
2005/11/27,2005,11,27,,-2.7,,-7.6,,-5.2,,23.2,,0,,0,,0.6,,0.6,,,M,,,,
2005/11/28,2005,11,28,,-6.2,,-11,,-8.6,,26.6,,0,,0,,0,,0,,,M,,,,
2005/11/29,2005,11,29,,-10.5,,-16.7,,-13.6,,31.6,,0,,0,,0.6,,0.6,,,M,,,,
2005/11/30,2005,11,30,,-12.8,,-21.3,,-17.1,,35.1,,0,,0,,1.3,,1.3,,0,T,,,,
2005/12/1,2005,12,1,,-16.1,,-22.2,,-19.2,,37.2,,0,,0,,0,,0,,,,,,,
2005/12/2,2005,12,2,,-15.3,,-19.4,,-17.4,,35.4,,0,,0,,0.7,,0.7,,,,,,,
2005/12/3,2005,12,3,,-15.6,,-27.2,,-21.4,,39.4,,0,,0,,1.5,,1.5,,,,,,,
2005/12/4,2005,12,4,,-18.1,,-24.7,,-21.4,,39.4,,0,,0,,0.6,,0.6,,,,,,,
2005/12/5,2005,12,5,,-18.4,,-29.2,,-23.8,,41.8,,0,,0,,0,,0,,,,,,,
2005/12/6,2005,12,6,,-18.6,,-29.3,,-24,,42,,0,,0,,0,,0,,,,,,,
2005/12/7,2005,12,7,,-18.1,,-28.5,,-23.3,,41.3,,0,,0,,0,,0,,,,,,,
2005/12/8,2005,12,8,,-3.5,,-22,,-12.8,,30.8,,0,,0,,0,,0,,,,,,,
2005/12/9,2005,12,9,,3.3,,-11.5,,-4.1,,22.1,,0,,0,,0,,0,,,,,,,
2005/12/10,2005,12,10,,3.1,,-4.9,,-0.9,,18.9,,0,,0,,0,,0,,,,,,,
2005/12/11,2005,12,11,,5.5,,-5.6,,-0.1,,18.1,,0,,0,,0.2,,0.2,,,,,,,
2005/12/12,2005,12,12,,-0.4,,-6,,-3.2,,21.2,,0,,0,,0,,0,,,,,,,
2005/12/13,2005,12,13,,-2,,-6.8,,-4.4,,22.4,,0,,0,,1.5,,1.5,,,,,,,
2005/12/14,2005,12,14,,-3.4,,-6.5,,-5,,23,,0,,0,,0.6,,0.6,,,,,,,
2005/12/15,2005,12,15,,-5.2,,-14.8,,-10,,28,,0,,0,,0.7,,0.7,,,,,,,
2005/12/16,2005,12,16,,-14.4,,-21,,-17.7,,35.7,,0,,0,,0,,0,,,,,,,
2005/12/17,2005,12,17,,-17.1,,-24,,-20.6,,38.6,,0,,0,,0,,0,,,,,,,
2005/12/18,2005,12,18,,-17.4,,-24.3,,-20.9,,38.9,,0,,0,,0,,0,,,,,,,
2005/12/19,2005,12,19,,-7.9,,-20.1,,-14,,32,,0,,0,,0,,0,,,,,,,
2005/12/20,2005,12,20,,0,,-14.4,,-7.2,,25.2,,0,,0,,0,,0,,,,,,,
2005/12/21,2005,12,21,,4.1,,-3.6,,0.3,,17.7,,0,,0,,0,,0,,,,,,,
2005/12/22,2005,12,22,,4.6,,-3.7,,0.5,,17.5,,0,,0,,0,,0,,,,,,,
2005/12/23,2005,12,23,,4.4,,-2,,1.2,,16.8,,0,,0,,0,,0,,,,,,,
2005/12/24,2005,12,24,,4.5,,-4.5,,0,,18,,0,,0,,0,,0,,,,,,,
2005/12/25,2005,12,25,,6,,0.5,,3.3,,14.7,,0,,0,,0,,0,,,,,,,
2005/12/26,2005,12,26,,3.1,,-1.4,,0.9,,17.1,,0,,0,,0,,0,,,,,,,
2005/12/27,2005,12,27,,3.5,,-2.4,,0.6,,17.4,,0,,0,,0,,0,,,,,,,
2005/12/28,2005,12,28,,4.1,,-3.2,,0.5,,17.5,,0,,0,,0,,0,,,,,,,
2005/12/29,2005,12,29,,0.5,,-4,,-1.8,,19.8,,0,,0,,1.7,,1.7,,,,,,,
2005/12/30,2005,12,30,,-3.5,,-10.5,,-7,,25,,0,,0,,0,,0,,,,,,,
2005/12/31,2005,12,31,,-0.9,,-5.4,,-3.2,,21.2,,0,,0,,0.6,,0.6,,,,,,,
