Station Name,EASTEND CYPRESS (AUT),,,,,,,,,,,,,,,,,,,,,,,,,
Province,SASKATCHEWAN,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,49.44,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-108.99,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,1079.6,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,4032322,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71131,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WEH,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2004/8/4,2004,8,4,,21.1,,12.6,,16.9,,1.1,,0,,0,,0,,0,,0,,,,,
2004/8/5,2004,8,5,,25.2,,12.3,,18.8,,0,,0.8,,0.2,,0,,0.2,,0,,,,,
2004/8/6,2004,8,6,,26.2,,11.3,,18.8,,0,,0.8,,7.8,,0,,7.8,,0,,,,,
2004/8/7,2004,8,7,,16.9,,8.5,,12.7,,5.3,,0,,39.8,,0,,39.8,,0,,,,,
2004/8/8,2004,8,8,,14,,8.3,,11.2,,6.8,,0,,0.8,,0,,0.8,,0,,,,,
2004/8/9,2004,8,9,,15,,5.1,,10.1,,7.9,,0,,0,,0,,0,,0,,,,,
2004/8/10,2004,8,10,,18.2,,4.5,,11.4,,6.6,,0,,0,,0,,0,,0,,,,,
2004/8/11,2004,8,11,,21.8,,6.3,,14.1,,3.9,,0,,0,,0,,0,,0,,,,,
2004/8/12,2004,8,12,,23.1,,9.6,,16.4,,1.6,,0,,0,,0,,0,,0,,,,,
2004/8/13,2004,8,13,,24.7,,11.3,,18,,0,,0,,0,,0,,0,,0,,,,,
2004/8/14,2004,8,14,,25.6,,12.3,,19,,0,,1,,0,,0,,0,,0,,,,,
2004/8/15,2004,8,15,,21.9,,10.8,,16.4,,1.6,,0,,0,,0,,0,,0,,,,,
2004/8/16,2004,8,16,,21.1,,9.8,,15.5,,2.5,,0,,0,,0,,0,,0,,,,,
2004/8/17,2004,8,17,,25.6,,8.8,,17.2,,0.8,,0,,0,,0,,0,,0,,,,,
2004/8/18,2004,8,18,,17.6,,4.9,,11.3,,6.7,,0,,0,,0,,0,,0,,,,,
2004/8/19,2004,8,19,,23.2,,6.5,,14.9,,3.1,,0,,0,,0,,0,,0,,,,,
2004/8/20,2004,8,20,,23.6,,10.1,,16.9,,1.1,,0,,0,,0,,0,,0,,,,,
2004/8/21,2004,8,21,,22.1,,8.3,,15.2,,2.8,,0,,2.4,,0,,2.4,,0,,,,,
2004/8/22,2004,8,22,,15.9,,7,,11.5,,6.5,,0,,0.2,,0,,0.2,,0,,,,,
2004/8/23,2004,8,23,,11.7,,7.2,,9.5,,8.5,,0,,18.4,,0,,18.4,,0,,,,,
2004/8/24,2004,8,24,,19.3,,7.2,,13.3,,4.7,,0,,0.2,,0,,0.2,,0,,,,,
2004/8/25,2004,8,25,,18.3,,7.7,,13,,5,,0,,1.6,,0,,1.6,,0,,,,,
2004/8/26,2004,8,26,,15.9,,5.2,,10.6,,7.4,,0,,11.4,,0,,11.4,,0,,,,,
2004/8/27,2004,8,27,,18.9,,5.4,,12.2,,5.8,,0,,0.2,,0,,0.2,,0,,,,,
2004/8/28,2004,8,28,,19.2,,6.1,,12.7,,5.3,,0,,1.6,,0,,1.6,,0,,,,,
2004/8/29,2004,8,29,,19,,5.6,,12.3,,5.7,,0,,0,,0,,0,,0,,,,,
2004/8/30,2004,8,30,,24.8,,8.4,,16.6,,1.4,,0,,0,,0,,0,,0,,,,,
2004/8/31,2004,8,31,,27,,11.6,,19.3,,0,,1.3,,0,,0,,0,,0,,,,,
2004/9/1,2004,9,1,,27.8,,12.8,,20.3,,0,,2.3,,1.8,,0,,1.8,,0,,,,,
2004/9/2,2004,9,2,,18.2,,5.2,,11.7,,6.3,,0,,0.2,,0,,0.2,,0,,,,,
2004/9/3,2004,9,3,,15.4,,2.6,,9,,9,,0,,0,,0,,0,,0,,,,,
2004/9/4,2004,9,4,,18.7,,6.4,,12.6,,5.4,,0,,0,,0,,0,,0,,,,,
2004/9/5,2004,9,5,,17.4,,4.7,,11.1,,6.9,,0,,0,,0,,0,,0,,,,,
2004/9/6,2004,9,6,,15.1,,3.6,,9.4,,8.6,,0,,0,,0,,0,,0,,,,,
2004/9/7,2004,9,7,,13.9,,7,,10.5,,7.5,,0,,0.4,,0,,0.4,,0,,,,,
2004/9/8,2004,9,8,,21.4,,3.9,,12.7,,5.3,,0,,0.2,,0,,0.2,,0,,,,,
2004/9/9,2004,9,9,,18.9,,6.5,,12.7,,5.3,,0,,0,,0,,0,,0,,,,,
2004/9/10,2004,9,10,,11.5,,3,,7.3,,10.7,,0,,0,,0,,0,,0,,,,,
2004/9/11,2004,9,11,,21.9,,2.3,,12.1,,5.9,,0,,0,,0,,0,,0,,,,,
2004/9/12,2004,9,12,,17,,5.4,,11.2,,6.8,,0,,0,,0,,0,,0,,,,,
2004/9/13,2004,9,13,,14.6,,4.1,,9.4,,8.6,,0,,0,,0,,0,,0,,,,,
2004/9/14,2004,9,14,,16.8,,3.2,,10,,8,,0,,1.2,,0,,1.2,,0,,,,,
2004/9/15,2004,9,15,,17,,3.7,,10.4,,7.6,,0,,0.2,,0,,0.2,,0,,,,,
2004/9/16,2004,9,16,,17.5,,2.1,,9.8,,8.2,,0,,0,,0,,0,,0,,,,,
2004/9/17,2004,9,17,,19.4,,3.3,,11.4,,6.6,,0,,0,,0,,0,,0,,,,,
2004/9/18,2004,9,18,,21.8,,7.4,,14.6,,3.4,,0,,2.6,,0,,2.6,,0,,,,,
2004/9/19,2004,9,19,,11.7,,3.1,,7.4,,10.6,,0,,16.2,,0,,16.2,,0,,,,,
2004/9/20,2004,9,20,,8.2,,0.6,,4.4,,13.6,,0,,0,,0,,0,,0,,,,,
2004/9/21,2004,9,21,,12.6,,-0.2,,6.2,,11.8,,0,,0,,0,,0,,0,,,,,
2004/9/22,2004,9,22,,16.3,,1.8,,9.1,,8.9,,0,,0,,0,,0,,0,,,,,
2004/9/23,2004,9,23,,18.7,,5.9,,12.3,,5.7,,0,,0,,0,,0,,0,,,,,
2004/9/24,2004,9,24,,19.6,,4.9,,12.3,,5.7,,0,,0,,0,,0,,0,,,,,
2004/9/25,2004,9,25,,23.8,,7,,15.4,,2.6,,0,,0,,0,,0,,0,,,,,
2004/9/26,2004,9,26,,17.3,,9.7,,13.5,,4.5,,0,,0,,0,,0,,0,,,,,
2004/9/27,2004,9,27,,16.8,,6.5,,11.7,,6.3,,0,,0,,0,,0,,0,,,,,
2004/9/28,2004,9,28,,21,,5.9,,13.5,,4.5,,0,,0,,0,,0,,0,,,,,
2004/9/29,2004,9,29,,16.9,,7.4,,12.2,,5.8,,0,,0,,0,,0,,0,,,,,
2004/9/30,2004,9,30,,12.6,,-5,,3.8,,14.2,,0,,0,,0,,0,,0,,,,,
2004/10/1,2004,10,1,,10,,-9.9,,0.1,,17.9,,0,,0,,0,,0,,0,,,,,
2004/10/2,2004,10,2,,19.2,,-0.9,,9.2,,8.8,,0,,0,,0,,0,,0,,,,,
2004/10/3,2004,10,3,,9.5,,1.1,,5.3,,12.7,,0,,0,,0,,0,,0,,,,,
2004/10/4,2004,10,4,,18.1,,-1,,8.6,,9.4,,0,,0,,0,,0,,0,,,,,
2004/10/5,2004,10,5,,21.5,,4.7,,13.1,,4.9,,0,,0,,0,,0,,0,,,,,
2004/10/6,2004,10,6,,23.2,,2.1,,12.7,,5.3,,0,,0,,0,,0,,0,,,,,
2004/10/7,2004,10,7,,17.6,,4.5,,11.1,,6.9,,0,,0,,0,,0,,0,,,,,
2004/10/8,2004,10,8,,19.7,,2.8,,11.3,,6.7,,0,,0,,0,,0,,0,,,,,
2004/10/9,2004,10,9,,24.9,,7.5,,16.2,,1.8,,0,,0,,0,,0,,0,,,,,
2004/10/10,2004,10,10,,15,,2.1,,8.6,,9.4,,0,,0,,0,,0,,0,,,,,
2004/10/11,2004,10,11,,15,,0,,7.5,,10.5,,0,,0,,0,,0,,0,,,,,
2004/10/12,2004,10,12,,13.6,,1.3,,7.5,,10.5,,0,,0,,0,,0,,0,,,,,
2004/10/13,2004,10,13,,13.1,,-4.1,,4.5,,13.5,,0,,0,,0,,0,,0,,,,,
2004/10/14,2004,10,14,,14.3,,3.6,,9,,9,,0,,0,,0,,0,,0,,,,,
2004/10/15,2004,10,15,,6.5,,-0.5,,3,,15,,0,,0,,0,,0,,0,,,,,
2004/10/16,2004,10,16,,0.6,,-1.2,,-0.3,,18.3,,0,,3.1,,0,,3.1,,0,,,,,
2004/10/17,2004,10,17,,-0.4,,-6.1,,-3.3,,21.3,,0,,0,,3.8,,3.8,,0,,,,,
2004/10/18,2004,10,18,,0,,-2.5,,-1.3,,19.3,,0,,1.4,,0,,1.4,,1,,,,,
2004/10/19,2004,10,19,,-1.4,,-6.8,,-4.1,,22.1,,0,,0,,0.6,,0.6,,0,,,,,
2004/10/20,2004,10,20,,-1.5,,-6.7,,-4.1,,22.1,,0,,0,,0.7,,0.7,,0,,,,,
2004/10/21,2004,10,21,,-0.6,,-2.6,,-1.6,,19.6,,0,,0,,0,,0,,0,,,,,
2004/10/22,2004,10,22,,5.8,,-2.2,,1.8,,16.2,,0,,0,,0.6,,0.6,,0,,,,,
2004/10/23,2004,10,23,,8.2,,-2.2,,3,,15,,0,,0,,0,,0,,0,,,,,
2004/10/24,2004,10,24,,5.2,,-5.5,,-0.2,,18.2,,0,,0,,0,,0,,0,,,,,
2004/10/25,2004,10,25,,6,,-7.6,,-0.8,,18.8,,0,,0,,0,,0,,0,,,,,
2004/10/26,2004,10,26,,8,,-4.1,,2,,16,,0,,0,,0,,0,,0,,,,,
2004/10/27,2004,10,27,,9.7,,-3,,3.4,,14.6,,0,,0.2,,0,,0.2,,0,,,,,
2004/10/28,2004,10,28,,12.9,,-2.2,,5.4,,12.6,,0,,0,,0,,0,,0,,,,,
2004/10/29,2004,10,29,,6.5,,-3.6,,1.5,,16.5,,0,,0,,0,,0,,0,,,,,
2004/10/30,2004,10,30,,9.1,,-3.8,,2.7,,15.3,,0,,0,,0,,0,,0,,,,,
2004/10/31,2004,10,31,,5.7,,-4.7,,0.5,,17.5,,0,,0,,0,,0,,0,,,,,
2004/11/1,2004,11,1,,3.2,,-6.7,,-1.8,,19.8,,0,,0,,0,,0,,,,,,,
2004/11/2,2004,11,2,,14.8,,-4.5,,5.2,,12.8,,0,,0,,0,,0,,,,,,,
2004/11/3,2004,11,3,,4.7,,-6.3,,-0.8,,18.8,,0,,0,,0,,0,,,,,,,
2004/11/4,2004,11,4,,8.3,,-7.6,,0.4,,17.6,,0,,0,,0,,0,,,,,,,
2004/11/5,2004,11,5,,14.1,,-2.4,,5.9,,12.1,,0,,0,,0,,0,,,,,,,
2004/11/6,2004,11,6,,11.2,,-0.6,,5.3,,12.7,,0,,0,,0,,0,,,,,,,
2004/11/7,2004,11,7,,0.5,,-3.2,,-1.4,,19.4,,0,,0,,0,,0,,,,,,,
2004/11/8,2004,11,8,,12.2,,-5.5,,3.4,,14.6,,0,,0,,0,,0,,,,,,,
2004/11/9,2004,11,9,,8,,0.4,,4.2,,13.8,,0,,0,,0,,0,,,,,,,
2004/11/10,2004,11,10,,1.6,,-5.3,,-1.9,,19.9,,0,,0,,0,,0,,,,,,,
2004/11/11,2004,11,11,,7.4,,-7.7,,-0.2,,18.2,,0,,0,,0,,0,,,,,,,
2004/11/12,2004,11,12,,5.7,,-7.6,,-1,,19,,0,,0,,0,,0,,,,,,,
2004/11/13,2004,11,13,,6.9,,-5.3,,0.8,,17.2,,0,,0,,0,,0,,,,,,,
2004/11/14,2004,11,14,,8.3,,-4.8,,1.8,,16.2,,0,,0,,0,,0,,,,,,,
2004/11/15,2004,11,15,,10.8,,-1.4,,4.7,,13.3,,0,,0,,0,,0,,,,,,,
2004/11/16,2004,11,16,,10.5,,-2.3,,4.1,,13.9,,0,,0,,0,,0,,,,,,,
2004/11/17,2004,11,17,,9.3,,-4.5,,2.4,,15.6,,0,,0,,0,,0,,,,,,,
2004/11/18,2004,11,18,,5.8,,-3.9,,1,,17,,0,,0,,0,,0,,,,,,,
2004/11/19,2004,11,19,,1,,-9.6,,-4.3,,22.3,,0,,0,,0.6,,0.6,,,,,,,
2004/11/20,2004,11,20,,0.6,,-13.6,,-6.5,,24.5,,0,,0,,0,,0,,,,,,,
2004/11/21,2004,11,21,,4.8,,-8.7,,-2,,20,,0,,0,,0.7,,0.7,,,,,,,
2004/11/22,2004,11,22,,1.9,,-13.5,,-5.8,,23.8,,0,,0,,0.7,,0.7,,,,,,,
2004/11/23,2004,11,23,,-2.5,,-14.1,,-8.3,,26.3,,0,,0,,0,,0,,,,,,,
2004/11/24,2004,11,24,,0.2,,-10.6,,-5.2,,23.2,,0,,0,,0,,0,,,,,,,
2004/11/25,2004,11,25,,5.8,,-6.8,,-0.5,,18.5,,0,,0,,1.5,,1.5,,,,,,,
2004/11/26,2004,11,26,,-1.8,,-11.4,,-6.6,,24.6,,0,,0,,0.6,,0.6,,,,,,,
2004/11/27,2004,11,27,,-1.2,,-13.3,,-7.3,,25.3,,0,,0,,0,,0,,,,,,,
2004/11/28,2004,11,28,,-5.3,,-13.9,,-9.6,,27.6,,0,,0,,0,,0,,,,,,,
2004/11/29,2004,11,29,,-4,,-14.4,,-9.2,,27.2,,0,,0,,0,,0,,,,,,,
2004/11/30,2004,11,30,,1.9,,-9.6,,-3.9,,21.9,,0,,0,,0,,0,,,,,,,
2004/12/1,2004,12,1,,-0.7,,-8.2,,-4.5,,22.5,,0,,0,,0,,0,,,M,,,,
2004/12/2,2004,12,2,,2.9,,-9.6,,-3.4,,21.4,,0,,0,,1.2,,1.2,,,M,,,,
2004/12/3,2004,12,3,,4.1,,-2.6,,0.8,,17.2,,0,,0,,0,,0,,,M,,,,
2004/12/4,2004,12,4,,1,,-7.8,,-3.4,,21.4,,0,,0,,1,,2.5,,,M,,,,
2004/12/5,2004,12,5,,-4.3,,-9.5,,-6.9,,24.9,,0,,0,,1,,0.6,,1,,,,,
2004/12/6,2004,12,6,,-4.5,,-18.9,,-11.7,,29.7,,0,,0,,0,,0,,,M,,,,
2004/12/7,2004,12,7,,-8.1,,-17.5,,-12.8,,30.8,,0,,0,,0.6,,0.6,,,M,,,,
2004/12/8,2004,12,8,,-4.8,,-14.6,,-9.7,,27.7,,0,,0,,2,,1.4,,,M,,,,
2004/12/9,2004,12,9,,-2.4,,-10.7,,-6.6,,24.6,,0,,0,,0,,0,,2,,,,,
2004/12/10,2004,12,10,,4,,-9.8,,-2.9,,20.9,,0,,0,,0,,0,,2,,,,,
2004/12/11,2004,12,11,,5.1,,-4.2,,0.5,,17.5,,0,,0,,0.6,,0.6,,,M,,,,
2004/12/12,2004,12,12,,-3.4,,-9.5,,-6.5,,24.5,,0,,0,,0,,0,,,M,,,,
2004/12/13,2004,12,13,,0.1,,-11.4,,-5.7,,23.7,,0,,0,,0,,0,,,M,,,,
2004/12/14,2004,12,14,,5.1,,-6.9,,-0.9,,18.9,,0,,0,,0,,0,,,M,,,,
2004/12/15,2004,12,15,,4.7,,-5.2,,-0.3,,18.3,,0,,0,,0,,0,,,M,,,,
2004/12/16,2004,12,16,,5.4,,-6.8,,-0.7,,18.7,,0,,0,,0,,0,,,M,,,,
2004/12/17,2004,12,17,,6.4,,-1.2,,2.6,,15.4,,0,,0,,0,,0,,,M,,,,
2004/12/18,2004,12,18,,0.5,,-7.8,,-3.7,,21.7,,0,,0,,0,,0,,,M,,,,
2004/12/19,2004,12,19,,8.9,,-8.2,,0.4,,17.6,,0,,0,,0.7,,0.7,,,M,,,,
2004/12/20,2004,12,20,,-0.9,,-17.2,,-9.1,,27.1,,0,,0,,1.5,,1.5,,,M,,,,
2004/12/21,2004,12,21,,-13.9,,-19.1,,-16.5,,34.5,,0,,0,,0,,0,,,M,,,,
2004/12/22,2004,12,22,,-14.2,,-27.3,,-20.8,,38.8,,0,,0,,0.7,,0.7,,,M,,,,
2004/12/23,2004,12,23,,-3.9,,-28.9,,-16.4,,34.4,,0,,0,,0,,0,,,M,,,,
2004/12/24,2004,12,24,,3.6,,-8,,-2.2,,20.2,,0,,0,,0,,0,,,M,,,,
2004/12/25,2004,12,25,,1.1,,-6.5,,-2.7,,20.7,,0,,0,,1,,0.7,,,M,,,,
2004/12/26,2004,12,26,,-3,,-19.2,,-11.1,,29.1,,0,,0,,1,,2.4,,1,,,,,
2004/12/27,2004,12,27,,-11,,-19,,-15,,33,,0,,0,,0.6,,0.6,,1,,,,,
2004/12/28,2004,12,28,,-0.9,,-12.8,,-6.9,,24.9,,0,,0,,0,,0,,1,,,,,
2004/12/29,2004,12,29,,0.5,,-7.4,,-3.5,,21.5,,0,,0,,0,,0,,1,,,,,
2004/12/30,2004,12,30,,-1.5,,-17.7,,-9.6,,27.6,,0,,0,,3,,0.6,,1,,,,,
2004/12/31,2004,12,31,,-17.6,,-19.9,,-18.8,,36.8,,0,,0,,3,,1.5,,3,,,,,
