Station Name,EASTEND CYPRESS (AUT),,,,,,,,,,,,,,,,,,,,,,,,,
Province,SASKATCHEWAN,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,49.44,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-108.99,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,1079.6,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,4032322,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71131,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WEH,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2008/8/4,2008,8,4,,22.8,,6.5,,14.7,,3.3,,0,,,M,,M,0,,,,34,,43,
2008/8/5,2008,8,5,,27.6,,8.3,,18,,0,,0,,,M,,M,0,,,,4,,43,
2008/8/6,2008,8,6,,25.5,,12.1,,18.8,,0,,0.8,,,M,,M,0,,,,,,<31,
2008/8/7,2008,8,7,,31.6,,12.8,,22.2,,0,,4.2,,,M,,M,0,,,,36,,46,
2008/8/8,2008,8,8,,33.1,,14.9,,24,,0,,6,,,M,,M,2.2,,,,33,,52,
2008/8/9,2008,8,9,,28.2,,16.5,,22.4,,0,,4.4,,,M,,M,0.2,,,,25,,61,
2008/8/10,2008,8,10,,28.3,,14.6,,21.5,,0,,3.5,,,M,,M,0,,,,28,,65,
2008/8/11,2008,8,11,,21.5,,8.3,,14.9,,3.1,,0,,,M,,M,0,,,,29,,59,
2008/8/12,2008,8,12,,19.4,,4.9,,12.2,,5.8,,0,,,M,,M,0,,,,30,,52,
2008/8/13,2008,8,13,,22,,7,,14.5,,3.5,,0,,,M,,M,1.2,,,,30,,59,
2008/8/14,2008,8,14,,20.5,,10.5,,15.5,,2.5,,0,,,M,,M,0.6,,,,1,,46,
2008/8/15,2008,8,15,,25.1,,6.9,,16,,2,,0,,,M,,M,0,,,,,,<31,
2008/8/16,2008,8,16,,30,,10.7,,20.4,,0,,2.4,,,M,,M,0,,,,22,,33,
2008/8/17,2008,8,17,,29.2,,17.2,,23.2,,0,,5.2,,,M,,M,0,,,,3,,41,
2008/8/18,2008,8,18,,32,,14,,23,,0,,5,,,M,,M,0,,,,14,,43,
2008/8/19,2008,8,19,,33.8,,15.9,,24.9,,0,,6.9,,,M,,M,0,,,,28,,74,
2008/8/20,2008,8,20,,27.6,,11,,19.3,,0,,1.3,,,M,,M,0.4,,,,24,,56,
2008/8/21,2008,8,21,,22.9,,9.6,,16.3,,1.7,,0,,,M,,M,2,,,,26,,63,
2008/8/22,2008,8,22,,14.9,,6.1,,10.5,,7.5,,0,,,M,,M,0.8,,,,33,,59,
2008/8/23,2008,8,23,,25.2,,5.7,,15.5,,2.5,,0,,,M,,M,0,,,,16,,33,
2008/8/24,2008,8,24,,30.5,,9.7,,20.1,,0,,2.1,,,M,,M,0,,,,23,,50,
2008/8/25,2008,8,25,,34.4,,14.9,,24.7,,0,,6.7,,,M,,M,0,,,,33,,52,
2008/8/26,2008,8,26,,19,,4.9,,12,,6,,0,,,M,,M,0.4,,,,30,,63,
2008/8/27,2008,8,27,,18.2,,1.8,,10,,8,,0,,,M,,M,0.2,,,,31,,65,
2008/8/28,2008,8,28,,21.7,,1.8,,11.8,,6.2,,0,,,M,,M,0,,,,26,,61,
2008/8/29,2008,8,29,,26.6,,3.6,,15.1,,2.9,,0,,,M,,M,0,,,,24,,43,
2008/8/30,2008,8,30,,23.2,,8.8,,16,,2,,0,,,M,,M,0,,,,4,,54,
2008/8/31,2008,8,31,,12.1,,5.9,,9,,9,,0,,,M,,M,19.8,,,,4,,52,
2008/9/1,2008,9,1,,6.2,,2.9,,4.6,,13.4,,0,,,M,,M,25,,,,5,,41,
2008/9/2,2008,9,2,,13.1,,1.8,,7.5,,10.5,,0,,,M,,M,1.2,,,,,,<31,
2008/9/3,2008,9,3,,15.8,,4.8,,10.3,,7.7,,0,,,M,,M,0,,,,20,,33,
2008/9/4,2008,9,4,,14.3,,3.7,,9,,9,,0,,,M,,M,0,,,,32,,41,
2008/9/5,2008,9,5,,16.5,,2.1,,9.3,,8.7,,0,,,M,,M,0.4,,,,,,<31,
2008/9/6,2008,9,6,,13.7,,5.4,,9.6,,8.4,,0,,,M,,M,4.8,,,,31,,54,
2008/9/7,2008,9,7,,11.9,,1.5,,6.7,,11.3,,0,,,M,,M,0,,,,35,,32,
2008/9/8,2008,9,8,,16.9,,2,,9.5,,8.5,,0,,,M,,M,0,,,,23,,41,
2008/9/9,2008,9,9,,20.5,,6.2,,13.4,,4.6,,0,,,M,,M,0,,,,,,<31,
2008/9/10,2008,9,10,,12.1,,4.2,,8.2,,9.8,,0,,,M,,M,4.2,,,,36,,44,
2008/9/11,2008,9,11,,18.5,,3.1,,10.8,,7.2,,0,,,M,,M,0,,,,24,,39,
2008/9/12,2008,9,12,,22.1,,5.4,,13.8,,4.2,,0,,,M,,M,0.2,,,,36,,48,
2008/9/13,2008,9,13,,14.2,,4.4,,9.3,,8.7,,0,,,M,,M,11.6,,,,34,,57,
2008/9/14,2008,9,14,,19.3,,2.8,,11.1,,6.9,,0,,,M,,M,0,,,,33,,35,
2008/9/15,2008,9,15,,24.4,,6,,15.2,,2.8,,0,,,M,,M,0,,,,23,,39,
2008/9/16,2008,9,16,,26,,10.7,,18.4,,0,,0.4,,,M,,M,0,,,,17,,33,
2008/9/17,2008,9,17,,25.4,,9.2,,17.3,,0.7,,0,,,M,,M,0,,,,,,<31,
2008/9/18,2008,9,18,,27.5,,11,,19.3,,0,,1.3,,,M,,M,0,,,,24,,39,
2008/9/19,2008,9,19,,26,,11,,18.5,,0,,0.5,,,M,,M,0,,,,7,,41,
2008/9/20,2008,9,20,,24.2,,7.2,,15.7,,2.3,,0,,,M,,M,0,,,,13,,41,
2008/9/21,2008,9,21,,21.8,,9.3,,15.6,,2.4,,0,,,M,,M,0,,,,19,,44,
2008/9/22,2008,9,22,,14.7,,4.6,,9.7,,8.3,,0,,,M,,M,0.6,,,,26,,50,
2008/9/23,2008,9,23,,9.6,,0.9,,5.3,,12.7,,0,,,M,,M,7.5,,,,27,,35,
2008/9/24,2008,9,24,,14.6,,0,,7.3,,10.7,,0,,,M,,M,0.2,,,,,,<31,
2008/9/25,2008,9,25,,20,,6.7,,13.4,,4.6,,0,,,M,,M,1.2,,,,27,,69,
2008/9/26,2008,9,26,,16.1,,5.1,,10.6,,7.4,,0,,,M,,M,0.8,,,,25,,41,
2008/9/27,2008,9,27,,19.8,,5.7,,12.8,,5.2,,0,,,M,,M,0,,,,35,,46,
2008/9/28,2008,9,28,,15.8,,4.8,,10.3,,7.7,,0,,,M,,M,0,,,,34,,44,
2008/9/29,2008,9,29,,19.8,,4.7,,12.3,,5.7,,0,,,M,,M,0,,,,,,<31,
2008/9/30,2008,9,30,,22.8,,6.5,,14.7,,3.3,,0,,,M,,M,0,,,,,,<31,
2008/10/1,2008,10,1,,24.4,,8.2,,16.3,,1.7,,0,,,M,,M,0,,,,19,,33,
2008/10/2,2008,10,2,,25.2,,6.7,,16,,2,,0,,,M,,M,0,,,,15,,37,
2008/10/3,2008,10,3,,22,,8.5,,15.3,,2.7,,0,,,M,,M,0,,,,12,,37,
2008/10/4,2008,10,4,,20.3,,8.4,,14.4,,3.6,,0,,,M,,M,0.2,,,,14,,37,
2008/10/5,2008,10,5,,16.9,,3.9,,10.4,,7.6,,0,,,M,,M,0.4,,,,25,,41,
2008/10/6,2008,10,6,,11.5,,-0.2,,5.7,,12.3,,0,,,M,,M,0.2,,,,28,,63,
2008/10/7,2008,10,7,,18.6,,-0.5,,9.1,,8.9,,0,,,M,,M,0,,,,24,,70,
2008/10/8,2008,10,8,,9.8,,-1,,4.4,,13.6,,0,,,M,,M,0,,,,31,,57,
2008/10/9,2008,10,9,,7.2,,-3.7,,1.8,,16.2,,0,,,M,,M,0,,,,35,,35,
2008/10/10,2008,10,10,,3.9,,-4.3,,-0.2,,18.2,,0,,,M,,M,0,,,,34,,33,
2008/10/11,2008,10,11,,2.8,,-5.2,,-1.2,,19.2,,0,,,M,,M,0,,,,8,,33,
2008/10/12,2008,10,12,,2.8,,-7.2,,-2.2,,20.2,,0,,,M,,M,0,,,,,,<31,
2008/10/13,2008,10,13,,14.9,,-8.2,,3.4,,14.6,,0,,,M,,M,0,,,,32,,48,
2008/10/14,2008,10,14,,7.2,,-6.2,,0.5,,17.5,,0,,,M,,M,0,,,,32,,74,
2008/10/15,2008,10,15,,8.3,,-7.7,,0.3,,17.7,,0,,,M,,M,0,,,,17,,32,
2008/10/16,2008,10,16,,10.9,,-4.1,,3.4,,14.6,,0,,,M,,M,0,,,,25,,57,
2008/10/17,2008,10,17,,19.3,,-3,,8.2,,9.8,,0,,,M,,M,0,,,,26,,57,
2008/10/18,2008,10,18,,14.5,,1.1,,7.8,,10.2,,0,,,M,,M,0,,,,31,,46,
2008/10/19,2008,10,19,,8,,-4.2,,1.9,,16.1,,0,,,M,,M,0,,,,,,<31,
2008/10/20,2008,10,20,,9.1,,-1.7,,3.7,,14.3,,0,,,M,,M,0,,,,14,,46,
2008/10/21,2008,10,21,,7.7,,-3.5,,2.1,,15.9,,0,,,M,,M,0.2,,,,32,,76,
2008/10/22,2008,10,22,,9.2,,-7.1,,1.1,,16.9,,0,,,M,,M,0,,,,22,,39,
2008/10/23,2008,10,23,,13,,-1.5,,5.8,,12.2,,0,,,M,,M,0,,,,31,,52,
2008/10/24,2008,10,24,,10.8,,-2.3,,4.3,,13.7,,0,,,M,,M,0,,,,26,,56,
2008/10/25,2008,10,25,,4.9,,-3.3,,0.8,,17.2,,0,,,M,,M,0.8,,,,33,,70,
2008/10/26,2008,10,26,,-1.8,,-10.8,,-6.3,,24.3,,0,,,M,,M,0,,,,31,,65,
2008/10/27,2008,10,27,,9.4,,-8.5,,0.5,,17.5,,0,,,M,,M,0,,,,23,,32,
2008/10/28,2008,10,28,,18,,-2.5,,7.8,,10.2,,0,,,M,,M,0,,,,,,<31,
2008/10/29,2008,10,29,,19.8,,2.1,,11,,7,,0,,,M,,M,0,,,,25,,44,
2008/10/30,2008,10,30,,10,,2.6,,6.3,,11.7,,0,,,M,,M,0,,,,36,,46,
2008/10/31,2008,10,31,,17.4,,0,,8.7,,9.3,,0,,,M,,M,0,,,,,,<31,
2008/11/1,2008,11,1,,16.6,,2.2,,9.4,,8.6,,0,,,M,,M,0,,,,27,,52,
2008/11/2,2008,11,2,,13.4,,3.8,,8.6,,9.4,,0,,,M,,M,1.2,,,,12,,32,
2008/11/3,2008,11,3,,11.5,,-0.8,,5.4,,12.6,,0,,,M,,M,4.1,,,,27,,65,
2008/11/4,2008,11,4,,7.9,,-2.9,,2.5,,15.5,,0,,,M,,M,0,,,,8,,33,
2008/11/5,2008,11,5,,2,,-2.2,,-0.1,,18.1,,0,,,M,,M,5.3,,,,2,,32,
2008/11/6,2008,11,6,,-0.7,,-5.2,,-3,,21,,0,,,M,,M,0,,,,35,,35,
2008/11/7,2008,11,7,,3.8,,-4.6,,-0.4,,18.4,,0,,,M,,M,0,,,,32,,32,
2008/11/8,2008,11,8,,3,,-3,,0,,18,,0,,,M,,M,0,,,,,,<31,
2008/11/9,2008,11,9,,4.3,,-2.8,,0.8,,17.2,,0,,,M,,M,0,,,,,,<31,
2008/11/10,2008,11,10,,2.3,,-4.7,,-1.2,,19.2,,0,,,M,,M,0.6,,,,,,<31,
2008/11/11,2008,11,11,,4.6,,-4,,0.3,,17.7,,0,,,M,,M,0,,,,27,,44,
2008/11/12,2008,11,12,,9.4,,-3,,3.2,,14.8,,0,,,M,,M,1.3,,,,25,,39,
2008/11/13,2008,11,13,,4.3,,-2.4,,1,,17,,0,,,M,,M,0.8,,,,31,,87,
2008/11/14,2008,11,14,,-0.3,,-9.2,,-4.8,,22.8,,0,,,M,,M,0.8,,,,32,,80,
2008/11/15,2008,11,15,,5.3,,-7.7,,-1.2,,19.2,,0,,,M,,M,0,,,,30,,50,
2008/11/16,2008,11,16,,2.7,,-2.3,,0.2,,17.8,,0,,,M,,M,0.7,,,,33,,37,
2008/11/17,2008,11,17,,-0.3,,-3.5,,-1.9,,19.9,,0,,,M,,M,0,,,,14,,41,
2008/11/18,2008,11,18,,15.8,,-1.3,,7.3,,10.7,,0,,,M,,M,0.4,,,,28,,63,
2008/11/19,2008,11,19,,0.5,,-12.7,,-6.1,,24.1,,0,,,M,,M,0,,,,33,,69,
2008/11/20,2008,11,20,,-4.7,,-15.5,,-10.1,,28.1,,0,,,M,,M,0,,,,13,,56,
2008/11/21,2008,11,21,,1.5,,-9.4,,-4,,22,,0,,,M,,M,0,,,,31,,59,
2008/11/22,2008,11,22,,6.1,,-7.2,,-0.6,,18.6,,0,,,M,,M,0.6,,,,27,,57,
2008/11/23,2008,11,23,,3.9,,-8.2,,-2.2,,20.2,,0,,,M,,M,0,,,,,,<31,
2008/11/24,2008,11,24,,4.8,,-8.4,,-1.8,,19.8,,0,,,M,,M,0,,,,23,,39,
2008/11/25,2008,11,25,,8.6,,-3.7,,2.5,,15.5,,0,,,M,,M,0,,,,,,<31,
2008/11/26,2008,11,26,,3.6,,-9.9,,-3.2,,21.2,,0,,,M,,M,0.7,,,,33,,54,
2008/11/27,2008,11,27,,2.7,,-10.5,,-3.9,,21.9,,0,,,M,,M,0,,,,28,,32,
2008/11/28,2008,11,28,,-2.9,,-8.2,,-5.6,,23.6,,0,,,M,,M,0,,,,32,,65,
2008/11/29,2008,11,29,,4.9,,-6.8,,-1,,19,,0,,,M,,M,0,,,,31,,63,
2008/11/30,2008,11,30,,3.3,,-6.9,,-1.8,,19.8,,0,,,M,,M,0,,,,32,,56,
2008/12/1,2008,12,1,,9,,-5.8,,1.6,,16.4,,0,,,M,,M,0,,,,32,,63,
2008/12/2,2008,12,2,,0.5,,-10.6,,-5.1,,23.1,,0,,,M,,M,0,,,,33,,69,
2008/12/3,2008,12,3,,-7.4,,-14.1,,-10.8,,28.8,,0,,,M,,M,0,,,,32,,57,
2008/12/4,2008,12,4,,-10.1,,-20.4,,-15.3,,33.3,,0,,,M,,M,0,,,,31,,46,
2008/12/5,2008,12,5,,2.6,,-12.5,,-5,,23,,0,,,M,,M,0,,,,31,,54,
2008/12/6,2008,12,6,,-0.4,,-3.8,,-2.1,,20.1,,0,,,M,,M,0,,,,17,,32,
2008/12/7,2008,12,7,,3.4,,-9.2,,-2.9,,20.9,,0,,,M,,M,4.8,,,,3,,48,
2008/12/8,2008,12,8,,-7.7,,-14.3,,-11,,29,,0,,,M,,M,0,,,,2,,57,
2008/12/9,2008,12,9,,-3.4,,-12.5,,-8,,26,,0,,,M,,M,27.1,,,,25,,32,
2008/12/10,2008,12,10,,3,,-4.3,,-0.7,,18.7,,0,,,M,,M,0,,,,31,,57,
2008/12/11,2008,12,11,,-1.3,,-9.2,,-5.3,,23.3,,0,,,M,,M,0.7,,,,33,,54,
2008/12/12,2008,12,12,,-2.2,,-9.5,,-5.9,,23.9,,0,,,M,,M,0.8,,,,6,,54,
2008/12/13,2008,12,13,,-7.1,,-29.1,,-18.1,,36.1,,0,,,M,,M,1.3,,,,3,,72,
2008/12/14,2008,12,14,,-28.9,,-35.2,,-32.1,,50.1,,0,,,M,,M,0.6,,,,32,,41,
2008/12/15,2008,12,15,,-26.1,,-34.9,,-30.5,,48.5,,0,,,M,,M,0,,,,25,,35,
2008/12/16,2008,12,16,,-20.6,,-31.1,,-25.9,,43.9,,0,,,M,,M,0,,,,,,<31,
2008/12/17,2008,12,17,,-14.5,,-22.9,,-18.7,,36.7,,0,,,M,,M,0,,,,34,,48,
2008/12/18,2008,12,18,,-21.6,,-26.8,,-24.2,,42.2,,0,,,M,,M,0.7,,,,7,,32,
2008/12/19,2008,12,19,,-21.6,,-27.6,,-24.6,,42.6,,0,,,M,,M,1.4,,,,34,,52,
2008/12/20,2008,12,20,,-26,,-28.8,,-27.4,,45.4,,0,,,M,,M,0,,,,31,,50,
2008/12/21,2008,12,21,,-20.6,,-30.5,,-25.6,,43.6,,0,,,M,,M,0,,,,10,,39,
2008/12/22,2008,12,22,,-16.4,,-23.6,,-20,,38,,0,,,M,,M,0,,,,3,,44,
2008/12/23,2008,12,23,,-18,,-25.2,,-21.6,,39.6,,0,,,M,,M,0,,,,2,,33,
2008/12/24,2008,12,24,,-13.5,,-25,,-19.3,,37.3,,0,,,M,,M,0.6,,,,,,<31,
2008/12/25,2008,12,25,,-3.6,,-14.8,,-9.2,,27.2,,0,,,M,,M,0,,,,34,,48,
2008/12/26,2008,12,26,,-13.5,,-21.2,,-17.4,,35.4,,0,,,M,,M,0,,,,34,,65,
2008/12/27,2008,12,27,,-5.6,,-20.1,,-12.9,,30.9,,0,,,M,,M,0,,,,26,,33,
2008/12/28,2008,12,28,,-2.8,,-13.4,,-8.1,,26.1,,0,,,M,,M,0,,,,2,,44,
2008/12/29,2008,12,29,,-9.4,,-16.2,,-12.8,,30.8,,0,,,M,,M,3.8,,,,6,,54,
2008/12/30,2008,12,30,,-12.6,,-20.3,,-16.5,,34.5,,0,,,M,,M,0.6,,,,7,,48,
2008/12/31,2008,12,31,,-5.2,,-19.9,,-12.6,,30.6,,0,,,M,,M,0.7,,,,27,,61,
