Station Name,EASTEND CYPRESS (AUT),,,,,,,,,,,,,,,,,,,,,,,,,
Province,SASKATCHEWAN,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,49.44,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-108.99,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,1079.6,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,4032322,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71131,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WEH,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2006/8/10,2006,8,10,,26.1,,13.3,,19.7,,0,,1.7,,0.2,,0,,0.2,,0,,,,,
2006/8/11,2006,8,11,,24.6,,12.1,,18.4,,0,,0.4,,1,,0,,1,,0,,,,,
2006/8/12,2006,8,12,,18,,7.7,,12.9,,5.1,,0,,0,,0,,0,,0,,,,,
2006/8/13,2006,8,13,,22.4,,6.3,,14.4,,3.6,,0,,0,,0,,0,,0,,,,,
2006/8/14,2006,8,14,,28.3,,10.5,,19.4,,0,,1.4,,0,,0,,0,,0,,,,,
2006/8/15,2006,8,15,,28.2,,12,,20.1,,0,,2.1,,0,,0,,0,,0,,,,,
2006/8/16,2006,8,16,,19.1,,10.8,,15,,3,,0,,2,,0,,2,,0,,,,,
2006/8/17,2006,8,17,,17.7,,7.9,,12.8,,5.2,,0,,0.2,,0,,0.2,,0,,,,,
2006/8/18,2006,8,18,,22.6,,6,,14.3,,3.7,,0,,0,,0,,0,,0,,,,,
2006/8/19,2006,8,19,,27.7,,10.3,,19,,0,,1,,0,,0,,0,,0,,,,,
2006/8/20,2006,8,20,,23.2,,11.1,,17.2,,0.8,,0,,0,,0,,0,,0,,,,,
2006/8/21,2006,8,21,,28.7,,10.3,,19.5,,0,,1.5,,0,,0,,0,,0,,,,,
2006/8/22,2006,8,22,,30.7,,13.6,,22.2,,0,,4.2,,0,,0,,0,,0,,,,,
2006/8/23,2006,8,23,,28.5,,14.6,,21.6,,0,,3.6,,0,,0,,0,,0,,,,,
2006/8/24,2006,8,24,,21.2,,10.8,,16,,2,,0,,0,,0,,0,,0,,,,,
2006/8/25,2006,8,25,,23.1,,7.9,,15.5,,2.5,,0,,0,,0,,0,,0,,,,,
2006/8/26,2006,8,26,,25.1,,9.1,,17.1,,0.9,,0,,0,,0,,0,,0,,,,,
2006/8/27,2006,8,27,,26.8,,10.4,,18.6,,0,,0.6,,0,,0,,0,,0,,,,,
2006/8/28,2006,8,28,,29.9,,12.9,,21.4,,0,,3.4,,0,,0,,0,,0,,,,,
2006/8/29,2006,8,29,,31.8,,12.8,,22.3,,0,,4.3,,0,,0,,0,,0,,,,,
2006/8/30,2006,8,30,,25.1,,8.8,,17,,1,,0,,8,,0,,8,,0,,,,,
2006/8/31,2006,8,31,,14.6,,5.2,,9.9,,8.1,,0,,1.8,,0,,1.8,,0,,,,,
2006/9/1,2006,9,1,,17.9,,3.4,,10.7,,7.3,,0,,0,,0,,0,,0,,,,,
2006/9/2,2006,9,2,,23.4,,5.5,,14.5,,3.5,,0,,0,,0,,0,,0,,,,,
2006/9/3,2006,9,3,,26.2,,9,,17.6,,0.4,,0,,0,,0,,0,,0,,,,,
2006/9/4,2006,9,4,,28,,9.2,,18.6,,0,,0.6,,0,,0,,0,,0,,,,,
2006/9/5,2006,9,5,,27.9,,13.1,,20.5,,0,,2.5,,0,,0,,0,,0,,,,,
2006/9/6,2006,9,6,,29.8,,12.4,,21.1,,0,,3.1,,0,,0,,0,,0,,,,,
2006/9/7,2006,9,7,,23.8,,12.1,,18,,0,,0,,0,,0,,0,,0,,,,,
2006/9/8,2006,9,8,,22.1,,9.2,,15.7,,2.3,,0,,0.4,,0,,0.4,,0,,,,,
2006/9/9,2006,9,9,,26.3,,7.5,,16.9,,1.1,,0,,0,,0,,0,,0,,,,,
2006/9/10,2006,9,10,,24.1,,9.3,,16.7,,1.3,,0,,0,,0,,0,,0,,,,,
2006/9/11,2006,9,11,,25.5,,7.2,,16.4,,1.6,,0,,0,,0,,0,,0,,,,,
2006/9/12,2006,9,12,,26.5,,10.3,,18.4,,0,,0.4,,0,,0,,0,,0,,,,,
2006/9/13,2006,9,13,,21.6,,8.9,,15.3,,2.7,,0,,0,,0,,0,,0,,,,,
2006/9/14,2006,9,14,,11.9,,7.3,,9.6,,8.4,,0,,0,,0,,0,,0,,,,,
2006/9/15,2006,9,15,,9.3,,0.6,,5,,13,,0,,16,,0,,16,,0,,,,,
2006/9/16,2006,9,16,,4,,0.1,,2.1,,15.9,,0,,0.2,,0.6,,0.8,,0,,,,,
2006/9/17,2006,9,17,,1.9,,-0.5,,0.7,,17.3,,0,,0.4,,0,,0.4,,0,,,,,
2006/9/18,2006,9,18,,9.2,,0.8,,5,,13,,0,,0,,0,,0,,0,,,,,
2006/9/19,2006,9,19,,12.2,,0,,6.1,,11.9,,0,,0,,0,,0,,0,,,,,
2006/9/20,2006,9,20,,9.8,,3.6,,6.7,,11.3,,0,,1.2,,0,,1.2,,0,,,,,
2006/9/21,2006,9,21,,13.7,,5.8,,9.8,,8.2,,0,,0.6,,0,,0.6,,0,,,,,
2006/9/22,2006,9,22,,6.7,,4.7,,5.7,,12.3,,0,,0.4,,0,,0.4,,0,,,,,
2006/9/23,2006,9,23,,15.3,,3.6,,9.5,,8.5,,0,,0,,0,,0,,0,,,,,
2006/9/24,2006,9,24,,20,,2.5,,11.3,,6.7,,0,,0,,0,,0,,0,,,,,
2006/9/25,2006,9,25,,22.3,,6.4,,14.4,,3.6,,0,,0,,0,,0,,0,,,,,
2006/9/26,2006,9,26,,15.1,,7.2,,11.2,,6.8,,0,,2,,0,,2,,0,,,,,
2006/9/27,2006,9,27,,11.4,,2.8,,7.1,,10.9,,0,,0,,0,,0,,0,,,,,
2006/9/28,2006,9,28,,18.4,,2.4,,10.4,,7.6,,0,,0,,0,,0,,0,,,,,
2006/9/29,2006,9,29,,21.7,,6.4,,14.1,,3.9,,0,,0,,0,,0,,0,,,,,
2006/9/30,2006,9,30,,25.2,,5.2,,15.2,,2.8,,0,,0,,0,,0,,0,,,,,
2006/10/1,2006,10,1,,14.9,,4.1,,9.5,,8.5,,0,,0,,0,,0,,0,,,,,
2006/10/2,2006,10,2,,10.5,,3.1,,6.8,,11.2,,0,,0,,0,,0,,0,,,,,
2006/10/3,2006,10,3,,12.4,,3.1,,7.8,,10.2,,0,,0,,0,,0,,0,,,,,
2006/10/4,2006,10,4,,12.5,,3.6,,8.1,,9.9,,0,,0,,0,,0,,0,,,,,
2006/10/5,2006,10,5,,19.6,,3.1,,11.4,,6.6,,0,,0,,0,,0,,0,,,,,
2006/10/6,2006,10,6,,20.9,,8,,14.5,,3.5,,0,,0.4,,0,,0.4,,0,,,,,
2006/10/7,2006,10,7,,12,,0.6,,6.3,,11.7,,0,,2.6,,0,,2.6,,0,,,,,
2006/10/8,2006,10,8,,7.7,,-5.2,,1.3,,16.7,,0,,0,,0,,0,,,M,,,,
2006/10/9,2006,10,9,,9,,-3.5,,2.8,,15.2,,0,,0,,0,,0,,,M,,,,
2006/10/10,2006,10,10,,7.1,,-4.7,,1.2,,16.8,,0,,1,,1.6,,2.6,,,M,,,,
2006/10/11,2006,10,11,,-0.5,,-12.9,,-6.7,,24.7,,0,,0,,0.6,,0.6,,,M,,,,
2006/10/12,2006,10,12,,3.1,,-10,,-3.5,,21.5,,0,,0,,0,,0,,,M,,,,
2006/10/13,2006,10,13,,9.1,,-6.8,,1.2,,16.8,,0,,0,,0,,0,,,M,,,,
2006/10/14,2006,10,14,,13,,-1.6,,5.7,,12.3,,0,,0,,0,,0,,,M,,,,
2006/10/15,2006,10,15,,11.7,,2,,6.9,,11.1,,0,,0.2,,0,,0.2,,,M,,,,
2006/10/16,2006,10,16,,3.8,,-4.6,,-0.4,,18.4,,0,,0,,0,,0,,,M,,,,
2006/10/17,2006,10,17,,-0.7,,-5.8,,-3.3,,21.3,,0,,0,,0,,0,,,M,,,,
2006/10/18,2006,10,18,,7.9,,-7.5,,0.2,,17.8,,0,,0.2,,0,,0.2,,,M,,,,
2006/10/19,2006,10,19,,10,,0,,5,,13,,0,,0,,0,,0,,,M,,,,
2006/10/20,2006,10,20,,2.4,,-2.3,,0.1,,17.9,,0,,0.6,,0.6,,1.2,,,M,,,,
2006/10/21,2006,10,21,,1.6,,-2.4,,-0.4,,18.4,,0,,0,,0.7,,0.7,,,M,,,,
2006/10/22,2006,10,22,,5.9,,-2.5,,1.7,,16.3,,0,,0,,0,,0,,,M,,,,
2006/10/23,2006,10,23,,7.5,,-3.9,,1.8,,16.2,,0,,0,,0,,0,,,M,,,,
2006/10/24,2006,10,24,,12.1,,-4.7,,3.7,,14.3,,0,,0,,0,,0,,,M,,,,
2006/10/25,2006,10,25,,7.7,,-3.5,,2.1,,15.9,,0,,0,,0,,0,,,M,,,,
2006/10/26,2006,10,26,,11.9,,-6.8,,2.6,,15.4,,0,,0,,0.2,,0.2,,,M,,,,
2006/10/27,2006,10,27,,8.5,,-3.7,,2.4,,15.6,,0,,0,,0,,0,,,M,,,,
2006/10/28,2006,10,28,,14.9,,1.8,,8.4,,9.6,,0,,0,,0,,0,,,M,,,,
2006/10/29,2006,10,29,,8.2,,-9.8,,-0.8,,18.8,,0,,0,,0,,0,,,M,,,,
2006/10/30,2006,10,30,,-8.6,,-17.1,,-12.9,,30.9,,0,,0,,0.7,,0.7,,,M,,,,
2006/10/31,2006,10,31,,-6,,-19.9,,-13,,31,,0,,0,,0,,0,,,M,,,,
2006/11/1,2006,11,1,,-7,,-14.8,,-10.9,,28.9,,0,,0,,0,,0,,,,,,,
2006/11/2,2006,11,2,,-5.1,,-16.7,,-10.9,,28.9,,0,,0,,0,,0,,,,,,,
2006/11/3,2006,11,3,,1.1,,-9.1,,-4,,22,,0,,0.4,,0.6,,1,,,,,,,
2006/11/4,2006,11,4,,7.7,,-2.9,,2.4,,15.6,,0,,0,,0,,0,,,,,,,
2006/11/5,2006,11,5,,12.8,,0.1,,6.5,,11.5,,0,,0,,0,,0,,,,,,,
2006/11/6,2006,11,6,,11.5,,-2.1,,4.7,,13.3,,0,,2.2,,0,,2.2,,,,,,,
2006/11/7,2006,11,7,,13.3,,8.5,,10.9,,7.1,,0,,3,,0,,3,,,,,,,
2006/11/8,2006,11,8,,9.8,,-2.2,,3.8,,14.2,,0,,0,,0.8,,0.8,,,,,,,
2006/11/9,2006,11,9,,-2.2,,-7.8,,-5,,23,,0,,0,,0.7,,0.7,,,,,,,
2006/11/10,2006,11,10,,3.3,,-6.3,,-1.5,,19.5,,0,,0,,0,,0,,,,,,,
2006/11/11,2006,11,11,,7.5,,-5.6,,1,,17,,0,,0,,0,,0,,,,,,,
2006/11/12,2006,11,12,,3.9,,-8.1,,-2.1,,20.1,,0,,0,,0,,0,,,,,,,
2006/11/13,2006,11,13,,5.9,,-3.2,,1.4,,16.6,,0,,0,,0.7,,0.7,,,,,,,
2006/11/14,2006,11,14,,-1.7,,-11,,-6.4,,24.4,,0,,0,,0,,0,,,,,,,
2006/11/15,2006,11,15,,6.9,,-10,,-1.6,,19.6,,0,,0,,0,,0,,,,,,,
2006/11/16,2006,11,16,,10.4,,-4.9,,2.8,,15.2,,0,,0,,0,,0,,,,,,,
2006/11/17,2006,11,17,,3.7,,-8.1,,-2.2,,20.2,,0,,0,,0,,0,,,,,,,
2006/11/18,2006,11,18,,7.9,,-7.6,,0.2,,17.8,,0,,0,,0,,0,,,,,,,
2006/11/19,2006,11,19,,6.8,,-4.3,,1.3,,16.7,,0,,0,,0,,0,,,,,,,
2006/11/20,2006,11,20,,11.6,,-1.5,,5.1,,12.9,,0,,0,,0,,0,,,,,,,
2006/11/21,2006,11,21,,8.5,,-3,,2.8,,15.2,,0,,1.6,,0.3,,1.9,,,,,,,
2006/11/22,2006,11,22,,3.7,,-7.1,,-1.7,,19.7,,0,,0,,0,,0,,,,,,,
2006/11/23,2006,11,23,,0.6,,-8.5,,-4,,22,,0,,0,,0,,0,,,,,,,
2006/11/24,2006,11,24,,-4,,-17.8,,-10.9,,28.9,,0,,0,,0,,0,,,,,,,
2006/11/25,2006,11,25,,-17.2,,-23.2,,-20.2,,38.2,,0,,0,,1.7,,1.7,,,,,,,
2006/11/26,2006,11,26,,-16.2,,-25.5,,-20.9,,38.9,,0,,0,,0.6,,0.6,,,,,,,
2006/11/27,2006,11,27,,-13.9,,-22.3,,-18.1,,36.1,,0,,0,,3.5,,3.5,,,,,,,
2006/11/28,2006,11,28,,-22,,-26.9,,-24.5,,42.5,,0,,0,,2.6,,2.6,,,,,,,
2006/11/29,2006,11,29,,-20.4,,-26.5,,-23.5,,41.5,,0,,0,,0,,0,,,,,,,
2006/11/30,2006,11,30,,-4.2,,-22.2,,-13.2,,31.2,,0,,0,,0,,0,,,,,,,
2006/12/1,2006,12,1,,-7.8,,-18.9,,-13.4,,31.4,,0,,0,,1.5,,1.5,,,,,,,
2006/12/2,2006,12,2,,-15.3,,-23.5,,-19.4,,37.4,,0,,0,,0,,0,,,,,,,
2006/12/3,2006,12,3,,-2.4,,-21.4,,-11.9,,29.9,,0,,0,,0,,0,,,,,,,
2006/12/4,2006,12,4,,-1.8,,-11.6,,-6.7,,24.7,,0,,0,,0,,0,,,,,,,
2006/12/5,2006,12,5,,-0.4,,-5.9,,-3.2,,21.2,,0,,0,,1.2,,1.2,,,,,,,
2006/12/6,2006,12,6,,-3.9,,-17.8,,-10.9,,28.9,,0,,0,,0,,0,,,,,,,
2006/12/7,2006,12,7,,-3.3,,-15.6,,-9.5,,27.5,,0,,0,,0,,0,,,,,,,
2006/12/8,2006,12,8,,2.9,,-7,,-2.1,,20.1,,0,,0,,0,,0,,,,,,,
2006/12/9,2006,12,9,,2.9,,-4.3,,-0.7,,18.7,,0,,0,,0,,0,,,,,,,
2006/12/10,2006,12,10,,-1.9,,-8.3,,-5.1,,23.1,,0,,0,,0,,0,,,,,,,
2006/12/11,2006,12,11,,-2.5,,-7.8,,-5.2,,23.2,,0,,0,,0,,0,,,,,,,
2006/12/12,2006,12,12,,2.2,,-5.8,,-1.8,,19.8,,0,,0,,0,,0,,,,,,,
2006/12/13,2006,12,13,,2.1,,-9.8,,-3.9,,21.9,,0,,0,,0,,0,,,,,,,
2006/12/14,2006,12,14,,1.1,,-6.8,,-2.9,,20.9,,0,,0,,0,,0,,,,,,,
2006/12/15,2006,12,15,,1.3,,-3.5,,-1.1,,19.1,,0,,0.2,,0.4,,0.6,,,,,,,
2006/12/16,2006,12,16,,-3,,-12.6,,-7.8,,25.8,,0,,0,,0.6,,0.6,,,,,,,
2006/12/17,2006,12,17,,-11.8,,-19.1,,-15.5,,33.5,,0,,0,,0,,0,,,,,,,
2006/12/18,2006,12,18,,-5.9,,-16.6,,-11.3,,29.3,,0,,0,,0,,0,,,,,,,
2006/12/19,2006,12,19,,3.1,,-10.1,,-3.5,,21.5,,0,,0,,0,,0,,,,,,,
2006/12/20,2006,12,20,,-1.9,,-8.7,,-5.3,,23.3,,0,,0,,0,,0,,,,,,,
2006/12/21,2006,12,21,,2.3,,-8.6,,-3.2,,21.2,,0,,0,,0,,0,,,,,,,
2006/12/22,2006,12,22,,-1.7,,-10.6,,-6.2,,24.2,,0,,0,,0,,0,,,,,,,
2006/12/23,2006,12,23,,-1.7,,-16.1,,-8.9,,26.9,,0,,0,,0,,0,,,,,,,
2006/12/24,2006,12,24,,-1.5,,-11,,-6.3,,24.3,,0,,0,,0.7,,0.7,,,,,,,
2006/12/25,2006,12,25,,0.3,,-8.8,,-4.3,,22.3,,0,,0,,0,,0,,,,,,,
2006/12/26,2006,12,26,,-2,,-10.7,,-6.4,,24.4,,0,,0,,0,,0,,,,,,,
2006/12/27,2006,12,27,,0,,-3.7,,-1.9,,19.9,,0,,0,,0.7,,0.7,,,,,,,
2006/12/28,2006,12,28,,-1.5,,-11.6,,-6.6,,24.6,,0,,0,,2.3,,2.3,,,,,,,
2006/12/29,2006,12,29,,-9.6,,-16.2,,-12.9,,30.9,,0,,0,,0,,0,,,,,,,
2006/12/30,2006,12,30,,-3.3,,-14.5,,-8.9,,26.9,,0,,0,,0,,0,,,,,,,
2006/12/31,2006,12,31,,-0.9,,-10.4,,-5.7,,23.7,,0,,0,,0,,0,,,,,,,
