Station Name,EASTEND CYPRESS (AUT),,,,,,,,,,,,,,,,,,,,,,,,,
Province,SASKATCHEWAN,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,49.44,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-108.99,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,1079.6,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,4032322,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71131,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WEH,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2013/8/3,2013,8,3,,20.9,,11.4,,16.2,,1.8,,0,,,M,,M,12.2,,,,13,,52,
2013/8/4,2013,8,4,,22.5,,8.8,,15.7,,2.3,,0,,,M,,M,1.4,,,,,,<31,
2013/8/5,2013,8,5,,24.7,,10.5,,17.6,,0.4,,0,,,M,,M,0,,,,31,,61,
2013/8/6,2013,8,6,,22.3,,8.8,,15.6,,2.4,,0,,,M,,M,0,,,,30,,54,
2013/8/7,2013,8,7,,16,,7.9,,12,,6,,0,,,M,,M,4.9,,,,,,<31,
2013/8/8,2013,8,8,,18.9,,8.7,,13.8,,4.2,,0,,,M,,M,1,,,,6,,32,
2013/8/9,2013,8,9,,21.2,,10.3,,15.8,,2.2,,0,,,M,,M,0,,,,9,,35,
2013/8/10,2013,8,10,,23.8,,10.7,,17.3,,0.7,,0,,,M,,M,0,,,,9,,32,
2013/8/11,2013,8,11,,25.4,,10.7,,18.1,,0,,0.1,,,M,,M,0,,,,,,<31,
2013/8/12,2013,8,12,,26.2,,11.6,,18.9,,0,,0.9,,,M,,M,30.1,,,,33,,67,
2013/8/13,2013,8,13,,24,,11.7,,17.9,,0.1,,0,,,M,,M,0.4,,,,14,,67,
2013/8/14,2013,8,14,,26.4,,12.9,,19.7,,0,,1.7,,,M,,M,0,,,,,,<31,
2013/8/15,2013,8,15,,28.6,,12.2,,20.4,,0,,2.4,,,M,,M,0,,,,,,<31,
2013/8/16,2013,8,16,,31.2,,12.7,,22,,0,,4,,,M,,M,0,,,,,,<31,
2013/8/17,2013,8,17,,27.6,,12.7,,20.2,,0,,2.2,,,M,,M,0,,,,28,,48,
2013/8/18,2013,8,18,,27.1,,12.4,,19.8,,0,,1.8,,,M,,M,0,,,,24,,43,
2013/8/19,2013,8,19,,28.9,,11.2,,20.1,,0,,2.1,,,M,,M,0.5,,,,25,,50,
2013/8/20,2013,8,20,,25.6,,10.1,,17.9,,0.1,,0,,,M,,M,0,,,,27,,44,
2013/8/21,2013,8,21,,22.4,,8.4,,15.4,,2.6,,0,,,M,,M,0,,,,6,,48,
2013/8/22,2013,8,22,,26.9,,9.6,,18.3,,0,,0.3,,,M,,M,0,,,,16,,37,
2013/8/23,2013,8,23,,28.2,,15,,21.6,,0,,3.6,,,M,,M,0,,,,,,<31,
2013/8/24,2013,8,24,,27.7,,13.1,,20.4,,0,,2.4,,,M,,M,0,,,,24,,52,
2013/8/25,2013,8,25,,29.5,,15.6,,22.6,,0,,4.6,,,M,,M,0,,,,27,,35,
2013/8/26,2013,8,26,,28.8,,15.6,,22.2,,0,,4.2,,,M,,M,0,,,,24,,65,
2013/8/27,2013,8,27,,29.1,,12.9,,21,,0,,3,,,M,,M,1.2,,,,23,,39,
2013/8/28,2013,8,28,,32.8,,15.7,,24.3,,0,,6.3,,,M,,M,7,,,,17,,50,
2013/8/29,2013,8,29,,30.3,,12.8,,21.6,,0,,3.6,,,M,,M,1.5,,,,33,,43,
2013/8/30,2013,8,30,,27.6,,12.5,,20.1,,0,,2.1,,,M,,M,1.9,,,,30,,54,
2013/8/31,2013,8,31,,20.6,,7.6,,14.1,,3.9,,0,,,M,,M,0.6,,,,30,,56,
2013/9/1,2013,9,1,,25.8,,9.3,,17.6,,0.4,,0,,,M,,M,0,,,,,,<31,
2013/9/2,2013,9,2,,31,,11.6,,21.3,,0,,3.3,,,M,,M,0,,,,16,,32,
2013/9/3,2013,9,3,,28.3,,16.2,,22.3,,0,,4.3,,,M,,M,0.9,,,,7,,52,
2013/9/4,2013,9,4,,27.2,,14,,20.6,,0,,2.6,,,M,,M,0,,,,7,,32,
2013/9/5,2013,9,5,,31.4,,14.2,,22.8,,0,,4.8,,,M,,M,3.1,,,,23,,46,
2013/9/6,2013,9,6,,28,,15.6,,21.8,,0,,3.8,,,M,,M,0.2,,,,6,,41,
2013/9/7,2013,9,7,,19.5,,13.1,,16.3,,1.7,,0,,,M,,M,11.3,,,,7,,46,
2013/9/8,2013,9,8,,18.3,,11.5,,14.9,,3.1,,0,,,M,,M,3.6,,,,,,<31,
2013/9/9,2013,9,9,,21.6,,11,,16.3,,1.7,,0,,,M,,M,4.7,,,,34,,41,
2013/9/10,2013,9,10,,24.2,,10.1,,17.2,,0.8,,0,,,M,,M,0,,,,,,<31,
2013/9/11,2013,9,11,,21.9,,10.7,,16.3,,1.7,,0,,,M,,M,0,,,,4,,32,
2013/9/12,2013,9,12,,23.8,,8.8,,16.3,,1.7,,0,,,M,,M,0,,,,15,,33,
2013/9/13,2013,9,13,,27.8,,11,,19.4,,0,,1.4,,,M,,M,0,,,,,,<31,
2013/9/14,2013,9,14,,20.7,,8.3,,14.5,,3.5,,0,,,M,,M,1.3,,,,4,,59,
2013/9/15,2013,9,15,,21.9,,6.1,,14,,4,,0,,,M,,M,0,,,,15,,46,
2013/9/16,2013,9,16,,27.8,,8.5,,18.2,,0,,0.2,,,M,,M,1.1,,,,23,,72,
2013/9/17,2013,9,17,,22.2,,8.5,,15.4,,2.6,,0,,,M,,M,0,,,,,,<31,
2013/9/18,2013,9,18,,14.7,,5.3,,10,,8,,0,,,M,,M,14.5,,,,6,,54,
2013/9/19,2013,9,19,,15.3,,4.4,,9.9,,8.1,,0,,,M,,M,9,,,,28,,41,
2013/9/20,2013,9,20,,20.4,,3.9,,12.2,,5.8,,0,,,M,,M,0,,,,16,,41,
2013/9/21,2013,9,21,,24.9,,5,,15,,3,,0,,,M,,M,0,,,,15,,32,
2013/9/22,2013,9,22,,19.9,,8.6,,14.3,,3.7,,0,,,M,,M,0,,,,26,,37,
2013/9/23,2013,9,23,,18.1,,3.5,,10.8,,7.2,,0,,,M,,M,2.4,,,,24,,65,
2013/9/24,2013,9,24,,16,,0.4,,8.2,,9.8,,0,,,M,,M,9.9,,,,7,,32,
2013/9/25,2013,9,25,,7.3,,4.8,,6.1,,11.9,,0,,,M,,M,8.6,,,,3,,57,
2013/9/26,2013,9,26,,8.9,,-0.2,,4.4,,13.6,,0,,,M,,M,0.8,,,,2,,57,
2013/9/27,2013,9,27,,13.4,,-2.4,,5.5,,12.5,,0,,,M,,M,0,,,,23,,44,
2013/9/28,2013,9,28,,15.6,,0.2,,7.9,,10.1,,0,,,M,,M,0,,,,24,,52,
2013/9/29,2013,9,29,,16.1,,4.5,,10.3,,7.7,,0,,,M,,M,6.4,,,,25,,72,
2013/9/30,2013,9,30,,15.2,,-1.1,,7.1,,10.9,,0,,,M,,M,8.5,,,,24,,80,
2013/10/1,2013,10,1,,13.2,,-0.6,,6.3,,11.7,,0,,,M,,M,1.4,,,,23,,56,
2013/10/2,2013,10,2,,11.6,,-1.8,,4.9,,13.1,,0,,,M,,M,0,,,,28,,37,
2013/10/3,2013,10,3,,6.2,,-1.9,,2.2,,15.8,,0,,,M,,M,0,,,,35,,35,
2013/10/4,2013,10,4,,8.9,,-4.4,,2.3,,15.7,,0,,,M,,M,0,,,,,,<31,
2013/10/5,2013,10,5,,16.1,,-3.8,,6.2,,11.8,,0,,,M,,M,0,,,,30,,39,
2013/10/6,2013,10,6,,19.7,,1.9,,10.8,,7.2,,0,,,M,,M,0,,,,26,,41,
2013/10/7,2013,10,7,,20.2,,3.2,,11.7,,6.3,,0,,,M,,M,1.1,,,,24,,59,
2013/10/8,2013,10,8,,15.3,,1.4,,8.4,,9.6,,0,,,M,,M,0.5,,,,34,,48,
2013/10/9,2013,10,9,,11.2,,-3.6,,3.8,,14.2,,0,,,M,,M,0,,,,34,,46,
2013/10/10,2013,10,10,,13.4,,-1,,6.2,,11.8,,0,,,M,,M,0,,,,30,,37,
2013/10/11,2013,10,11,,9.2,,-1.6,,3.8,,14.2,,0,,,M,,M,0,,,,33,,52,
2013/10/12,2013,10,12,,9.1,,-4.5,,2.3,,15.7,,0,,,M,,M,0,,,,,,<31,
2013/10/13,2013,10,13,,5.9,,-0.8,,2.6,,15.4,,0,,,M,,M,0.3,,,,,,<31,
2013/10/14,2013,10,14,,8.5,,-3.3,,2.6,,15.4,,0,,,M,,M,0.2,,,,,,<31,
2013/10/15,2013,10,15,,,M,-4.5,E,,M,,M,,M,,M,,M,,M,,,,,<31,
2013/10/16,2013,10,16,,6.4,,-5.9,,0.3,,17.7,,0,,,M,,M,0.5,,,,,,<31,
2013/10/17,2013,10,17,,4.3,,-7.4,,-1.6,,19.6,,0,,,M,,M,1.7,,,,31,,39,
2013/10/18,2013,10,18,,10.9,,-3.3,,3.8,,14.2,,0,,,M,,M,0,,,,30,,48,
2013/10/19,2013,10,19,,12.7,,-1.2,,5.8,,12.2,,0,,,M,,M,0,,,,31,,72,
2013/10/20,2013,10,20,,8.4,,0.9,,4.7,,13.3,,0,,,M,,M,0,,,,34,,59,
2013/10/21,2013,10,21,,13.3,,2,,7.7,,10.3,,0,,,M,,M,0,,,,31,,48,
2013/10/22,2013,10,22,,15.7,,4.2,,10,,8,,0,,,M,,M,0,,,,31,,41,
2013/10/23,2013,10,23,,,,,,,,,,,,,,,,,,,,,,,
2013/10/24,2013,10,24,,,,,,,,,,,,,,,,,,,,,,,
2013/10/25,2013,10,25,,12.7,,-0.4,,6.2,,11.8,,0,,,M,,M,0,,,,32,,44,
2013/10/26,2013,10,26,,15.6,,-2.7,,6.5,,11.5,,0,,,M,,M,0,,,,26,,37,
2013/10/27,2013,10,27,,7.8,,-7.6,,0.1,,17.9,,0,,,M,,M,1.7,,,,7,,59,
2013/10/28,2013,10,28,,-6.5,,-11.9,,-9.2,,27.2,,0,,,M,,M,0.3,,,,6,,33,
2013/10/29,2013,10,29,,-3,,-11.6,,-7.3,,25.3,,0,,,M,,M,0,,,,,,<31,
2013/10/30,2013,10,30,,2.9,,-6,,-1.6,,19.6,,0,,,M,,M,0,,,,29,,37,
2013/10/31,2013,10,31,,7.9,,-2.4,,2.8,,15.2,,0,,,M,,M,0,,,,31,,57,
2013/11/1,2013,11,1,,9.8,,-4.1,,2.9,,15.1,,0,,,M,,M,0,,,,31,,54,
2013/11/2,2013,11,2,,6.3,,-5.2,,0.6,,17.4,,0,,,M,,M,0,,,,15,,32,
2013/11/3,2013,11,3,,2.6,,-5.8,,-1.6,,19.6,,0,,,M,,M,1.3,,,,32,,72,
2013/11/4,2013,11,4,,-5.7,,-10.4,,-8.1,,26.1,,0,,,M,,M,0,,,,33,,70,
2013/11/5,2013,11,5,,0.8,,-12.7,,-6,,24,,0,,,M,,M,0,,,,,,<31,
2013/11/6,2013,11,6,,4,,-10.2,,-3.1,,21.1,,0,,,M,,M,0,,,,,,<31,
2013/11/7,2013,11,7,,3.6,,-8.6,,-2.5,,20.5,,0,,,M,,M,0,,,,16,,44,
2013/11/8,2013,11,8,,1.1,,-4.2,,-1.6,,19.6,,0,,,M,,M,0.2,,,,30,,52,
2013/11/9,2013,11,9,,2.8,,-11,,-4.1,,22.1,,0,,,M,,M,0,,,,31,,39,
2013/11/10,2013,11,10,,-2,,-14.2,,-8.1,,26.1,,0,,,M,,M,2.9,,,,1,,44,
2013/11/11,2013,11,11,,-7.2,,-17.2,,-12.2,,30.2,,0,,,M,,M,0,,,,,,<31,
2013/11/12,2013,11,12,,6,,-10.6,,-2.3,,20.3,,0,,,M,,M,0,,,,27,,41,
2013/11/13,2013,11,13,,8.8,,-1.9,,3.5,,14.5,,0,,,M,,M,,M,,,,,<31,
2013/11/14,2013,11,14,,5.5,,-2.7,,1.4,,16.6,,0,,,M,,M,0,,,,32,,35,
2013/11/15,2013,11,15,,2.6,,-6.4,,-1.9,,19.9,,0,,,M,,M,0.2,,,,26,,41,
2013/11/16,2013,11,16,,-0.3,,-8.5,,-4.4,,22.4,,0,,,M,,M,1.6,,,,6,,35,
2013/11/17,2013,11,17,,-6.4,,-16.9,,-11.7,,29.7,,0,,,M,,M,0.2,,,,,,<31,
2013/11/18,2013,11,18,,3.5,,-9.8,,-3.2,,21.2,,0,,,M,,M,,M,,,,,<31,
2013/11/19,2013,11,19,,1.8,,-15.6,,-6.9,,24.9,,0,,,M,,M,0,,1,,33,,46,
2013/11/20,2013,11,20,,-15.4,,-24.6,,-20,,38,,0,,,M,,M,0.7,,2,,32,,43,
2013/11/21,2013,11,21,,-7.8,,-22.4,,-15.1,,33.1,,0,,,M,,M,0,,2,,24,,32,
2013/11/22,2013,11,22,,-10.2,,-14.6,,-12.4,,30.4,,0,,,M,,M,0,,3,,,,<31,
2013/11/23,2013,11,23,,-1.2,,-15.6,,-8.4,,26.4,,0,,,M,,M,0,,2,,,,<31,
2013/11/24,2013,11,24,,6.6,,-7.4,,-0.4,,18.4,,0,,,M,,M,0,,3,,33,,61,
2013/11/25,2013,11,25,,-2.5,,-7.6,,-5.1,,23.1,,0,,,M,,M,0,,2,,31,,41,
2013/11/26,2013,11,26,,0.8,,-10.2,,-4.7,,22.7,,0,,,M,,M,0,,2,,,,<31,
2013/11/27,2013,11,27,,4,,-5.3,,-0.7,,18.7,,0,,,M,,M,0,,2,,33,,52,
2013/11/28,2013,11,28,,-2.6,,-8.7,,-5.7,,23.7,,0,,,M,,M,0,,2,,,,<31,
2013/11/29,2013,11,29,,3.3,,-5.9,,-1.3,,19.3,,0,,,M,,M,0,,2,,,,<31,
2013/11/30,2013,11,30,,2.1,,-1.3,,0.4,,17.6,,0,,,M,,M,0,,2,,,,<31,
2013/12/1,2013,12,1,,1.9,,-4.5,,-1.3,,19.3,,0,,0,,,M,1.6,,,,,,<31,
2013/12/2,2013,12,2,,0.6,,-11.6,,-5.5,,23.5,,0,,0,,,M,1.6,,,,6,,54,
2013/12/3,2013,12,3,,-11.6,,-19,,-15.3,,33.3,,0,,,M,,M,1.5,,9,,34,,67,
2013/12/4,2013,12,4,,-19,,-26.1,,-22.6,,40.6,,0,,,M,,M,0.2,,2,,30,,43,
2013/12/5,2013,12,5,,-22.6,,-30.8,,-26.7,,44.7,,0,,,M,,M,0,,1,,29,,41,
2013/12/6,2013,12,6,,-26.7,,-34.1,,-30.4,,48.4,,0,,,M,,M,0.2,,2,,30,,39,
2013/12/7,2013,12,7,,-29.5,,-34.8,,-32.2,,50.2,,0,,,M,,M,0,,2,,,,<31,
2013/12/8,2013,12,8,,-19.3,,-32.9,,-26.1,,44.1,,0,,,M,,M,0.2,,2,,31,,56,
2013/12/9,2013,12,9,,-7,,-26.8,,-16.9,,34.9,,0,,0,,,M,1.6,,2,,31,,72,
2013/12/10,2013,12,10,,-9,,-29.2,,-19.1,,37.1,,0,,,M,,M,0.2,,6,,1,,52,
2013/12/11,2013,12,11,,-4.6,,-29.2,E,-16.9,E,34.9,E,0,E,,M,,M,0,,3,,,M,,M
2013/12/12,2013,12,12,,-2.2,,-15.6,,-8.9,,26.9,,0,,,M,,M,0.2,,2,,25,,33,
2013/12/13,2013,12,13,,-9.2,,-17.8,,-13.5,,31.5,,0,,,M,,M,0,,2,,33,,32,
2013/12/14,2013,12,14,,-4,,-18.2,,-11.1,,29.1,,0,,,M,,M,0,,2,,,,<31,
2013/12/15,2013,12,15,,4.1,,-4.3,,-0.1,,18.1,,0,,,M,,M,0,,2,,32,,61,
2013/12/16,2013,12,16,,-0.8,,-12.7,,-6.8,,24.8,,0,,,M,,M,2.6,,2,,33,,48,
2013/12/17,2013,12,17,,3.3,,-13.1,,-4.9,,22.9,,0,,,M,,M,0,,7,,25,,39,
2013/12/18,2013,12,18,,0.1,,-19.5,,-9.7,,27.7,,0,,,M,,M,0.2,,6,,34,,54,
2013/12/19,2013,12,19,,-17.3,,-24.6,,-21,,39,,0,,,M,,M,0,,4,,36,,32,
2013/12/20,2013,12,20,,-10.2,,-23.5,,-16.9,,34.9,,0,,,M,,M,0,,3,,,,<31,
2013/12/21,2013,12,21,,-15,,-21.5,,-18.3,,36.3,,0,,,M,,M,1.4,,5,,33,,35,
2013/12/22,2013,12,22,,-17.3,,-28.7,,-23,,41,,0,,,M,,M,0.2,,5,,33,,44,
2013/12/23,2013,12,23,,0,,-26.2,,-13.1,,31.1,,0,,,M,,M,0,,4,,33,,43,
2013/12/24,2013,12,24,,1.5,,-7.4,,-3,,21,,0,,,M,,M,0,,4,,32,,56,
2013/12/25,2013,12,25,,-0.5,,-11.1,,-5.8,,23.8,,0,,,M,,M,0,,4,,30,,32,
2013/12/26,2013,12,26,,2.5,,-7.3,,-2.4,,20.4,,0,,,M,,M,0,,4,,30,,44,
2013/12/27,2013,12,27,,3.9,,-5.2,,-0.7,,18.7,,0,,,M,,M,0,,4,,23,,52,
2013/12/28,2013,12,28,,1.7,,-19.4,,-8.9,,26.9,,0,,,M,,M,0,,4,,34,,87,
2013/12/29,2013,12,29,,-3.1,,-17,,-10.1,,28.1,,0,,,M,,M,0,,4,,31,,54,
2013/12/30,2013,12,30,,-5,,-15.9,,-10.5,,28.5,,0,,,M,,M,0.9,,4,,33,,63,
2013/12/31,2013,12,31,,-11,,-19.9,,-15.5,,33.5,,0,,,M,,M,1.4,,10,,32,,44,
