Station Name,EASTEND CYPRESS (AUT),,,,,,,,,,,,,,,,,,,,,,,,,
Province,SASKATCHEWAN,,,,,,,,,,,,,,,,,,,,,,,,,
Latitude,49.44,,,,,,,,,,,,,,,,,,,,,,,,,
Longitude,-108.99,,,,,,,,,,,,,,,,,,,,,,,,,
Elevation,1079.6,,,,,,,,,,,,,,,,,,,,,,,,,
Climate Identifier,4032322,,,,,,,,,,,,,,,,,,,,,,,,,
WMO Identifier,71131,,,,,,,,,,,,,,,,,,,,,,,,,
TC Identifier,WEH,,,,,,,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),,,,,,,,,,,,
2001/8/13,2001,8,13,,32.9,,14.8,,23.9,,0,,5.9,,0,,0,,0,,0,,,,,
2001/8/14,2001,8,14,,28,,16.4,,22.2,,0,,4.2,,0,,0,,0,,0,,,,,
2001/8/15,2001,8,15,,25.6,,14,,19.8,,0,,1.8,,0,,0,,0,,0,,,,,
2001/8/16,2001,8,16,,29.3,,14.3,,21.8,,0,,3.8,,0,,0,,0,,0,,,,,
2001/8/17,2001,8,17,,29.9,,13.9,,21.9,,0,,3.9,,0,,0,,0,,0,,,,,
2001/8/18,2001,8,18,,31.8,,12.9,,22.4,,0,,4.4,,0,,0,,0,,0,,,,,
2001/8/19,2001,8,19,,24.4,,15.2,,19.8,,0,,1.8,,0,,0,,0,,0,,,,,
2001/8/20,2001,8,20,,26.5,,10.8,,18.7,,0,,0.7,,0,,0,,0,,0,,,,,
2001/8/21,2001,8,21,,27.3,,9.5,,18.4,,0,,0.4,,0,,0,,0,,0,,,,,
2001/8/22,2001,8,22,,32.9,,12.5,,22.7,,0,,4.7,,0,,0,,0,,0,,,,,
2001/8/23,2001,8,23,,31.3,,18.5,,24.9,,0,,6.9,,0,,0,,0,,0,,,,,
2001/8/24,2001,8,24,,22.8,,9.9,,16.4,,1.6,,0,,0,,0,,0,,0,,,,,
2001/8/25,2001,8,25,,25.3,,6.9,,16.1,,1.9,,0,,0,,0,,0,,0,,,,,
2001/8/26,2001,8,26,,27.6,,9.5,,18.6,,0,,0.6,,0,,0,,0,,0,,,,,
2001/8/27,2001,8,27,,31.7,,15.3,,23.5,,0,,5.5,,0,,0,,0,,0,,,,,
2001/8/28,2001,8,28,,30.2,,12.4,,21.3,,0,,3.3,,0,,0,,0,,0,,,,,
2001/8/29,2001,8,29,,22.7,,11.2,,17,,1,,0,,0,,0,,0,,0,,,,,
2001/8/30,2001,8,30,,24.8,,11.4,,18.1,,0,,0.1,,0,,0,,0,,0,,,,,
2001/8/31,2001,8,31,,29.8,,11.7,,20.8,,0,,2.8,,0,,0,,0,,0,,,,,
2001/9/1,2001,9,1,,27.6,,11.1,,19.4,,0,,1.4,,0,,0,,0,,0,,,,,
2001/9/2,2001,9,2,,22,,10.7,,16.4,,1.6,,0,,0,,0,,0,,0,,,,,
2001/9/3,2001,9,3,,30.7,,12.5,,21.6,,0,,3.6,,0,,0,,0,,0,,,,,
2001/9/4,2001,9,4,,29.6,,12.9,,21.3,,0,,3.3,,0,,0,,0,,0,,,,,
2001/9/5,2001,9,5,,23.8,,9.5,,16.7,,1.3,,0,,0.8,,0,,0.8,,0,,,,,
2001/9/6,2001,9,6,,18.8,,6.2,,12.5,,5.5,,0,,0,,0,,0,,0,,,,,
2001/9/7,2001,9,7,,11.5,,5.3,,8.4,,9.6,,0,,1.8,,0,,1.8,,0,,,,,
2001/9/8,2001,9,8,,17.1,,5.7,,11.4,,6.6,,0,,0,,0,,0,,0,,,,,
2001/9/9,2001,9,9,,14.6,,4.2,,9.4,,8.6,,0,,0,,0,,0,,0,,,,,
2001/9/10,2001,9,10,,15.5,,6.2,,10.9,,7.1,,0,,1.6,,0,,1.6,,0,,,,,
2001/9/11,2001,9,11,,13.2,,4.3,,8.8,,9.2,,0,,1.2,,0,,1.2,,0,,,,,
2001/9/12,2001,9,12,,16.8,,7.5,,12.2,,5.8,,0,,0,,0,,0,,0,,,,,
2001/9/13,2001,9,13,,17.9,,4.9,,11.4,,6.6,,0,,0,,0,,0,,0,,,,,
2001/9/14,2001,9,14,,16.4,,7.5,,12,,6,,0,,0,,0,,0,,0,,,,,
2001/9/15,2001,9,15,,20.3,,5,,12.7,,5.3,,0,,0,,0,,0,,0,,,,,
2001/9/16,2001,9,16,,21.7,,4,,12.9,,5.1,,0,,0,,0,,0,,0,,,,,
2001/9/17,2001,9,17,,20.9,,9.7,,15.3,,2.7,,0,,0,,0,,0,,0,,,,,
2001/9/18,2001,9,18,,23.5,,7.1,,15.3,,2.7,,0,,0,,0,,0,,0,,,,,
2001/9/19,2001,9,19,,18.4,,6.4,,12.4,,5.6,,0,,7.4,,0,,7.4,,0,,,,,
2001/9/20,2001,9,20,,15.8,,3.3,,9.6,,8.4,,0,,0,,0,,0,,0,,,,,
2001/9/21,2001,9,21,,21.4,,6.4,,13.9,,4.1,,0,,0,,0,,0,,0,,,,,
2001/9/22,2001,9,22,,17.3,,5.8,,11.6,,6.4,,0,,0,,0,,0,,0,,,,,
2001/9/23,2001,9,23,,21.8,,4.5,,13.2,,4.8,,0,,0,,0,,0,,0,,,,,
2001/9/24,2001,9,24,,28.5,,5.7,,17.1,,0.9,,0,,0,,0,,0,,0,,,,,
2001/9/25,2001,9,25,,30.6,,14.2,,22.4,,0,,4.4,,0,,0,,0,,0,,,,,
2001/9/26,2001,9,26,,23.5,,11.1,,17.3,,0.7,,0,,0,,0,,0,,0,,,,,
2001/9/27,2001,9,27,,26.1,,9.2,,17.7,,0.3,,0,,0.8,,0,,0.8,,0,,,,,
2001/9/28,2001,9,28,,17.9,,10.2,,14.1,,3.9,,0,,0.4,,0,,0.4,,0,,,,,
2001/9/29,2001,9,29,,19.6,,7.3,,13.5,,4.5,,0,,0,,0,,0,,0,,,,,
2001/9/30,2001,9,30,,21.1,,4.3,,12.7,,5.3,,0,,0,,0,,0,,0,,,,,
2001/10/1,2001,10,1,,23,,9,,16,,2,,0,,0,,0,,0,,0,,,,,
2001/10/2,2001,10,2,,12.2,,1.5,,6.9,,11.1,,0,,0,,0,,0,,0,,,,,
2001/10/3,2001,10,3,,11.2,,-2.2,,4.5,,13.5,,0,,0,,0,,0,,0,,,,,
2001/10/4,2001,10,4,,2.1,,-5.5,,-1.7,,19.7,,0,,0,,0.6,E,0.6,,0,,,,,
2001/10/5,2001,10,5,,10.3,,-8.5,,0.9,,17.1,,0,,0,,0,,0,,0,,,,,
2001/10/6,2001,10,6,,17,,0.1,,8.6,,9.4,,0,,0,,0,,0,,0,,,,,
2001/10/7,2001,10,7,,12.7,,1.4,,7.1,,10.9,,0,,0,,0,,0,,0,,,,,
2001/10/8,2001,10,8,,14.3,,1.6,,8,,10,,0,,0,,0,,0,,0,,,,,
2001/10/9,2001,10,9,,12.5,,-0.9,,5.8,,12.2,,0,,0,,0,,0,,0,,,,,
2001/10/10,2001,10,10,,12,,-0.9,,5.6,,12.4,,0,,0,,0,,0,,0,,,,,
2001/10/11,2001,10,11,,9.4,,0.7,,5.1,,12.9,,0,,0,,0,,0,,0,,,,,
2001/10/12,2001,10,12,,10.2,,-5.9,,2.2,,15.8,,0,,0,,0,,0,,0,,,,,
2001/10/13,2001,10,13,,7.5,,0.2,,3.9,,14.1,,0,,0.2,,0,,0.2,,0,,,,,
2001/10/14,2001,10,14,,5.7,,-3.5,,1.1,,16.9,,0,,0,,0,,0,,0,,,,,
2001/10/15,2001,10,15,,7.6,,-6.6,,0.5,,17.5,,0,,0,,0,,0,,0,,,,,
2001/10/16,2001,10,16,,16.5,,-3.5,,6.5,,11.5,,0,,0,,0,,0,,0,,,,,
2001/10/17,2001,10,17,,11.8,,-3.2,,4.3,,13.7,,0,,0,,0,,0,,0,,,,,
2001/10/18,2001,10,18,,10,,-7.9,,1.1,,16.9,,0,,0,,0,,0,,0,,,,,
2001/10/19,2001,10,19,,12.7,,-1.3,,5.7,,12.3,,0,,0,,0,,0,,0,,,,,
2001/10/20,2001,10,20,,6.6,,-4.3,,1.2,,16.8,,0,,4.8,,0,,4.8,,0,,,,,
2001/10/21,2001,10,21,,6.8,,-1.4,,2.7,,15.3,,0,,0,,0,,0,,0,,,,,
2001/10/22,2001,10,22,,9.2,,-1.7,,3.8,,14.2,,0,,0,,0,,0,,0,,,,,
2001/10/23,2001,10,23,,1,,-5,,-2,,20,,0,,0,,4.8,E,4.8,,0,,,,,
2001/10/24,2001,10,24,,-2,,-7.4,,-4.7,,22.7,,0,,0,,0.8,E,0.8,,,M,,,,
2001/10/25,2001,10,25,,0,,-9.4,,-4.7,,22.7,,0,,0,,0,,0,,,M,,,,
2001/10/26,2001,10,26,,5.6,,-5,,0.3,,17.7,,0,,0,,0,,0,,,M,,,,
2001/10/27,2001,10,27,,16.8,,4.6,,10.7,,7.3,,0,,0,,0,,0,,0,,,,,
2001/10/28,2001,10,28,,8.2,,-2.3,,3,,15,,0,,0,,0,,0,,0,,,,,
2001/10/29,2001,10,29,,9.2,,-1.4,,3.9,,14.1,,0,,0,,0,,0,,0,,,,,
2001/10/30,2001,10,30,,12.3,,1.4,,6.9,,11.1,,0,,0,,0,,0,,0,,,,,
2001/10/31,2001,10,31,,13.3,,0.7,,7,,11,,0,,2.2,,0,,2.2,,0,,,,,
2001/11/1,2001,11,1,,7.1,,-1.6,,2.8,,15.2,,0,,0.6,,0,,0.6,,0,,,,,
2001/11/2,2001,11,2,,10.9,,-4.1,,3.4,,14.6,,0,,0,,0,,0,,0,,,,,
2001/11/3,2001,11,3,,13.5,,0,,6.8,,11.2,,0,,0,,0,,0,,0,,,,,
2001/11/4,2001,11,4,,14.6,,2.8,,8.7,,9.3,,0,,0,,0,,0,,0,,,,,
2001/11/5,2001,11,5,,12.7,,-2.2,,5.3,,12.7,,0,,0,,0,,0,,0,,,,,
2001/11/6,2001,11,6,,2.6,,-3.9,,-0.7,,18.7,,0,,0,,0,,0,,0,,,,,
2001/11/7,2001,11,7,,5.2,,-3.1,,1.1,,16.9,,0,,0,,0,,0,,0,,,,,
2001/11/8,2001,11,8,,12.8,,-4.3,,4.3,,13.7,,0,,0,,0,,0,,0,,,,,
2001/11/9,2001,11,9,,14.5,,-0.5,,7,,11,,0,,0,,0,,0,,0,,,,,
2001/11/10,2001,11,10,,12.3,,0,,6.2,,11.8,,0,,0,,0,,0,,0,,,,,
2001/11/11,2001,11,11,,10.5,,-0.8,,4.9,,13.1,,0,,0,,0,,0,,0,,,,,
2001/11/12,2001,11,12,,11,,-2.2,,4.4,,13.6,,0,,0,,0,,0,,0,,,,,
2001/11/13,2001,11,13,,12.3,,1.1,,6.7,,11.3,,0,,0,,0,,0,,0,,,,,
2001/11/14,2001,11,14,,12.3,,1.9,,7.1,,10.9,,0,,0,,0,,0,,0,,,,,
2001/11/15,2001,11,15,,12.5,,2.7,,7.6,,10.4,,0,,0,,0,,0,,0,,,,,
2001/11/16,2001,11,16,,11.9,,2.5,,7.2,,10.8,,0,,0,,0,,0,,0,,,,,
2001/11/17,2001,11,17,,9.5,,-0.2,,4.7,,13.3,,0,,0,,0,,0,,0,,,,,
2001/11/18,2001,11,18,,2.7,,-6.6,,-2,,20,,0,,0,,0,,0,,0,,,,,
2001/11/19,2001,11,19,,4.8,,-7.6,,-1.4,,19.4,,0,,0,,0,,0,,0,,,,,
2001/11/20,2001,11,20,,12.5,,0.4,,6.5,,11.5,,0,,0,,0,,0,,0,,,,,
2001/11/21,2001,11,21,,8.9,,-2.7,,3.1,,14.9,,0,,0,,0,,0,,0,,,,,
2001/11/22,2001,11,22,,4.6,,-5.4,,-0.4,,18.4,,0,,0,,0,,0,,0,,,,,
2001/11/23,2001,11,23,,4.8,,-5.9,,-0.6,,18.6,,0,,0,,0,,0,,0,,,,,
2001/11/24,2001,11,24,,-4.5,,-5.8,,-5.2,,23.2,,0,,0,,1.8,E,1.8,,0,,,,,
2001/11/25,2001,11,25,,-5.3,,-8.8,,-7.1,,25.1,,0,,0,,0,,0,,,M,,,,
2001/11/26,2001,11,26,,-7.9,,-13.2,,-10.6,,28.6,,0,,0,,0,,0,,,M,,,,
2001/11/27,2001,11,27,,-12.2,,-16.2,,-14.2,,32.2,,0,,0,,0,,0,,,M,,,,
2001/11/28,2001,11,28,,-11.6,,-18.2,,-14.9,,32.9,,0,,0,,0,,0,,,M,,,,
2001/11/29,2001,11,29,,-7.9,,-14.7,,-11.3,,29.3,,0,,0,,0.6,E,0.6,,,M,,,,
2001/11/30,2001,11,30,,-11,,-20,,-15.5,,33.5,,0,,0,,0,,0,,,M,,,,
2001/12/1,2001,12,1,,-4.3,,-19.1,,-11.7,,29.7,,0,,,,,,,,,,,,,
2001/12/2,2001,12,2,,0,,-8.4,,-4.2,,22.2,,0,,,,,,,,,,,,,
2001/12/3,2001,12,3,,-5.6,,-13.9,,-9.8,,27.8,,0,,,,,,,,,,,,,
2001/12/4,2001,12,4,,-9.4,,-18,,-13.7,,31.7,,0,,,,,,,,,,,,,
2001/12/5,2001,12,5,,-9.5,,-14.9,,-12.2,,30.2,,0,,,,,,,,,,,,,
2001/12/6,2001,12,6,,-7.6,,-14,,-10.8,,28.8,,0,,,,,,,,,,,,,
2001/12/7,2001,12,7,,-3.8,,-13.9,,-8.9,,26.9,,0,,,,,,,,,,,,,
2001/12/8,2001,12,8,,3.1,,-9.3,,-3.1,,21.1,,0,,,,,,,,,,,,,
2001/12/9,2001,12,9,,2.5,,-12.7,,-5.1,,23.1,,0,,,,,,,,,,,,,
2001/12/10,2001,12,10,,-4.8,,-14,,-9.4,,27.4,,0,,,,,,,,,,,,,
2001/12/11,2001,12,11,,-8.5,,-18.2,,-13.4,,31.4,,0,,,,,,,,,,,,,
2001/12/12,2001,12,12,,-8.8,,-15.2,,-12,,30,,0,,,,,,,,,,,,,
2001/12/13,2001,12,13,,-0.8,,-10.8,,-5.8,,23.8,,0,,,,,,,,,,,,,
2001/12/14,2001,12,14,,2.8,,-6.8,,-2,,20,,0,,,,,,,,,,,,,
2001/12/15,2001,12,15,,-5.2,,-12.6,,-8.9,,26.9,,0,,,,,,,,,,,,,
2001/12/16,2001,12,16,,2.1,,-12,,-5,,23,,0,,,,,,,,,,,,,
2001/12/17,2001,12,17,,3.4,,-5.7,,-1.2,,19.2,,0,,,,,,,,,,,,,
2001/12/18,2001,12,18,,-5.1,,-12.1,,-8.6,,26.6,,0,,,,,,,,,,,,,
2001/12/19,2001,12,19,,-1.6,,-10,,-5.8,,23.8,,0,,,,,,,,,,,,,
2001/12/20,2001,12,20,,-4.9,,-10.5,,-7.7,,25.7,,0,,,,,,,,,,,,,
2001/12/21,2001,12,21,,-7.2,,-12.3,,-9.8,,27.8,,0,,,,,,,,,,,,,
2001/12/22,2001,12,22,,-10,,-17.3,,-13.7,,31.7,,0,,,,,,,,,,,,,
2001/12/23,2001,12,23,,-5.9,,-15.9,,-10.9,,28.9,,0,,,,,,,,,,,,,
2001/12/24,2001,12,24,,0.4,,-13.2,,-6.4,,24.4,,0,,,,,,,,,,,,,
2001/12/25,2001,12,25,,1.1,,-10,,-4.5,,22.5,,0,,,,,,,,,,,,,
2001/12/26,2001,12,26,,1.6,,-5.8,,-2.1,,20.1,,0,,,,,,,,,,,,,
2001/12/27,2001,12,27,,-2.7,,-9.9,,-6.3,,24.3,,0,,,,,,,,,,,,,
2001/12/28,2001,12,28,,-8.3,,-19.6,,-14,,32,,0,,,,,,,,,,,,,
2001/12/29,2001,12,29,,-11.1,,-20.4,,-15.8,,33.8,,0,,,,,,,,,,,,,
2001/12/30,2001,12,30,,-11.7,,-21.7,,-16.7,,34.7,,0,,,,,,,,,,,,,
2001/12/31,2001,12,31,,-11.4,,-22.5,,-17,,35,,0,,,,,,,,,,,,,
